Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;11.0;10.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;11.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
5;1;12.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;13.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;14.0;10.0;5;20.3999996185;2;9.72500038147;10.6999998093;3;22.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;9.95000076294;10.5;3;22.5200001001;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;10.0670003891;10.7100000381;3;22.9673361778;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;10.1676511765;10.8792181015;3;23.3272645473;
11;2;17.268743515;11.3658018112;4;24.5045616627;2;10.2486343384;11.0;3;25.0752841234;
12;2;19.268743515;11.7372808456;4;25.1279890537;2;10.6419391632;11.7700004578;3;26.5979954004;
13;2;20.2960090637;12.0336990356;4;25.6242921352;2;12.348859787;12.4126424789;3;27.9043157101;
14;2;20.5309314728;12.2662630081;4;26.0160515308;2;14.348859787;12.9308347702;3;29.0214660168;
15;2;20.7072238922;12.446267128;4;26.1558350325;2;16.348859787;13.3366470337;4;29.9861254692;
16;2;20.7701263428;12.5;4;26.1887089014;3;17.5557498932;13.6469516754;3;30.8369827271;
17;2;20.7849197388;12.5;7;26.2221269608;3;18.6424198151;13.879781723;3;31.505875349;
18;3;20.7999572754;12.5;4;41.2560760975;3;19.738822937;14.0;3;31.9789624214;
19;3;21.8152351379;13.5;4;42.0405418873;3;20.8452682495;14.0;3;32.4970645905;
20;3;22.8307437897;14.5;4;42.7448830605;3;21.31183815;14.0;3;33.0593295097;
21;3;24.8464794159;15.5;4;43.3682490587;3;21.4383487701;14.0;3;33.6634473801;
22;3;25.8624305725;16.5;5;43.9131450653;3;21.5742759705;14.0;3;34.3054871559;
23;3;26.8785934448;17.5;5;44.3845641613;3;21.7187347412;14.0;3;34.9798283577;
24;3;27.8949565887;18.5;5;44.7891154289;3;21.8704605103;14.0;3;35.6792192459;
25;3;27.9115104675;19.5;5;45.134234786;3;22.0278244019;14.0;3;36.394982338;
26;3;27.9282474518;20.5;6;45.4275513887;3;22.1888694763;14.0;4;37.1173725128;
27;4;27.9451541901;21.5;5;45.5827163458;3;22.3514080048;14.0;4;37.8360614777;
28;4;27.962223053;22.0;5;45.6209751368;3;22.5131130219;14.0;4;38.5407104492;
29;4;27.9794387817;22.0;5;45.6595385075;3;22.6716594696;14.0;4;39.2215652466;
30;4;27.9967918396;22.0;5;45.6983793974;3;20.8248519897;15.0;4;39.8699960709;
