Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;11.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;12.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;2;13.4499998093;10.0;5;21.0;1;9.14999961853;10.5;4;21.0;
7;2;14.4499998093;10.0;5;21.3999996185;2;9.72500038147;10.6999998093;3;22.0;
8;2;14.6300001144;10.1999998093;5;21.7264003754;2;9.95000076294;10.5;3;22.5200001001;
9;2;14.7768793106;10.3632001877;5;22.8394274712;2;10.0670003891;10.7100000381;3;22.9673361778;
10;2;15.2777423859;10.9097137451;5;23.7717995644;2;10.1676511765;10.8792181015;3;23.3272645473;
11;2;17.2777423859;11.3658018112;5;24.5351434946;2;10.2486343384;11.0;3;25.0752841234;
12;2;19.2777423859;11.7372808456;5;25.1485489607;2;10.6419391632;11.7700004578;4;26.5979954004;
13;2;20.3052597046;12.0336990356;5;25.6344225407;2;12.348859787;12.4126424789;4;27.9043157101;
14;2;20.535490036;12.2662630081;5;26.0153459311;2;14.348859787;12.9308347702;4;29.0214660168;
15;2;20.706905365;12.446267128;5;26.1438889503;2;16.348859787;13.3366470337;4;29.9861254692;
16;2;20.764749527;12.5;5;26.1651208401;2;17.5557498932;13.6469516754;4;30.8369827271;
17;2;22.725944519;12.5;5;26.1864993572;2;18.6424198151;13.879781723;4;31.505875349;
18;2;23.7355651855;12.5;5;26.2080165148;2;19.738822937;14.0;4;31.9789624214;
19;2;24.7452487946;12.5;6;26.2296639681;2;20.8452682495;14.0;4;32.4970645905;
20;2;25.754989624;12.5;5;26.2514331341;2;21.31183815;14.0;4;33.0593295097;
21;2;25.8131446838;12.5;5;26.2733153105;2;21.4383487701;14.0;4;33.6634473801;
22;2;25.8229923248;12.5;5;26.2953014374;2;21.5742759705;14.0;3;34.3054871559;
23;3;25.8328857422;12.5;4;26.3173824549;2;21.7187347412;14.0;4;34.9798283577;
24;3;25.25;12.5;5;26.3395489454;2;21.8704605103;14.0;4;35.6792192459;
25;4;25.8527965546;12.5;4;26.3617914915;2;22.0278244019;14.0;4;36.394982338;
26;4;25.8628063202;12.5;4;26.3841004372;2;22.1888694763;14.0;4;37.1173725128;
27;4;25.872844696;12.5;4;26.4064661264;2;22.3514080048;14.0;5;37.8360614777;
28;4;25.8829097748;12.5;4;26.428878665;2;22.5131130219;14.0;5;38.5407104492;
29;4;25.8929958344;12.5;4;26.4513280392;2;22.6716594696;14.0;6;39.2215652466;
30;4;25.9030971527;12.5;4;26.4738043547;2;20.8248519897;15.0;6;39.8699960709;
31;4;25.9132118225;12.5;4;26.4962974787;3;20.8248519897;15.5;6;41.4789276123;
