Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
32;2;29.0594387054;12.5;3;33.9339466095;2;19.1816673279;17.0;5;41.344373703;
33;2;29.270275116;12.5;4;34.3865451813;2;18.302482605;18.0;5;41.8321943283;
34;2;29.4739456177;12.5;4;34.8195896149;2;17.4122428894;19.0;5;42.2703714371;
35;2;29.6688156128;14.5;5;35.2300891876;2;17.2108345032;20.0;4;42.6598997116;
36;2;29.8535404205;16.5;5;35.6157541275;2;16.2108345032;18.0;4;43.0029563904;
37;2;30.0270881653;18.5;5;35.9750175476;2;16.2108345032;19.0;4;43.3025722504;
38;2;30.1887588501;20.5;5;36.307009697;2;17.2108345032;20.0;4;43.5623226166;
39;2;30.3381538391;22.5;5;36.6115064621;2;17.5015220642;21.0;4;43.7860584259;
40;2;30.4751777649;22.5;5;36.8888463974;2;17.5518627167;22.0;5;43.9776916504;
41;2;30.599981308;22.5;5;37.1398382187;2;17.5949802399;23.0;5;44.0;
42;2;30.7129268646;22.5;5;37.3656587601;2;17.6000003815;24.0;5;44.0;
43;2;30.8145465851;22.5;6;37.5677556992;2;17.6000003815;25.0;6;44.0;
44;2;30.9054908752;22.5;6;37.747756958;2;17.6000003815;26.0;7;44.0;
45;2;30.9864902496;22.5;7;37.9073896408;2;17.6000003815;27.0;7;44.0;
46;2;31.0583248138;22.5;7;38.0;2;18.6000003815;25.0;8;44.0;
47;2;31.1000003815;22.5;7;38.0;2;19.6000003815;25.0;8;44.0;
48;2;31.1000003815;22.5;6;38.0;2;20.6000003815;25.0;9;44.0;
49;2;31.1000003815;22.5;7;38.0;2;21.6000003815;25.0;9;44.0;
50;2;31.1000003815;22.5;7;38.0;2;22.6000003815;25.0;9;44.0;
51;2;31.1000003815;22.5;7;38.0;2;23.6000003815;25.0;9;44.0;
52;2;31.1000003815;22.5;9;38.0;2;23.8999996185;24.0;9;44.0;
53;2;31.1000003815;22.5;9;38.0;3;23.8999996185;24.0;7;61.25;
54;2;31.1000003815;22.5;9;38.0;3;24.8999996185;25.0;7;62.1124992371;
55;2;31.1000003815;22.5;10;38.0;3;25.8999996185;26.0;8;62.8619041443;
56;2;31.1000003815;22.5;10;39.3900003433;3;26.8999996185;27.0;9;63.5009632111;
57;2;31.7255020142;23.0;11;40.5194797516;3;27.8999996185;28.0;9;64.0370521545;
58;2;32.2337646484;23.3899993896;11;41.424580574;3;28.8999996185;29.0;10;64.4804611206;
59;2;32.6410598755;23.6872596741;12;42.1435155869;3;29.8999996185;29.0;10;64.8428707123;
60;2;32.9645843506;23.9097423553;12;42.5640974045;3;30.8999996185;29.0;12;65.1361560822;
61;2;33.153842926;24.0;13;42.773223877;3;31.8999996185;29.0;12;65.25;
62;2;33.2479476929;24.0;12;42.9544582367;3;32.2750015259;29.0;12;65.25;
63;2;33.3295059204;24.0;12;43.0;3;32.2750015259;29.0;13;65.25;
64;2;33.3499984741;24.0;12;43.0;3;32.2750015259;29.0;13;65.25;
65;2;33.3499984741;24.0;13;43.0;3;32.2750015259;29.0;13;65.25;
66;2;33.3499984741;24.0;13;43.0;3;32.2750015259;29.0;14;65.25;
67;2;33.3499984741;24.0;13;43.0;3;32.2750015259;29.0;14;65.25;
68;2;33.3499984741;24.0;13;43.0;3;32.2750015259;29.0;14;65.25;
69;2;33.3499984741;24.0;14;43.0;3;32.2750015259;29.0;14;65.25;
70;2;33.3499984741;24.0;15;43.0;3;32.2750015259;29.0;14;67.3668746948;
71;2;33.3499984741;24.0;15;43.0;3;32.8110618591;29.4200000763;14;69.056186676;
72;2;33.3499984741;24.0;15;43.0;3;33.2399864197;29.7314720154;14;70.3871631622;
73;2;33.3499984741;24.0;15;43.0;3;33.5786437988;29.9579029083;15;71.1863098145;
74;2;33.3499984741;24.0;13;43.0;3;33.7894439697;30.0;16;71.7632732391;
75;2;33.3499984741;24.0;13;43.0;3;33.9434814453;30.0;16;72.0;
76;2;33.3499984741;24.0;13;43.0;4;32.9869766235;32.0;15;73.0;
77;3;33.3499984741;24.0;12;43.0;5;32.9869766235;34.0;14;73.1799999475;
78;4;33.3499984741;24.0;12;43.0;5;32.2524757385;36.0;14;73.3902759552;
79;4;33.3499984741;24.0;12;43.0;5;31.2997894287;38.0;14;73.6350997686;
80;4;33.3499984741;24.0;12;43.0;5;31.9869766235;37.0;14;73.9190331697;
81;4;33.3499984741;24.0;15;43.0;5;30.9869766235;38.0;14;74.2468225956;
82;4;33.3499984741;24.0;16;43.0;5;30.9869766235;39.0;14;74.6232366562;
83;4;33.3499984741;24.0;17;43.0;5;30.9869766235;41.0;15;76.0528378487;
84;4;33.3499984741;24.0;17;43.0;5;32.9369773865;44.0;15;76.5996787548;
85;4;33.3499984741;24.0;18;44.0;5;33.9500007629;47.0;16;77.2098884583;
86;4;34.3499984741;25.0;18;44.0199999809;6;33.9500007629;50.0;15;77.8853715658;
87;4;35.3499984741;26.0;18;44.0401959419;6;33.9500007629;53.0;16;78.6262178421;
88;4;35.8180847168;27.0;18;44.0605818033;6;33.9500007629;55.6840820312;17;79.4302340746;
89;4;35.8272628784;28.0;17;44.0811508894;6;33.9500007629;57.981174469;17;80.2925537825;
90;4;35.836517334;29.0;17;44.1018965244;7;33.9500007629;60.374622345;16;81.2054076195;
91;5;35.8458518982;29.0;17;44.1228116751;7;33.9500007629;62.7917289734;16;82.1581326723;
92;5;35.8552627563;29.0;18;44.1438889503;7;33.9500007629;65.2271575928;17;84.1374914646;
93;5;35.8647460938;29.0;18;44.1651208401;8;34.9500007629;65.6742858887;16;85.1683138609;
94;5;35.8743019104;29.0;17;44.1864993572;8;36.9500007629;64.1255340576;15;86.2164123058;
95;6;35.8839225769;29.0;15;44.2317465544;8;35.9500007629;65.6416320801;17;87.2467572689;
96;6;35.9042854309;29.0;15;44.2781618834;8;35.9500007629;69.0769805908;18;88.2446115017;
97;6;35.9251708984;29.0;15;44.3257329464;8;36.9500007629;69.4930114746;18;89.1727871895;
98;6;35.9465789795;29.0;15;45.3744438887;8;36.9500007629;70.4930114746;19;90.0444401503;
99;6;36.96849823;30.0;14;45.5242751837;8;36.9500007629;71.4930114746;20;91.8533028364;
100;6;37.9909210205;31.0;14;45.6841032505;9;38.9500007629;74.4930114746;19;93.686391592;
