Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;11.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;11.0;10.0;6;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;11.0;10.0;6;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;2;12.4499998093;10.0;5;21.0;2;8.34376049042;10.5;3;22.4042263031;
6;2;13.4499998093;10.0;5;21.0900000334;2;9.46595096588;10.5;3;22.5249304771;
7;2;14.4905004501;10.0;5;21.5980186462;2;10.0681095123;10.5;2;22.6541694403;
8;2;14.7191085815;10.1999998093;5;22.0418490171;2;10.0971889496;10.5;2;23.2287653685;
9;2;14.9188308716;10.3632001877;4;23.3017349243;2;10.2264719009;10.7100000381;2;23.7334493399;
10;2;15.4857807159;10.9097137451;4;24.3994617462;2;10.3400268555;10.8792181015;2;24.1532578468;
11;2;17.4857807159;11.3658018112;4;25.3481024504;2;10.4344825745;11.0;2;26.0129473209;
12;2;19.4857807159;11.7372808456;4;26.1681330204;2;10.8529129028;11.7700004578;2;27.6574776173;
13;2;20.7640724182;12.0336990356;4;26.8832330704;2;12.5872430801;12.4126424789;2;29.0951218605;
14;2;21.097454071;12.2662630081;4;27.5170819759;2;14.5872430801;12.9308347702;2;30.3518810272;
15;2;21.382686615;12.446267128;4;27.923101902;2;16.5872421265;13.3366470337;3;31.4625301361;
16;2;21.5653953552;12.5;4;28.2468910217;3;17.8879413605;13.6469516754;3;32.4630823135;
17;2;23.6627426147;12.5;4;28.5960328579;3;19.0082912445;13.879781723;3;33.2818861008;
18;2;24.8198566437;12.5;4;28.9701628685;3;20.138425827;14.0;3;33.9008235931;
19;2;25.9882144928;12.5;5;29.3683638573;3;21.2776870728;14.0;4;34.5557665825;
20;2;27.1674041748;12.5;5;29.7891087532;3;21.7750473022;14.0;4;35.2404661179;
21;2;27.4050979614;12.5;5;30.2302284241;3;21.9291038513;14.0;4;35.9471020699;
22;2;27.603603363;12.5;5;30.6889076233;3;22.0880966187;14.0;4;36.6665449142;
23;2;27.8100090027;12.5;5;31.1617178917;3;22.2499713898;14.0;4;37.3887672424;
24;2;28.0227737427;12.5;6;31.6446905136;3;22.4124717712;14.0;4;38.1033678055;
25;3;28.2401103973;12.5;5;32.1334280968;3;22.5732574463;14.0;4;38.8001594543;
26;3;28.4600429535;12.5;5;32.6232500076;3;22.7300338745;14.0;4;39.4697523117;
27;3;28.6804618835;12.5;5;33.1093654633;3;22.8806934357;14.0;4;40.1040582657;
28;3;28.8992137909;12.5;5;33.587059021;3;23.0234127045;14.0;4;40.6966657639;
29;3;29.1141777039;12.5;5;34.0518712997;3;23.1567497253;14.0;4;41.2430458069;
30;3;29.3233413696;12.5;5;34.4997692108;3;21.2796840668;15.0;4;41.7405805588;
31;3;29.5248966217;12.5;5;34.927280426;3;20.3916301727;16.0;5;42.1884441376;
32;3;29.7172775269;12.5;5;35.3315906525;3;19.4923992157;17.0;5;42.5873603821;
33;3;29.8992156982;12.5;5;35.7105960846;3;18.5821552277;18.0;6;42.9393005371;
34;3;30.0697689056;12.5;5;36.0629110336;3;17.6613426208;19.0;7;43.2471542358;
35;3;30.2283096313;14.5;6;36.3878383636;3;17.4306106567;20.0;7;43.5144128799;
36;3;30.3745269775;16.5;6;36.6853075027;3;17.4907436371;21.0;7;43.744893074;
37;3;30.5083885193;18.5;6;36.955786705;3;17.5426006317;22.0;7;43.9425086975;
38;3;30.6301040649;20.5;6;37.2001886368;3;17.587064743;23.0;7;44.0;
39;3;30.7400856018;22.5;6;37.4197692871;3;17.6000003815;24.0;8;44.0;
40;3;30.8388957977;22.5;7;37.6160306931;3;17.6000003815;25.0;8;44.0;
41;3;30.9272136688;22.5;7;37.7906322479;3;17.6000003815;26.0;8;44.0;
42;3;31.0057849884;22.5;7;37.945318222;3;17.6000003815;27.0;10;44.0;
43;3;31.0753936768;22.5;8;38.0;3;18.6000003815;25.0;10;44.0;
44;3;31.1000003815;22.5;8;38.0;3;17.6000003815;26.0;10;44.0;
45;3;31.1000003815;22.5;8;38.0;3;18.6000003815;25.0;10;44.0;
46;3;31.1000003815;22.5;8;38.0;3;19.6000003815;25.0;10;44.0;
47;3;31.1000003815;22.5;8;38.0;3;20.6000003815;25.0;10;44.0;
48;3;31.1000003815;22.5;8;38.0;3;21.6000003815;25.0;10;44.0;
49;3;31.1000003815;22.5;8;38.0;3;22.6000003815;25.0;11;44.0;
50;3;31.1000003815;22.5;9;38.0;3;23.6000003815;24.0;12;44.0;
51;3;31.1000003815;22.5;9;38.0;3;23.8999996185;24.0;12;44.0;
52;3;31.1000003815;22.5;9;38.0;3;23.8999996185;24.0;13;44.0;
53;3;31.1000003815;22.5;9;38.0;3;23.8999996185;24.0;13;44.0;
