Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;10.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;2;11.0;10.1999998093;4;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.3000001907;10.0;3;21.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;11.4200000763;10.1999998093;3;21.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;2;11.5179204941;10.3632001877;3;21.9903717041;
11;2;12.5000009537;12.0;5;26.2400007248;2;11.597111702;10.4951858521;3;23.0819120407;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;11.9245738983;11.0209560394;3;23.99553442;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;13.9245738983;11.4571752548;4;24.7449600697;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;15.9245738983;11.8107032776;4;25.3503712416;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;16.9627056122;12.0916318893;4;25.8344515562;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;17.9761257172;12.3113050461;4;26.2195074558;
17;2;21.5237102509;14.0;5;29.3048160076;2;18.9898986816;12.4808797836;4;26.3048160076;
18;2;22.5378303528;14.0;5;29.3530313969;2;20.0040187836;12.5;4;26.3530313969;
19;2;22.8059082031;14.0;7;29.4023760557;2;21.0184822083;12.5;4;26.4023760557;
20;2;22.8207130432;14.0;7;29.4528282881;2;21.5;12.920712471;5;26.4528282881;
21;2;22.8358478546;14.0;7;29.5043625832;2;21.5;12.9358482361;5;26.5043625832;
22;3;22.3999996185;14.4513092041;6;29.5569496155;2;21.5;12.9513092041;5;26.5569496155;
23;3;22.3999996185;14.0;8;29.6105561256;2;21.9670848846;12.5;5;26.6105561256;
24;3;22.8831672668;14.0;8;29.6651450396;2;21.9831676483;12.5;5;26.6651450396;
25;3;22.3999996185;14.49954319;8;29.72067523;2;21.5;12.99954319;5;26.72067523;
26;3;20.9162025452;15.0;8;29.7771017551;2;21.5;13.0162029266;6;26.7771017551;
27;3;19.9331302643;16.0;8;29.8343759775;2;22.0331306458;12.5;6;26.8343759775;
28;3;18.9503116608;17.0;8;29.8924454451;3;21.5;13.4171876907;5;26.8924454451;
29;3;17.9677333832;18.0;8;30.9512542486;3;22.0677337646;12.5;5;26.9512542486;
30;3;17.985376358;19.0;9;31.070743084;3;19.5;14.4756269455;5;27.0107431412;
31;3;18.0032234192;20.0;10;31.193813324;3;18.5;15.5053710938;5;27.0708494186;
32;3;17.3581428528;21.0;10;31.320468545;3;17.5;16.5354251862;5;27.1315076351;
33;3;16.9961395264;22.0;11;31.4507017136;3;16.5;17.5657539368;4;27.1926498413;
34;3;17.0352096558;23.0;11;31.5844937563;3;15.5;18.5963249207;4;27.2542052269;
35;3;17.0753479004;24.0;11;31.7218130827;3;14.5;19.6271018982;4;27.3161010742;
36;3;17.1165428162;25.0;11;31.8626146317;3;14.0;20.6580505371;4;27.3782629967;
37;3;17.1587848663;26.0;11;32.0068379641;3;14.7134790421;20.5;5;27.4406147003;
38;3;17.2020511627;27.0;12;32.1544077396;3;14.7321844101;21.5;5;27.5030794144;
39;3;18.2463226318;25.0;12;32.3052319288;3;14.7509241104;22.5;6;27.5655794144;
40;3;17.2915706635;26.0;13;32.4592007399;3;14.7696743011;23.5;6;27.628036499;
41;3;17.3377609253;27.0;13;32.6161866188;3;14.7884111404;24.5;7;27.690372467;
42;3;18.3848552704;25.0;14;32.7760436535;3;15.8071117401;22.5;8;27.7525100708;
43;4;18.0;26.0;13;32.9386065006;3;14.825753212;23.5;8;27.8143725395;
44;4;16.6372699738;25.0;13;33.1036908627;3;14.8443117142;24.5;8;27.8758842945;
45;4;18.5311069489;25.0;13;33.2710931301;3;15.8627653122;22.5;9;27.936971426;
46;4;18.7002372742;26.0;13;33.4405908585;3;14.8810911179;23.5;9;27.9975619316;
47;4;19.899269104;27.0;13;33.6119432449;4;14.8093414307;24.0;9;56.8075861931;
48;4;20.9172763824;28.0;14;33.7848918438;5;16.0;28.0;8;59.8794779778;
49;4;21.8003749847;29.0;14;33.95916152;5;18.841583252;31.9237499237;9;61.5024502277;
50;4;22.9527015686;30.0;15;34.1344623566;5;19.0;34.7703208923;11;62.7062561512;
51;4;23.870256424;30.0;15;34.3104908466;5;20.0;37.6587944031;11;63.5757040977;
52;4;24.9059295654;30.645362854;15;34.4869320393;5;22.0;37.5806808472;11;64.1960170269;
53;4;25.3419876099;30.6734848022;16;34.663462162;5;22.0;40.0442657471;13;64.3081325293;
54;4;25.3783493042;30.7011489868;16;35.8397502899;6;23.0;41.6217422485;11;74.3953648806;
55;4;26.3999996185;31.0;17;36.0654616356;6;26.9332962036;38.5250015259;12;74.8821306229;
56;4;27.4530010223;32.7527313232;17;36.2922353745;6;29.0;40.0871810913;12;75.3427789211;
57;5;28.7305927277;34.0;17;37.51976192;6;31.0;40.7414550781;12;75.7759988308;
58;5;29.8718719482;35.0;17;37.7877310514;6;33.0;40.7808685303;12;76.1811623573;
59;5;29.3999996185;38.0;19;38.0570185184;6;35.9891777039;39.1347351074;13;77.5582565069;
60;7;30.5137729645;38.6349868774;9;53.327321291;6;37.4249992371;41.1510391235;13;77.9277935028;
61;7;32.1611289978;40.0;10;54.3483405113;6;40.1749992371;41.1675643921;14;78.270911932;
62;7;32.8117218018;41.6960792542;11;55.2891554832;6;40.5898590088;41.5250015259;15;78.5888763666;
63;7;31.555721283;43.7281532288;11;56.1486455202;6;40.2151489258;43.201210022;16;78.8831827641;
64;7;33.0257263184;43.0;11;56.9290543795;6;40.2270851135;44.7183189392;17;79.1554731131;
65;7;33.4323883057;44.0;11;57.6351239681;6;40.2386932373;45.4142227173;18;79.4074633121;
66;7;30.8982334137;47.0;13;58.2512816191;6;37.1749992371;47.5026741028;18;79.5148640871;
67;8;32.9198532104;46.0;12;59.7892836332;6;36.1749992371;49.3825912476;21;79.5746593475;
68;8;34.6128311157;48.0;10;60.3251509666;6;35.1749992371;50.410949707;22;79.6348787546;
69;8;35.1016387939;50.9412765503;11;63.1566417217;6;34.1749992371;51.4395027161;22;83.2643450499;
70;8;36.2860374451;52.7000007629;13;65.5758235455;6;33.8265609741;52.4180679321;22;85.9780373573;
71;9;34.4273376465;57.2291984558;12;67.6477297544;6;33.5282783508;53.451385498;22;87.9612517357;
72;9;36.414768219;57.6162643433;12;69.4428479671;6;33.8248329163;54.5252723694;22;89.3644896746;
73;9;34.9137573242;61.6017570496;12;70.854722023;6;34.0;55.6292457581;23;89.866150856;
74;9;34.5999984741;63.133102417;12;71.8249099255;6;34.0;56.7702407837;23;90.0588496923;
75;9;34.4815750122;64.8203125;13;72.7759395838;6;34.0;57.8597640991;23;90.2496887445;
76;9;35.5438232422;60.8806762695;13;73.7335287333;8;34.0;58.9484405518;21;120.43841207;
77;9;33.6085128784;62.9444274902;13;75.6943697929;8;36.0;61.0387840271;20;122.724781036;
78;9;35.6754608154;67.0115890503;15;76.8552820683;8;38.0;65.0971603394;21;124.818530917;
79;10;37.5999984741;66.0821685791;14;78.0508519411;8;39.0;68.2082061768;20;126.698368669;
80;10;36.2647590637;68.0;14;79.2842890024;8;39.0;68.506942749;21;128.356803656;
81;10;34.5999984741;72.6131820679;15;80.5595355034;8;40.0;69.5157394409;21;129.798241019;
82;10;36.5999984741;74.0667114258;16;81.8811154366;8;42.0;71.5338058472;22;131.036050439;
83;10;37.5999984741;72.542755127;16;83.253881216;8;42.0;71.5604019165;22;132.089388609;
84;10;37.4035301208;75.1999588013;16;84.6826210022;8;41.0;74.5945053101;23;132.980291843;
85;10;38.434879303;74.6762771606;16;87.1715228558;9;40.1698875427;77.6349716187;19;150.981386542;
86;10;39.4648590088;75.1932525635;16;88.698490262;9;41.2583465576;77.4258728027;19;152.753724456;
87;11;40.4934616089;75.628692627;16;91.3197388053;9;42.2999992371;79.4569396973;20;154.09982717;
88;12;40.5999984741;73.3449859619;15;93.9118354321;9;43.2999992371;81.8119812012;20;155.282915115;
89;12;39.5999984741;76.8917160034;16;96.4875914454;9;45.2999992371;80.8820648193;21;156.301284909;
90;13;41.5711364746;79.2369689941;15;99.0534133315;9;45.2999992371;83.9504394531;22;157.111731887;
91;13;38.5943870544;81.9158859253;15;101.513606668;9;46.2999992371;86.993309021;22;157.775495887;
92;13;37.5999984741;79.6470108032;16;103.748468101;9;47.2999992371;87.0318450928;22;158.319871426;
93;13;36.7473602295;84.1647796631;17;106.847926557;9;46.2999992371;90.0700302124;23;158.764127254;
94;13;37.7473602295;87.9458770752;18;109.216520548;9;46.2999992371;92.7078323364;24;159.031872392;
95;13;36.7473602295;90.2763442993;19;111.591027141;9;47.2999992371;91.7452163696;23;159.110277891;
96;13;37.5999984741;89.1138763428;20;114.950379729;9;46.2999992371;93.7821502686;23;159.187662125;
97;13;41.5999984741;93.8957443237;20;117.328351974;9;46.2999992371;95.8186187744;25;159.26396811;
98;13;43.625;94.9918670654;20;119.696740866;9;47.2999992371;94.8545837402;26;159.339143038;
99;13;42.625;97.2643737793;21;122.081431746;9;46.2999992371;102.968063354;25;159.413138151;
100;13;45.5999984741;100.392555237;22;124.518495083;9;46.2999992371;106.816696167;27;159.485909224;
