Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;10.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;2;11.0;10.1999998093;3;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.3000001907;10.0;2;21.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.4200000763;10.1999998093;2;21.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.5179204941;10.3632001877;2;21.9903717041;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;11.597111702;10.4951858521;2;23.0819120407;
12;2;14.4463853836;12.6000003815;5;27.1976003647;2;11.9245738983;11.0209560394;2;23.99553442;
13;2;16.4463844299;13.0788002014;5;27.9822878838;2;13.9245738983;11.4571752548;3;24.7449600697;
14;2;18.4463844299;13.4505519867;5;28.5892841816;2;15.9245738983;11.8107032776;3;25.3503712416;
15;2;19.4834518433;13.7328653336;5;29.0542362928;2;16.9627056122;12.0916318893;3;25.8344515562;
16;2;20.4965171814;13.943564415;5;29.211841464;2;17.9761257172;12.3113050461;2;26.2195074558;
17;2;21.5099372864;14.0;6;29.2577478886;2;18.9898986816;12.4808797836;1;26.3048160076;
18;2;22.5237102509;14.0;6;29.3048160076;2;20.0040187836;12.5;1;26.3530313969;
19;2;22.3999996185;14.3914451599;6;29.3530313969;2;21.0184822083;12.5;1;26.4023760557;
20;2;22.8059082031;14.0;7;29.4023760557;2;21.9207134247;12.5;2;26.4528282881;
21;2;22.8207130432;14.0;7;29.4528282881;2;21.9358482361;12.5;3;26.5043625832;
22;2;22.8358478546;14.0;7;29.5043625832;2;21.9513092041;12.5;3;26.5569496155;
23;2;22.8513088226;14.0;8;29.5569496155;2;21.9670848846;12.5;3;26.6105561256;
24;2;22.8670845032;14.0;8;29.6105561256;2;21.9831676483;12.5;3;26.6651450396;
25;2;22.8831672668;14.0;8;29.6651450396;3;21.9995441437;12.5;2;26.72067523;
26;2;22.3999996185;14.832572937;8;29.72067523;3;21.5;12.5;2;26.7771017551;
27;2;22.3999996185;14.8603372574;8;29.7771017551;3;22.0331306458;12.5;3;26.8343759775;
28;2;20.9331302643;15.0;8;29.8343759775;3;21.5;13.4171876907;3;26.8924454451;
29;2;21.3999996185;14.9171876907;8;29.8924454451;3;22.0677337646;12.5;3;26.9512542486;
30;2;19.9677333832;15.0;8;29.9512542486;3;20.0853767395;13.5;3;27.0107431412;
31;2;18.985376358;16.0;8;30.0107431412;3;19.1032218933;14.5;3;27.0708494186;
32;2;19.3999996185;15.0;9;30.0708494186;3;18.1212539673;15.5;3;27.1315076351;
33;2;18.0212554932;15.0;9;30.1315076351;3;17.1394519806;16.5;2;28.1926498413;
34;2;18.3999996185;15.0;9;30.1926498413;3;17.1577949524;17.5;2;28.2942051888;
35;2;17.0577945709;15.0;9;30.2542052269;3;17.1762619019;18.5;2;28.3972849846;
36;2;17.3999996185;15.0;9;30.3161010742;3;17.0191860199;19.5;2;28.5018165112;
37;2;16.0948295593;15.0;9;30.3782629967;3;17.0505447388;20.5;2;28.6077221632;
38;2;15.1134786606;16.0;9;30.4406147003;3;17.0823173523;21.5;2;28.7149208784;
39;2;14.7321844101;17.0;9;30.5030794144;3;17.1144752502;22.5;2;28.8233273029;
40;2;14.7509241104;18.0;10;30.5655794144;3;17.1469974518;23.5;2;28.9328525066;
41;2;14.7696743011;19.0;11;30.628036499;3;17.1798553467;24.5;2;29.0434038639;
42;2;15.0;18.0;11;30.690372467;3;18.2130203247;22.5;2;29.1548861265;
43;2;14.8071117401;18.0;12;30.7525100708;3;17.246465683;23.5;2;29.2672008276;
44;2;15.0;17.0;13;30.8143725395;3;17.2801589966;24.5;3;29.3802468777;
45;2;16.0;16.4071865082;13;30.8758842945;3;18.31407547;22.5;5;29.4939210415;
46;2;17.8627662659;18.4071865082;13;30.936971426;3;18.0;23.5;6;29.6081180573;
47;2;18.0;20.4071865082;13;30.9975619316;3;19.4831676483;24.5;6;29.7227312326;
48;2;19.0;22.4071865082;13;31.0575861931;3;20.0;25.5;6;29.8376524448;
49;2;20.0;24.4071865082;13;31.1169772148;3;21.0;26.5;6;29.9527723789;
50;2;21.0;25.4071865082;13;31.1756706238;3;22.5331306458;27.5;6;30.0679813623;
51;2;22.0;25.5878353119;13;31.2336053848;3;23.0;29.4171886444;6;30.1831690073;
52;2;22.3999996185;25.6168022156;13;31.2907235622;3;24.0677337646;29.145362854;6;30.2982252836;
53;2;22.3999996185;25.645362854;14;31.346971035;4;25.0853767395;30.1734848022;5;31.413040638;
54;2;22.3999996185;25.6734848022;17;31.4022974968;4;26.5;29.5;6;31.5575053692;
55;3;22.3999996185;25.7011489868;16;31.4566559792;4;27.467250824;30.5;7;31.7021026611;
56;3;23.3999996185;24.0;16;31.5100040436;4;26.8711776733;32.5;7;31.8467190266;
57;3;23.4530010223;24.0;16;31.5623030663;4;26.4853248596;33.5;7;31.9912407398;
58;3;22.3999996185;25.0;15;31.6135182381;4;26.8370552063;33.5;7;32.1355551481;
59;4;24.3999996185;25.0;14;32.6636190414;4;27.2939147949;33.0779190063;8;32.27955091;
60;4;25.4990844727;26.0;14;32.9125790596;5;26.6137733459;34.0943527222;9;32.4231171608;
61;4;25.5137729645;27.0;15;33.1979755163;5;26.628112793;33.7203063965;9;32.5661456585;
62;4;25.5281124115;28.0;15;33.5258191824;5;27.7698440552;32.5;8;32.7085292339;
63;4;25.5420970917;29.0;15;33.9026472569;5;27.0428848267;33.5;8;32.8501629829;
64;4;25.555721283;29.0;15;34.3353726864;6;28.0666370392;34.8140182495;8;33.9909440279;
65;4;25.5689849854;29.0;15;35.8310303688;6;28.6818847656;35.8451843262;8;34.1607730389;
66;4;26.5818824768;30.0;16;36.426400423;6;27.8090000153;37.8762550354;8;35.308201313;
67;4;26.3999996185;32.0;17;37.0761334896;6;29.5;38.9071884155;8;35.4676759243;
68;4;27.3999996185;32.0;18;37.7893269062;6;31.5627670288;39.5;9;35.6282964945;
69;4;27.5999984741;33.0;17;38.5868952274;7;31.0370559692;41.5;7;35.7899515629;
70;4;27.5999984741;34.0;16;39.4680374861;7;30.7000007629;43.5766983032;7;35.9525287151;
71;4;27.5999984741;34.5779190063;16;40.4280349016;7;30.7000007629;44.6231460571;8;37.3360153437;
72;5;27.5999984741;34.5943527222;11;75.3090925217;7;31.9894371033;44.20054245;8;38.5023908615;
73;5;29.3426532745;35.7000007629;11;80.8478658199;7;30.0340003967;46.6361465454;8;39.4855524302;
74;5;30.7154502869;37.2291984558;12;85.44906497;7;31.6107902527;46.0269622803;7;40.3208122253;
75;6;31.002910614;38.6162643433;11;89.2228603363;7;33.1001739502;44.5621299744;8;40.892647624;
76;6;31.2235527039;39.8922767639;15;92.1595567465;7;31.9280128479;45.6764945984;8;42.2843799591;
77;6;32.3429069519;41.0;15;94.418235898;8;29.3999996185;51.4004211426;7;42.715918541;
78;6;33.3971786499;42.0;15;96.0461878777;8;29.3999996185;52.3567123413;9;43.1478568316;
79;6;34.1066894531;43.7649002075;17;97.5493596792;9;28.3999996185;56.0134849548;8;43.5796225071;
80;7;30.6000003815;46.7914428711;16;98.9018048048;9;27.3999996185;58.1779899597;8;44.0106621981;
81;7;29.6000003815;49.8184890747;17;100.091118336;9;26.3999996185;60.3412857056;9;44.4404429197;
82;8;30.6000003815;46.8460159302;13;118.367342234;9;25.3999996185;62.1090545654;9;44.8684556484;
83;8;32.2647590637;48.8740005493;15;120.577039719;9;24.3999996185;63.2921943665;10;46.2942165136;
84;9;32.0060882568;51.0;14;122.50429523;9;25.0;65.4740600586;10;46.8072679043;
85;9;32.5999984741;54.0;14;124.153395176;9;26.0;67.6544570923;10;49.116902113;
86;9;31.6000003815;57.9604721069;14;125.541763902;9;26.0;70.0054244995;11;51.0973412991;
87;9;33.0455207825;60.0;15;126.558575392;9;26.0;72.3576965332;12;52.8034734726;
88;8;28.6000003815;56.0;15;104.316463947;11;26.0;74.4021911621;8;105.447438955;
89;8;28.6000003815;57.0501365662;15;104.472710609;11;29.0;74.7390365601;8;111.383399844;
90;9;28.6000003815;58.0805892944;14;104.624851942;12;31.0;75.7316360474;7;117.175121546;
91;9;28.6000003815;59.1112670898;14;104.772864819;12;31.0;76.1000518799;7;121.055925369;
92;9;28.6000003815;60.1421279907;12;104.91674614;12;32.0;81.7794342041;9;124.106581926;
93;9;28.6000003815;61.1731491089;10;105.056511641;12;33.0;84.784072876;11;126.508823752;
94;9;28.6000003815;64.1421279907;10;105.192191601;12;34.0;87.6927947998;12;128.336813211;
95;9;32.5192184448;66.1421279907;11;105.283465624;13;35.0;87.0559768677;11;129.320753574;
96;9;35.1283454895;68.1421279907;11;105.345954418;13;33.0;85.592880249;12;131.289043188;
97;9;36.5345954895;70.5171279907;13;105.408362389;14;36.0;87.3180084229;11;132.308596849;
98;9;37.5408363342;73.5171279907;13;105.470611572;14;37.0;88.564994812;11;133.32105422;
99;9;38.5470619202;76.5171279907;14;105.53262496;14;38.0;91.786529541;12;134.325245619;
100;9;39.5532608032;76.5171279907;13;105.594326258;14;39.0;94.2388153076;6;135.320061326;
101;9;40.5594329834;79.5171279907;14;105.655640602;14;40.0;95.5708389282;7;136.304435372;
102;9;41.5655632019;82.5171279907;14;105.716495275;15;43.4966621399;98.8932495117;6;137.277328849;
103;9;42.571647644;84.8582458496;13;105.776818991;15;44.7865638733;102.205970764;7;139.237717628;
104;9;43.5776824951;86.8884124756;12;105.83654356;15;47.5752487183;104.457611084;11;139.993263364;
105;9;44.583656311;88.9182739258;12;105.89560318;15;49.6285057068;108.620628357;10;141.344209909;
106;9;45.5895614624;90.9477996826;13;105.953935146;15;49.8578109741;107.09828186;11;141.889222503;
107;9;46.5953941345;92.9769668579;14;106.011479855;15;49.9050674438;110.181358337;12;143.069350839;
108;9;47.601146698;95.0057373047;13;106.068181276;15;50.0154876709;112.375419617;13;143.943881631;
109;9;48.6068191528;97.0340881348;14;106.123986959;15;50.0953826904;114.470436096;14;144.870243669;
110;9;49.6124000549;99.06199646;13;106.178848505;15;50.1799354553;116.582885742;14;146.850741625;
111;9;50.6178855896;101.089424133;11;106.232720852;15;51.2693481445;118.631561279;14;147.927411556;
112;9;50.6232719421;103.116363525;11;106.285563469;15;53.3638076782;118.67893219;15;149.062865496;
113;9;51.6285552979;102.142784119;9;106.33733964;15;52.5715446472;121.72492981;16;150.257512093;
114;9;50.6337356567;104.168670654;12;106.388016462;15;53.6843528748;127.505004883;17;151.510275006;
115;10;50.6388015747;106.194007874;11;106.437565565;15;53.9658622742;130.564971924;17;152.818120837;
116;10;50.6437568665;110.306297302;11;106.485962391;16;54.0760116577;133.327774048;17;154.175639153;
117;10;50.6485977173;112.340171814;12;106.533186436;16;54.1915283203;136.383529663;19;155.574752092;
118;10;50.6533203125;114.37322998;13;106.579220772;16;55.3115997314;141.43711853;20;157.004638195;
119;10;50.6579208374;116.405456543;14;106.624052525;16;56.43516922;147.090545654;21;158.451935649;
120;10;50.6624069214;118.436836243;15;106.667672396;16;57.2609558105;151.258102417;23;162.829805851;
121;10;50.6667671204;120.46736908;16;107.440531254;16;56.7215042114;155.410903931;25;167.307273269;
122;10;51.744052887;120.008369446;18;108.222061157;16;59.3197212219;154.470657349;25;172.758432508;
123;10;51.8222045898;119.55544281;18;109.004855156;17;60.9083099365;159.236419678;24;177.381608605;
124;10;50.9004859924;122.103393555;19;109.781363964;17;63.4815979004;163.684387207;28;182.954152942;
125;10;51.9781341553;121.646957397;19;111.544215202;17;68.1255722046;162.933807373;29;187.51549542;
126;10;53.0544204712;122.180953979;20;113.346529961;17;67.4904174805;166.819091797;29;191.99600625;
127;10;55.0744895935;124.32144165;20;114.185161114;17;69.0148086548;171.70614624;29;196.391004682;
128;10;56.3125152588;126.460449219;21;114.998008609;18;69.3801116943;175.590667725;29;200.702667236;
129;10;56.4998016357;128.597457886;22;115.781180739;18;70.3036880493;179.468231201;30;205.938293815;
130;10;55.5781173706;133.731933594;25;116.531929135;18;73.6597747803;182.052093506;34;210.167904258;
131;10;57.6110343933;131.86340332;18;117.248620987;18;75.1115493774;187.466766357;24;214.344295979;
132;10;56.724861145;131.991439819;17;117.93064487;18;76.5664215088;194.733703613;20;218.473990679;
133;10;55.7930641174;135.115661621;18;118.578271508;18;79.9047775269;199.541137695;22;222.55695653;
134;10;56.8578262329;135.235748291;19;119.192495227;18;82.2595977783;201.321502686;23;226.417927504;
