Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;2;8.0;10.1999998093;4;21.0;
4;1;9.0;11.5;6;23.0;2;9.19999980927;10.0;4;21.0599999428;
5;1;9.60000038147;11.5;6;23.0;2;9.21199989319;10.0;4;21.1229639053;
6;1;10.6000003815;11.5;6;23.0;2;10.336889267;10.0;4;21.1889609098;
7;1;11.6000003815;11.5;6;23.0;2;11.3566884995;10.0;4;21.2580518723;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.377415657;10.0;4;21.7428686619;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.522860527;10.1999998093;3;22.1586660147;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.647600174;10.3632001877;3;22.5167047977;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.7550115585;10.4951858521;3;23.6975815296;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;12.1092748642;11.0209560394;2;24.7081744671;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;14.1092748642;11.4571752548;3;25.5624349117;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;16.1092739105;11.8107032776;3;26.2807190418;
15;2;18.1463851929;13.9328651428;5;28.88712883;2;17.241809845;12.0916318893;3;26.8858177662;
16;2;20.1463851929;13.943564415;4;29.0575000048;2;18.2915363312;12.3113050461;3;27.4000668526;
17;2;21.463634491;14.0;5;29.1176981926;2;19.3440666199;12.4808797836;3;27.6226844788;
18;2;22.4816951752;14.0;5;29.1806503534;2;20.3993797302;12.5;3;27.8161680698;
19;2;22.7541942596;14.0;5;29.2464048862;2;21.4574241638;12.5;3;28.018476963;
20;2;22.3999996185;14.3739213943;4;29.3150019646;2;22.4055423737;12.5;4;28.2292125225;
21;2;22.3999996185;14.3945007324;5;29.3864723444;2;22.4687633514;12.5;4;28.447855711;
22;3;22.8159408569;14.0;5;29.4608361721;2;22.5343570709;12.5;4;28.6737642288;
23;3;22.3999996185;14.4382505417;5;29.53810215;3;22.6021289825;12.5;3;28.9061751366;
24;3;22.3999996185;14.4614305496;5;29.6182664633;3;22.6718521118;12.5;3;29.1442108154;
25;4;22.3999996185;14.4854803085;4;29.7013115883;3;22.7432632446;12.5;4;29.3868870735;
26;4;22.9103927612;14.0;3;29.7872054577;4;22.8160667419;12.5;3;29.6331281662;
27;4;22.9361610413;14.0;2;29.8759007454;4;21.5;13.5;3;29.8817820549;
28;4;22.962770462;14.0;3;29.9673340321;4;22.5;12.5;3;30.1316423416;
29;4;22.9902000427;14.0;3;30.0614249706;4;21.5;13.5;3;30.3814692497;
30;4;21.0184268951;15.0;3;30.1580765247;4;20.5;13.5;3;31.6300139427;
31;4;20.0474224091;16.0;3;30.2571737766;4;21.1890048981;14.5;3;31.8760447502;
32;4;19.0771522522;17.0;3;30.3585846424;4;21.2628135681;15.5;3;32.1183700562;
33;4;18.1075744629;18.0;3;30.4621598721;4;20.635509491;16.5;3;32.3558626175;
34;4;17.1386470795;19.0;3;30.5677332878;4;19.7067584991;17.5;2;32.5874791145;
35;4;16.1703186035;20.0;4;31.6751227379;4;18.7762432098;18.5;2;32.8122782707;
36;4;16.2025356293;21.0;4;31.8141307831;4;18.3436832428;19.5;3;33.0294346809;
37;4;16.8352394104;22.0;4;31.955136776;4;18.4088306427;20.5;4;33.2382488251;
38;4;17.1865406036;23.0;4;32.0979096889;4;17.1088294983;20.2000007629;4;33.4381513596;
39;4;16.9018440247;24.0;4;32.2422065735;4;18.0;20.2000007629;4;33.6287055016;
40;4;17.2726631165;25.0;4;32.387773633;4;19.0;20.2000007629;4;33.8096046448;
41;4;17.3163318634;26.0;4;32.5343490839;4;20.0;20.1048030853;4;33.9806656837;
42;4;17.3603057861;27.0;5;32.6816647053;4;21.0;19.1903324127;4;34.1418218613;
43;5;18.404499054;25.0;4;32.8294487;4;20.2999992371;17.4903335571;4;34.2931118011;
44;5;17.4488353729;26.0;4;32.9774272442;4;22.0;20.4903335571;3;34.4346656799;
45;5;18.4932289124;26.0;4;33.1253275871;4;23.5303993225;23.4903335571;4;34.566696167;
46;5;19.5375976562;27.0;4;33.2728797197;4;24.5700092316;25.4903335571;4;34.6894826889;
47;5;20.5818634033;28.0;4;33.419819355;4;25.6068458557;26.5;6;34.8033599854;
48;5;21.6259460449;29.0;4;33.5658895969;4;26.1410083771;27.5;6;34.9087047577;
49;5;22.2397956848;30.0;5;33.7108430862;4;26.1726112366;28.2000007629;6;35.0;
50;5;23.2722454071;29.7350120544;5;33.8544443846;4;26.2000007629;28.2000007629;8;35.0;
51;5;24.7563323975;29.0;4;33.9964700937;4;26.2000007629;28.2000007629;8;35.0;
52;6;25.7989406586;29.0;4;34.1367119551;4;26.2000007629;28.2000007629;8;35.0;
53;6;26.2410125732;29.0;4;34.2749768496;4;26.2000007629;28.2000007629;9;35.0;
54;6;25.7961997986;29.8104877472;4;34.4110882282;4;26.2000007629;28.2000007629;9;35.0;
55;6;27.3233261108;30.0;3;35.5448864698;4;26.2000007629;28.2000007629;9;35.0;
56;6;28.3634643555;31.0;4;35.7162294388;4;26.2000007629;28.2000007629;9;35.0;
57;7;28.7148685455;32.0;3;35.8861769438;4;26.2000007629;28.2000007629;9;35.0;
58;7;28.4414978027;33.0;3;36.0546233654;4;26.2000007629;28.2000007629;9;35.0;
59;7;27.2819499969;35.0;3;36.2214775085;4;26.2000007629;28.2000007629;9;35.0;
60;7;26.9567832947;36.5835533142;3;36.3866615295;4;26.2000007629;28.2000007629;10;35.0;
61;7;28.3322734833;34.0;3;36.5501102209;4;26.2000007629;28.2000007629;10;35.0;
62;7;28.384344101;34.9678153992;5;37.7117705345;4;26.2000007629;28.2000007629;11;35.0;
63;7;27.9926757812;36.6524085999;5;38.901599884;4;26.2000007629;28.2000007629;11;35.0;
64;7;31.4105834961;37.0;6;39.1301561594;4;26.2000007629;28.2000007629;11;35.0;
65;7;31.0166740417;40.7011871338;7;39.3585919142;4;26.2000007629;28.2000007629;11;35.0;
66;7;31.0286636353;43.7264137268;9;39.5868835449;4;26.2000007629;28.2000007629;12;35.0;
67;7;32.4919433594;43.0;10;39.8051652908;4;26.2000007629;28.2000007629;12;35.0;
68;7;31.5196666718;45.5779190063;11;39.9760725498;4;26.2000007629;28.2000007629;12;36.2000002861;
69;8;31.5476570129;47.2002716064;10;41.735037446;4;26.5539989471;28.7140007019;12;37.1672730446;
70;8;33.0191497803;45.3170089722;10;43.1585497856;4;26.8381233215;29.1181373596;13;37.9366756678;
71;8;31.6813278198;48.5470848083;11;44.3039069176;4;27.0628299713;29.4296665192;13;38.5445860624;
72;8;32.1003570557;49.9563789368;11;45.2151865959;4;27.2390289307;29.6665477753;13;38.8766233921;
73;8;33.1450462341;48.336479187;12;45.7547252178;4;27.3324165344;29.7713279724;14;39.0173057318;
74;9;34.8200454712;47.5106201172;11;46.0875966549;4;27.368347168;29.7859687805;14;39.1438889503;
75;9;29.6000003815;50.8403320312;12;46.4289493561;4;27.3999996185;29.8007221222;14;39.1651208401;
76;9;29.6000003815;52.2144775391;12;46.7784309387;4;27.3999996185;29.8155841827;14;39.1864993572;
77;9;28.4434604645;52.9834480286;12;47.1356306076;4;27.3999996185;29.8305492401;15;39.2080165148;
78;9;31.6304168701;49.8850326538;13;47.5000805855;4;27.3999996185;29.8456115723;15;39.2296639681;
79;10;33.5060043335;49.8850326538;12;47.871254921;4;27.3999996185;29.8607654572;16;39.2514331341;
80;10;32.3893547058;52.8850326538;13;48.2485723495;5;27.3999996185;29.8760032654;15;39.2733153105;
81;10;33.4541435242;55.8850326538;12;48.6313980818;5;25.3999996185;30.8913211823;15;39.2953014374;
82;10;33.51953125;58.8850326538;13;49.0190470219;5;24.3999996185;31.9067115784;15;39.3173824549;
83;10;33.5853729248;61.8850326538;14;49.4107891321;5;24.3999996185;32.9221687317;15;39.3395489454;
84;10;33.6515197754;64.8850326538;14;49.8058519363;5;24.3999996185;35.9067115784;16;39.3617914915;
85;10;33.7178192139;67.8850326538;15;50.2034299374;5;24.3999996185;37.9067115784;16;39.3841004372;
86;10;33.7841186523;70.8850326538;15;50.6026883125;6;23.5599994659;39.9067115784;12;55.4064661264;
87;10;33.8502502441;73.4703369141;15;51.0027723312;6;24.5599994659;42.9067115784;12;56.228877902;
88;10;33.9160614014;74.5300216675;16;51.4028141499;6;25.5599994659;45.9067115784;12;56.9569280148;
89;10;31.6000003815;75.5903015137;16;51.8019411564;6;26.5599994659;48.9067115784;12;57.591119647;
90;11;31.6000003815;76.6510467529;11;62.1992845535;6;27.5599994659;50.6949768066;14;58.1358772516;
91;11;32.5999984741;78.712097168;12;63.0939877033;6;28.5599994659;51.6427536011;14;58.5983490944;
92;11;33.5999984741;80.7733230591;12;63.957713604;6;29.5599994659;52.5987548828;15;58.9872586727;
93;11;33.5999984741;82.834564209;12;64.7865717411;6;30.5599994659;52.6418304443;14;59.3119381666;
94;11;33.5999984741;84.8956680298;16;65.5777256489;6;31.5599994659;52.6259994507;16;59.5816127062;
95;11;33.5999984741;86.9564971924;18;66.3293719292;7;30.5599994659;54.64037323;16;60.6086617708;
96;11;33.5999984741;87.3771972656;18;67.0406553745;7;30.5599994659;56.6547241211;16;60.6710436344;
97;11;33.5999984741;88.4680252075;18;67.711550951;7;29.5599994659;58.669052124;17;60.7345558405;
98;11;33.5999984741;89.5579986572;20;68.3427176476;7;28.5599994659;60.68334198;17;60.7991901636;
99;11;33.5999984741;90.6469268799;21;68.935352087;7;27.5599994659;62.697593689;18;60.8649356365;
100;11;33.5999984741;88.7346496582;21;69.4910409451;8;27.5599994659;63.7117919922;18;60.9317783117;
101;11;33.5999984741;87.8210449219;22;70.0116324425;8;27.5599994659;64.725944519;19;60.9997010231;
102;11;33.5999984741;87.9059371948;22;70.4991240501;8;27.5599994659;65.7400360107;19;61.0686837435;
103;11;33.5999984741;90.7848892212;24;70.8271379471;8;27.5599994659;66.7540588379;19;61.1387028694;
104;11;33.5999984741;91.8990402222;24;71.0832824707;8;27.5599994659;67.7680130005;18;61.2097314596;
105;11;33.5999984741;93.010597229;21;71.3309862614;8;27.5599994659;68.7818908691;19;61.2817389965;
106;11;33.5999984741;94.1194610596;20;71.5701305866;8;27.9522628784;69.7956848145;19;61.3546915054;
107;11;33.5999984741;95.225479126;21;71.800645113;8;27.9661769867;72.9424514771;19;61.4285511971;
108;11;33.5999984741;96.3285980225;20;72.0225043297;8;27.5599994659;73.9598999023;20;61.503276825;
109;11;33.5999984741;96.2287063599;20;72.235724926;8;27.5599994659;74.9772186279;20;61.5788234472;
110;11;33.5999984741;98.5257644653;21;72.4210326672;8;27.5599994659;75.9944000244;19;61.6551423073;
111;11;33.5999984741;99.619720459;20;72.550791502;8;27.5599994659;77.0114517212;20;62.7321811914;
112;11;33.5999984741;100.71055603;20;72.6760647297;8;28.5599994659;79.0283508301;20;62.8998844624;
113;11;33.5999984741;101.798248291;21;74.1324155331;8;29.5599994659;81.0451049805;21;63.07531178;
114;11;33.5999984741;103.22706604;21;75.6062450409;8;29.5599994659;83.0616989136;22;63.2429926395;
115;11;33.5999984741;104.661071777;19;77.0852646828;9;29.5599994659;85.0651855469;21;63.4149694443;
116;11;33.5999984741;106.097312927;19;78.5568947792;9;29.5599994659;87.0651855469;21;63.5957798958;
117;11;33.5999984741;107.532737732;17;81.0087347031;9;29.5599994659;88.0651855469;23;63.7856770754;
118;11;34.5999984741;109.964324951;16;83.4890294075;9;29.5599994659;89.0651855469;22;63.984873414;
119;11;36.5999984741;113.389137268;16;84.9900512695;9;29.5599994659;90.0651855469;21;64.1935305595;
120;11;39.5999984741;111.80443573;17;86.445540309;9;30.5599994659;88.0651855469;21;64.4117491245;
121;11;39.4000015259;114.207733154;19;87.8479655981;9;29.5599994659;89.0651855469;22;64.9579412937;
122;11;39.4000015259;116.596862793;22;89.1915327311;9;29.5599994659;90.1471862793;22;65.5471153259;
123;11;40.4000015259;115.970031738;24;90.4721951485;9;30.5599994659;88.2315597534;23;66.1807734966;
124;11;37.5999984741;116.325813293;24;91.6875690222;9;29.5599994659;89.3182144165;23;66.8598558903;
125;11;37.5999984741;117.663154602;25;92.8367763758;9;29.5599994659;90.4070281982;26;68.5845694542;
126;11;38.5999984741;115.981407166;28;93.9202421904;9;31.5599994659;89.4978561401;26;70.41421175;
127;11;39.5999984741;116.080245972;28;94.9394670725;9;32.5599975586;92.5905532837;28;71.3499701023;
128;11;40.5999984741;116.359634399;28;95.8967912197;9;33.5599975586;95.6849517822;29;72.3973767757;
129;11;40.75;116.619819641;28;96.7951778173;9;34.5599975586;95.7808609009;33;73.4956595898;
130;11;40.75;116.861274719;30;97.6380107403;9;33.5599975586;98.8780822754;34;74.5623320341;
131;11;40.75;117.084625244;31;98.318444252;9;33.5599975586;100.976409912;34;75.6587918997;
132;11;40.75;117.290664673;26;98.9334228039;9;34.5599975586;100.075622559;32;76.777135849;
133;11;40.75;117.480209351;26;99.4364213943;9;33.5599975586;102.175483704;32;77.908624053;
134;11;40.75;117.594818115;29;99.8881487846;9;33.5599975586;104.275756836;32;79.0440326929;
135;11;40.75;117.676834106;29;100.328328609;9;34.5599975586;103.376205444;32;80.1740659475;
136;11;40.75;117.753959656;29;100.724158049;10;33.5599975586;105.476570129;32;81.2897804976;
137;11;40.75;117.826316833;31;101.05004406;10;33.5599975586;107.576622009;33;82.3829885721;
138;11;40.75;117.894050598;30;101.373352766;10;34.5599975586;106.023086548;33;83.4465880394;
139;11;40.75;117.957305908;25;101.670624256;10;33.5599975586;107.190132141;27;84.4747908115;
140;11;40.75;117.113838196;26;101.909728289;10;33.5599975586;108.358230591;27;85.463244915;
141;11;40.75;117.197975159;25;102.151125669;10;34.5599975586;106.52709198;27;86.4090354443;
