Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;2;9.0;10.3999996185;5;21.0;
5;1;9.60000038147;11.5;6;23.0;2;9.19999980927;10.0;5;21.0599999428;
6;1;10.6000003815;11.5;6;23.0;2;10.3179998398;10.0;4;21.1229639053;
7;1;11.6000003815;11.5;6;23.0;2;11.336889267;10.0;4;21.1889609098;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.3566884995;10.0;4;21.6699410677;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;11.5009822845;10.1999998093;4;22.0818096399;
10;2;12.4463853836;11.9106416702;5;25.0549999475;2;11.62454319;10.3632001877;4;22.4358423948;
11;2;12.516500473;12.0;5;26.3440954685;2;11.7307529449;10.4951858521;4;23.6254906654;
12;2;14.489613533;12.6000003815;5;27.3972945213;2;12.087647438;11.0209560394;4;24.6470454931;
13;2;16.4896125793;13.0788002014;5;28.2432006598;2;14.087647438;11.4571752548;4;25.5146756172;
14;2;18.4896125793;13.4505519867;5;28.917314291;2;16.0876464844;11.8107032776;4;26.2489478588;
15;2;19.5818595886;13.7328653336;5;29.4555419683;2;16.8746833801;12.0916318893;4;26.8728489876;
16;2;20.6169090271;13.943564415;5;29.692813158;2;17.6125736237;13.2114009857;4;27.4088890553;
17;2;21.6542282104;14.0;6;29.8249742985;2;18.6125736237;13.4597320557;4;27.6564292908;
18;2;22.6938781738;14.0;5;29.9650415182;2;19.6125736237;13.5625715256;4;27.8780703545;
19;2;22.9895114899;14.0;5;30.1131064892;2;20.6125736237;13.651227951;5;28.1118252277;
20;2;23.0339317322;14.0;5;30.2691993713;2;22.4335479736;12.5;5;28.35729146;
21;2;23.0807590485;14.0;6;30.4332807064;2;22.5071868896;12.5;5;28.6138794422;
22;3;23.129983902;14.0;5;30.6052339077;2;22.5841636658;12.5;5;28.8808050156;
23;3;23.1815700531;14.0;5;30.7848587036;2;22.6642417908;12.5;5;29.157087326;
24;3;23.2354564667;14.0;5;30.9718658924;2;22.7471256256;12.5;6;29.4415531158;
25;4;23.2915592194;14.0;4;31.1658732891;3;22.8324661255;12.5;5;29.7328500748;
26;4;23.3497619629;14.0;4;31.3664038181;4;22.9198551178;12.5;4;30.0294647217;
27;4;23.4099197388;14.0;5;31.5728855133;4;21.5;13.5;4;30.3297505379;
28;4;23.4718647003;14.0;5;31.7846546173;4;21.5;14.5;4;30.6319608688;
29;4;23.5353965759;14.0;6;32.0009608269;4;21.5;15.5;4;30.9342865944;
30;4;23.6002883911;14.0;6;32.220975399;4;21.5;16.5;4;31.2349004745;
31;4;23.6662921906;14.0;6;32.4438018799;4;21.5;16.8644294739;4;31.531999588;
32;4;23.7331409454;14.0;6;32.6684894562;4;21.5;17.0723991394;4;31.8238492012;
33;4;23.8005466461;14.0;6;32.894048214;4;22.5;15.0723991394;4;32.1088232994;
34;4;23.8682136536;14.0;6;33.1194658279;4;23.5;14.0723991394;4;32.3854403496;
35;4;22.3999996185;15.0;5;33.3437256813;4;23.7156333923;13.0723991394;5;32.6523914337;
36;4;23.3999996185;14.0;5;33.5658254623;4;23.7957172394;12.5;5;32.9085636139;
37;4;24.0697479248;14.0;6;33.7847948074;4;23.8725700378;12.5;7;33.1530513763;
38;4;22.3999996185;15.0;6;33.9997119904;4;23.9459152222;12.5;7;33.3851642609;
39;4;22.3999996185;16.0;6;34.2097191811;4;24.0155487061;12.5;8;33.6044225693;
40;4;23.3999996185;14.0;5;34.414036274;4;24.081325531;12.5;8;33.8105478287;
41;4;24.3242111206;16.0;5;34.6119709015;4;24.1431655884;12.5;8;34.0034503937;
42;4;24.3835906982;18.0;6;34.8029265404;4;24.2010345459;14.5;9;34.1832084656;
43;4;24.4408779144;20.0;6;34.9864063263;4;24.2549629211;16.5;9;34.3500480652;
44;4;24.4959220886;22.0;6;35.1620163918;4;24.305015564;18.5;10;34.504319191;
45;4;24.5486049652;24.0;6;35.3294630051;4;22.305015564;20.5;10;34.6464738846;
46;4;24.5988388062;24.0;6;35.4885516167;4;21.5;22.5;10;34.7770414352;
47;4;24.6465644836;24.0;7;35.6391801834;4;21.5;23.5;11;34.89661026;
48;4;24.6917533875;24.0;7;35.7813315392;4;21.5;24.5;12;35.0;
49;4;24.7343978882;24.0;6;35.9150667191;4;21.5;25.5;12;35.0;
50;4;24.774520874;24.0;6;36.040514946;4;21.5;26.5;12;35.0;
51;4;24.8121528625;24.0;7;36.1578655243;4;21.5;27.5;12;35.0;
52;4;24.8473587036;24.0;7;36.2673549652;4;21.5;28.5;12;35.0;
53;4;24.8802070618;24.0;7;36.3692617416;4;22.5;26.5;12;35.0;
54;4;24.9107780457;24.0;7;36.4638957977;4;21.5;27.5;12;35.0;
55;4;24.9391689301;24.0;7;36.5;4;21.5;28.5;12;35.0;
56;4;24.9500007629;24.0;7;36.5;4;22.5;26.5;12;35.0;
57;4;24.9500007629;24.0;8;36.5;4;21.5;27.5;12;35.0;
58;5;24.9500007629;24.0;6;36.5;4;21.5;28.5;13;35.0;
59;5;24.9500007629;24.0;6;36.5;4;22.5;26.5;13;35.0;
60;5;24.9500007629;24.0;5;36.5;4;21.5;27.5;13;35.0;
61;5;24.9500007629;24.0;4;36.5;4;21.5;28.5;13;35.0;
62;5;24.9500007629;24.0;7;36.5;4;22.5;26.5;15;35.0;
63;5;24.9500007629;24.0;6;36.5;4;21.5;27.5;15;35.0;
64;5;24.9500007629;24.0;6;36.5;4;21.5;28.5;16;35.0;
65;5;22.9500007629;25.0;6;38.21875;4;22.5;26.5;16;35.0;
66;5;22.0456237793;26.0;6;39.5797424316;4;21.5;27.5;15;35.0;
67;5;21.0456237793;26.2291984558;6;40.6392498016;4;21.5;28.5;16;35.0;
68;5;21.3999996185;27.6162643433;6;41.4587345123;4;22.5;26.5;16;35.0;
69;5;22.3999996185;28.8922767639;6;41.923368454;4;21.5;27.5;17;36.3000001907;
70;5;24.3999996185;27.0;6;43.1542482376;4;21.7999992371;29.0;17;37.3581008911;
71;5;24.6000003815;29.0;6;44.2920559049;4;22.0340003967;30.3899993896;17;38.2088088989;
72;5;27.6000003815;29.0;6;44.4647615552;5;23.2123565674;28.6872596741;16;38.8884153366;
73;5;27.8572502136;32.0;6;44.6288300157;5;22.3458442688;29.9097423553;16;39.2826795578;
74;5;26.1664924622;36.0;6;44.784401238;5;22.3999996185;31.0;16;39.476439476;
75;5;25.9419021606;37.0;6;44.9317836761;5;22.3999996185;32.0;17;39.6512899399;
76;5;25.8078613281;39.0;7;45.0714108944;5;23.3999996185;30.0;17;39.8084316254;
77;6;25.7945747375;40.6203193665;5;45.1522041559;5;22.3999996185;31.0;17;39.949136734;
78;6;24.9750003815;41.9510993958;5;45.1707424521;5;22.3999996185;32.0;18;40.0;
79;6;24.5512218475;40.0;6;45.1944233179;6;21.3999996185;31.0;17;40.0;
80;6;24.1371688843;40.7019271851;6;45.2228708267;6;21.3999996185;31.0;17;41.0;
81;6;25.0384082794;40.2557525635;6;45.2557390332;6;23.3999996185;33.0;20;41.0900000334;
82;6;25.6000003815;41.0028686523;7;45.2927086353;6;25.3999996185;32.0;21;43.0671181679;
83;6;26.6000003815;42.0213546753;6;45.3334831893;6;24.8199996948;34.7000007629;22;44.6694325209;
84;6;27.7321929932;42.8214225769;6;45.3777862191;6;25.1375198364;37.2291984558;22;45.9540576935;
85;6;27.7264728546;43.8531036377;6;46.4253586829;6;25.369758606;39.6162643433;22;46.9840502739;
86;6;28.7213249207;45.885471344;8;46.5284563005;6;25.5353660583;40.8922767639;24;47.6467269659;
87;7;30.2677879333;47.0;6;46.6365513504;6;25.6000003815;42.0;24;48.0656734705;
88;7;29.6000003815;50.1396713257;6;46.7494571209;6;25.6000003815;43.0;24;48.4592132568;
89;7;28.6000003815;50.1676559448;6;46.8669903874;6;25.6000003815;44.0;25;48.8304464817;
90;7;28.7053947449;51.0211639404;6;46.9889695942;7;25.6000003815;45.0;24;49.1825191975;
91;7;29.6000003815;53.22706604;6;47.1152125299;7;25.6000003815;46.0;24;49.4362905025;
92;7;30.2553520203;54.1660308838;6;47.2455350459;7;25.6000003815;47.0;25;49.6205644608;
93;7;30.2770805359;56.1619300842;6;47.3797495067;7;23.6000003815;49.0;24;49.8139474392;
94;7;29.6000003815;59.0;8;47.5176638365;7;22.6000003815;51.0;24;50.016159296;
95;7;29.6000003815;61.3569107056;7;47.6590802968;7;21.6000003815;53.0;23;50.2268030643;
96;6;27.6000003815;57.1519203186;7;45.250487566;8;22.6000003815;52.0;22;52.9237802029;
97;6;27.6000003815;59.149230957;8;45.3230496049;8;24.6000003815;53.0;23;53.2244987488;
98;6;27.6000003815;61.1468048096;9;45.3982392251;9;26.6000003815;55.0;23;53.5320796967;
99;6;27.6000003815;63.1446266174;9;45.4759425521;9;28.3885631561;57.0;23;53.8455350399;
100;6;27.6000003815;65.1426620483;11;45.5560386181;9;25.6000003815;60.0;22;54.1637690067;
101;6;27.6000003815;67.1408996582;11;45.6383988559;9;24.6000003815;63.0;23;54.4855923653;
102;6;28.6835842133;66.0;12;45.7228870988;9;24.6000003815;62.0;24;54.8097400665;
103;6;27.6000003815;68.137878418;12;45.8093588054;9;22.6000003815;64.0;25;55.1348919868;
104;6;27.6819534302;70.0;14;45.8976611197;10;21.6000003815;66.0;24;56.4596953392;
105;6;27.6000003815;72.1896057129;14;45.9876333475;10;22.6000003815;65.6918945312;24;56.8127906322;
106;6;27.6806335449;74.0;14;46.0791071057;10;21.6000003815;68.6844482422;24;57.1634275913;
107;8;28.6000003815;72.9803771973;11;60.6719063222;10;21.6000003815;71.6770477295;24;57.51030159;
108;8;28.6000003815;74.8596878052;12;61.4183490872;10;23.0;71.6697158813;24;57.8521738052;
109;8;29.6791057587;76.9265136719;12;62.0962392986;10;23.0;74.6624603271;25;58.1878925562;
110;9;31.6786956787;75.9938964844;13;62.7055861056;10;23.0;77.6552886963;25;58.5164116621;
111;9;31.6000003815;78.0617218018;13;63.2487962246;10;24.0;77.6482086182;24;58.83680439;
112;9;32.6779937744;80.1298599243;14;63.7300382257;10;23.0;80.6412353516;25;59.1482732296;
113;9;34.5999984741;78.3794555664;16;65.1546063423;10;23.0;83.6343765259;26;59.4501562119;
114;9;35.6774253845;80.2665252686;16;65.5883634984;10;23.0;86.6276397705;26;59.7419288158;
115;9;36.9828796387;82.3347930908;17;65.9802622199;10;23.0;89.6210174561;26;60.0232013464;
116;9;38.0523986816;81.40284729;15;67.2242006361;10;23.0;92.6145401001;27;60.2937130928;
117;9;38.0767669678;84.4705429077;17;67.3887236416;10;24.0;92.6082000732;28;60.5533246994;
118;9;39.0765914917;87.5377578735;18;67.5637584329;10;23.0;95.6019973755;29;60.8020076752;
119;9;39.3788871765;90.4105682373;18;69.0904448926;10;23.0;98.5959472656;29;61.0398324728;
120;9;39.408241272;92.4107513428;19;70.6190861166;11;24.0;98.5546722412;30;61.2669545412;
121;9;39.0;94.6023788452;20;72.1336380541;11;23.0;100.572967529;31;61.4836024046;
122;9;40.3875236511;92.9807510376;21;73.6209299862;11;24.0;99.5916671753;32;61.69006598;
123;9;39.5099716187;94.1724472046;21;76.0713;11;24.0;98.6107254028;33;61.8866808414;
124;9;40.5488014221;96.5843963623;22;77.5387401581;11;23.0;100.630142212;33;62.0689424276;
125;9;41.5902633667;99.0144348145;23;78.963558346;11;24.0;99.6499023438;34;62.1573953629;
126;9;41.0967712402;102.461120605;24;80.3459058106;11;24.0;98.6699829102;34;63.2444447279;
127;9;42.5817985535;101.155136108;23;81.6878843606;11;24.0;101.690368652;36;63.4062823057;
128;9;41.0;103.397315979;23;82.9927461147;11;26.0;101.712417603;36;63.5430637598;
129;9;41.7838821411;105.882675171;24;84.2641878128;11;26.0;101.737808228;36;63.6874756813;
130;9;41.7308883667;108.629714966;24;85.5057923198;11;25.0;104.763275146;40;64.9311037064;
131;9;42.0;109.136619568;24;86.6414824128;12;26.0;104.834594727;41;66.1959153414;
132;9;41.1148986816;112.348526001;25;87.6584758162;12;26.0;103.9115448;41;67.475774765;
133;9;41.9048500061;113.15763092;25;88.6838174462;12;25.0;105.994293213;40;68.7653949261;
134;9;42.0;113.666091919;27;89.7128650844;12;26.0;105.082954407;41;71.0605089664;
135;9;42.1250267029;114.877655029;28;90.7408823967;12;27.0;105.177604675;41;73.4179084301;
136;9;41.1285705566;118.3646698;30;91.7631155252;12;28.0;109.27822113;41;75.8383073807;
137;9;43.132194519;116.84072113;31;92.774879545;13;31.0;112.384735107;40;77.3232325315;
138;9;43.2424545288;117.452804565;34;93.7716478705;13;32.0;115.496955872;41;77.9039260149;
139;9;41.0;121.753417969;37;94.7491443455;13;32.0;118.549720764;41;78.5348675251;
140;9;43.0;121.048614502;38;95.703430295;13;32.0;122.628120422;41;79.208450079;
141;9;43.6112747192;120.991783142;38;96.6309800148;13;32.0;125.706413269;44;79.9179565907;
142;9;42.6902999878;124.260108948;36;97.5287414789;13;33.0;129.784423828;45;80.6573138237;
143;9;42.1558151245;125.516784668;37;98.3941828609;13;32.0;132.861953735;46;81.4208925962;
144;9;42.0;127.133880615;38;99.2253067493;13;32.0;135.938796997;46;82.1459062099;
145;9;42.1644172668;127.989852905;39;99.9099579453;14;33.0;140.014816284;46;82.8003129959;
146;9;43.8347053528;127.712280273;40;100.567564785;14;32.0;143.089797974;47;83.4839217663;
147;9;43.0793647766;129.601730347;41;101.198688567;14;33.0;147.163604736;49;84.1895309687;
148;9;42.0;130.285919189;41;101.802356839;14;35.0;147.517883301;50;84.9104356766;
149;9;45.4873504639;128.891937256;42;102.378029764;14;34.0;150.65512085;51;85.6404967308;
150;9;45.0;132.415283203;43;102.925544977;14;34.0;153.792907715;53;86.3741939068;
