Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;10.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.0;10.0;4;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.1199998856;10.1999998093;4;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;11.2179203033;10.3632001877;4;20.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;1;11.2971115112;10.4951858521;4;22.0419120789;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;11.6125736237;11.0209560394;5;22.9143505096;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;13.2971115112;11.4571752548;5;23.6214065552;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;14.2971115112;11.8107032776;5;24.1832637787;
15;1;17.1463851929;13.7328653336;6;27.88712883;1;15.2971115112;12.0916318893;5;24.6226100922;
16;1;18.1463851929;13.943564415;7;28.0;1;16.2971115112;12.3113050461;4;24.9617595673;
17;1;19.1463851929;14.0;7;28.0;1;17.2971115112;12.4808797836;4;25.0;
18;1;20.1463851929;14.0;7;28.0;1;18.2971115112;12.5;4;25.0;
19;1;20.3999996185;14.0;7;28.0;1;19.2971115112;12.5;5;25.0;
20;1;20.3999996185;14.0;8;28.0;1;19.5;12.5;6;25.0;
21;1;20.3999996185;14.0;8;28.0;1;19.5;12.5;7;25.0;
22;1;20.3999996185;14.0;8;28.0;1;19.5;12.5;7;25.0;
23;1;20.3999996185;14.0;9;28.0;1;19.5;12.5;7;25.0;
24;1;20.3999996185;14.0;9;28.0;1;19.5;12.5;7;25.0;
25;1;20.3999996185;14.0;9;28.0;1;19.5;12.5;7;25.0;
26;1;20.3999996185;14.0;9;28.0;2;19.5;12.5;6;25.0;
27;1;20.3999996185;14.0;9;28.0;2;19.5;12.5;7;25.0;
28;1;20.3999996185;14.0;9;28.0;2;19.5;12.5;7;25.0;
29;1;20.3999996185;14.0;9;28.0;2;19.5;12.5;7;25.0;
30;1;18.3999996185;15.0;9;28.0;2;17.5;13.5;7;25.0;
31;1;17.3999996185;16.0;9;28.0;2;16.5;14.5;7;25.0;
32;1;16.3999996185;17.0;9;28.0;2;15.5;15.5;7;25.0;
33;1;15.3999996185;18.0;10;28.0;2;14.5;16.5;7;25.0;
34;1;14.3999996185;19.0;11;28.0;2;13.5;17.5;7;25.0;
35;1;13.3999996185;20.0;11;28.0;2;12.5;18.5;8;25.0;
36;1;12.3999996185;21.0;11;28.0;2;12.0;19.5;7;25.0;
37;1;12.0;22.0;13;28.0;2;12.0;20.5;7;25.0;
38;1;12.0;23.0;13;28.0;2;12.0;21.5;7;25.0;
39;1;12.0;24.0;13;28.0;2;12.0;22.5;7;25.0;
40;1;12.0;25.0;15;28.0;3;12.0;23.5;8;26.0;
41;1;12.0;26.0;14;28.0;3;13.0;24.5;8;26.0499999523;
42;1;12.0;27.0;15;28.0;3;15.0;23.0249996185;8;26.1019749641;
43;1;13.0;25.0;15;28.0;3;14.0;24.0509872437;9;26.1559499502;
44;1;12.0;26.0;15;28.0;3;14.0;25.0779743195;10;26.2119446993;
45;1;12.0;27.0;16;28.0;3;15.0;23.10597229;10;26.269973278;
46;2;13.0;25.0;13;40.75;3;14.0;24.1349868774;10;26.3300433159;
47;2;13.0;26.0;14;41.3874998093;3;14.0;25.1650218964;11;27.3921557665;
48;2;14.0;27.0;14;41.9715299606;3;16.0;23.6960773468;11;27.4863041639;
49;2;16.0;25.0;15;42.4994401932;3;16.0;24.7431526184;11;27.5830651522;
50;2;16.0;26.0;14;42.9707527161;3;16.0;25.0302963257;11;27.6824094057;
51;2;18.0;25.0;15;43.3868265152;3;17.0;23.0458831787;8;27.7842977047;
52;2;20.0;25.0;16;43.7504434586;3;18.3370552063;24.0458831787;9;27.8886803389;
53;2;22.0;25.0;15;44.0653820038;3;19.0;25.0458831787;9;27.9954973459;
54;2;24.0;25.0;17;44.3360214233;3;20.0;26.0458831787;9;28.1046779156;
55;2;26.0;25.0;17;44.5670089722;3;21.3666381836;27.0458831787;10;28.216140151;
56;2;27.4551544189;24.0;18;44.75;3;22.3768234253;27.5;11;28.3297913074;
57;2;28.5375003815;24.0;19;44.75;3;23.3871631622;27.5;11;28.4455275536;
58;2;29.5375003815;24.0;19;44.75;3;23.8976516724;27.5;10;28.5632344484;
59;3;30.9375;25.0;18;45.75;3;23.5;27.5;10;28.6827869415;
60;3;31.9375;26.0;17;45.8724999428;3;23.5;27.5;11;28.8040502071;
61;3;31.9375;27.0;17;46.0086311102;3;23.5;27.5;12;28.9268791676;
62;4;31.9375;28.0;16;46.159558177;3;23.5;27.5;12;29.0511204004;
63;4;32.3603668213;29.0;17;46.3264560699;3;23.5;27.5;10;29.1766117811;
64;5;31.9375;29.0;16;46.5104843378;3;23.5;27.5;10;29.3031841516;
65;5;31.9375;29.0;17;46.7127554417;3;23.5;27.5;9;29.4306615591;
66;5;29.9375;30.0;17;46.9342963696;3;23.5;27.5;8;29.5588626862;
67;5;28.9375;31.0;18;47.1760041714;3;23.5;27.5;8;29.6876021624;
68;5;27.9375;32.0;18;47.4385948181;3;23.5;27.5;9;29.8166911602;
69;5;26.9375;33.0;19;47.7225482464;3;23.5;27.5;9;29.9459391832;
70;5;25.9375;34.0;20;48.0280504227;3;23.5;27.5;10;30.0751547813;
71;5;24.9375;35.0;20;48.3549358845;3;23.5;27.5;10;30.2041472197;
72;6;23.9375;36.0;11;63.7026343346;3;23.5;27.5;9;30.332727313;
73;6;24.5375003815;38.0;12;67.0056962967;3;23.5;27.5;10;30.4607089758;
74;6;25.7070941925;40.0;12;69.8523459435;3;23.5;27.5;10;30.5879104137;
75;6;26.8514575958;39.0;12;72.2931675911;3;23.5;27.5;13;30.7141549587;
76;6;27.9733371735;39.0;13;75.3893113136;3;23.5;27.5;11;30.8392724991;
77;6;30.0755138397;40.0;13;76.9549417496;3;23.5;27.5;11;30.9630999565;
78;6;32.0999984741;41.0;13;78.1731762886;3;23.5;27.5;11;31.0854821205;
79;6;33.0999984741;42.0;14;79.3166040182;3;23.5;27.5;10;32.2276277542;
80;7;32.0999984741;42.0;14;80.388630867;3;23.7999992371;28.0;11;33.1485786438;
81;7;30.1000003815;45.0;14;81.3925443888;3;24.0340003967;28.3899993896;7;33.8826813698;
82;7;29.1000003815;47.665145874;15;82.2323902845;3;24.2123565674;28.6872596741;7;34.4657108784;
83;7;28.1000003815;49.7028579712;16;82.9176621437;3;24.3458442688;28.9097423553;7;34.7826123238;
84;7;28.1000003815;51.7421760559;14;83.5803233385;3;24.3999996185;29.0;8;34.9171805382;
85;7;28.1000003815;53.7831115723;14;84.2145807743;3;24.3999996185;29.0;8;35.0497975349;
86;8;28.1000003815;55.8256645203;13;85.815936923;3;24.3999996185;29.0;8;35.1803400517;
87;8;29.1000003815;58.0;13;86.4612874985;3;22.3999996185;30.0;7;35.3086946011;
88;8;30.1000003815;61.9155807495;14;87.0744367838;3;21.3999996185;31.0;7;35.4347572327;
89;8;30.1000003815;64.9629058838;14;87.6551580429;3;20.3999996185;32.0;7;35.5584344864;
90;8;30.1000003815;68.0117645264;15;88.2042962313;3;19.3999996185;33.0;8;35.6796429157;
91;8;31.1000003815;68.0621185303;13;88.7235476971;4;18.3999996185;34.0;7;35.7983076572;
92;8;30.1000003815;70.1139068604;14;90.2152284384;4;17.3999996185;35.0;5;35.9143645763;
93;9;31.1000003815;73.1670608521;14;90.7420514822;4;16.3999996185;36.0;5;36.0277578831;
94;10;34.0999984741;71.2215118408;13;91.2498928308;4;16.0;37.0;6;36.1208031178;
95;10;32.0999984741;75.2771759033;14;91.7417666912;4;16.0;38.0;8;36.1794490814;
96;10;32.0999984741;79.3339538574;13;92.1157450676;4;16.0;39.0;8;36.2373325825;
97;10;34.0999984741;77.391746521;11;92.449002862;4;16.0;40.0;8;36.2943959236;
98;10;32.0999984741;81.4504241943;11;92.7937549353;4;16.0;41.0;8;36.3505852222;
99;10;33.0999984741;83.5098876953;12;94.1496458054;4;16.0;42.0;9;36.405850172;
100;10;34.0999984741;86.5699768066;12;94.4912281036;5;16.0;43.0;8;36.4601445198;
