Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;10.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.0;10.1999998093;4;21.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.4200000763;10.1999998093;4;21.8264003992;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.5479202271;10.3632001877;4;22.1992716789;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.659781456;10.4951858521;4;23.4054436684;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;12.0216331482;11.0209560394;4;24.4501843452;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;14.0216331482;11.4571752548;5;25.3486692905;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;16.0216331482;11.8107032776;5;26.1225088835;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;17.1943473816;12.0916318893;5;26.7957427502;
16;1;18.1463851929;13.943564415;7;28.0;2;18.2645130157;12.3113050461;5;27.3919057846;
17;1;19.1463851929;14.0;7;28.0;2;19.3416175842;12.4808797836;5;27.7113106251;
18;1;20.1463851929;14.0;7;28.0;2;20.4259662628;12.5;5;28.0173821449;
19;1;20.3999996185;14.0;7;28.0;2;21.5177879333;12.5;5;28.3487696648;
20;1;20.3999996185;14.0;7;28.0;2;22.5046310425;12.5;6;28.7054548264;
21;1;20.3999996185;14.0;8;28.0;2;22.6116371155;12.5;6;29.0869145393;
22;2;20.3999996185;14.0;7;28.0;2;22.7260742188;12.5;6;29.4920539856;
23;3;21.3999996185;14.3000001907;6;29.0;2;22.8476161957;12.5;6;29.9191560745;
24;3;22.3999996185;14.3000001907;7;29.1525000334;2;22.9757461548;12.5;6;30.3658571243;
25;3;22.7457504272;14.0;7;29.3264987469;2;23.1097564697;12.5;7;30.8291530609;
26;3;22.7979488373;14.0;7;29.524458766;4;23.2487449646;12.5;5;31.3054442406;
27;3;22.3999996185;14.4573373795;7;29.7489435673;4;23.3916339874;12.5;5;31.790620327;
28;3;20.9246826172;15.0;7;30.0025589466;4;23.5371856689;12.5;5;32.2801818848;
29;3;20.0007667542;16.0;7;30.2878723145;4;23.6840553284;12.5;5;32.7693967819;
30;3;19.0863609314;17.0;7;30.6073079109;4;21.8308181763;13.5;5;33.2534770966;
31;3;18.1821918488;18.0;7;30.9630148411;4;20.9760437012;14.5;5;33.7277650833;
32;3;17.2889041901;19.0;8;31.3567101955;4;20.1183300018;15.5;5;34.187912941;
33;3;16.4070129395;20.0;8;31.7895004749;4;19.2563743591;16.5;4;34.6300430298;
34;3;15.5368499756;21.0;8;32.2616910934;4;18.2563743591;15.5;4;35.0508718491;
35;3;15.2785072327;22.0;8;32.7725958824;4;17.2563743591;15.5;4;35.4477939606;
36;3;15.4317789078;23.0;7;33.3203659058;4;17.2563743591;16.5;5;35.8189210892;
37;3;15.5961093903;24.0;7;33.9018626213;4;16.2563743591;15.5;5;36.1630792618;
38;3;15.7705593109;25.0;7;34.5125956535;4;16.5;15.5;5;36.4797668457;
39;3;15.9537792206;26.0;10;35.1467533112;4;17.5;15.5;5;36.7690839767;
40;3;15.0;25.0;10;35.7973399162;4;16.5;14.5;5;37.0316419601;
41;3;15.0;25.0;10;36.4564228058;4;16.5;14.5;5;37.2684679031;
42;3;16.0;26.0;12;37.115480423;4;17.5;15.5;5;38.4809007645;
43;3;15.0;25.0;12;37.7658262253;4;17.5;15.0;5;38.6904978752;
44;3;16.0;25.0;13;38.3990592957;4;18.5;15.0100002289;5;38.8791480064;
45;3;17.0;25.0;14;39.0075025558;4;17.5;14.0200977325;5;39.0485998392;
46;3;15.0;24.0;14;39.5845708847;4;18.5;17.0200977325;5;40.0811508894;
47;3;16.0;23.0;15;40.125041008;4;20.824344635;21.0200977325;5;40.1018965244;
48;4;17.0;23.0;12;69.3751935959;4;22.8305683136;25.0200977325;6;40.1228116751;
49;4;19.0;24.0;12;71.8453330994;5;23.8368434906;29.0200977325;5;40.1438889503;
50;4;21.0;26.0;12;73.793967247;5;24.8431663513;32.5;5;40.1651208401;
51;4;22.0;27.0;12;75.2807998657;5;26.5;33.0825614929;6;40.1864993572;
52;4;23.0;28.0;12;76.3922052383;5;25.8559494019;34.2000007629;6;40.2080165148;
53;4;24.0;29.0;12;77.2157421112;5;26.5;33.8040084839;6;40.2296639681;
54;4;24.3999996185;29.0;12;77.4952106476;5;27.5;33.81483078;6;40.2514331341;
55;5;25.3999996185;29.0;12;77.7170953751;5;28.5;33.825717926;6;41.2733153105;
56;5;26.3999996185;29.0;12;77.9091091156;5;30.3999996185;34.8366584778;7;41.3453013897;
57;5;27.3999996185;29.0;12;78.0;5;31.3999996185;35.8476524353;7;41.419357419;
58;5;28.3999996185;29.0;12;78.0;5;31.7305927277;36.8586921692;8;41.4954988956;
59;5;28.9749984741;29.0;12;78.0;5;32.148651123;37.2000007629;9;41.5737361908;
60;5;28.9749984741;29.0;12;78.0;5;31.3999996185;38.880897522;9;41.6540737152;
61;5;28.9749984741;29.0;11;79.0;5;29.8152294159;39.8349876404;11;41.7365094423;
62;5;29.9749984741;30.0;11;79.0199999809;6;27.6499996185;41.3987922668;10;56.8210344315;
63;5;30.9749984741;31.0;11;79.0401959419;6;27.6499996185;40.7803916931;10;57.6576322317;
64;5;30.9749984741;32.0;12;79.0605818033;6;28.6499996185;43.4775085449;11;58.4156529903;
65;5;30.9749984741;33.0;9;80.0811508894;6;29.6579265594;44.8403396606;12;59.0942306519;
66;5;31.9749984741;35.0;9;80.1518964767;6;29.2600002289;46.8592643738;14;59.6958475113;
67;5;32.9749984741;36.5509490967;10;80.2247866392;6;30.1184864044;46.3883743286;14;60.2254655361;
68;5;32.9749984741;37.5614051819;11;80.2998389006;6;29.9778690338;48.0538635254;14;62.5106687546;
69;5;32.9749984741;38.5719451904;11;80.3770655394;6;29.2144451141;47.0043258667;14;64.4360069036;
70;5;31.9749984741;40.5825614929;12;82.6283476353;6;29.3898906708;46.9655342102;15;66.0448298454;
71;4;27.9749984741;36.5932502747;12;47.7980333567;8;27.9694805145;46.9170646667;10;104.307064176;
72;4;29.1465625763;35.3040084839;11;49.4853328466;8;27.5567016602;49.9646530151;10;106.783549428;
73;4;28.1465625763;36.8440322876;12;50.8288129568;8;28.6363525391;52.1804695129;12;108.471289396;
74;5;30.1465625763;36.2419815063;11;51.8953682184;8;29.7009830475;54.1499710083;14;109.552452922;
75;5;32.1465606689;35.8922767639;11;52.5762608051;8;30.7250003815;56.1809806824;14;109.813429594;
76;5;30.3465633392;37.6476516724;12;52.9988102913;8;28.7250003815;59.2839012146;14;110.034624338;
77;5;28.3465633392;36.6586914062;12;53.3846658468;8;30.7250003815;57.389503479;15;111.261128426;
78;5;27.6000003815;36.6697731018;13;53.6000937223;8;31.7250003815;60.4975662231;16;111.522420287;
79;5;27.6000003815;36.680896759;13;53.7737498283;8;33.7249984741;63.6078567505;16;113.970034242;
80;5;27.6000003815;37.6920509338;14;53.9540797472;8;34.7249984741;66.8080368042;16;116.027263641;
81;5;27.6000003815;38.7032318115;14;54.1408742666;8;36.7249984741;67.0177230835;17;117.752162814;
82;5;27.6000003815;39.7144393921;14;54.33385396;8;33.7249984741;71.2363052368;18;119.209079981;
83;5;27.6000003815;40.7256622314;15;54.5326679945;8;34.7249984741;72.4629440308;18;120.286552191;
84;5;27.6000003815;41.7369003296;16;54.7368923426;8;33.7249984741;72.6966094971;19;121.109002709;
85;5;27.6000003815;42.7481498718;17;54.946031332;8;31.7250003815;75.936050415;19;121.895012617;
86;5;27.6000003815;43.7593994141;17;55.159519434;8;30.7250003815;79.1798782349;20;122.579269409;
87;5;27.6000003815;44.7706451416;18;55.3767272234;8;31.7250003815;79.4265365601;20;123.131561637;
88;5;26.9518508911;43.0;20;55.596965909;9;31.7250003815;79.6744003296;21;123.682935119;
89;5;24.6000003815;45.7931175232;21;55.8194977045;9;30.7250003815;82.9217834473;21;124.229764581;
90;5;23.6000003815;47.8043289185;22;56.0435435772;9;31.7250003815;83.1670227051;22;124.768567324;
91;5;23.6000003815;46.8155212402;22;56.2682954073;9;31.7250003815;83.4085159302;23;125.296117067;
92;5;21.6000003815;48.8266868591;23;56.4929279089;9;30.7250003815;86.6447753906;22;125.809536338;
93;5;20.6000003815;50.8378181458;22;56.7166126966;9;31.7250003815;86.8744659424;22;126.306371808;
94;5;20.6000003815;49.8489151001;22;56.9385299683;9;31.7250003815;87.0964813232;22;127.784639478;
95;5;18.6000003815;51.8599700928;23;57.157882452;9;31.7250003815;91.3098983765;23;128.36284852;
96;5;18.0;53.8709754944;23;57.3739079237;9;33.7249984741;92.5140304565;22;128.933051348;
97;5;19.0;52.8819351196;23;57.5858895779;9;33.7249984741;93.7084197998;24;129.49578917;
98;5;18.0;54.8928375244;23;57.7931680679;9;32.7249984741;97.8927993774;26;130.052027822;
99;5;18.0;56.903678894;23;57.995147109;9;33.7249984741;99.0671386719;27;130.60308063;
100;5;19.0;55.9144554138;23;58.1913018227;10;33.7249984741;100.032577515;27;131.150513649;
