Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;13.1000003815;4;23.0;2;7.19999980927;11.0;3;21.0900000334;
3;2;9.0;12.3000001907;3;24.0;2;8.21800041199;10.0;3;21.1871190071;
4;2;11.0;11.5;3;24.0750000477;2;9.23742389679;10.0;3;21.2917383909;
5;2;12.6000003815;11.5;3;24.1548187733;2;9.25834751129;10.0;3;21.4042263031;
6;2;13.9464454651;11.5;3;24.2396422625;2;10.4212675095;10.0;3;21.5249304771;
7;2;14.9718933105;11.5;3;24.8020402193;2;11.4574794769;10.0;4;21.6541694403;
8;2;15.440612793;11.7299995422;3;25.2728075981;3;11.4962511063;10.0;3;22.2087649107;
9;2;15.5818424225;11.9106416702;3;26.652300477;3;11.6626291275;10.1999998093;3;22.7014135122;
10;2;15.9956893921;12.5274600983;3;27.7989187241;3;11.810423851;10.3632001877;3;23.1436295509;
11;2;16.3396759033;13.0216779709;3;28.7399984598;3;11.9430885315;10.4951858521;3;24.4502608776;
12;2;19.0431442261;13.4066829681;3;29.5107514858;3;12.3350782394;11.0209560394;3;25.6018667221;
13;2;21.0431442261;13.6998376846;4;30.1474430561;3;14.3350782394;11.4571752548;3;26.6129477024;
14;3;22.2092609406;13.9190797806;3;30.5215232372;3;16.3350791931;11.8107032776;3;27.5041275024;
15;3;22.5164756775;14.0;3;30.7479176521;3;17.2512378693;12.0916318893;3;28.2981133461;
16;3;24.3408508301;14.0;3;30.9884176254;3;17.4894351959;12.3113050461;3;29.0167398453;
17;3;25.4130020142;14.0;4;31.2427792549;3;17.7050209045;12.4808797836;3;29.4582490921;
18;3;25.3999996185;14.9728336334;4;31.5105426311;3;19.7242584229;12.5;4;29.883644104;
19;3;25.3999996185;15.0531625748;4;31.7910158634;3;20.8518772125;12.5;4;30.3288545609;
20;3;26.3999996185;14.0;4;32.0832648277;3;21.9854393005;12.5;4;30.7909274101;
21;3;26.6249790192;14.0;4;32.3861098289;3;23.1240615845;12.5;4;31.2663087845;
22;3;26.7158317566;14.0;6;32.6981329918;3;23.3798923492;12.5;4;31.7509255409;
23;3;26.8094406128;14.0;6;33.0176935196;3;23.5252780914;12.5;4;32.2403049469;
24;3;26.9053077698;14.0;7;33.3429555893;3;23.6720924377;12.5;5;32.7297272682;
25;3;25.0028858185;15.0;7;33.6719236374;3;23.8189182281;12.5;5;33.2144021988;
26;3;24.1015777588;16.0;8;34.0024876595;3;23.9643211365;12.5;5;33.6896543503;
27;3;23.2007465363;17.0;8;34.3324751854;3;24.1068954468;12.5;5;34.1511049271;
28;3;22.299741745;18.0;8;34.6597075462;3;24.2453308105;12.5;5;34.5948324203;
29;3;21.3979110718;19.0;8;34.9820570946;3;24.3784484863;12.5;5;35.0175008774;
30;3;20.3999996185;18.0;8;35.2975025177;3;24.5052490234;12.5;5;35.4164476395;
31;3;19.3999996185;18.0;8;35.6041798592;3;24.6249351501;12.5;5;35.7897262573;
