Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;2;9.0;11.6999998093;5;24.0;1;9.0;10.0;4;20.0;
5;2;9.80000019073;11.5;5;24.1124999523;1;9.0;10.0;4;20.0;
6;2;10.9337501526;11.5;5;24.2364046574;1;10.0;10.0;4;20.0;
7;2;11.9709215164;11.5;5;24.3725773096;1;11.0;10.0;4;20.0;
8;2;12.3117723465;11.5;5;24.9956032038;2;11.0;10.1999998093;3;21.3999996185;
9;2;12.4986810684;11.7299995422;5;25.5367741585;2;11.4200000763;10.1999998093;3;21.7264003754;
10;2;12.6610326767;11.9106416702;5;25.9133642912;2;11.5179204941;10.3632001877;3;21.9903717041;
11;2;12.7740097046;12.0;5;27.3876771927;2;11.597111702;10.4951858521;3;23.0619120598;
12;2;14.8026885986;12.6000003815;5;28.6529150009;2;11.9185733795;11.0209560394;3;23.9545464516;
13;2;16.8026885986;13.0788002014;5;29.7396411896;2;13.9185733795;11.4571752548;4;24.6819883585;
14;2;18.8026885986;13.4505519867;5;30.6849572659;2;15.9185733795;11.8107032776;4;25.2644146681;
15;2;20.1121520996;13.7328653336;5;31.5258455276;2;16.9369182587;12.0916318893;4;25.7245066166;
16;2;21.2380008698;13.943564415;5;32.0976057053;2;17.9431419373;12.3113050461;4;26.0845712423;
17;2;22.375667572;14.0;6;32.5955629349;2;18.9494171143;12.4808797836;4;26.1438889503;
18;2;22.1463851929;15.0;6;33.1311497688;2;19.955739975;12.5;4;26.1651208401;
19;2;22.3999996185;15.5393447876;6;33.7016744614;2;20.9621105194;12.5;4;26.1864993572;
20;2;22.3999996185;15.7105026245;6;34.3031058311;2;21.8559494019;12.5;5;26.2080165148;
21;2;22.3999996185;15.8909320831;6;34.9300689697;2;21.5;12.8624048233;6;26.2296639681;
22;2;22.3999996185;16.0790214539;7;35.5759468079;2;21.5;12.8688993454;5;26.2514331341;
23;2;23.3999996185;14.0790205002;7;36.2330884933;2;21.5;12.8754301071;5;26.2733153105;
24;2;24.3999996185;14.0;6;36.8931274414;2;21.5;12.8819942474;5;26.2953014374;
25;2;25.067937851;14.0;6;37.5473833084;2;21.5;12.8885908127;5;26.3173824549;
26;2;25.264213562;14.0;6;38.1873073578;2;21.8952140808;12.5;4;26.3395489454;
27;2;25.4561920166;14.0;6;38.8049325943;2;21.9018650055;12.5;4;26.3617914915;
28;2;25.6414794922;14.0;5;39.3932685852;2;21.5;13.1808958054;4;26.3841004372;
29;2;23.6414794922;15.0;5;39.9466094971;2;21.5;13.1920499802;4;26.4064661264;
30;2;22.6414794922;16.0;5;40.4607191086;2;19.5;14.2032327652;4;26.428878665;
31;2;22.3999996185;17.0;5;40.932890892;2;18.5;15.2144393921;4;26.4513280392;
32;2;21.3999996185;16.0;5;41.3618888855;2;17.5;16.2256641388;3;26.4738043547;
33;2;21.3999996185;16.0;5;41.747795105;2;16.5;17.2369022369;3;26.4962974787;
34;2;21.3999996185;17.0;4;42.0917930603;2;15.5;18.2481479645;3;26.5187973976;
35;2;21.3999996185;18.0;5;42.3959226608;2;14.5;19.2593994141;3;26.5412938595;
36;2;20.7187767029;19.0;6;42.6628341675;2;14.0;20.270647049;4;26.5637768507;
37;2;19.7988510132;20.0;6;42.8955574036;2;14.0;21.2818889618;5;26.5862361193;
38;2;18.8686676025;21.0;7;43.0973091125;2;14.0;22.2931175232;6;26.6086617708;
39;2;18.5291938782;22.0;8;43.25;2;14.0;23.3043308258;7;26.6310436726;
40;2;18.5750007629;23.0;8;43.25;2;14.0;24.3155212402;7;26.6533719301;
41;2;19.5750007629;22.0;9;43.25;2;14.0;25.3266868591;7;26.6756366491;
42;2;20.5750007629;22.0;11;43.25;2;15.0;23.3378181458;7;26.6978281736;
43;3;21.5750007629;22.0;10;43.25;3;15.0;24.8489131927;7;27.7199368477;
44;3;22.5750007629;23.0;10;43.25;3;16.0;25.8599681854;7;27.7819530964;
45;3;23.5750007629;24.0;10;43.25;3;17.0;23.8909778595;7;27.8450516462;
46;4;24.5750007629;24.0;6;53.25;3;16.0;24.9225254059;7;27.909224987;
47;4;26.5750007629;25.0;6;53.6499996185;3;16.0;25.9546127319;6;27.9744628668;
48;4;28.5750007629;26.0;6;54.0243997574;3;17.5422058105;25.9546127319;5;28.0407521725;
49;4;28.9749984741;27.0;6;54.3719387054;3;18.3635520935;26.9546127319;3;28.1080768108;
50;4;28.9749984741;28.0;6;54.6920347214;3;19.9324226379;27.9546127319;4;28.1764175892;
51;4;28.9749984741;29.0;7;54.9847183228;3;20.5614814758;28.9546127319;5;28.2457520962;
52;5;28.9749984741;30.0;6;56.2505426407;3;21.4059104919;29.3928356171;5;28.3160544634;
53;5;29.9749984741;32.0;6;56.4904880524;3;22.5741043091;28.2011871338;6;28.3872953653;
54;5;30.9749984741;34.0;6;56.7058610916;3;23.0;29.1936473846;6;28.4594420195;
55;5;30.9749984741;36.0;7;56.8981971741;3;24.5378322601;27.5;8;28.5324580669;
56;6;30.9749984741;38.0;6;57.0691757202;3;23.9670848846;28.4877548218;8;28.6063034534;
57;6;30.9749984741;40.0;6;57.2205476761;3;23.9831676483;28.4978733063;8;28.6651450396;
58;6;30.9749984741;41.7000007629;7;58.25;3;23.5;29.332572937;8;28.72067523;
59;7;31.9749984741;43.7000007629;6;80.1299999952;4;22.75;29.2803382874;7;43.7771017551;
60;7;33.9749984741;46.0;7;81.3629306555;4;24.2831306458;29.4200000763;7;44.5843759775;
61;7;34.9749984741;48.7999992371;7;82.4187402725;4;25.3003120422;30.4200000763;7;45.311819911;
62;7;35.9749984741;50.7999992371;10;83.3157875538;4;25.3177337646;31.4200000763;8;45.9585441351;
63;7;36.9749984741;52.7999992371;11;84.0790783167;4;25.3353767395;32.4199981689;8;46.527012825;
64;8;37.9749984741;54.7999992371;11;87.3540884256;4;25.3532218933;33.4199981689;8;47.0221757889;
65;8;39.5665626526;54.7082519531;11;90.0511785746;4;25.3712539673;34.4199981689;9;47.4505975246;
66;8;39.8840827942;55.2644119263;13;92.2660819292;5;25.3894519806;35.4199981689;8;47.8196678162;
67;8;41.1163215637;56.5609703064;13;93.9966275692;5;25.4077949524;36.4199981689;8;48.1369681358;
68;8;43.2819290161;58.1158676147;14;95.094394207;6;25.4262619019;37.4199981689;7;48.3161010742;
69;8;43.3465614319;57.5288925171;14;95.838599205;6;25.4448299408;38.4199981689;7;48.3782629967;
70;8;39.4465637207;60.8611679077;15;97.5777108669;6;25.4634780884;39.4199981689;7;48.4406147003;
71;9;38.4465637207;65.220413208;14;98.2370290756;6;25.4821853638;40.4199981689;7;48.5030794144;
72;9;38.7000007629;65.6761703491;15;98.8861421347;6;25.5009231567;41.4199981689;7;49.5655794144;
73;9;36.7000007629;71.0162200928;17;99.5703722239;6;26.5196743011;43.4199981689;6;49.6880364418;
74;9;35.7000007629;75.4489898682;18;100.285189629;6;27.5384101868;45.4199981689;6;53.0058965683;
75;9;34.7000007629;79.9009933472;19;101.024852276;6;28.842880249;48.9199981689;8;55.0074664354;
76;10;33.7000007629;84.0333404541;18;101.782555223;6;30.0885105133;52.3099975586;9;56.6721003056;
77;10;33.7000007629;82.7506256104;19;103.550680161;7;30.2845516205;55.4814529419;11;58.0467312336;
78;11;33.0999984741;88.9405593872;18;104.296129823;7;31.9806251526;53.7767105103;11;59.0329996347;
79;11;34.0999984741;93.5935440063;20;105.038220227;7;33.0656280518;53.8594284058;12;59.7337580919;
80;12;35.0999984741;95.1117324829;19;105.768845439;7;34.102142334;52.8515625;13;60.3484351635;
81;12;34.0999984741;99.6196899414;20;106.480637968;9;32.1388130188;53.8433761597;12;69.2208819389;
82;12;34.0999984741;104.11239624;20;107.167291939;9;32.1755599976;55.8348693848;12;69.8960049152;
83;12;35.0999984741;105.034423828;20;107.823783398;9;33.2122879028;57.8260345459;13;70.7380779982;
84;12;34.0999984741;108.477371216;20;109.446486175;9;34.2489089966;59.8168830872;13;71.5678747892;
85;12;36.0999984741;109.895774841;22;110.008170187;9;35.2853317261;61.8074188232;14;72.3799825907;
86;12;37.0999984741;111.288131714;22;110.535401523;10;32.5599975586;65.6722717285;13;73.1698219776;
87;12;42.5226402283;115.653823853;23;111.028128624;10;32.5599975586;68.6146774292;12;74.9337642193;
88;12;45.3028144836;119.993080139;23;111.48724252;10;33.5599975586;71.7140960693;13;75.501693964;
89;12;48.0487213135;120.306686401;28;111.914347827;10;33.7614746094;75.7429504395;14;76.0576720238;
90;12;48.0914344788;120.562812805;29;112.311540008;10;35.6796417236;77.2968902588;15;76.6024788618;
91;12;47.3311576843;122.822097778;29;112.681208193;10;32.9036903381;80.6313400269;16;77.1284353733;
92;12;49.3681221008;119.061325073;28;113.025865614;10;31.9599990845;85.6074676514;17;77.5342143774;
93;12;47.4025840759;121.282333374;31;113.269110262;10;31.3999996185;89.9958953857;17;77.9443999529;
94;12;48.4186515808;121.373939514;31;113.432278872;10;33.3195419312;89.5434570312;18;78.3584196568;
95;12;49.4432258606;114.638038635;32;113.597448885;10;34.3407745361;91.6243591309;18;78.475677371;
96;12;47.4597434998;120.050178528;32;113.76412183;10;35.9400024414;91.4269714355;17;78.6255524158;
97;12;48.4764137268;117.634078979;33;113.931809783;10;36.3858604431;92.7897491455;16;78.8044081926;
98;13;49.493183136;114.632392883;32;129.100036561;10;35.4097061157;93.8738861084;14;79.0088874102;
99;13;50.7432136536;118.242195129;32;130.318338454;10;34.9400024414;96.3681945801;15;79.2358913422;
100;13;52.759223938;121.242195129;32;131.441244602;10;36.4599685669;97.6535949707;16;79.4825539589;
101;13;54.7752761841;124.242195129;33;132.45777756;10;35.4863548279;97.7799377441;16;79.746219635;
102;13;56.5767631531;126.442192078;33;133.363871038;10;35.5135421753;98.9047012329;18;80.0244255066;
103;13;57.0667724609;128.442199707;35;134.161417127;10;36.5415077209;101.027671814;18;80.3148896694;
104;14;57.91614151;127.978500366;35;134.856805265;10;37.9400024414;101.148658752;19;80.6154952049;
