Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;5;20.0;
6;2;11.6000003815;11.6999998093;5;24.0;1;10.0;10.0;5;20.0;
7;2;13.6000003815;11.5;5;24.1124999523;2;11.0;10.1999998093;4;21.0;
8;2;14.8999996185;11.5;5;24.7075287104;2;11.3000001907;10.0;4;21.4999996424;
9;2;15.4122591019;11.7299995422;5;25.2185473442;2;11.4499998093;10.1999998093;4;21.9353003502;
10;2;15.5655641556;11.9106416702;5;26.6597161293;2;11.5805902481;10.3632001877;4;22.3176362514;
11;2;15.9979143143;12.5274600983;5;27.8831775188;2;11.6952905655;10.4951858521;4;23.5373773575;
12;2;18.627822876;13.0216779709;5;28.9183089733;2;12.0612134933;11.0209560394;3;24.5968167782;
13;2;20.627822876;13.4066829681;5;29.8023638725;2;14.0612134933;11.4571752548;4;25.5111111403;
14;2;21.8671913147;13.6998376846;5;30.5735557079;2;16.0612125397;11.8107032776;4;26.3018171787;
15;2;22.9670028687;13.9190797806;5;31.1050741673;2;17.2481403351;12.0916318893;4;26.9928781986;
16;2;24.0779075623;14.0;5;31.5132339001;2;18.3236541748;12.3113050461;4;27.6076834202;
17;2;25.2003555298;14.0;6;31.960706234;2;19.4063510895;12.4808797836;4;27.9463441372;
18;2;26.3345966339;14.0;6;32.4474492073;2;20.4964771271;12.5;4;28.2720229626;
19;2;26.7342338562;14.0;6;32.9723615646;2;21.5941810608;12.5;4;28.6230447292;
20;2;26.891708374;14.0;6;33.5331263542;2;22.5869140625;12.5;5;28.9990065098;
21;2;25.3999996185;15.0;6;34.1261043549;2;22.6997013092;12.5;5;29.3989467621;
22;3;26.3999996185;14.0;6;34.7463049889;2;22.819683075;12.5;5;29.8212919235;
23;3;27.3999996185;14.0;6;35.3874530792;2;22.9463882446;12.5;6;30.2638244629;
24;3;25.616235733;15.0;6;36.0421695709;2;23.0791473389;12.5;6;30.7236814499;
25;3;24.8126506805;16.0;6;36.7022571564;3;23.2171039581;12.5;6;31.19739151;
26;3;24.0106773376;17.0;6;37.3590812683;3;23.3592185974;12.5;6;31.680949688;
27;3;23.2077236176;18.0;6;38.0040082932;3;21.5;13.5;6;32.1699318886;
28;3;22.4012031555;19.0;6;38.6288576126;3;22.5;12.5;6;32.6596431732;
29;3;21.5886573792;20.0;7;39.2263212204;3;23.5;12.5;6;33.1452922821;
30;3;18.5886573792;21.0;7;39.7902956009;3;21.9435882568;13.5;6;33.6221752167;
31;3;17.1886577606;22.0;7;40.3161077499;3;21.0866527557;14.5;6;34.0858602524;
32;3;17.0;23.0;7;40.8006105423;3;20.0866527557;13.5;5;34.5323524475;
33;3;17.0;24.0;7;41.2421531677;3;19.0866527557;13.5;3;34.9582242966;
34;3;17.0;25.0;7;41.6404571533;3;18.5;13.5;4;35.3607130051;
35;3;17.0;26.0;7;42.9964103699;3;19.5;14.5;4;35.7377691269;
36;3;18.0;27.5;7;43.5118324757;3;20.5;15.5;4;36.088060379;
37;3;20.0;26.6000003815;6;44.0268200636;3;21.5;16.5;5;36.4109382629;
38;3;19.0;28.7187995911;5;44.550344348;3;20.5;15.5;5;36.7063741684;
39;3;19.0;30.8594150543;5;45.0921370983;3;20.5;15.5;5;36.9748744965;
40;3;20.0;30.0251197815;6;45.662374258;3;20.5;15.5;5;37.2173805237;
41;3;21.7316265106;31.0251197815;7;46.1414179802;3;20.1652145386;16.5;5;37.4351701736;
42;3;20.0;33.0251197815;7;46.6650128365;3;19.230550766;17.5;6;38.6297597885;
43;3;21.0;32.0251197815;7;47.2655425072;3;19.2889289856;19.0;6;38.8228182793;
44;3;21.0;32.0251197815;7;47.9475607872;3;19.2889289856;20.0;7;38.996286869;
45;3;21.0;33.0;8;48.7133779526;3;21.6009864807;22.0;7;39.0605818033;
46;3;21.0;35.0;8;49.5622024536;3;20.2889289856;24.0;7;39.0811508894;
47;3;23.0;34.0;8;50.4893260002;3;20.824344635;26.0;8;39.1018965244;
48;3;25.0;34.0;8;51.4855060577;3;21.8305702209;27.5;8;39.1228116751;
49;3;26.5750007629;34.0;9;52.5367269516;3;22.8368434906;28.5;9;39.1438889503;
50;3;25.5750007629;33.0;9;53.6245069504;3;23.8431663513;29.5;9;39.1651208401;
51;3;25.5750007629;33.0;10;54.726849556;3;23.5;31.0825614929;11;39.1864993572;
52;4;26.5750007629;33.0;9;55.8198070526;3;23.5;32.0932502747;11;39.2080165148;
53;4;25.5750007629;32.0;9;56.8794660568;3;23.5;33.1040077209;12;39.2296639681;
54;4;25.5750007629;32.0;9;57.8840303421;3;23.5;34.1148300171;12;39.2514331341;
55;4;26.5750007629;33.0;10;58.8156280518;3;24.5;32.1257171631;13;39.2733153105;
56;4;27.5750007629;34.0;10;59.6615219116;4;23.5;33.1366577148;12;39.2953014374;
57;4;28.498456955;35.0;10;60.414560318;4;23.5;34.1476516724;12;39.3173824549;
58;4;28.7243690491;36.0;11;61.0728969574;4;24.5;32.1586914062;12;39.3395489454;
59;5;28.921869278;37.0;10;61.6391487122;4;23.9018650055;32.5;12;39.3617914915;
60;5;29.0917453766;38.0;10;62.1192626953;5;22.75;34.1064224243;10;55.3841004372;
61;5;29.2357788086;39.0;10;62.5213165283;5;24.75;32.4799995422;10;56.0464655161;
62;5;29.3563957214;40.0;12;63.8544559479;6;27.1297454834;32.4799995422;6;71.6279829741;
63;5;30.4563369751;42.0;12;64.1580440998;6;28.75;33.4799995422;6;73.8821618557;
64;5;31.5384140015;44.0;12;64.3105909824;6;31.2600002289;35.4799995422;6;75.0240601301;
65;5;30.5750007629;44.0;13;68.3242462873;6;32.2600021362;37.5;7;76.0210295916;
66;5;31.5750007629;45.0;14;70.8284500837;6;32.2600021362;39.7992706299;7;76.8831746578;
67;5;30.5750007629;48.0;14;72.8365715742;6;32.2600021362;41.748374939;7;77.6231027842;
68;5;31.5750007629;48.0;15;74.431593895;6;32.2600021362;43.7048683167;8;78.0947082043;
69;5;31.5750007629;48.6174049377;17;75.523675561;7;32.2600021362;45.2740097046;8;78.4710019827;
70;5;28.5750007629;49.6406517029;17;76.259341836;7;32.2600021362;46.2661743164;9;80.9639365673;
71;5;29.5750007629;47.664478302;16;76.7348644733;7;32.6352996826;47.7394561768;8;83.0336625576;
72;5;31.0;47.7028579712;18;76.9119971991;7;33.9402618408;49.1143074036;9;84.7353769541;
73;6;30.0;49.7421760559;17;77.0448694229;7;33.1007804871;51.4070396423;9;85.9667690992;
74;6;30.0;51.0;17;77.1820428371;7;33.2209205627;53.6344985962;9;86.7865343094;
75;6;30.0;53.8256645203;18;77.3234719038;8;31.5112609863;56.647857666;8;97.232426405;
76;6;30.0;55.8698272705;18;77.4690897465;9;32.5112609863;60.6793746948;7;98.0271751881;
77;6;29.0;55.9155807495;18;77.6188079119;9;33.5112609863;63.8097457886;7;98.6617679596;
78;6;30.0;53.0;19;77.7725147009;9;32.8112602234;68.7724456787;8;99.2231955528;
79;6;29.0;55.0;19;77.930074811;9;32.8112602234;69.8212966919;10;99.7548406124;
80;6;29.0;55.0;19;78.0913288593;10;32.8112602234;70.8716430664;8;100.255513549;
81;6;30.0;54.0;20;78.256092906;10;34.8112602234;69.9234237671;8;100.724906445;
82;6;29.0;54.0;20;78.4241589308;10;34.8112602234;71.9765777588;9;101.163467169;
83;6;30.0;57.0;20;78.595294714;11;35.8112602234;74.1212768555;9;101.572253466;
84;6;32.0;55.0;20;78.7692449093;11;37.8112602234;75.0475921631;10;101.952779055;
85;6;32.0;57.0;22;78.9457318783;11;34.8112602234;79.1139984131;10;102.306870222;
86;6;32.5999984741;59.0;23;79.1244571209;11;33.8112602234;82.2914962769;10;103.636531949;
87;6;33.5999984741;58.0;26;79.3051035404;11;36.8112602234;81.3501739502;10;104.043842435;
88;6;32.5999984741;60.0;26;79.4873363972;11;37.8112602234;85.4096298218;10;104.344089508;
89;6;32.5999984741;62.0;27;79.6708071232;11;38.8112602234;89.4697189331;11;104.587906837;
90;6;33.5999984741;61.0;28;79.8551552296;11;40.8112602234;90.5303192139;13;104.838216662;
91;6;32.5999984741;63.0;28;80.0400106907;12;39.8600006104;94.5912857056;12;106.099510908;
92;6;32.5999984741;65.0;26;80.2249984741;12;42.8600006104;99.5524673462;11;106.521987438;
93;6;33.5999984741;64.0;24;80.4097406864;12;45.8600006104;101.800003052;12;106.976566553;
94;6;32.5999984741;66.0;23;80.5938601494;12;48.5203857422;105.800003052;12;107.465655446;
95;6;32.5999984741;68.0;23;80.7769837379;12;51.5573272705;109.735824585;14;107.991669178;
96;6;33.5999984741;67.0;23;80.9587454796;13;52.6670303345;109.622970581;13;108.556958318;
97;6;32.5999984741;69.0;24;81.1387906075;13;54.3907165527;110.65827179;15;109.163718939;
98;6;33.5999984741;68.0;23;81.3167767525;14;55.5296020508;111.689872742;13;109.813876629;
99;6;33.5999984741;67.0;23;81.4923789501;14;56.6848220825;112.117401123;13;110.508951664;
100;6;32.5999984741;69.0;24;81.6652898788;14;57.8573722839;112.140541077;12;111.249899864;
