Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;11.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;8.0;10.0;5;20.0;
4;2;9.22249984741;11.5;5;24.2364046574;1;9.0;10.0;5;20.0;
5;2;9.84728145599;11.5;5;24.3725773096;1;9.0;10.0;5;20.0;
6;2;11.0117731094;11.5;5;24.5218783617;1;10.0;10.0;5;20.0;
7;2;12.0565643311;11.5;5;24.6851472855;1;11.0;10.0;5;20.0;
8;2;12.405544281;11.5;5;25.340031147;1;11.0;10.0;5;20.3999996185;
9;2;12.6020097733;11.7299995422;5;25.9150743484;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;12.7745227814;11.9106416702;5;27.4451127052;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;13.2335338593;12.5274600983;5;28.7648246288;1;11.2971115112;10.4951858521;5;22.0419120789;
12;2;14.9628257751;13.0216779709;5;29.9030094147;2;11.6125736237;11.2209558487;5;23.9143505096;
13;2;16.9628257751;13.4066829681;5;30.8959269524;2;14.2971115112;11.4571752548;5;24.6514065266;
14;2;18.9628257751;13.6998376846;5;31.7803142071;2;16.2971115112;11.8107032776;5;25.2438547611;
15;2;20.3290309906;13.9190797806;5;32.4273490906;2;17.6152877808;12.0916318893;4;25.7143762112;
16;2;21.4745903015;14.0;4;32.9507789612;2;18.6246414185;12.3113050461;4;26.0852768421;
17;2;22.6316184998;14.0;5;33.510178566;2;19.6341667175;12.4808797836;4;26.1558350325;
18;2;23.7994384766;14.0;5;34.1019620895;2;20.6438617706;12.5;4;26.1887089014;
19;2;24.230588913;14.0;5;34.7211914062;2;21.6537246704;12.5;4;26.2221269608;
20;2;24.4163570404;14.0;4;35.3616409302;2;21.8666381836;12.5;5;26.2560760975;
21;2;24.6084918976;14.0;5;36.0159702301;2;21.8768234253;12.5;5;26.2905418873;
22;3;22.6084918976;15.0;5;36.6760072708;2;21.8871631622;12.5;5;26.3255085945;
23;4;23.6084918976;14.0;4;37.3331270218;2;21.8976516724;12.5;4;26.3609591722;
24;4;24.6084918976;14.0;4;37.9786872864;2;21.9082870483;12.5;4;26.3968753815;
25;4;22.6084918976;15.0;4;38.6044816971;2;21.9190635681;12.5;4;26.4332377911;
26;4;21.6084918976;15.0;4;39.2031593323;2;21.5;12.9299716949;5;26.4700255394;
27;4;21.3999996185;15.0;4;39.7685651779;2;21.5;12.9410076141;4;26.5072168112;
28;4;20.3999996185;15.0;3;40.2959661484;2;21.9521656036;12.5;4;26.5447884798;
29;4;20.3999996185;16.0;3;40.7821531296;2;21.9634361267;12.5;4;26.5827163458;
30;4;20.3999996185;17.0;3;41.2254190445;3;19.9748153687;13.5;3;26.6209751368;
31;4;20.3676261902;18.0;3;41.6254329681;3;18.9862918854;14.5;3;26.6595385075;
32;4;19.4876289368;19.0;2;41.9830417633;3;17.9978618622;15.5;3;26.6983793974;
33;4;18.5949115753;20.0;2;42.300031662;3;17.009513855;16.5;3;26.7374696732;
34;4;18.2900085449;21.0;3;42.578877449;3;16.0212402344;17.5;3;26.7767804861;
35;4;18.3736629486;22.0;3;42.822508812;3;15.0330343246;18.5;5;26.8162822723;
36;4;18.4467525482;23.0;4;43.0340986252;3;14.5448846817;19.5;4;26.8559447527;
37;4;18.5102291107;24.0;4;43.2168979645;3;14.5567836761;20.5;4;26.8957372904;
38;4;18.5650691986;25.0;5;43.25;3;14.5687217712;21.5;6;26.9356285334;
39;4;18.5750007629;26.0;6;43.25;3;14.5806884766;22.5;7;26.9755871296;
40;4;18.5750007629;27.0;6;44.25;3;14.5926761627;23.5;6;27.015581131;
41;4;20.5750007629;25.5;6;44.2799999714;3;14.6046743393;24.5;7;27.0555787086;
42;4;20.5750007629;26.0;7;44.3105909824;3;15.6166734695;22.5;9;27.0955479145;
43;4;21.8931770325;26.0;7;44.341766119;3;14.6286640167;23.5;9;27.135456562;
44;4;22.9025306702;27.0;7;44.3735172749;3;14.6406364441;24.5;8;27.17527318;
45;4;23.9120559692;28.0;8;44.4058350325;4;15.5873241425;22.5;6;44.2149660587;
46;4;24.5750007629;29.0;8;44.4387089014;4;17.0;22.5;6;45.2745044231;
47;4;25.5750007629;30.0;9;44.4721269608;4;19.0;21.537071228;6;46.2112526894;
48;4;26.9416389465;29.0;10;44.5060760975;4;18.0;24.537071228;7;47.0227108002;
49;4;27.9518222809;29.0;10;44.5405418873;4;18.0;27.537071228;7;47.7133867741;
50;4;28.9621620178;29.0;8;44.5755085945;4;19.0;30.5029201508;7;48.2927830219;
51;4;29.3726520538;29.0;9;44.6109591722;4;20.0;32.4488449097;9;48.7733261585;
52;4;29.3832874298;29.0;10;44.6468753815;5;21.0;34.4046211243;7;49.1686019897;
53;4;29.3940620422;29.0;10;44.6832377911;5;22.0;35.4757461548;9;49.4920408726;
54;4;28.9749984741;29.7166194916;11;44.7200255394;5;23.0;36.4644775391;10;49.5616812706;
55;4;28.9749984741;29.7350120544;11;44.7572168112;5;24.0;37.4783706665;10;49.5985264778;
56;4;29.4271640778;29.0;13;44.7947884798;5;26.0;35.4953231812;10;49.6349442005;
57;4;29.4384365082;29.0;13;44.8327163458;5;25.8999996185;36.5120735168;10;49.6709127426;
58;4;29.4498138428;29.0;14;44.8709751368;5;25.8999996185;37.5286178589;10;50.7064116001;
59;4;28.9749984741;29.8104877472;15;44.9095385075;5;27.8999996185;36.5449485779;11;50.781421423;
60;4;29.4728622437;29.0;15;44.9483793974;5;27.8999996185;38.5610542297;10;50.8571083546;
61;4;29.4845123291;29.0;16;44.9874696732;5;27.8999996185;40.5769233704;12;50.9334573746;
62;4;29.4962406158;29.0;18;45.0267804861;5;28.8999996185;39.5925559998;12;51.0104519129;
63;4;29.5080337524;29.0;19;45.0662822723;5;27.8999996185;41.6079368591;13;51.0880736113;
64;4;29.5198841095;29.0;19;45.1059447527;5;27.8999996185;43.1805114746;14;51.1663022041;
65;4;29.5317840576;29.0;19;47.145450592;5;28.8999996185;41.2164993286;17;51.2451155186;
66;4;30.1436347961;29.7000007629;20;48.7754831314;6;27.8999996185;42.2527542114;15;51.3244893551;
67;4;28.4817943573;31.2291984558;19;50.0562331676;6;27.8999996185;43.289264679;13;51.4023760557;
68;4;27.1163215637;33.6162643433;19;51.054366827;6;28.8999996185;41.3250923157;13;51.4528282881;
69;4;26.2819290161;34.9588546753;20;51.6609463692;6;27.8999996185;42.3483009338;13;51.5043625832;
