Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;2;9.0;11.6999998093;5;24.0;1;9.0;10.0;5;20.0;
5;2;9.80000019073;11.5;5;24.1124999523;1;9.0;10.0;5;20.0;
6;2;10.9337501526;11.5;5;24.2364046574;1;10.0;10.0;4;20.0;
7;2;11.9709215164;11.5;5;24.3725773096;2;11.0;10.1999998093;3;21.0;
8;2;12.3117723465;11.5;5;24.9956032038;2;11.0;10.0;2;21.4299995899;
9;2;12.4986810684;11.7299995422;5;25.5367741585;2;11.1199998856;10.1999998093;2;22.6029913425;
10;2;12.6610326767;11.9106416702;5;25.9133642912;2;11.462720871;10.7712001801;2;23.5944402218;
11;2;12.7740097046;12.0;5;27.3876771927;2;11.7508029938;11.2513370514;2;25.3351261616;
12;2;14.8026885986;12.6000003815;5;28.6529150009;2;12.2569313049;12.0948867798;2;26.796210289;
13;2;16.8026885986;13.0788002014;5;29.7396411896;2;14.2569313049;12.797627449;3;27.9812498093;
14;2;18.8026885986;13.4505519867;5;30.6849572659;2;16.2569313049;13.3613300323;3;28.916716218;
15;2;20.1121520996;13.7328653336;5;31.5258455276;2;17.2569313049;13.7992258072;3;29.6412241459;
16;2;21.2380008698;13.943564415;5;32.0976057053;2;18.2569313049;14.1306209564;3;30.1963735819;
17;2;22.375667572;14.0;6;32.5955629349;2;19.2569313049;14.3763179779;3;30.5095181465;
18;2;23.5250549316;14.0;6;33.1311497688;2;20.2569313049;14.5;3;30.5773028135;
19;2;23.9393444061;14.0;6;33.7016744614;2;21.2569313049;14.5;4;30.6470621824;
20;2;24.110502243;14.0;6;34.3031058311;2;22.2569313049;14.5;4;30.7187577486;
21;2;24.2909317017;14.0;7;34.9300689697;2;22.7000007629;14.5;4;30.7923419476;
22;3;24.479019165;14.0;6;35.5759468079;3;22.7000007629;14.5;3;30.8677575588;
23;3;24.6727828979;14.0;6;36.2330884933;3;22.7000007629;14.5;4;30.9449378252;
24;4;24.8699264526;14.0;5;36.8931274414;4;22.7000007629;14.5;3;31.0238063335;
25;4;25.067937851;14.0;5;37.5473833084;4;22.7000007629;14.5;3;31.1042768955;
26;4;23.264213562;15.0;5;38.1873073578;4;22.7000007629;14.5;3;31.1862537861;
27;4;22.4561920166;16.0;5;38.8049325943;4;22.7000007629;14.5;3;31.2696318626;
28;4;21.6414794922;17.0;6;39.3932685852;4;22.7000007629;14.5;3;31.3542973995;
29;4;20.6414794922;16.0;6;39.9466094971;4;22.7000007629;14.5;3;32.440128088;
30;4;20.6414794922;16.0;6;40.4607191086;4;21.7000007629;16.0;3;32.6369935274;
31;4;21.3999996185;17.0;6;40.932890892;4;21.7000007629;17.0550003052;3;32.8456351757;
32;4;20.3999996185;16.0;6;41.3618888855;4;20.7000007629;18.1154403687;4;33.0667058229;
33;4;20.3999996185;16.0;6;41.747795105;4;19.7000007629;19.1817169189;4;33.3008477688;
34;4;20.3999996185;17.0;6;42.0917930603;4;18.7000007629;20.2542285919;4;33.548677206;
35;4;20.3999996185;18.0;6;42.3959226608;4;17.7000007629;21.3333587646;4;33.810764432;
36;4;19.7187767029;19.0;6;42.6628341675;4;16.7000007629;22.4194717407;4;34.0876126289;
37;4;18.7988510132;20.0;7;42.8955574036;4;16.0;23.5128993988;4;34.3796317577;
38;4;18.4686660767;21.0;9;43.0973091125;4;16.0;24.6139278412;4;35.6871106625;
39;4;18.5291938782;22.0;9;43.25;4;17.0;25.722782135;4;36.0401871204;
40;4;18.5750007629;23.0;11;43.25;4;18.0;26.8396129608;4;36.4094073772;
41;4;18.5750007629;24.0;11;43.25;4;19.0;27.9644756317;4;36.794506073;
42;4;19.5750007629;23.0;11;43.25;4;20.0;29.0973186493;3;37.1949748993;
43;4;20.5750007629;23.0;13;43.25;4;21.0;30.2379684448;3;37.6100372076;
44;4;21.5750007629;23.0;13;43.25;4;22.0;28.3861141205;4;38.0386306047;
45;4;22.5750007629;23.0;13;43.25;4;24.0;30.3861141205;5;38.4793963432;
46;5;23.5750007629;24.0;15;43.25;4;24.0;32.3861160278;6;38.9306821823;
47;5;24.5750007629;24.0;15;43.25;4;25.0;34.3861160278;6;39.3905556202;
48;5;25.5750007629;24.0;15;43.25;4;26.0;36.3861160278;7;39.8568305969;
49;5;26.5750007629;24.0;16;43.25;4;27.0;38.3861160278;7;40.3271089792;
50;5;26.9749984741;24.0;17;43.25;4;29.0;35.5;8;40.6829738617;
51;5;26.9749984741;24.0;17;43.25;4;30.8110122681;34.5;8;41.03297925;
52;6;26.9749984741;24.0;13;49.5259594917;3;27.7000007629;29.5;8;34.8662834167;
53;6;27.9749984741;25.0;13;49.7596788406;3;27.7000007629;29.5;8;34.9739793539;
54;6;28.9749984741;26.0;13;49.986887455;3;27.7000007629;29.5;8;35.0800372362;
55;6;28.9749984741;27.0;13;51.2067198753;3;27.7000007629;29.5;8;35.1843951941;
56;6;29.9749984741;29.0;14;51.4384322166;3;27.7000007629;29.5;8;35.2870002985;
57;6;30.9749984741;31.0;14;51.6616072655;4;28.7000007629;30.5;9;36.3878071308;
58;6;30.9749984741;32.0;15;51.8757573366;4;27.7000007629;29.5;9;36.3867790699;
59;6;30.9749984741;33.0;15;52.080525279;4;27.7000007629;29.5;8;36.3938856721;
60;6;30.9749984741;34.0;15;52.2756803036;4;27.7000007629;29.5;8;36.4081037045;
61;6;30.9749984741;34.0;16;52.4611104727;4;27.7000007629;29.5;8;36.4285170436;
62;7;30.9749984741;34.0;15;52.6368117332;4;27.7000007629;29.5;8;36.4464347363;
63;7;30.9749984741;34.0;15;52.8028781414;4;28.2567844391;29.5;8;36.4271782637;
64;7;30.9749984741;34.0;15;53.0433652401;4;27.7000007629;30.4478683472;9;36.4139254093;
65;7;30.9749984741;34.0;16;55.2427302599;4;27.7000007629;30.4678153992;9;36.406054318;
66;7;31.5665626526;34.7000007629;16;57.0183659792;4;28.2926769257;29.5;9;36.4030016065;
67;7;29.8840827942;36.2291984558;16;58.430608511;4;27.7000007629;30.5;9;36.4042571485;
68;7;31.1163215637;35.6162643433;16;59.5464218855;4;28.7000007629;31.5277900696;10;37.7169574797;
69;7;32.2819290161;35.8922767639;17;60.2572965622;4;30.6766643524;32.0800018311;12;38.7234608233;
70;8;30.3465633392;37.0;16;60.6909214258;4;30.9455986023;33.5082702637;12;39.4857621193;
71;8;29.3465633392;38.0;16;62.0694378614;4;31.1421051025;34.8158721924;12;39.9981670678;
72;8;29.3465633392;40.0;15;62.184714973;4;30.6000003815;36.0;12;40.1392907202;
73;8;29.6000003815;42.0;15;62.2416004539;5;31.6000003815;38.0;11;41.2773358226;
74;8;29.6000003815;44.0;16;62.2032161355;5;30.6000003815;40.1469268799;12;41.4522682428;
75;8;29.6000003815;46.0;16;62.170953691;5;29.6000003815;42.1664962769;12;41.6252559125;
76;8;29.6000003815;47.9257926941;16;62.1441955566;5;28.6000003815;44.1859436035;12;41.7963015139;
77;9;29.6000003815;48.9307136536;15;62.1223851442;5;27.6000003815;46.2052497864;12;41.9654195607;
78;9;29.6000003815;49.9351425171;16;62.1050201654;5;26.6000003815;47.224407196;14;42.1326357126;
79;9;29.6000003815;50.9391288757;16;62.0916478038;5;25.6000003815;48.2434005737;14;42.2979850173;
80;9;29.6000003815;51.9427146912;16;62.081859231;5;24.6000003815;49.2622146606;14;42.4162932634;
81;9;29.6000003815;52.9459457397;17;62.0752856731;5;23.6000003815;50.2808418274;14;42.5203229189;
82;10;29.6000003815;53.9488487244;15;62.0715940595;5;23.0;51.2992630005;17;42.6256009936;
83;10;28.6000003815;52.9514656067;16;62.070483923;5;23.0;53.018661499;17;44.6121832728;
84;10;28.6000003815;52.9538192749;15;62.0716836154;5;23.0;54.1030921936;18;46.143904686;
85;10;29.6000003815;53.9559364319;14;62.0749478936;6;23.0;55.1906661987;17;47.3200396895;
86;10;29.6000003815;54.9578437805;14;62.0800550282;6;23.0;56.281414032;17;48.1873317957;
87;10;29.6000003815;55.9595565796;14;62.0868047178;6;23.0;57.3753547668;19;48.5834168792;
88;9;27.6000003815;52.0;13;52.0950157344;7;23.0;58.4724845886;14;58.9813931584;
89;9;27.6000003815;53.0;14;52.1045241356;7;24.0;59.502117157;14;58.8702794909;
90;9;27.6000003815;54.0;14;52.1151816249;7;25.0;61.5019073486;15;60.1631836891;
91;9;27.6000003815;55.0;14;52.1268539727;7;25.0;63.5318870544;15;61.028275013;
92;9;27.6000003815;56.0;15;52.1394196451;7;25.0;65.5615463257;15;61.8628754616;
93;9;27.6000003815;57.0;15;52.1527685225;7;26.0;64.5908584595;16;63.6653038263;
94;9;27.6000003815;58.0;15;53.166800946;8;26.0;67.6197814941;15;63.2169655561;
95;9;28.6000003815;61.1582374573;16;53.2714264393;8;27.0;70.6078033447;16;62.8264962435;
96;10;30.6000003815;61.0;10;63.3836820424;8;28.0;70.5970230103;18;62.4880877733;
97;10;30.6000003815;65.0;10;64.003874898;8;29.0;71.5873260498;18;62.1965097189;
98;10;31.6000003815;69.0;7;64.6048055291;8;28.0;73.5970230103;18;63.7738785744;
99;10;32.5999984741;70.0;7;65.1836782396;8;29.0;74.5970230103;19;65.0431526899;
100;10;31.6000003815;73.0;7;65.7386942506;8;30.0;75.5970230103;20;65.7293127775;
101;10;31.6000003815;76.0;7;66.2690116167;8;30.9013023376;77.5970230103;21;66.3792775869;
102;10;32.5999984741;76.0;9;66.7588576972;8;30.9791584015;79.5970230103;20;66.9975383282;
103;10;32.5999984741;78.0;11;67.2207105756;8;31.0482406616;81.5970230103;21;67.5863158703;
104;10;33.5999984741;81.0;13;67.6601319015;8;31.1092033386;83.5970230103;21;68.1479811668;
105;10;35.5999984741;81.0;14;68.0788284838;8;31.1627311707;85.5970230103;22;68.6531838179;
106;10;35.5999984741;84.0;15;68.4787508249;8;31.2000007629;87.5970230103;23;69.031971097;
107;10;35.6768264771;87.0;15;68.8619468808;8;31.2000007629;89.5535202026;23;69.3555386066;
108;10;36.7343292236;87.0;15;69.2304464281;8;31.2000007629;90.5880508423;24;69.6538789272;
109;10;35.7847251892;90.0;16;69.4904890656;8;31.2000007629;91.6217651367;25;69.9556519985;
110;10;35.7999992371;93.0;16;69.7076782882;8;31.2000007629;92.6546630859;26;70.260566473;
111;10;36.7999992371;92.0;17;69.93227759;8;31.2000007629;93.6867218018;27;70.5682981014;
112;10;35.7999992371;94.0;18;70.1635117531;8;31.2000007629;94.7179336548;28;70.8784883022;
113;10;35.7999992371;96.0;19;70.8596160114;8;31.2000007629;95.748298645;28;71.1907451153;
114;10;36.7999992371;95.0299987793;19;71.6291600168;8;31.2000007629;96.7778091431;28;71.4954025745;
115;10;35.7999992371;97.0602798462;19;72.4711650014;8;31.2000007629;97.8000030518;28;71.7707705498;
116;10;35.7999992371;99.0908126831;19;73.3815211356;8;31.2000007629;98.8000030518;29;72.0092642307;
117;10;36.7999992371;98.1215515137;18;75.3525341451;8;31.2000007629;99.8000030518;30;72.2491452694;
118;10;36.7999992371;101.15247345;18;77.4327508509;9;31.2000007629;100.800003052;31;72.6911108494;
119;10;39.7999992371;102.183532715;18;78.6101392508;9;32.2000007629;98.8000030518;32;71.7219986916;
120;10;41.7999992371;104.214698792;20;79.8098682165;9;33.1399993896;97.7299957275;32;72.1515002251;
121;10;42.7999992371;106.245925903;21;81.0124546587;9;32.1399993896;97.7873306274;32;74.5134112835;
122;10;43.9013824463;108.277175903;21;82.1980985105;9;31.1399993896;97.8714523315;33;74.9112942219;
123;10;44.8000030518;110.308410645;20;83.348246336;9;31.0881481171;98.9259490967;34;75.3599066734;
124;10;45.2000007629;112.127182007;21;84.4470183253;9;31.0393333435;99.9792022705;34;75.8506236076;
125;10;46.3104667664;111.158279419;22;85.4822663665;9;31.9953994751;98.0311660767;35;76.3754234314;
126;10;45.3136520386;113.189231873;22;86.4461187422;9;32.9558601379;97.0817718506;36;76.9268498421;
127;10;45.31690979;115.220024109;23;87.3349768221;9;31.9558601379;97.1310043335;37;77.4979944229;
128;10;45.3202590942;117.250610352;24;88.1490564346;9;31.9558601379;97.178817749;39;78.0824885368;
129;10;46.3236846924;116.280952454;22;88.8916312754;10;32.0;96.9487457275;34;93.6744775772;
130;10;45.3271942139;118.920379639;22;89.5681468844;10;34.0;97.9898147583;35;95.3186450005;
131;11;44.2000007629;119.340774536;20;90.185360074;9;36.0;99.0295257568;35;96.8304457664;
132;11;44.3344650269;121.370185852;21;90.7505957186;9;37.0;100.067893982;36;98.1676101685;
133;11;44.3382339478;124.043869019;21;91.2711748481;9;38.9670715332;98.1049041748;36;99.3937444687;
134;11;44.2000007629;125.427856445;22;91.6008596718;9;39.9343643188;97.1405639648;35;103.02229929;
135;11;44.9460372925;127.456062317;23;91.8900414109;10;41.2836761475;96.2062988281;35;103.751369953;
136;11;45.6500740051;129.483810425;26;92.1832183003;10;41.6590690613;95.2056655884;35;104.399724007;
137;11;45.5;131.511077881;28;92.4799478054;10;41.581161499;94.2051010132;35;104.97416687;
138;11;45.5;133.537841797;28;92.7797537446;10;41.5110473633;94.2045898438;37;107.98722744;
139;11;45.5;135.014526367;30;93.0821290612;10;41.8898620605;94.268447876;37;110.410247803;
140;11;45.5;136.099685669;30;93.386538744;10;42.1662750244;94.3303222656;36;112.259718418;
141;11;45.5;136.29876709;30;93.6924236417;10;42.3415641785;94.3901519775;35;113.608450413;
142;11;45.5;136.468078613;30;93.9992050529;10;42.3990325928;94.447883606;35;114.864201546;
143;11;45.5;138.637893677;31;94.3062893152;10;43.4495773315;94.5034866333;35;115.975903034;
144;11;46.5;140.807846069;32;94.6130728722;10;44.4938392639;94.5569458008;35;116.852044106;
145;11;48.5000038147;139.97756958;32;94.9189485908;11;44.9000015259;94.6082458496;34;117.641565323;
