Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;2;8.0;10.1999998093;5;21.0;
4;1;9.0;11.5;6;23.0;2;9.19999980927;10.0;5;21.1200000048;
5;1;9.60000038147;11.5;6;23.0;2;9.22399997711;10.0;5;21.2530560493;
6;1;10.6000003815;11.5;6;23.0;2;10.375916481;10.0;5;21.4002518654;
7;1;11.6000003815;11.5;6;23.0;2;11.4200754166;10.0;5;21.5626775026;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4688034058;10.0;5;22.1570323706;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;11.6471099854;10.1999998093;5;22.698546052;
10;2;12.4463853836;11.9106416702;5;25.0;2;11.8095636368;10.3632001877;5;23.1997241974;
11;2;12.5000009537;12.0;4;26.2300007343;2;11.9599170685;10.4951858521;5;24.6001355648;
12;2;14.4553852081;12.6000003815;4;27.2181913853;2;12.3800411224;11.0209560394;4;25.8676092625;
13;2;16.4553852081;13.0788002014;4;27.9928700924;2;14.3800411224;11.4571752548;4;27.0190346241;
14;2;18.4553852081;13.4505519867;4;28.589247942;2;16.3800411224;11.8107032776;4;28.0770261288;
15;2;19.4834403992;13.7328653336;4;29.0429638624;2;17.7807025909;12.0916318893;3;29.0656356812;
16;2;20.4931354523;13.943564415;4;29.1887089014;2;18.9454803467;12.3113050461;3;30.0071249008;
17;2;21.5029983521;14.0;5;29.2221269608;2;20.1261825562;12.4808797836;3;30.6989741325;
18;2;22.5130233765;14.0;5;29.2560760975;2;21.322265625;12.5;3;31.4000062943;
19;2;22.7768230438;14.0;5;29.2905418873;2;22.5325756073;12.5;3;32.1424064636;
20;2;22.7871627808;14.0;5;29.3255085945;2;23.6427230835;12.5;3;32.9179000854;
21;2;22.7976531982;14.0;5;29.3609591722;2;23.8753700256;12.5;3;33.7161903381;
22;2;22.8082866669;14.0;6;29.3968753815;2;24.11485672;12.5;5;34.525384903;
23;2;22.8190612793;14.0;6;29.4332377911;2;24.3576164246;12.5;5;35.3326244354;
24;2;22.8299713135;14.0;6;29.4700255394;2;24.5997886658;12.5;6;36.1248655319;
25;2;22.3999996185;14.4410076141;6;29.5072168112;2;24.8374595642;12.5;6;36.8897151947;
26;3;22.8521652222;14.0;5;29.5447884798;2;25.0669136047;12.5;7;37.6162109375;
27;3;22.8634357452;14.0;5;29.5827163458;3;25.2848625183;12.5;6;38.2954406738;
28;3;20.8748149872;15.0;5;29.6209751368;3;25.4886322021;12.5;6;38.9209327698;
29;4;19.8862915039;16.0;4;29.6595385075;3;25.6762809753;12.5;7;39.4887771606;
30;4;18.3999996185;17.0;5;29.6983793974;3;25.8466339111;12.5;7;39.9975099564;
31;4;17.9095134735;18.0;5;29.7374696732;3;25.9992523193;12.5;7;40.4478082657;
32;4;16.9212398529;19.0;5;29.7767804861;3;26.1343421936;12.5;7;40.8420658112;
33;4;15.9330339432;20.0;5;29.8162822723;3;26.252620697;12.5;6;41.183927536;
34;4;14.9448843002;21.0;5;29.8559447527;3;26.355178833;12.5;6;41.4778385162;
35;4;14.5567836761;22.0;4;29.8957372904;3;26.4433517456;12.5;6;41.7286586761;
36;4;14.5687217712;23.0;4;30.9356285334;3;26.5185966492;12.5;6;41.9413375854;
37;4;15.5806884766;24.0;5;31.005587101;3;26.5824012756;12.5;6;42.0;
38;4;16.5926761627;25.0;5;31.0761721134;3;26.6000003815;12.5;6;42.0;
39;4;16.9228515625;26.0;5;32.1473448277;3;26.6000003815;12.5;7;42.0;
40;4;17.3275299072;28.0;7;32.2490651608;3;26.6000003815;14.5;7;42.0;
41;4;19.0;27.1245307922;7;32.3518825769;3;26.6000003815;16.5;7;42.0;
42;4;18.9873867035;26.5302963257;8;32.4557482004;3;26.6000003815;18.5;7;42.0;
43;4;18.6841430664;28.0;8;32.5606102943;3;26.6000003815;20.5;5;42.0;
44;4;19.0;27.2803039551;8;32.6664150953;3;26.6000003815;22.5;6;42.0;
45;5;20.3768234253;29.2803039551;7;32.7731069326;3;26.6000003815;22.5;7;42.0;
46;5;22.0753192902;31.2803039551;9;32.880628109;3;26.6000003815;22.5;8;42.0;
47;5;23.4641876221;33.2803039551;9;32.9889189005;3;26.6000003815;22.5;8;42.0;
48;5;24.4966754913;35.1728210449;10;33.0979180336;3;26.6000003815;22.5;8;42.0;
49;5;25.5293750763;35.0;10;33.2075619698;3;26.6000003815;22.5;9;42.0;
50;5;26.1322975159;34.7166213989;11;33.3177858591;4;26.6000003815;22.5;8;42.0;
51;5;27.1543273926;34.7350120544;12;33.4285236597;4;26.6000003815;22.5;8;42.0;
52;5;28.0285568237;34.0;13;33.5397075415;4;26.6000003815;22.5;8;42.0;
53;5;26.8634357452;35.7166175842;13;33.651268363;4;26.6000003815;22.5;8;42.0;
54;5;27.6543731689;34.7350120544;14;33.7631361485;4;26.6000003815;22.5;8;42.0;
55;6;27.6426486969;34.8104858398;11;33.8752397299;4;26.6000003815;22.5;8;42.0;
56;6;28.1625709534;34.0;8;33.9875073433;4;26.6000003815;22.5;8;42.0;
57;6;28.1962528229;34.0;8;34.099866271;4;26.6000003815;22.5;7;43.0;
58;6;26.9212398529;35.8104858398;9;34.2122434378;4;27.6000003815;23.5;7;43.0;
59;6;27.4308948517;35.3879623413;9;34.3245655298;4;28.6000003815;24.5;8;43.0;
60;6;27.4543991089;35.4049530029;9;34.4367588758;4;28.6000003815;25.5;8;43.0;
61;6;27.4780235291;35.421672821;10;34.5487499237;4;28.6000003815;26.5;8;43.0;
62;6;28.3646240234;34.0;10;34.6604651213;4;28.6000003815;27.5;10;43.0;
63;6;27.8174514771;34.9678153992;10;34.7718313932;4;28.6000003815;28.2000007629;10;44.7100002766;
64;6;27.5494594574;35.0;11;35.8827763796;4;29.1040000916;28.7210006714;9;46.1075670719;
65;6;28.5733947754;36.4857292175;12;36.0412071943;4;29.514093399;29.1324119568;11;47.2324998379;
66;7;30.9166717529;37.9678153992;11;37.1731100082;4;29.8422203064;29.4514961243;9;48.1284153461;
67;7;32.5213394165;39.0;12;37.3469876051;4;30.1014671326;29.6962051392;9;48.6893833876;
68;7;32.8573112488;41.0;12;37.5239804983;4;30.2600631714;29.8090839386;9;49.0087066889;
69;7;32.5692558289;43.0;12;39.3085938692;4;30.345998764;29.8320960999;10;49.2221269608;
70;7;33.4006767273;45.3531646729;13;40.7629826069;4;30.3999996185;29.8554878235;13;49.2560760975;
71;8;32.7418251038;47.5472984314;12;41.9444898367;4;30.3999996185;29.8792533875;14;49.2905418873;
72;8;32.4438247681;48.5703315735;13;42.9152431488;4;30.3999996185;29.9033794403;15;49.3255085945;
73;8;32.2760162354;50.0511894226;14;43.5606856346;4;30.3999996185;29.9278564453;15;49.3609591722;
74;9;32.3254013062;50.2995071411;12;68.0018137693;4;30.3999996185;29.952671051;14;49.3968753815;
75;9;34.3856620789;52.4452095032;11;71.1338700056;4;30.3999996185;29.9778137207;14;49.4332377911;
76;9;36.3702430725;54.596031189;11;72.9627579451;4;30.3999996185;30.0032653809;15;49.4700255394;
77;9;36.1322937012;57.2497520447;12;74.5051350594;4;30.3999996185;30.0290184021;15;49.5072168112;
78;11;36.164100647;59.7546310425;11;75.7990114689;4;30.3999996185;30.0550518036;17;49.5447884798;
79;11;40.7626228333;56.0;12;76.8910517693;4;30.3999996185;30.0813522339;18;49.5827163458;
80;11;40.2658805847;59.0;14;77.8271811008;4;30.3999996185;30.1079025269;18;49.6209751368;
81;11;41.3435173035;62.0;15;78.3747961521;4;30.3999996185;30.1346817017;17;49.6595385075;
82;11;42.4218292236;65.0;16;78.8910858631;5;30.3999996185;30.1616764069;17;49.6983793974;
83;12;38.3421707153;71.0;15;79.4137234688;5;30.3999996185;30.1888656616;17;49.7374696732;
84;12;38.3693771362;75.0;15;79.9417188168;5;28.3999996185;31.2162284851;18;49.7767804861;
85;13;36.6098480225;78.5473937988;15;105.473994493;5;27.3999996185;32.2437438965;18;49.8162822723;
86;13;39.6313934326;81.0513916016;15;107.889391661;5;26.3999996185;33.271396637;18;49.8559447527;
87;13;40.862487793;85.1381835938;14;110.030455709;6;24.7999992371;34.2991638184;14;64.8957372904;
88;13;41.8787956238;89.2733230591;16;111.918931127;6;22.7999992371;37.3270149231;14;65.9856277704;
89;14;42.894618988;93.4090118408;20;113.598474264;6;21.7999992371;40.3549423218;14;67.9805614948;
90;14;44.909954071;97.5447998047;24;115.121823549;6;21.7999992371;44.3829116821;15;69.0199588537;
91;14;46.0044708252;100.680236816;27;116.541176558;6;22.3999996185;47.6254692078;18;69.9709067345;
92;15;47.0636520386;103.81489563;27;117.619911432;6;23.0;50.5794487;18;70.8379837275;
93;15;48.1194877625;106.948318481;29;118.69628191;6;24.0;53.5441055298;18;71.6303305626;
94;15;49.1645317078;109.694068909;30;119.848203421;6;25.0;56.518737793;20;72.3600069284;
95;15;50.209487915;112.437561035;31;122.076710463;7;26.0;56.9796714783;20;73.0404620171;
96;15;52.2542228699;116.253997803;32;123.469805121;7;27.1698875427;55.9433708191;21;73.6852936745;
97;15;54.2985992432;120.142303467;33;124.93877697;7;27.2583446503;54.9138870239;21;74.2086069584;
98;15;55.3424911499;124.097915649;34;127.473740458;7;26.2999992371;58.9000015259;22;74.6291458607;
99;15;57.3857765198;128.242248535;35;129.127628684;7;28.1899604797;57.9000015259;22;75.0867753029;
100;15;59.4283332825;132.32875061;36;130.817838907;7;28.2999992371;59.0346946716;23;75.5817711353;
