Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;4;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;10.0;10.0;4;20.0;
7;2;11.9000005722;11.5;5;24.1575000286;2;11.0;10.1999998093;3;21.0;
8;2;12.2472496033;11.5;5;24.8095573187;2;11.3000001907;10.0;3;21.4999996424;
9;2;12.4428672791;11.7299995422;5;25.3921750784;2;11.4499998093;10.1999998093;3;21.9353003502;
10;2;12.6176528931;11.9106416702;5;25.8250479698;2;11.5805902481;10.3632001877;3;22.3176362514;
11;2;12.7475147247;12.0;4;27.3704380989;2;11.6952905655;10.4951858521;3;23.5373773575;
12;2;14.7975168228;12.6000003815;4;28.7312955856;2;12.0612134933;11.0209560394;3;24.5968167782;
13;2;16.7975158691;13.0788002014;4;29.9426019192;2;14.0612134933;11.4571752548;4;25.5111111403;
14;2;18.7975158691;13.4505519867;4;31.0458323956;2;16.0612125397;11.8107032776;4;26.3018171787;
15;2;20.2204151154;13.7328653336;4;32.0819301605;2;17.2481403351;12.0916318893;4;26.9928781986;
16;2;21.4048252106;13.943564415;4;32.8892588615;2;18.3236541748;12.3113050461;4;27.6076834202;
17;2;22.6131629944;14.0;5;33.6647315025;2;19.4063510895;12.4808797836;4;27.9463441372;
18;2;23.8458042145;14.0;5;34.5192713737;2;20.4964771271;12.5;4;28.2720229626;
19;2;24.3557815552;14.0;5;35.447010994;2;21.5941810608;12.5;4;28.6230447292;
20;2;24.6341018677;14.0;5;36.4376859665;2;22.5869140625;12.5;5;28.9990065098;
21;2;24.9313049316;14.0;5;37.4765605927;2;21.5;13.5;5;29.3989467621;
22;3;22.9313049316;15.0;5;38.5448951721;2;22.5;12.5;5;29.8212919235;
23;3;22.3999996185;16.0;5;39.6210126877;2;22.9463882446;12.5;5;30.2638244629;
24;3;23.3999996185;14.0;5;40.6818933487;2;23.0791473389;12.5;5;30.7236814499;
25;3;24.3999996185;14.0;5;41.7050819397;2;23.2171039581;12.5;6;31.19739151;
26;3;23.3999996185;15.0;5;42.6705932617;3;23.3592185974;12.5;5;31.680949688;
27;3;23.3999996185;16.0;4;43.5624780655;3;23.504283905;12.5;5;32.1699318886;
28;3;23.0687427521;17.0;4;44.3697853088;3;21.504283905;13.5;5;32.6596431732;
29;3;22.3109359741;18.0;4;45.0868167877;3;22.504283905;12.5;5;33.1452922821;
30;3;21.5260448456;19.0;4;45.7127380371;3;21.504283905;13.5;5;33.6221752167;
31;3;20.7138214111;20.0;4;46.2507209778;3;21.0866527557;14.5;5;34.0858602524;
32;3;19.8752155304;21.0;4;46.7068576813;3;20.0866527557;13.5;5;34.5323524475;
33;3;19.6120567322;22.0;5;47.0890655518;3;19.0866527557;13.5;5;34.9582242966;
34;3;19.7267189026;23.0;5;47.4061222076;3;18.5;13.5;5;35.3607130051;
35;3;19.8218364716;24.0;5;47.6669158936;3;19.5;14.5;6;35.7377691269;
36;3;19.9000740051;25.0;5;47.75;3;20.5;15.5;6;36.088060379;
37;3;19.9249992371;26.0;5;47.75;3;21.5;16.5;6;36.4109382629;
38;3;19.9249992371;27.0;5;48.75;3;20.5;15.5;7;36.7063741684;
39;3;21.9249992371;25.5;5;48.7799999714;3;20.5;15.5;7;36.9748744965;
40;3;21.9249992371;26.0;6;48.8105909824;3;20.5;15.5;7;37.2173805237;
41;3;21.9249992371;27.5302963257;6;48.841766119;3;20.1652145386;16.5;7;37.4351701736;
42;3;22.2525291443;30.5302963257;6;48.8735172749;3;19.1652145386;15.5;7;38.6297597885;
43;3;22.2620544434;33.5302963257;7;48.9058350325;3;19.1652145386;16.0;8;38.8428182602;
44;3;22.2717494965;36.5302963257;8;48.9387089014;3;19.1652145386;19.0;8;39.0372748375;
45;3;22.2816123962;39.5302963257;8;48.9721269608;3;21.1652145386;22.0;9;39.1235535145;
46;3;22.2916374207;42.0;8;49.0060760975;3;20.8370666504;24.0;9;39.1671074629;
47;3;23.3018226624;40.0;9;49.0405418873;3;21.5;26.0;9;39.211841464;
48;3;22.3121623993;41.0;9;49.0755085945;3;22.8635520935;27.5;10;39.2577478886;
49;3;22.3226509094;42.0;10;49.1109591722;3;23.8773231506;28.5;10;39.3048160076;
50;4;23.3332862854;40.0;9;49.1468753815;3;23.5;30.1524085999;10;39.3530313969;
51;4;21.9249992371;41.0;9;49.1832377911;3;23.9059104919;30.5;11;39.4023760557;
52;4;22.9249992371;39.7166175842;10;49.2200255394;3;23.5;32.2011871338;11;39.4528282881;
53;4;23.9249992371;38.7350120544;10;49.2572168112;3;23.5;33.2264137268;13;39.5043625832;
54;4;22.3771648407;39.0;10;49.2947884798;4;23.9513092041;33.5;12;39.5569496155;
55;4;22.3884353638;40.0;11;49.3327163458;4;24.5;31.5;12;39.6105561256;
56;4;22.3998146057;41.0;11;49.3709751368;4;23.983165741;32.5;12;39.6651450396;
57;4;22.9249992371;39.8104858398;11;50.4095385075;4;23.5;34.332572937;13;39.72067523;
58;4;25.4228610992;39.0;12;50.4983793497;4;24.5;32.3603363037;13;39.7771017551;
59;4;27.434513092;39.0;12;50.5894446373;4;24.0331306458;32.5;13;39.8343759775;
60;5;28.4462394714;39.0;11;50.6827304363;4;23.5;34.4171905518;12;39.8924454451;
61;5;28.9249992371;39.0;12;50.7782269716;4;25.0677337646;31.5;10;40.9512542486;
62;5;30.4698829651;39.0;14;50.8759180307;4;25.0853767395;33.5;11;41.050743103;
63;5;31.4817829132;38.6349868774;14;50.9757806063;4;25.5;36.5;11;41.152033329;
64;5;32.4937210083;37.6650238037;16;51.0777842999;4;27.1212539673;34.5;11;41.2550611496;
65;5;32.3250007629;37.6638908386;16;51.1818913221;4;25.5;37.5;12;41.3597573042;
66;5;32.917678833;35.7281532288;17;52.2880553007;5;24.75;39.4886169434;11;58.4660466909;
67;5;33.9296760559;35.7612380981;17;52.4664555788;5;24.75;38.4799995422;12;59.5938494205;
68;5;34.3250007629;37.7953224182;19;54.8659344912;5;25.75;41.10887146;12;60.6004755497;
69;7;36.3001251221;40.6327667236;15;72.8113498688;5;26.75;42.2264099121;14;61.4833643436;
70;7;38.4696998596;43.1457366943;16;75.4675222635;5;24.75;43.6337127686;15;64.1066269875;
71;7;39.8534507751;47.598487854;16;77.7227158546;5;23.75;45.5803375244;16;66.3135432005;
72;7;39.7062187195;50.8554267883;18;79.4668211937;6;24.0;47.5441246033;15;68.1478695869;
73;8;38.1504631042;53.4546432495;17;80.727396965;6;25.0;48.2449569702;15;69.6624184847;
74;8;36.0735931396;54.5541152954;18;81.7400567532;6;27.0;48.1857376099;16;70.7632005215;
75;9;36.5578155518;56.8992385864;17;82.6651525497;6;27.0;50.5264205933;16;71.5561819077;
76;9;36.8761329651;58.86460495;19;83.5119396448;6;28.0;52.5445785522;16;72.1683554649;
77;10;36.5334129333;61.3033180237;18;84.2909991741;6;30.0;51.5789108276;17;72.43445611;
78;10;34.3038368225;65.0935974121;18;85.0130923986;6;30.0;53.6349906921;17;73.6584050655;
79;10;34.9089736938;67.4826965332;18;85.5896393061;6;31.7999992371;56.6912765503;18;73.9753319025;
80;10;34.4931869507;71.3363494873;18;86.0369957685;6;33.7999992371;56.7476272583;19;75.5697219372;
81;10;33.5999984741;75.4622268677;19;87.4931027889;7;34.3400001526;56.6839027405;18;76.9380348921;
82;10;34.5999984741;79.4965515137;18;88.0244557858;7;31.3400001526;55.9599990845;18;78.1084787846;
83;10;36.5603942871;81.127822876;19;89.5662982464;7;32.3400001526;58.7898864746;20;79.1160514355;
84;11;36.5999984741;86.3262786865;18;90.177580595;7;34.3400001526;58.6243629456;20;79.9960428476;
85;11;39.5153312683;85.6093597412;19;90.8001408577;7;34.3400001526;60.6368560791;21;80.5826491117;
86;12;37.5999984741;91.7798080444;17;91.4328602552;7;35.5999984741;59.679473877;21;81.0708627701;
87;12;38.0130996704;94.9516067505;18;92.0745620728;7;35.5999984741;58.7325248718;21;81.5727293491;
88;13;38.5999984741;101.654678345;17;92.7240248919;7;32.5999984741;56.7325248718;22;82.0872552395;
89;13;39.1560821533;104.99520874;17;93.3799955845;7;33.5999984741;55.6800003052;22;82.6132795811;
90;13;39.7094039917;107.895591736;17;94.0412012339;7;32.5999984741;55.6800003052;21;83.1494784355;
91;13;38.7293930054;113.020401001;19;94.7063637972;8;30.5999984741;58.6800003052;21;112.444371462;
92;14;39.1577606201;114.383300781;18;95.37421;8;32.5999984741;59.6800003052;21;116.518208265;
93;14;40.190612793;117.495285034;15;96.0434821844;8;35.5999984741;57.6800003052;21;119.892220259;
94;14;41.2247619629;120.607543945;15;96.712947011;8;35.5999984741;59.6800003052;22;122.527186155;
95;14;42.2601699829;123.635375977;16;97.3814043999;8;36.5999984741;61.6800003052;23;124.515439272;
96;14;43.2968025208;127.586975098;16;98.0476913452;9;37.5999984741;63.6800003052;22;126.00763917;
97;14;45.3346214294;126.811340332;17;98.7106873989;9;36.5999984741;68.1966094971;23;127.047588825;
98;14;46.6735649109;127.036628723;19;100.369318247;9;36.5999984741;69.2350921631;24;127.602240562;
99;14;48.7135696411;127.83770752;21;100.972557008;9;38.5999984741;66.272026062;24;128.150305271;
100;14;50.7545585632;128.162078857;23;101.574424267;9;36.5999984741;69.3074111938;25;128.689823627;
