Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;2;9.0;10.1999998093;4;21.0;
6;1;10.6000003815;11.5;6;23.0;2;10.3000001907;10.0;4;21.1200000048;
7;1;11.6000003815;11.5;6;23.0;2;11.3360004425;10.0;4;21.2530560493;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.375916481;10.0;4;21.8127820492;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5438346863;10.1999998093;4;22.3170127869;
10;2;12.1463851929;12.1106414795;5;25.0;2;11.6951036453;10.3632001877;4;22.7783694267;
11;2;12.5000009537;12.0;5;26.305000782;2;11.8335103989;10.4951858521;4;24.1197800636;
12;2;14.4778852463;12.6000003815;5;27.3774651289;2;12.2359342575;11.0209560394;4;25.3230593204;
13;2;16.4778862;13.0788002014;5;28.2463724613;2;14.2359342575;11.4571752548;5;26.4056642056;
14;2;18.4778862;13.4505519867;5;28.9476075172;2;16.2359333038;11.8107032776;4;27.3911669254;
15;2;19.5909481049;13.7328653336;5;29.5174618959;2;17.5749435425;12.0916318893;4;28.3050293922;
16;2;20.6354846954;13.943564415;5;29.7912415266;2;18.717300415;12.3113050461;4;29.1714119911;
17;2;21.683757782;14.0;5;29.9651488066;2;19.8754692078;12.4808797836;4;29.790178299;
18;2;22.7359294891;14.0;5;30.1525228024;2;21.0496273041;12.5;4;30.4229521751;
19;2;23.0457572937;14.0;5;30.3537294865;2;22.2394599915;12.5;4;31.1049995422;
20;2;23.1061191559;14.0;5;30.5690078735;2;23.3315010071;12.5;4;31.8311891556;
21;3;23.1707019806;14.0;4;30.7984457016;2;23.5493564606;12.5;4;32.5941519737;
22;3;23.2395324707;14.0;5;31.0419540405;2;23.7782459259;12.5;6;33.38438797;
23;3;23.3125858307;14.0;5;31.299243927;2;24.0153160095;12.5;6;34.1905984879;
24;3;23.3897724152;14.0;6;31.5698068142;2;24.2571792603;12.5;7;35.0002355576;
25;3;22.3999996185;15.0;6;31.852899313;2;24.5000705719;12.5;7;35.8002309799;
26;3;23.3999996185;14.0;6;32.1475343704;2;24.740070343;12.5;7;36.5778226852;
27;3;23.6442604065;14.0;7;32.4524803162;2;24.9733467102;12.5;7;37.3213710785;
28;3;23.7357444763;14.0;7;32.7662696838;3;25.1964111328;12.5;6;38.0210561752;
29;3;23.8298797607;14.0;7;33.0872173309;3;25.4063167572;12.5;6;38.6693668365;
30;3;21.9261646271;15.0;7;33.4134492874;3;23.6008110046;13.5;6;39.2613372803;
31;3;21.0240345001;16.0;7;33.7429418564;3;22.7784004211;14.5;6;39.7945203781;
32;3;20.122882843;17.0;7;34.0735664368;3;21.7784004211;13.5;6;40.2687559128;
33;3;19.2220687866;18.0;7;34.4031443596;3;20.7784004211;13.5;6;40.6857824326;
34;3;18.320941925;19.0;7;35.7295031548;3;20.7784004211;14.5;6;41.0487861633;
35;3;18.4188499451;20.0;8;36.0705337524;3;19.7784004211;13.5;6;41.3619327545;
36;3;18.5151596069;21.0;9;36.4044408798;3;18.7784004211;13.5;6;41.6299514771;
37;3;18.5213317871;22.0;9;36.7293940783;3;18.7784004211;14.5;6;41.8577899933;
38;3;18.6188182831;23.0;9;37.0437697172;3;17.7784004211;13.5;6;42.0;
39;3;18.7131309509;24.0;10;37.3461830616;3;17.7784004211;14.5;7;42.0;
40;3;16.7193546295;25.0;9;37.6355088949;3;17.7784004211;15.5;7;42.0;
41;3;17.3887863159;26.5614051819;10;37.9108862877;3;18.5;16.5;8;42.0;
42;3;18.3887863159;27.5719451904;10;38.1717202663;3;19.5;17.5;8;42.0;
43;4;17.3887863159;26.5825595856;7;43.4176690578;3;21.5;18.5;8;42.0;
44;4;19.3559494019;28.5825614929;7;43.7986255884;3;23.5;19.5;8;42.0;
45;4;22.0;30.5825614929;8;44.1614667177;4;25.5;21.5;8;43.0;
46;4;25.0;32.5825614929;8;44.5061099529;4;27.5;23.5;8;43.1299999952;
47;5;27.5764045715;34.5825614929;8;44.8326624632;4;28.5;25.5;9;43.2754310369;
48;5;28.667804718;35.5825614929;8;45.1413946152;4;28.982629776;26.5;10;43.4377241135;
49;5;29.7538280487;34.6476516724;8;45.43271029;5;29.0313167572;27.5;10;43.6183350086;
50;5;28.793012619;35.6586914062;9;45.7071222067;5;28.6000003815;27.5;10;43.8187118769;
51;6;28.6326656342;36.0;8;45.9538086653;5;28.6000003815;28.4093551636;11;44.0402543545;
52;6;26.3999996185;38.680896759;8;46.0923523903;5;28.6000003815;28.5201263428;11;44.2842636108;
53;6;26.8152294159;40.0;7;46.225954175;5;29.2852802277;27.5;11;44.5518820286;
54;6;26.3999996185;42.7032318115;7;46.3545664549;5;29.3655643463;27.5;11;44.8440244198;
55;6;27.3999996185;40.9272842407;8;47.4781763554;5;28.6000003815;28.5;11;46.1613030434;
56;6;28.3999996185;40.9385070801;8;47.7268030643;5;30.5483913422;28.5;10;46.6339470148;
57;6;28.3999996185;43.9497451782;8;47.9859261513;5;31.651184082;29.5;11;47.147154212;
58;6;30.7826290131;40.9609947205;9;48.2570505142;6;30.982629776;31.5;10;47.7015862465;
59;7;29.2869567871;43.2128448486;8;48.5417280197;7;29.7281856537;33.4613761902;7;63.2973325253;
60;7;28.8854999542;46.9834899902;8;49.8415226936;7;31.7769508362;33.5;7;64.6838389635;
61;7;31.8691329956;44.1222000122;7;50.1764904261;7;33.2121353149;34.5;7;66.0292284489;
62;7;30.875869751;47.2329711914;7;50.4949003458;7;34.3946609497;35.5;7;67.3306927681;
63;7;31.8984699249;49.2128448486;7;50.8388756514;7;35.5873184204;35.7992706299;7;68.5880582333;
64;7;33.001663208;49.2128448486;17;51.2093410492;7;36.7893829346;35.748374939;7;70.802952528;
65;8;30.3999996185;53.3266868591;10;66.6069129705;7;38.9999389648;36.7048683167;7;74.2340545654;
66;8;32.8510818481;54.1349868774;10;69.8625315428;7;40.927280426;38.1321868896;8;77.2917206287;
67;8;35.7448577881;52.2000007629;11;72.7055814266;8;41.9535217285;39.4601402283;7;80.0154248476;
68;8;35.1059875488;56.7291984558;11;76.183460474;8;42.6645431519;40.7052688599;10;82.4500840902;
69;8;36.896156311;56.92993927;11;78.414488554;8;43.3015289307;41.8845443726;10;84.4915325642;
70;8;37.5353660583;60.1645317078;14;80.2282468081;8;43.8358573914;41.9393997192;11;86.2344688177;
71;9;40.1421203613;59.4544296265;13;81.7503446341;8;37.8151550293;45.7253646851;11;87.6906971931;
72;9;39.5211791992;62.5316543579;14;83.2023484707;8;35.3404579163;47.7401199341;12;88.850205183;
73;9;35.1294326782;65.5430908203;14;84.5506953001;8;32.5963516235;49.7549819946;12;90.9897582531;
74;9;34.1294326782;68.3077163696;15;85.765136838;8;32.9599990845;53.7699508667;13;92.1398383379;
75;9;36.1294326782;68.4495010376;15;86.8397760391;9;33.1465415955;57.7850112915;12;93.2527948618;
76;10;34.7808876038;70.6292419434;12;102.783380032;9;31.4384593964;59.800163269;14;94.3206939697;
77;11;37.6809005737;69.140411377;12;105.776329398;10;29.3999996185;64.8153991699;11;110.33670783;
78;11;39.7961006165;74.2778778076;12;107.725462556;10;29.3999996185;68.8307189941;12;112.345291018;
79;11;42.8036308289;76.0223312378;14;109.555759311;10;30.3999996185;73.4035568237;12;114.197301745;
80;11;43.1479911804;80.1802978516;14;111.257196307;10;31.3999996185;78.4401321411;13;115.879581094;
81;11;43.2000007629;85.3431625366;16;112.82687521;11;31.3999996185;78.4772949219;13;118.387369275;
82;11;44.5774154663;88.463973999;16;114.267646432;11;31.3999996185;83.515045166;15;119.836267233;
83;11;44.2000007629;91.179473877;18;115.586499333;12;32.7786407471;84.9082717896;14;121.034618855;
84;11;45.2000007629;90.2689666748;18;116.793006182;12;31.3999996185;91.5922241211;15;122.125464201;
85;11;42.2000007629;94.3614501953;18;117.898009896;13;33.8061790466;90.9396133423;14;123.123220205;
86;11;44.6698684692;96.6737213135;22;118.813907623;13;32.0;91.7659912109;13;124.04344821;
87;11;44.695400238;98.729385376;22;119.558723807;15;30.4348506927;97.7659912109;10;130.803032875;
88;11;42.7218971252;101.78616333;22;120.271539807;15;34.0;103.108299255;11;131.614147663;
89;11;43.2000007629;103.759536743;23;120.933403492;16;35.4645843506;104.544342041;10;133.42855382;
90;11;42.6933403015;110.36554718;24;121.567649126;16;38.0;107.584625244;11;134.400491118;
91;11;43.3567657471;116.473861694;23;122.052808762;17;42.0;111.855545044;10;136.260679364;
92;11;43.505279541;119.70930481;24;122.503911495;17;47.0;111.610412598;11;138.223036051;
93;11;42.2503890991;125.204170227;25;122.951005936;17;48.6268386841;117.543525696;12;140.135987759;
94;11;44.2951011658;124.427719116;24;123.392922163;17;49.0999984741;122.998268127;12;142.019518375;
95;11;43.3392906189;122.54335022;26;123.828594685;17;50.5;124.46774292;13;143.894090056;
96;11;42.3828582764;129.36026001;28;124.257066965;17;51.0755081177;125.993202209;13;146.777585864;
97;11;46.2260780334;125.144256592;30;124.677495003;17;51.0920181274;132.036087036;14;149.539972782;
98;11;46.4494476318;124.705184937;30;125.089145184;17;52.1086349487;138.529342651;15;151.328495741;
99;11;48.5732955933;126.216186523;30;125.491391659;18;54.5;143.621795654;15;153.199759483;
100;11;49.6491355896;123.335662842;31;125.883709669;18;56.5;149.2394104;17;155.138794303;
101;11;51.2730293274;125.887649536;30;126.265669346;18;58.1589660645;152.815933228;21;157.127873421;
102;11;51.2968597412;121.887649536;29;126.636928082;18;58.5;158.8175354;22;159.14722836;
103;11;51.9254837036;122.727218628;29;126.997220755;18;61.1927070618;158.853286743;23;161.175872445;
104;11;51.8989334106;124.727218628;29;127.346353054;18;61.2095718384;162.01348877;22;163.192442298;
105;11;50.9222717285;124.774993896;30;127.684192657;18;61.7863998413;160.178726196;24;165.640862465;
106;11;52.9453430176;128.774993896;30;128.010662794;18;61.0599975586;160.63293457;24;168.046070099;
107;11;52.4010620117;134.774993896;31;128.248756886;18;61.0599975586;165.065597534;24;170.432346582;
108;10;49.3113479614;110.074996948;33;107.468658924;19;62.0599975586;165.703689575;21;193.785084486;
