Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;13.1000003815;6;23.0;2;7.19999980927;11.0;3;21.0900000334;
3;1;8.0;12.1000003815;6;23.0;2;8.21800041199;10.0;3;21.1871190071;
4;1;9.0;11.5;6;23.0;2;9.23742389679;10.0;3;21.2917383909;
5;1;9.60000038147;11.5;6;23.0;2;9.25834751129;10.0;2;21.4042263031;
6;1;10.6000003815;11.5;6;23.0;2;10.4212675095;10.0;2;21.5249304771;
7;1;11.6000003815;11.5;6;23.0;2;11.4574794769;10.0;1;21.6541694403;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4962511063;10.0;1;22.2087649107;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.6626291275;10.1999998093;1;22.7014135122;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.810423851;10.3632001877;1;23.1436295509;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;11.9430885315;10.4951858521;1;24.4502608776;
12;2;14.4463853836;12.6000003815;5;27.1876003742;2;12.3350782394;11.0209560394;1;25.6018667221;
13;2;16.4463844299;13.0788002014;5;27.9616949558;2;15.019616127;11.4571752548;2;26.6129477024;
14;2;18.4463844299;13.4505519867;5;28.5574967861;2;17.0196151733;11.8107032776;2;27.5041275024;
15;2;19.4739151001;13.7328653336;5;29.0106461048;2;18.2933712006;12.0916318893;3;28.2981133461;
16;2;20.4834403992;13.943564415;5;29.1558350325;2;19.3997631073;12.3113050461;4;29.0167398453;
17;2;21.4931354523;14.0;6;29.1887089014;2;20.5136051178;12.4808797836;5;29.4582490921;
18;2;22.5029983521;14.0;6;29.2221269608;2;21.6345863342;12.5;4;29.883644104;
19;2;22.7666378021;14.0;5;29.2560760975;2;22.7622051239;12.5;4;30.3288545609;
20;3;22.7768230438;14.0;4;29.2905418873;2;23.0986557007;12.5;4;30.7909274101;
21;3;22.3999996185;14.0;5;29.3255085945;2;23.2372779846;12.5;4;31.2663087845;
22;4;22.7976531982;14.0;4;29.3609591722;2;23.3798923492;12.5;4;31.7509255409;
23;4;22.8082866669;14.0;4;29.3968753815;2;23.5252780914;12.5;4;32.2403049469;
24;4;22.8190612793;14.0;4;29.4332377911;2;23.6720924377;12.5;4;32.7297272682;
25;4;22.3999996185;14.4299716949;4;29.4700255394;2;23.8189182281;12.5;4;33.2144021988;
26;4;20.8410072327;15.0;5;29.5072168112;2;23.9643211365;12.5;4;33.6896543503;
27;4;19.8521652222;16.0;5;30.5447884798;2;24.1068954468;12.5;4;34.1511049271;
28;4;19.8634357452;17.0;5;30.5827163458;2;24.2453308105;12.5;4;34.5948324203;
29;4;19.8748149872;18.0;5;30.6209751368;2;22.2453308105;13.5;4;35.0175008774;
30;4;19.186290741;19.0;5;30.6595385075;2;21.5;14.5;5;35.4164476395;
31;4;18.1978607178;20.0;5;30.6983793974;2;21.5;15.5;5;35.7897262573;
32;4;17.2095146179;21.0;6;30.7374696732;2;21.5;16.5;5;36.1361055374;
33;4;16.8212413788;22.0;6;30.7767804861;2;20.5;15.5;5;36.455031395;
34;4;17.0;21.3883895874;6;30.8162822723;2;20.5;15.5;5;36.7465581894;
35;4;16.8448848724;21.0;6;30.8559447527;2;19.5;14.5;5;37.0112600327;
36;4;16.8567829132;22.0;7;30.8957372904;2;19.5;14.5;5;37.2501325607;
37;4;16.8687210083;23.0;8;30.9356285334;2;19.5;15.5;5;37.4644937515;
38;5;16.8806877136;24.0;7;30.9755871296;2;19.2393493652;16.5;5;37.6558866501;
39;6;16.2999992371;25.0;7;31.015581131;2;18.2967662811;17.5;5;37.8259963989;
40;6;16.90467453;26.0;8;31.0555787086;2;17.8477993011;18.5;6;37.9765739441;
41;6;16.9166736603;27.0;8;31.0955479145;2;16.8477993011;17.5;6;38.0;
42;6;17.6286640167;25.5;9;31.135456562;2;16.8477993011;17.5;7;38.0;
43;6;16.9406375885;26.0;9;31.17527318;2;17.0;19.5;7;38.0;
44;6;16.9525814056;27.0;10;31.2149660587;2;18.0;21.5;7;38.0;
45;6;17.6644897461;27.0;11;32.2545039654;2;19.0;22.5;7;38.0;
46;6;19.0;29.0;11;32.293856144;2;20.0;23.5;8;38.0;
47;6;21.6881561279;31.0;12;32.3329925537;3;22.0;25.5;7;39.0;
48;6;22.6998977661;33.0;12;32.3718836308;3;23.5;27.5;6;39.0199999809;
49;6;23.7115650177;35.0;14;32.4105007648;3;23.5;29.5;9;39.0401959419;
50;6;24.7231502533;35.0;14;32.4488155842;3;23.5;31.5;9;39.0605818033;
51;6;25.7346439362;34.0;14;32.4868011475;3;23.5;33.5;9;39.0811508894;
52;7;26.7460403442;34.0;8;49.7744314671;3;24.5;31.5;13;39.1018965244;
53;7;27.3999996185;35.0;7;50.6741805077;4;22.75;32.5;10;57.1228116751;
54;7;29.168504715;36.0;7;51.4604306221;4;24.75;31.5;10;58.0438885689;
55;7;29.1795578003;37.0;7;52.1359074116;4;26.75;31.5;12;58.840020895;
56;7;29.1904830933;38.0;7;53.7079648972;4;27.75;31.5;11;59.5156104565;
57;7;30.2012729645;40.0;7;55.3093726635;4;28.2600002289;31.5;11;60.080096364;
58;7;32.2119216919;43.0;8;55.8629232645;4;28.2600002289;32.5;12;60.5458852053;
59;7;32.7775878906;46.0;10;56.3618346453;4;28.2600002289;33.5;12;60.9265716076;
60;7;32.8228683472;49.0;10;56.6969417334;4;28.2600002289;34.5;13;61.2356184721;
61;7;32.8729362488;52.0;12;56.9349796772;4;28.2600002289;35.5;13;61.2953014374;
62;7;32.9281463623;54.0;13;57.1908841133;4;28.2600002289;36.5;13;61.3173824549;
63;7;32.9888267517;55.0;13;57.4656623602;4;28.2600002289;37.5;15;61.3395489454;
64;7;33.0552902222;56.0;16;57.7601926327;4;28.2600002289;38.5;15;61.3617914915;
65;7;33.1277999878;57.0;17;58.0751736164;4;28.2600002289;39.5;16;61.3841004372;
66;7;33.206577301;58.0;17;58.4090476036;4;28.2600002289;40.5;12;61.4064661264;
67;7;33.2917633057;59.0;17;59.5329419374;4;28.2600002289;41.2999992371;13;61.428878665;
68;7;33.3834152222;60.0;18;62.1476926804;4;28.2600002289;41.2999992371;12;63.5013282299;
69;7;33.9285240173;61.7000007629;18;64.3306717873;4;26.5300006866;43.063999176;13;65.1835287809;
70;7;34.3824462891;63.2291984558;18;66.1577752829;4;27.7406005859;42.6660995483;13;66.5308099985;
71;7;34.7622146606;64.6162643433;19;67.7084105015;4;28.9011211395;43.1312332153;14;67.6004385948;
72;7;35.0859832764;65.8922729492;19;68.6759645939;4;29.3787498474;43.484992981;15;68.105391264;
73;6;33.3185691833;46.0;19;45.4134844542;5;29.4923057556;43.5999984741;14;92.3370007277;
74;6;31.6000003815;47.0;20;46.1744054556;5;30.5487709045;44.5999984741;15;92.540694356;
75;6;31.6000003815;48.0;20;46.9521911144;5;32.0259857178;45.5999984741;15;92.6086617708;
76;6;31.6000003815;49.0;20;47.7393966913;5;31.6100006104;46.5999984741;16;92.6310436726;
77;6;31.6000003815;50.0;21;48.5279737711;6;31.6100006104;47.5999984741;15;92.6533719301;
78;6;31.6000003815;51.0;21;49.3096466064;7;31.6100006104;48.5999984741;15;92.6756366491;
79;6;31.6000003815;52.0;21;50.0763214827;7;31.6100006104;49.5999984741;16;92.6978281736;
80;6;31.6000003815;53.0;22;50.8204936981;7;31.6100006104;50.5999984741;16;92.7199368477;
81;6;30.6000003815;52.0;21;51.535598278;7;31.6100006104;51.5999984741;16;92.7419531345;
82;6;30.6000003815;52.0;20;52.2162845135;7;31.6100006104;52.5999984741;15;92.7638677359;
83;6;31.6000003815;54.4270820618;21;52.8585703373;7;31.6100006104;53.5999984741;16;93.7856714725;
84;6;29.6000003815;56.4590759277;21;53.4598925114;7;32.6100006104;55.5999984741;16;93.8273553848;
85;7;29.6000003815;54.7778930664;15;55.8264015913;6;31.6100006104;52.5999984741;16;92.0401959419;
