Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;9.0;10.0;3;20.0;
6;1;10.6000003815;11.5;6;23.0;1;10.0;10.0;3;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;3;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.0;10.0;3;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;11.1199998856;10.1999998093;3;20.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;1;11.2179203033;10.3632001877;3;20.9903717041;
11;2;12.5000009537;12.0;5;26.2400007248;1;11.2971115112;10.4951858521;3;22.0419120789;
12;2;14.4583854675;12.6000003815;5;27.2387843132;1;11.6125736237;11.0209560394;4;22.9143505096;
13;2;16.4583854675;13.0788002014;5;28.0246574879;1;13.2971115112;11.4571752548;4;23.6214065552;
14;2;18.4583854675;13.4505519867;5;28.63283813;1;14.2971115112;11.8107032776;4;24.1832637787;
15;2;19.4965171814;13.7328653336;5;29.098970294;1;15.2971115112;12.0916318893;4;24.6226100922;
16;2;20.5099372864;13.943564415;5;29.2577478886;1;16.2971115112;12.3113050461;4;24.9617595673;
17;2;21.5237102509;14.0;6;29.3048160076;1;17.2971115112;12.4808797836;4;25.0;
18;2;22.5378303528;14.0;6;29.3530313969;1;18.2971115112;12.5;4;25.0;
19;2;22.8059082031;14.0;6;29.4023760557;1;19.2971115112;12.5;5;25.0;
20;3;22.3999996185;14.420712471;5;29.4528282881;1;19.5;12.5;6;25.0;
21;3;22.3999996185;14.4358482361;6;29.5043625832;2;20.5;12.8000001907;5;26.0;
22;4;22.3999996185;14.4513092041;5;29.5569496155;2;21.5;12.5;5;26.0499999523;
23;4;22.8670845032;14.0;5;29.6105561256;2;21.8150005341;12.5;5;26.1019749641;
24;4;22.8831672668;14.0;5;29.6651450396;2;21.8305931091;12.5;5;26.1559499502;
25;4;22.3999996185;14.49954319;5;29.72067523;2;21.8467845917;12.5;5;26.2119446993;
26;4;22.3999996185;14.8603372574;5;29.7771017551;2;21.8635826111;12.5;6;26.269973278;
27;4;22.9331302643;14.0;5;30.8343759775;2;21.8809928894;12.5;6;26.3300433159;
28;4;23.3999996185;15.4171876907;5;30.9324454069;2;21.8990135193;12.5;6;26.3921557665;
29;4;24.9677333832;14.0;5;31.032438159;2;21.9176464081;12.5;6;26.4563041925;
30;4;23.3097305298;15.0;5;31.1342966557;2;21.9368915558;12.5;5;26.5224741697;
31;4;22.3402900696;16.0;5;31.2379568815;2;21.956741333;12.5;5;26.5906432867;
32;4;21.3713874817;17.0;5;31.3433490992;2;21.5;13.2953214645;5;26.6607804298;
33;4;20.4030036926;18.0;5;31.4503977299;2;21.5;13.3303899765;5;26.7328453064;
34;4;19.4351196289;19.0;5;31.5590212345;2;22.0198535919;12.5;5;26.8067884445;
35;4;18.4677066803;20.0;5;31.6691324711;2;22.0420360565;12.5;5;26.8825509548;
36;4;17.5007400513;21.0;6;31.7806390524;2;21.5;13.4412755966;5;26.9600640535;
37;4;17.1341915131;22.0;6;31.8934429884;2;21.5;13.4800319672;5;27.0392494202;
38;4;17.1680335999;23.0;6;32.0074419975;2;22.1117744446;12.5;5;27.120018959;
39;4;17.2022323608;24.0;7;32.1225290298;2;21.5;13.5;6;27.2022752762;
40;5;17.2367591858;25.0;6;32.2385926247;2;22.1606826782;12.5;6;27.2859115601;
41;5;17.2715778351;26.0;6;32.3555175066;2;21.5;13.5;7;27.3708124161;
42;5;17.3066558838;27.0;6;32.4731853008;2;21.5;13.6854057312;7;27.4568536282;
43;5;17.8257522583;25.8603382111;7;32.5914742947;2;21.5;13.7284269333;7;27.5439035892;
44;5;18.5331306458;26.8603382111;7;32.710260272;2;22.2631721497;15.7284269333;7;27.6318233013;
45;5;19.8627662659;27.8603382111;7;32.8294168711;2;22.2895469666;17.728427887;7;27.7204678059;
46;5;20.5677337646;28.8603382111;8;32.9488161802;2;22.3161411285;19.728427887;6;27.8096864223;
47;5;21.5853767395;29.8603382111;9;33.0683293343;2;22.3429069519;21.5;6;27.8993241787;
48;5;22.0;30.8603382111;9;33.1878266335;2;22.3697967529;22.5;6;27.989222765;
49;5;23.6212539673;30.0;9;33.3071782589;2;22.3967666626;22.5;6;28.079221487;
50;5;24.0;31.5878353119;10;33.4262552261;2;22.4237670898;22.5;7;28.1691586971;
51;5;25.0577945709;30.6168022156;10;33.5449287891;2;22.4507484436;22.5;7;28.258872509;
52;5;24.3999996185;31.645362854;10;33.6630721092;2;22.4776611328;22.5;7;28.348202467;
53;5;25.0948295593;30.6734848022;10;33.7805604935;3;22.5044612885;22.5;6;28.4369900227;
54;5;25.1134796143;30.7011489868;10;33.8972706795;3;22.5310974121;22.5;6;28.5250804424;
55;5;26.132183075;29.0;10;35.0130834579;3;22.5575237274;22.5;6;28.6123232841;
56;5;27.2039241791;30.0;11;35.1478824615;3;22.5836963654;22.5;6;28.6985738277;
57;5;27.1696739197;32.0;11;35.281750679;4;23.6095714569;23.5;6;29.7836937904;
58;5;27.3999996185;33.0;11;35.4145733118;5;24.6351089478;24.5;6;29.8975520134;
59;5;28.3061981201;33.0;11;35.5462399721;5;24.9692649841;25.5;6;30.0106165409;
60;5;27.5137729645;35.0;11;35.6766445637;5;25.0031833649;26.5;6;30.1227662563;
61;5;27.5281124115;35.9581336975;12;35.8056861162;5;25.0368309021;27.5;6;30.2338879108;
62;5;28.4048614502;34.5614051819;14;35.9332683086;5;23.8370552063;28.5;7;30.3438762426;
63;5;27.555721283;35.5719451904;14;36.0593006611;5;24.5;28.077917099;8;31.4526358843;
64;5;27.5689849854;36.0813407898;14;36.1836979389;5;24.5;30.0943546295;8;31.5900785923;
65;5;27.5818824768;36.1220436096;15;36.3063813448;5;25.8666381836;31.5;8;31.7267174721;
66;5;26.3999996185;37.1624984741;16;36.4053345919;5;26.8768234253;30.5;9;31.862475872;
67;5;27.3999996185;36.2026672363;16;36.4850385189;5;27.231212616;31.5;8;31.9972846508;
68;5;27.6000003815;36.2425193787;16;38.2029627562;5;27.26212883;32.5;8;32.131082058;
69;5;28.0649986267;37.0264816284;17;39.5804507732;5;25.9082870483;34.3090820312;9;32.2638126612;
70;5;27.1375198364;38.6405258179;17;40.6739662886;5;26.9190635681;33.3320960999;9;33.5616312027;
71;5;28.369758606;38.2749557495;17;41.5447949171;5;27.2641220093;34.5874137878;9;34.6405736208;
72;5;28.68318367;38.8593673706;18;42.0775917768;5;26.0340003967;35.2863388062;10;35.534309864;
73;5;28.7928581238;39.0507011414;18;42.3926353455;5;26.2123565674;36.6169395447;10;36.2779465914;
74;5;27.6000003815;40.1331939697;18;42.7045360804;5;27.8272209167;34.8735580444;10;36.7557854652;
75;5;28.6000003815;39.1443786621;18;43.0124920607;5;26.8977222443;35.9987373352;10;37.0510078669;
76;5;26.6000003815;39.1555862427;19;43.3157422543;5;26.3999996185;37.8916740417;10;37.3434255123;
77;5;25.9714374542;41.166809082;21;43.6135743856;5;27.3999996185;35.9562759399;10;37.632393837;
78;5;25.0150299072;42.4484024048;21;43.905331254;5;24.3999996185;38.0220298767;11;37.9173316956;
79;5;23.6000003815;42.459651947;21;44.1904153824;5;23.3999996185;40.0888824463;12;38.1977276802;
80;6;23.6000003815;42.4709014893;20;44.4682939053;5;22.3999996185;42.1567840576;12;38.4731404781;
81;6;24.6000003815;43.0510406494;20;44.7385009527;5;21.3999996185;43.5861663818;13;38.7431986332;
82;6;25.6000003815;43.1293869019;20;45.0006395578;5;20.3999996185;44.7325706482;14;39.0076004267;
83;6;26.6000003815;44.2059402466;22;45.2543832064;5;21.3999996185;43.803237915;14;39.2661094666;
84;6;27.6000003815;49.1293869019;22;45.4994728565;6;22.3999996185;43.8746871948;14;39.5185517073;
85;6;27.6000003815;52.1293869019;22;45.7357159853;6;23.3999996185;43.9468460083;14;39.7648100853;
86;6;27.6000003815;55.1293869019;22;45.9629853964;6;22.0927772522;44.8650093079;14;40.0048186779;
87;6;27.6000003815;57.6190452576;23;46.1812137365;6;22.3999996185;43.9072761536;14;40.2385551929;
88;6;27.6000003815;59.6621856689;21;46.390390873;6;23.3999996185;42.8218269348;15;40.4660377502;
89;6;27.6000003815;61.7031097412;21;46.5905587673;6;24.3999996185;43.873664856;16;40.6873164177;
90;7;27.6000003815;63.741859436;19;49.3404887915;5;23.3999996185;39.5211715698;16;38.2813205719;
91;7;28.6000003815;66.7784957886;21;49.5450494289;5;24.3999996185;39.6099205017;16;38.4085576534;
92;7;29.6000003815;69.7928848267;21;49.7160797119;5;22.3999996185;40.6859893799;17;38.4709739685;
93;7;29.6000003815;71.5162887573;21;49.882343173;5;21.3999996185;41.7296829224;17;38.5334656239;
94;7;29.6000003815;72.5683441162;21;50.0438416004;5;20.3999996185;42.7734260559;18;39.5959544182;
95;7;29.6000003815;73.6181411743;24;50.2005960941;5;20.3999996185;44.8171691895;18;39.6983623505;
96;7;29.6000003815;74.6657409668;24;50.3229727745;5;20.3999996185;46.8608551025;18;39.8017954826;
97;7;29.6000003815;75.1614837646;24;50.404579401;5;19.3999996185;48.9044265747;19;39.9061784744;
98;7;29.6000003815;75.2022857666;26;50.4854581356;5;18.3999996185;50.9478378296;18;40.0114337206;
99;7;29.6000003815;75.242729187;26;50.5655344725;5;18.0;51.0;18;40.1174820662;
100;7;30.5331363678;73.7275390625;26;50.6447370052;5;18.0;52.6059188843;15;40.2242431641;
101;7;29.6000003815;74.7377548218;28;50.7229971886;5;18.0;53.6288757324;15;40.3316349983;
102;7;29.6000003815;75.3614959717;26;50.7844610214;6;18.0;54.6524085999;14;40.4395749569;
103;7;29.6000003815;75.3922271729;24;50.8408071995;6;18.0;55.6765136719;15;40.5479792356;
104;7;29.6000003815;75.4204025269;24;50.8962376118;6;18.0;57.7011871338;14;40.6567634344;
105;7;30.6000003815;73.75;24;50.9507052898;6;19.0;56.7264137268;14;40.7658424377;
106;7;29.6000003815;74.75;24;51.0041668415;6;18.0;55.7521820068;15;40.8751308918;
107;7;29.6000003815;78.8499984741;23;51.0565834045;6;18.0;56.7784729004;15;40.9845430851;
108;7;30.6000003815;76.8499984741;23;51.107919693;6;19.0;54.8052787781;19;41.0939935446;
109;7;30.6823768616;76.8499984741;24;51.1581449509;6;18.0;55.832572937;19;41.2033960819;
110;7;30.6974449158;76.8499984741;18;51.2072319984;6;18.0;56.8603363037;18;41.3126652241;
111;7;30.7121696472;76.8499984741;19;51.2551579475;6;19.0;55.8885498047;18;41.4217156172;
112;7;29.6000003815;77.8499984741;19;51.3019037247;6;18.0;57.9171867371;19;42.5304619074;
113;7;30.6000003815;76.8499984741;20;51.3474543095;6;19.0;60.4928359985;19;42.6988197565;
114;7;29.6000003815;77.8499984741;20;51.3917980194;6;21.0;59.5569229126;20;42.8696694374;
115;7;30.6000003815;76.8499984741;20;51.4349269867;6;20.0;61.6205444336;20;43.0429967642;
116;7;30.7804794312;76.8499984741;21;51.4768369198;6;20.0;63.6836547852;21;43.2187802792;
117;7;29.6000003815;76.8499984741;18;51.5;6;21.0;62.7462081909;20;43.3969908953;
118;7;29.6000003815;76.8499984741;19;51.5;6;20.0;64.4733123779;21;43.5775896311;
119;7;29.6000003815;76.8499984741;19;51.6999998093;6;21.4217128754;63.1038513184;22;43.7605271339;
120;7;29.6000003815;76.8499984741;18;53.109099865;6;21.1401348114;62.5640678406;21;43.9444862604;
121;6;27.6000003815;72.6952514648;18;49.9290614128;7;21.0;62.5999984741;20;48.4935429096;
122;6;27.6000003815;73.5503387451;19;51.1513736248;7;21.0;65.4643554688;20;48.6041716337;
123;6;27.6000003815;74.405960083;19;52.3608856201;7;22.0;67.5699157715;19;48.7220395803;
124;6;27.6000003815;75.2526245117;19;54.544418335;7;23.0;66.6777191162;19;48.8466172218;
125;6;28.6000003815;77.0810928345;20;55.7497706413;7;22.7884101868;67.9480667114;21;48.9773957729;
126;6;31.6000003815;74.1245727539;21;56.909209013;7;23.0;68.6164703369;21;49.1138846874;
127;6;29.6000003815;77.1681976318;22;58.0140012503;7;23.4630222321;67.1999969482;22;49.2556056976;
128;6;29.6000003815;80.2119140625;24;59.0575463772;7;23.6683425903;66.1999969482;23;49.4020898342;
129;6;29.6000003815;83.2556610107;24;60.035454154;7;24.8627662659;65.1999969482;24;49.5528757572;
130;6;31.6000003815;80.2993927002;24;60.945471406;7;25.7329082489;64.1999969482;25;49.7075066566;
131;6;29.6000003815;83.3430480957;25;61.7872862816;7;24.6655769348;64.1999969482;26;49.8655297756;
132;6;29.6000003815;86.3865814209;26;62.5622438192;7;23.7176513672;65.1999969482;26;50.0264942646;
133;6;29.6000003815;89.4299163818;23;63.2730236053;7;22.0;64.1999969482;24;50.189950943;
134;6;31.6000003815;86.4730224609;23;63.9232929945;7;22.9527015686;66.1999969482;25;50.3554534912;
135;6;29.6000003815;89.515838623;23;64.5173882246;7;23.9059295654;66.1999969482;25;50.5225572586;
136;6;29.6000003815;91.840133667;24;65.060028553;7;24.0;67.1999969482;26;52.140869379;
137;6;29.6000003815;93.9484863281;24;65.5560791492;7;25.0;66.1390228271;26;53.7880716324;
138;6;31.6000003815;90.0585479736;22;65.7894058228;7;23.0;62.6444320679;25;55.4506847858;
139;6;29.6000003815;92.170211792;22;65.9510538578;7;22.0;63.1089477539;26;57.1149706841;
140;6;29.6000003815;94.2833709717;22;66.1146380901;7;24.0;63.5955123901;26;59.7675309181;
141;6;31.6000003815;90.3978729248;24;66.2799532413;7;27.0;62.5955123901;26;61.4558386803;
142;6;29.6000003815;92.5135955811;23;66.4467768669;7;27.0;66.5955123901;27;63.1116352081;
