Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;9.0;10.0;5;20.0;
6;2;10.9000005722;11.5;5;24.1575000286;1;10.0;10.0;5;20.0;
7;2;11.9472503662;11.5;5;24.3379832506;1;11.0;10.0;5;20.0;
8;2;12.3013944626;11.5;5;25.017572403;2;11.0;10.1999998093;4;21.3999996185;
9;2;12.5052719116;11.7299995422;5;25.6310656071;2;11.1199998856;10.1999998093;3;21.7564003468;
10;2;12.6893196106;11.9106416702;5;26.0982654095;2;11.2179203033;10.3632001877;3;22.8800184727;
11;2;12.8294801712;12.0;5;27.6896290779;2;11.5458278656;10.9097137451;3;24.7173594236;
12;2;14.8932733536;12.6000003815;5;29.1018440723;2;12.0813140869;11.8021907806;3;26.281396389;
13;2;16.8932743073;13.0788002014;5;30.3695924282;2;14.0813140869;12.5570135117;4;27.5648751259;
14;2;18.8932743073;13.4505519867;5;31.5336265564;2;16.0813140869;13.170545578;4;28.5871223211;
15;2;20.3667545319;13.7328653336;5;32.6336355209;2;17.0813140869;13.6524438858;4;29.3835122585;
16;2;21.5703372955;13.943564415;5;33.5061135292;2;18.0813140869;14.0203924179;4;29.9954260588;
17;2;22.7982196808;14.0;6;34.3454594612;2;19.0813140869;14.2950820923;4;30.4630684853;
18;2;24.0500221252;14.0;6;35.2594938278;2;20.0813140869;14.4966192245;4;30.5364158154;
19;2;24.5778465271;14.0;6;36.2388362885;2;21.0813140869;14.5;4;30.6049950123;
20;2;24.8716506958;14.0;7;37.269610405;2;22.0813140869;14.5;4;30.675534606;
21;2;22.8716506958;15.0;7;38.3337974548;2;22.7000007629;14.5;6;30.7479925156;
22;3;23.8716506958;14.0;6;39.4101867676;2;22.7000007629;14.5;6;30.8223172426;
23;3;22.3999996185;15.0;6;40.4758768082;2;22.7000007629;14.5;7;30.8984478712;
24;3;23.3999996185;14.0;6;41.508146286;2;22.7000007629;14.5;8;30.9763137102;
25;3;24.3999996185;14.0;6;42.4863862991;2;22.7000007629;14.5;8;31.0558342934;
26;3;23.3999996185;15.0;7;43.3937578201;2;22.7000007629;14.5;8;31.1369197369;
27;3;23.3999996185;16.0;7;44.2182846069;3;21.8299999237;14.5;7;39.7194707394;
28;3;23.2654838562;17.0;7;44.953250885;3;22.8299999237;14.5;7;40.1433787346;
29;3;22.4859752655;18.0;7;45.5969238281;3;23.8299999237;14.5;7;40.5520694256;
30;3;21.6790771484;19.0;7;46.1517677307;3;22.8299999237;15.5;7;40.944067955;
31;3;20.8455295563;20.0;7;47.6233921051;3;22.8299999237;16.5;7;41.3182966709;
32;3;20.9870166779;21.0;7;48.2194378376;3;22.8299999237;17.5;7;41.6740643978;
33;3;21.7058315277;22.0;7;48.7861813307;3;22.8299999237;18.5;7;42.0110378265;
34;3;21.8045749664;23.0;7;49.3385647535;3;22.4524688721;19.5;7;42.3292036057;
35;3;21.8859214783;24.0;8;49.8002393246;3;21.5554504395;20.5;7;42.6288235188;
36;3;21.9249992371;25.0;7;50.188754797;3;20.8199119568;21.5;7;42.9103837013;
37;3;21.9249992371;26.0;7;50.6414179802;3;20.9061431885;22.5;7;43.174546957;
38;4;21.9249992371;27.0;7;51.1650128365;3;20.9845180511;23.5;8;43.4221050739;
39;4;22.9249992371;25.0;7;51.7655425072;3;21.0554618835;24.5;8;43.6539387703;
40;4;21.9249992371;26.0;7;52.4475607872;3;21.1194458008;25.5;8;43.8666234016;
41;5;22.9249992371;26.0;6;53.2133779526;4;22.1749992371;26.9599990845;8;44.9552793503;
42;5;23.9249992371;27.0;7;54.0622024536;5;23.1749992371;27.9599990845;6;60.2032064199;
43;5;24.9249992371;28.0;8;54.9893260002;5;25.4882011414;29.9599990845;6;61.2239996195;
44;5;25.9249992371;29.0;9;55.9855060577;5;27.5378112793;32.9599990845;6;62.1897819042;
45;5;26.9249992371;30.0;9;57.0367269516;5;28.5946121216;35.9599990845;7;63.1026147604;
46;5;27.9249992371;29.0;10;58.1245069504;5;29.6594276428;38.8100013733;8;63.9679946899;
47;5;28.9249992371;29.0;10;59.226849556;5;30.7330856323;40.3499984741;8;64.7938876152;
48;5;29.9249992371;29.0;9;61.3198070526;5;31.8164253235;40.3499984741;8;65.5897262096;
49;5;31.3250007629;30.0;8;62.3794660568;5;32.9102325439;40.3499984741;8;66.3654522896;
50;5;32.3250007629;31.0;8;63.3840303421;5;33.845199585;41.3499984741;8;67.1306838989;
51;5;32.3250007629;32.0;8;65.3156280518;5;33.0050010681;43.3499984741;8;67.8003106117;
52;5;33.3250007629;34.0;9;66.1815218925;5;34.0050010681;43.3499984741;8;68.395819664;
53;6;34.3250007629;36.0;8;66.9547562599;5;34.231552124;44.3499984741;9;69.0334177017;
54;6;34.6370582581;37.7000007629;9;67.6334787607;5;34.3843460083;45.3499984741;9;69.7106099129;
55;6;34.3250007629;38.7000007629;9;68.2202996016;5;34.5483703613;46.3499984741;11;70.4232807159;
56;6;34.6493453979;39.7000007629;10;68.7211592197;5;34.7225227356;47.3499984741;11;71.1656341553;
57;6;34.6555709839;39.7000007629;10;69.1441282034;5;33.0050010681;49.3499984741;11;71.9302639961;
58;6;34.6618423462;39.7000007629;10;69.4983448982;5;34.0050010681;49.3499984741;11;72.7083725929;
59;7;33.6681671143;40.7000007629;10;69.7931649685;5;35.0050010681;49.75;11;73.4901375771;
60;8;33.3250007629;41.0;9;69.9364993572;5;33.0050010681;50.75;11;74.2652077675;
61;8;33.3250007629;42.0;9;74.1266077757;5;34.0050010681;49.75;12;75.0232820511;
62;8;33.5471878052;43.3229904175;9;76.7717081308;5;33.0050010681;50.75;12;75.7546949387;
63;8;32.9178886414;43.9644546509;10;78.8771812916;5;34.0050010681;49.75;13;78.6287770271;
64;8;34.5471878052;44.9998168945;10;80.5361169577;5;33.3958244324;51.654750824;14;81.0457859039;
65;8;36.9328804016;45.6638031006;10;81.6681404114;5;34.6968193054;51.3528594971;14;83.0672168732;
66;8;38.4971046448;46.7900276184;10;82.3239985704;5;35.9253311157;51.8816566467;14;84.6007208824;
67;8;36.3038368225;48.4769210815;11;83.6120057106;6;37.0400009155;52.2540168762;13;85.5860815048;
68;8;36.3038368225;50.5086708069;10;83.8416370153;7;38.0400009155;52.3999977112;13;86.255317688;
69;8;36.7201194763;51.8469085693;11;84.0813618898;7;36.2849235535;53.3999977112;12;86.8518466949;
70;8;35.7278709412;53.8663024902;11;84.3313144445;7;33.2849235535;55.3999977112;12;87.3782196045;
71;8;34.3038368225;56.6056060791;12;84.5915750265;7;31.2849235535;57.3999977112;12;87.8387846947;
72;8;33.5999984741;57.6056060791;11;84.8621628284;7;29.2849235535;59.3999977112;12;88.2390465736;
73;8;33.5999984741;59.2707519531;12;85.1430294514;7;28.0399990082;61.3999977112;11;89.5851054192;
74;9;33.5999984741;62.2707519531;11;85.4340525866;7;28.0399990082;64.3999938965;11;89.923207283;
75;9;33.5999984741;64.533416748;12;85.7350296974;7;28.0399990082;67.4000015259;12;91.0811839104;
76;9;33.5999984741;67.6151733398;12;86.0456738472;7;28.3999996185;71.4000015259;12;91.1435534954;
77;9;33.5999984741;68.9001083374;12;86.3656097651;7;29.3999996185;75.4000015259;14;91.2073034048;
78;9;33.5999984741;70.0218429565;14;86.6943720579;7;30.3999996185;76.4000015259;14;91.2724232674;
79;9;33.5999984741;70.3968734741;14;87.0314047337;8;29.3999996185;79.4000015259;14;91.338898778;
80;9;33.5999984741;69.87084198;14;87.3760623932;8;30.3999996185;83.4000015259;14;92.406712532;
81;9;33.5999984741;70.9539871216;15;87.7276141644;8;32.4000015259;83.9068756104;16;92.5358430147;
82;9;32.5999984741;70.0386886597;15;88.0852491856;8;31.3999996185;86.9164962769;17;92.6692289114;
83;9;32.5999984741;71.1248779297;15;88.4480838776;8;32.4000015259;86.9261932373;17;92.806910038;
84;9;32.5999984741;72.2124786377;15;88.8151724339;8;32.4000015259;86.9359588623;17;92.9489138126;
85;9;32.5999984741;74.3013763428;16;89.1855163574;8;31.3999996185;88.9457931519;17;93.0952546597;
86;9;32.5999984741;76.3914794922;16;89.5580793619;9;32.4000015259;87.9556884766;16;93.2459321022;
87;9;32.5999984741;78.4826660156;17;89.9317991734;9;32.4000015259;86.9656448364;17;93.4009298086;
88;9;32.5999984741;77.5748291016;17;90.3056036234;9;31.3999996185;88.9756622314;18;93.5602138042;
89;9;31.8000011444;79.6678085327;17;90.6784237623;9;32.4000015259;87.9857254028;18;93.7237315178;
90;9;31.2000007629;81.7614746094;19;91.0492088795;9;32.4000015259;86.99584198;18;93.8914109468;
91;9;31.2000007629;83.8556747437;20;91.4169412851;9;31.3999996185;89.0059967041;19;94.0631586313;
92;9;31.2000007629;85.9502639771;21;91.780646801;9;32.4000015259;88.0161895752;20;95.2388598919;
93;9;31.2000007629;86.5091171265;22;92.1394076347;9;33.4000015259;88.0264282227;21;95.5083771944;
94;9;32.2000007629;85.6394882202;22;92.4923703671;9;33.4000015259;91.0366897583;23;97.0288830996;
95;9;33.2000007629;85.7697143555;22;92.8387548923;9;34.5620002747;91.5149765015;24;98.3791441917;
96;9;34.2000007629;86.8995666504;24;93.1778597832;9;34.7088356018;91.9067382812;24;99.5763497353;
97;9;35.2000007629;88.028793335;24;93.5090649128;9;33.8409233093;95.2215957642;26;100.640972018;
98;9;36.2000007629;89.1571884155;25;93.8318340778;10;33.9589195251;99.1371154785;25;101.59410429;
99;9;37.2000007629;90.2845153809;26;94.1457157135;10;34.0636749268;102.128234863;26;102.312411427;
100;9;37.9500007629;91.4105529785;28;94.4503397942;10;34.1561546326;105.122077942;26;102.893447399;
101;9;37.9500007629;92.5350952148;28;94.7454171181;10;34.2373962402;108.118431091;27;103.445888638;
102;9;37.9500007629;93.657951355;29;95.0293455124;10;35.2999992371;108.118904114;28;103.871631026;
103;9;37.9500007629;94.7779541016;28;95.282276392;10;34.2999992371;111.133277893;28;104.309288383;
104;9;36.9500007629;93.8811416626;29;95.5255148411;10;35.2999992371;111.147621155;29;105.758236885;
105;9;36.9500007629;93.9823226929;30;96.8555879593;10;36.2999992371;111.243865967;30;106.247729897;
106;9;37.9500007629;95.4404296875;31;98.2101380825;10;36.2999992371;114.258155823;30;106.747484803;
107;9;36.9500007629;94.9123382568;31;99.5756120682;10;37.2999992371;114.272407532;31;107.256493926;
108;9;36.9500007629;95.3957366943;30;100.938088655;10;37.2999992371;114.286605835;32;107.773622274;
109;9;37.9500007629;96.8880691528;31;103.283960819;10;36.2999992371;117.300758362;27;108.297611117;
110;9;39.9500007629;96.3865432739;31;105.660583973;11;39.2136230469;119.79485321;23;108.827086687;
111;9;40.9500007629;99.8882598877;31;107.059782028;11;41.2651367188;118.808876038;23;109.360571146;
112;9;41.9500007629;103.390235901;31;108.415340543;11;41.3370628357;118.8228302;25;109.896497488;
113;9;42.9500007629;103.889533997;33;109.720247149;11;40.3692550659;121.836708069;27;110.433227658;
114;10;41.9500007629;107.383346558;32;110.969607711;11;42.4215393066;118.850502014;28;110.969075203;
115;10;41.9500007629;109.869041443;34;112.160528421;11;40.4737548828;121.864212036;29;112.605182171;
116;10;42.9500007629;111.344261169;34;113.291887164;12;40.6305007935;124.925193787;30;115.290148735;
117;10;41.9500007629;115.806922913;34;114.3640486;12;44.7920837402;119.988128662;31;117.074530959;
118;10;41.9500007629;120.255325317;34;115.378542304;12;42.9575996399;124.052963257;31;118.890513778;
119;10;42.9500007629;121.688041687;37;116.337766051;12;43.2270698547;128.119613647;33;120.726310134;
120;10;41.9500007629;123.104049683;37;118.244701862;12;46.4031486511;123.188011169;34;122.569405794;
121;10;46.1597137451;127.502578735;30;119.106701255;12;43.5800247192;127.258033752;34;124.406995177;
122;10;48.9046707153;125.51033783;26;119.830616474;13;43.756439209;131.180969238;34;127.226463437;
123;10;49.3330612183;129.88520813;20;120.538744569;14;47.9311599731;126.302200317;29;129.105874896;
124;10;47.6038780212;124.244979858;20;121.231381655;14;48.1030197144;128.426742554;29;130.228827119;
125;10;47.8731384277;126.589881897;20;121.908965707;14;49.3255233765;130.284469604;28;131.354627252;
126;10;46.94090271;127.920219421;18;122.572026372;14;49.4483184814;128.172210693;25;132.472382903;
127;11;47.0072059631;130.236450195;18;123.177706242;14;50.5686264038;128.976135254;25;133.573461175;
128;11;48.0677719116;132.660614014;20;123.698267341;14;52.6857795715;129.856964111;25;135.651412129;
129;10;43.5198287964;126.996780396;20;108.218961;15;57.719493866;126.761726379;22;152.821780205;
130;10;43.5718994141;127.32963562;23;108.739106774;15;59.7688484192;131.614105225;23;153.974908352;
131;10;44.6239128113;128.658691406;23;109.258036017;15;61.9871101379;137.481246948;25;157.253666401;
132;10;43.6758041382;123.818084717;24;109.775090933;15;64.7328262329;140.285812378;25;158.088915706;
133;10;43.7275085449;125.97076416;25;111.289624214;15;65.4158096313;143.117080688;28;158.906906843;
134;10;42.7789611816;125.116729736;23;111.860996962;15;64.4453277588;148.965240479;24;159.666748047;
135;10;42.8301086426;125.255973816;23;112.431544542;15;66.4534072876;149.412353516;25;160.446935177;
136;10;41.2431564331;129.388549805;24;113.000715375;15;65.6390762329;154.994430542;26;161.159957409;
137;10;41.3000717163;133.514541626;25;113.567957878;15;65.6938705444;159.957702637;28;161.843072414;
138;10;42.3568000793;133.81980896;25;114.132722259;16;66.7489929199;161.933197021;28;162.551925898;
139;10;42.4132728577;135.103988647;27;114.672019839;16;64.5674972534;164.919616699;29;163.212957382;
140;10;43.4672050476;136.365463257;25;115.12447381;16;69.6220016479;163.265426636;28;163.916682243;
141;10;45.5124511719;131.380813599;26;115.562516332;16;74.6801834106;163.419067383;29;164.659062624;
