Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;2;10.0;10.1999998093;4;21.0;
6;2;10.9000005722;11.5;5;24.0824999809;2;12.0;10.0;4;21.0900000334;
7;2;11.9247503281;11.5;4;24.1709132195;2;14.0;10.0;4;21.1871190071;
8;2;12.2512731552;11.5;4;24.7372205257;2;14.3561353683;10.0;4;21.7036092281;
9;2;12.42116642;11.7299995422;4;25.2131069899;2;14.5110826492;10.1999998093;4;22.1564130783;
10;2;12.5639324188;11.9106416702;4;25.5151138306;2;14.6469240189;10.3632001877;4;23.4291926622;
11;2;12.6545352936;12.0;4;26.8929114342;2;15.0287570953;10.9097137451;4;24.540822506;
12;2;14.654258728;12.6000003815;4;28.0461622477;2;17.0287570953;11.3658018112;4;25.5043385029;
13;2;16.654258728;13.0788002014;4;29.0042335987;2;19.0287570953;11.7372808456;5;26.3401436806;
14;2;18.654258728;13.4505519867;4;29.8032934666;2;20.2276515961;12.0336990356;5;27.0718023777;
15;2;19.8476543427;13.7328653336;4;30.4797766209;2;21.3076095581;12.2662630081;5;27.7228300571;
16;2;20.9241790771;13.943564415;4;30.8689553738;2;22.3949165344;12.446267128;5;28.1464314461;
17;2;22.0070724487;14.0;5;31.166782856;2;23.4897575378;12.5;5;28.4879314899;
18;2;23.0964202881;14.0;5;31.4860963821;2;24.592206955;12.5;5;28.8545851707;
19;3;23.4458274841;14.0;4;31.8264753819;2;24.5;13.5;6;29.2456488609;
20;3;23.5479431152;14.0;4;32.1870641708;2;24.5;13.7736949921;6;29.659784317;
21;3;23.6561183929;14.0;4;32.566534996;2;25.5;12.5;6;30.0950183868;
22;3;23.7699604034;14.0;5;32.9630684853;2;24.5;13.5;6;30.5487289429;
23;3;23.8889198303;14.0;5;33.3743543625;3;24.5;14.1646184921;5;31.0176672935;
24;3;24.0123062134;14.0;5;33.7976193428;3;25.5;12.5;5;31.4980173111;
25;3;24.1392860413;14.0;5;34.2296800613;3;26.4494056702;12.5;5;31.9854974747;
26;3;24.2689037323;14.0;5;34.6670236588;3;26.5956497192;12.5;6;32.4754953384;
27;3;24.4001064301;14.0;5;35.1059122086;3;26.7426490784;12.5;6;32.9632344246;
28;3;24.5317726135;14.0;5;36.5425057411;3;26.8889694214;12.5;6;33.4439563751;
29;4;25.6627502441;14.5;4;36.9729938507;3;27.0331878662;12.5;6;33.9131059647;
30;4;24.7918968201;15.0;4;37.3937292099;3;25.1739311218;13.5;6;34.3665065765;
31;4;24.2181186676;16.0;4;37.8013515472;3;24.1739311218;13.5;6;34.8005027771;
32;4;23.3404045105;17.0;5;38.1928930283;3;24.5;14.5;6;35.2120742798;
33;4;22.4578666687;18.0;5;38.5658588409;3;23.5;13.5;6;35.5988998413;
34;4;21.5697574615;19.0;5;38.9182786942;3;23.5;14.5;6;36.9593791962;
35;4;20.6754837036;20.0;5;39.2487277985;3;24.5;15.5;7;37.3426120281;
36;4;19.7746181488;21.0;5;39.5563201904;3;24.8877830505;16.5;7;39.2891001701;
37;4;18.4746170044;20.5;6;39.8406734467;3;24.0811386108;17.5;7;40.9318116903;
38;5;18.3746185303;20.0;5;40.1018610001;3;23.2624473572;18.5;7;42.3001710176;
39;5;19.3746185303;21.0;5;40.340344429;3;22.2624473572;20.9937877655;8;43.4322686195;
40;5;19.7021026611;22.0;5;40.5569057465;3;24.2624473572;23.2754020691;8;44.3673224449;
41;5;20.4670715332;22.0;5;40.7525749207;3;26.2624473572;25.4822807312;8;44.8768216372;
42;5;21.5257720947;23.0;6;40.9285612106;3;27.8453998566;27.5;10;45.3053079844;
43;5;22.5785675049;25.0;6;41.0861902237;3;28.95470047;29.5;10;45.6908797026;
44;5;23.6258583069;27.0;6;41.2268505096;3;30.0505218506;29.5;10;46.0368722677;
45;5;24.668056488;29.0;7;41.25;4;31.1338691711;29.5;11;46.3470082283;
46;5;25.6749992371;29.5;7;41.25;4;32.2058677673;29.5;12;46.6251544952;
47;5;26.6749992371;29.5;9;41.25;4;32.4676933289;29.5;12;46.8067884445;
48;5;27.6749992371;29.5;9;41.25;4;32.5;29.5;12;46.8825509548;
49;5;28.0750007629;29.5;9;41.25;4;32.5;29.5;12;46.9600640535;
50;5;28.0750007629;29.5;9;41.25;4;32.5;29.5;12;47.0392494202;
51;5;28.0750007629;29.5;9;41.25;4;32.5;29.5;13;47.120018959;
52;5;28.0750007629;29.5;9;42.25;4;32.5;29.5;13;48.2022752762;
53;5;29.0750007629;30.5;9;42.2699999809;4;33.5;30.5;12;48.3159115314;
54;6;30.0750007629;31.5;7;64.0401959419;4;34.5;31.5;13;48.4314033985;
55;6;31.0750007629;33.0;8;65.1480814219;4;34.5;32.5;14;48.5486197472;
56;6;32.0750007629;35.5;8;66.0621670485;4;34.5;33.5;14;48.6674208641;
57;6;33.0750007629;37.5;9;66.7993490696;4;34.8370552063;34.5;14;48.7876583338;
58;6;34.0750007629;39.0509490967;10;67.3831781149;4;34.5;35.0779190063;15;48.9354947805;
59;6;35.0750007629;40.0614051819;10;67.8393445015;4;34.5;35.0943527222;15;50.7257390022;
60;7;36.0750007629;40.0719451904;10;68.1651208401;4;35.3586387634;35.0800018311;15;52.149979353;
61;7;37.0749969482;39.5;10;68.1864993572;4;35.7503738403;35.5082702637;16;53.2750592232;
62;7;38.0749969482;40.0932502747;12;68.2080165148;4;36.0519561768;35.8158721924;17;54.1009333134;
63;7;39.0749969482;40.1040077209;12;70.6934132576;5;36.2634429932;36.0;16;54.5121666193;
64;7;40.8391265869;40.3148345947;12;72.6570330858;5;36.3502922058;36.0;17;54.8636603355;
65;7;39.2962150574;41.8549156189;12;74.0866158009;5;33.9420051575;37.6984367371;17;55.0225117207;
66;7;38.6054000854;43.2529220581;15;76.0236959457;5;32.9420051575;38.7166213989;17;55.18171978;
67;7;40.4481811523;43.0910186768;15;76.6539007425;5;31.9420051575;39.7350120544;18;55.340963006;
68;7;42.8513946533;43.6586914062;15;77.0371204615;5;31.3941707611;40.0;18;55.4999207258;
69;7;43.8594284058;44.6697769165;15;77.3917125463;5;31.0634365082;41.0;19;56.6582769156;
70;7;39.5128135681;48.2721290588;19;77.7207685709;6;32.0748138428;43.0;18;56.845723033;
71;7;37.5128135681;51.2969818115;20;78.021034956;6;32.5999984741;45.8104858398;18;57.0325508118;
72;8;35.7000007629;54.0105171204;19;78.1592025757;6;33.0978622437;47.0;19;57.2184664011;
73;8;34.7000007629;56.3511619568;20;78.3019934893;6;31.6000003815;47.8491897583;19;57.4031898975;
74;8;33.7000007629;60.1228561401;21;78.4494304657;6;29.6000003815;50.8687362671;20;57.5864565372;
75;8;32.7000007629;63.1823043823;20;78.6015137434;6;28.6000003815;53.4663085938;21;57.7680188417;
76;8;31.7000007629;66.2439422607;20;78.7582190037;8;28.6000003815;52.502494812;19;58.9476472139;
77;9;31.7000007629;66.3077850342;18;94.9194946289;8;27.6000003815;55.5390357971;20;59.1551314592;
78;10;31.1000003815;69.4597473145;16;114.135259509;8;27.6000003815;58.5759048462;20;59.3608728647;
79;11;34.7247619629;73.5013580322;16;116.322879672;8;27.6000003815;58.6130867004;22;59.5646948814;
80;11;37.0999984741;76.5274200439;17;118.278472006;8;25.6000003815;63.610622406;22;59.7664402723;
81;12;36.0999984741;81.7148895264;16;119.991600394;8;25.0;67.6283493042;23;59.9659708738;
82;12;36.8346214294;84.7642211914;18;121.467304766;9;26.0;68.2242279053;22;61.1631666422;
83;12;37.8735656738;87.60597229;19;122.722368181;9;26.0;72.2588424683;22;61.4979249239;
84;13;37.9135704041;89.632232666;18;123.780907989;9;27.0;76.2939453125;23;64.38088727;
85;13;38.0999984741;92.6585083008;19;125.670306981;9;27.0;80.3698959351;23;66.7226028442;
86;13;40.9964447021;96.6847915649;20;126.401799142;9;28.4099559784;80.7657928467;24;68.6312584877;
87;13;43.0391311646;100.71105957;20;126.986796141;9;29.9501285553;81.9478683472;24;70.1651059389;
88;13;43.0999984741;107.715339661;21;127.420904636;9;31.0014743805;82.9478683472;25;71.17444098;
89;14;44.5905303955;113.02746582;19;142.896529913;10;31.0;84.9802246094;24;72.1450315714;
90;14;46.0999984741;118.110725403;25;144.467873096;10;33.1098899841;83.2535629272;25;72.9512759447;
91;15;49.7740478516;120.335693359;28;145.994129658;10;33.5351104736;84.7987365723;19;73.6958968639;
92;15;52.0476264954;121.346054077;28;147.468763947;10;35.2257385254;83.8424530029;20;74.4700202942;
93;16;53.8215522766;123.356880188;27;148.891624808;10;35.5918693542;84.8860855103;20;75.2735278606;
94;16;55.012588501;125.368125916;32;150.267618239;10;36.7270011902;84.9295654297;20;76.1056699753;
95;16;56.2215499878;127.923934937;32;151.604807138;10;38.4125289917;83.9728546143;20;76.9649538994;
96;16;61.233253479;131.940979004;33;152.912348807;10;38.5942230225;86.0158996582;21;77.8490502834;
97;16;66.065284729;136.466949463;34;155.198578656;10;39.3448028564;86.0586395264;21;78.7547359467;
98;17;67.7498474121;142.498931885;33;156.549481869;10;38.6639099121;88.1010284424;22;79.6778872013;
99;17;70.3129959106;145.531005859;33;158.778694808;10;39.4822807312;88.1430206299;23;80.6135311127;
100;17;70.7941818237;152.552078247;34;159.954283893;10;37.7999992371;89.1845626831;23;81.5559608936;
