Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;9.0;10.0;5;20.0;
6;2;10.9000005722;11.5;5;24.0824999809;1;10.0;10.0;5;20.0;
7;2;11.9247503281;11.5;5;24.1709132195;1;11.0;10.0;5;20.0;
8;2;12.2512731552;11.5;5;24.7372205257;1;11.0;10.0;5;20.3999996185;
9;2;12.42116642;11.7299995422;5;25.2131069899;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;12.5639324188;11.9106416702;5;25.5151138306;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;12.6545352936;12.0;5;26.8929114342;2;11.2971115112;10.6951856613;4;23.0419120789;
12;2;14.654258728;12.6000003815;5;28.0461622477;2;11.9125738144;11.0209560394;5;23.9543504715;
13;2;16.654258728;13.0788002014;5;29.0042335987;2;14.597111702;11.4571752548;5;24.7025904655;
14;2;18.654258728;13.4505519867;5;29.8032934666;2;16.5971107483;11.8107032776;5;25.3068172932;
15;2;19.8476543427;13.7328653336;5;30.4797766209;2;17.6341781616;12.0916318893;5;25.789717555;
16;2;20.9241790771;13.943564415;5;30.8689553738;2;18.6472434998;12.3113050461;5;26.1736010313;
17;2;22.0070724487;14.0;6;31.166782856;2;19.6606636047;12.4808797836;5;26.2577478886;
18;2;23.0964202881;14.0;6;31.4860963821;2;20.6744365692;12.5;5;26.3048160076;
19;2;22.3999996185;15.0;6;31.8264753819;2;21.6885566711;12.5;5;26.3530313969;
20;2;22.3999996185;15.147942543;6;32.1870641708;2;21.9059104919;12.5;5;26.4023760557;
21;2;23.3999996185;14.0;6;32.566534996;2;21.5;12.920712471;5;26.4528282881;
22;2;23.7699604034;14.0;6;32.9630684853;2;21.5;12.9358482361;5;26.5043625832;
23;2;23.8889198303;14.0;5;33.3743543625;2;21.5;12.9513092041;6;26.5569496155;
24;2;22.3999996185;14.0;5;33.7976193428;2;21.9670848846;12.5;6;26.6105561256;
25;2;22.3999996185;14.0;5;34.2296800613;2;21.9831676483;12.5;6;26.6651450396;
26;2;23.3999996185;14.0;5;34.6670236588;3;21.5;12.99954319;5;26.72067523;
27;2;22.3999996185;15.0;5;35.1059122086;3;21.5;12.5;5;26.7771017551;
28;2;23.3999996185;14.0;5;35.5425057411;3;22.0331306458;12.5;5;26.8343759775;
29;2;22.3999996185;15.0;6;35.9729938507;3;21.5;13.4171876907;6;26.8924454451;
30;2;21.3999996185;15.0;5;36.3937292099;3;19.5;14.4462223053;6;26.9512542486;
31;2;21.3999996185;16.0;5;36.8013515472;3;18.5;15.4756269455;6;27.0107431412;
32;2;21.0404052734;17.0;5;37.1928930283;3;17.5;16.5053710938;6;27.0708494186;
33;2;20.1578674316;18.0;5;37.5658588409;3;16.5;17.5354251862;6;27.1315076351;
34;2;19.2697563171;19.0;5;37.9182786942;3;15.5;18.5657539368;7;27.1926498413;
35;2;18.3754844666;20.0;5;38.2487277985;3;14.5;19.5963249207;7;28.2542052269;
36;2;17.4746170044;21.0;6;38.5563201904;3;15.0;21.1271018982;7;28.4461010695;
37;2;16.4746170044;20.0;7;38.8406734467;3;16.0;22.2230510712;9;28.6536940336;
38;2;16.0746192932;20.0;7;39.1018610001;3;16.0;23.3268470764;7;28.8783388138;
39;2;17.0746192932;21.0;7;39.340344429;3;16.0;24.4391689301;7;29.121414423;
40;2;17.4021034241;22.0;7;39.5569057465;3;16.0;25.5607070923;8;29.3842912912;
41;2;16.4021034241;21.0;7;39.7525749207;3;16.0;26.6921463013;8;29.6682908535;
42;2;16.4021034241;21.0;7;39.9285612106;3;17.0;24.8341445923;8;29.9746360779;
43;2;17.0;22.0;7;40.0861902237;3;16.0;25.9873180389;8;30.3043920994;
44;3;20.0;24.0;7;41.2268505096;3;16.0;27.1521949768;9;30.6583969593;
45;3;23.0;26.0;8;41.4025000334;3;17.0;25.3291988373;9;31.0371873379;
46;3;25.0;27.0;9;41.5764987469;3;16.0;26.5185928345;8;31.4409184456;
47;3;26.6749992371;28.0;9;41.774458766;3;18.0;26.5185928345;10;31.8692851067;
48;3;27.6749992371;29.0;9;41.9989435673;3;18.0;27.5185928345;10;32.3214483261;
49;3;28.0750007629;29.0;10;42.2525589466;3;19.0;28.5185928345;12;32.7959747314;
50;4;28.0750007629;29.0;8;62.7878723145;3;21.0;28.9379425049;12;33.2907977104;
51;4;29.0750007629;30.0;8;64.1198086739;3;22.534538269;28.9379425049;12;33.8032050133;
52;4;30.0750007629;31.0;7;65.3233568668;3;23.670879364;29.1168022156;13;34.329862833;
53;4;31.0750007629;32.0;8;66.411241293;3;24.8117408752;29.145362854;15;34.8668775558;
54;4;32.0750007629;33.0;10;67.401709795;3;23.5;30.1734848022;15;35.4098992348;
55;5;33.0750007629;34.0;8;68.3149309158;3;23.5;29.5;15;35.9542570114;
56;5;34.0750007629;34.0;8;69.1702113152;3;24.5;30.5;14;36.4951291084;
57;5;35.0750007629;34.0;8;69.8203659058;3;24.5;29.5;15;37.0277237892;
58;5;36.0750007629;34.0;9;70.4018626213;3;25.5;29.2811508179;15;37.5474648476;
59;5;34.0750007629;35.0;9;71.0125956535;3;24.5;28.5;14;38.0501642227;
60;5;33.0750007629;36.0;9;71.6467533112;3;25.5990867615;27.5;14;38.5321686268;
61;5;32.0750007629;37.0;9;72.2973399162;3;26.6137733459;27.5;15;38.9904646873;
62;5;31.0750007629;38.0;12;72.9564228058;3;27.628112793;27.5;15;39.4227442741;
63;6;30.0750007629;39.0;11;74.615480423;3;27.8268241882;27.5;15;39.8274254799;
64;6;31.0750007629;41.0;11;75.3058261871;3;27.9482269287;27.5;15;40.2036275864;
65;6;32.0750007629;43.0;11;79.0383528471;4;26.061088562;28.5;15;40.5511188507;
66;6;32.6328125;45.7000007629;12;82.1835148335;4;25.0739860535;28.5;15;40.8702340126;
67;6;33.0757980347;48.2291984558;12;84.8130712509;4;25.8921031952;28.5;15;41.1398382187;
68;6;33.4211578369;50.6162643433;13;87.0071207285;4;24.8921031952;28.5;15;41.3656587601;
69;6;33.6878623962;51.8922767639;13;89.5182180405;4;24.0921020508;28.5;15;41.5677556992;
70;6;34.842124939;54.0;14;90.6390078068;4;23.7000007629;28.5;15;41.747756958;
71;6;33.842124939;58.0;14;91.6676907539;4;22.7000007629;28.5;14;42.9073896408;
72;6;32.842124939;62.0;16;92.6056724787;4;25.7000007629;28.5;14;43.0199999809;
73;7;31.8421230316;66.0;15;93.450809598;4;25.7000007629;30.5;15;44.510196209;
74;7;31.6000003815;70.0;15;94.0731054544;4;25.0360584259;31.5;14;45.7383977175;
75;7;31.6000003815;73.7288513184;16;94.6441451311;4;23.5;34.3899993896;14;46.7406500578;
76;7;31.6000003815;76.7838287354;15;95.1697387695;4;24.824344635;37.6872596741;15;47.5550806522;
77;7;32.5999984741;77.842086792;15;95.6560746431;5;27.8305683136;33.9097442627;14;48.0694254637;
78;7;32.5999984741;78.9036865234;16;96.1093012094;5;28.7368431091;35.0;14;48.3705158234;
79;8;33.5999984741;80.9686889648;15;96.3731646538;5;29.7431659698;36.0;14;48.6418583393;
80;8;32.5999984741;82.0371017456;16;96.6248948574;5;30.3999996185;36.8437004089;14;48.7756054401;
81;8;31.6000003815;86.1089324951;16;96.8858673573;5;26.3999996185;36.8543891907;14;48.8618699312;
82;8;31.6000003815;90.184135437;14;97.1557736397;5;24.3999996185;38.6040077209;14;48.946165204;
83;8;32.5999984741;91.2626647949;15;97.4342193604;5;24.3999996185;38.6148300171;14;49.0284707546;
84;8;33.5999984741;93.3444213867;17;97.7207219601;5;24.3999996185;40.6257171631;15;49.108774066;
85;8;34.5999984741;95.4292678833;18;98.0147097111;5;24.3999996185;43.0434455872;13;49.1870713234;
86;8;35.5999984741;97.5170440674;21;98.315523386;5;24.8999996185;43.0434455872;14;49.2633644342;
87;8;36.0999984741;99.6075515747;21;98.6224169731;5;24.3837947845;44.6257171631;13;49.3376625776;
88;8;36.0999984741;101.311203003;19;98.934564352;5;22.5;47.6257171631;12;49.3617914915;
89;8;35.0999984741;101.467285156;19;99.251064539;5;22.5;50.6257171631;8;49.3841004372;
90;8;35.0999984741;102.625534058;20;99.5709512234;5;22.5;52.1920509338;7;49.4064661264;
91;8;36.0999984741;104.785469055;20;99.8932027817;5;22.5;53.2032318115;6;49.428878665;
92;8;37.0999984741;103.946594238;20;100.216756105;5;22.5;54.2144393921;7;49.4513280392;
93;8;37.0999984741;103.108383179;20;100.540518522;5;22.5;55.2256622314;7;49.4738043547;
94;8;36.0999984741;105.270263672;21;100.863384724;5;23.5;53.2369003296;11;49.4962974787;
95;8;37.0999984741;104.431686401;21;101.184251785;5;22.5;54.2481498718;11;49.5187973976;
96;9;36.0999984741;108.428977966;18;111.502035141;5;22.5;55.2593994141;13;49.5412938595;
97;9;37.0999984741;111.651420593;18;112.315682888;5;21.5;54.2706451416;13;49.5637768507;
98;9;38.0999984741;114.87097168;22;113.096692085;5;21.5;54.2818908691;16;49.5862361193;
99;9;39.0999984741;118.086929321;24;113.841039658;5;22.5;55.2931175232;15;49.6086617708;
100;10;40.0999984741;121.29863739;23;114.545795918;5;21.5;54.3043289185;14;49.6310436726;
