Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;2;9.0;10.1999998093;4;21.0;
6;1;10.6000003815;11.5;6;23.0;2;10.3000001907;10.0;3;21.0900000334;
7;1;11.6000003815;11.5;6;23.0;2;11.3269996643;10.0;3;21.1871190071;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.3561353683;10.0;3;21.7036092281;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5110826492;10.1999998093;2;22.1564130783;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.6469240189;10.3632001877;2;22.557236433;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.7671709061;10.4951858521;1;23.8035871983;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;12.141076088;11.0209560394;1;24.8916251659;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;14.141076088;11.4571752548;2;25.8364036083;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;16.1410751343;11.8107032776;2;26.6592981815;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;17.3553848267;12.0916318893;2;27.3839819431;
16;2;19.1463851929;14.1435642242;5;29.0;2;18.440984726;12.3113050461;2;28.0334718227;
17;2;21.1463851929;14.0;5;29.0;2;19.5340881348;12.4808797836;2;28.407397747;
18;2;22.4463844299;14.0;6;29.0;2;20.6347923279;12.5;2;28.7683298588;
19;2;22.6999988556;14.0;5;29.0;2;20.6125736237;12.5;2;29.1538929939;
20;2;22.6999988556;14.0;5;29.0;2;21.5;12.5;3;29.562889576;
21;2;22.6999988556;14.0;6;29.0;2;22.5;12.5;3;29.9934945107;
22;2;22.6999988556;14.0;6;29.0;2;22.9980487823;12.5;3;30.4432339668;
23;2;22.6999988556;14.0;5;29.0;2;23.1329708099;12.5;3;30.9089989662;
24;2;22.6999988556;14.0;6;29.0;2;23.2726993561;12.5;3;31.3870959282;
25;2;22.3999996185;14.3000001907;6;29.0;2;23.4161281586;12.5;3;31.8733391762;
26;2;22.3999996185;14.3000001907;6;29.0;2;23.562002182;12.5;4;32.36317873;
27;2;20.6999988556;15.0;6;29.0;2;23.7089538574;12.5;4;32.8518595695;
28;2;19.6999988556;16.0;6;29.0;2;23.8555583954;12.5;5;33.3346033096;
29;2;18.6999988556;17.0;6;29.0;2;24.0003814697;12.5;5;33.8067913055;
30;2;17.6999988556;18.0;6;29.0;2;22.142036438;13.5;5;34.2641468048;
31;2;16.6999988556;19.0;6;29.0;2;21.142036438;13.5;5;34.7028827667;
32;2;15.6999998093;20.0;6;29.0;2;20.142036438;13.5;4;35.1198272705;
33;2;14.6999998093;21.0;6;29.0;2;19.5;13.5;4;35.5124940872;
34;2;14.3000001907;22.0;6;29.0;3;18.5;13.5;3;35.8791179657;
35;2;14.3000001907;23.0;7;29.0;3;18.5;14.5;3;36.2186422348;
36;2;14.3000001907;24.0;7;29.0;3;18.5;15.5;3;36.530673027;
37;2;14.3000001907;25.0;8;29.0;3;17.5;14.5;3;36.8154029846;
38;2;14.3000001907;26.0;9;29.0;3;17.5;14.5;2;37.0735216141;
39;2;14.3000001907;27.0;9;29.0;3;16.5;13.5;2;37.3061151505;
40;2;15.3000001907;25.0;9;29.0;3;16.5;13.5;2;37.5145664215;
41;2;14.3000001907;26.0;7;29.0;3;17.5;14.5;3;37.7004623413;
42;2;14.3000001907;27.0;7;29.0;3;16.5;13.5;3;37.8655099869;
43;2;15.3000001907;25.0;7;29.0;3;16.5;14.5;3;38.0;
44;2;14.3000001907;26.0;6;29.0;3;15.5;13.5;4;38.0;
45;2;14.3000001907;27.0;6;29.0;3;17.5;15.5;4;38.0;
46;2;15.3000001907;25.0;6;29.0;3;19.5;17.5;4;38.0;
47;2;14.3000001907;26.0;6;29.0;3;22.5;20.5;3;39.0;
48;2;15.0;25.0;6;29.0;3;25.3999996185;23.5;4;39.0599999428;
49;2;16.0;25.0;7;29.0;3;26.3999996185;25.5;4;40.8929643631;
50;2;17.0;25.0;7;29.0;3;27.5559997559;27.125;4;42.4138325453;
51;2;18.0;25.0;8;29.0;3;28.3674621582;28.6171875;5;43.6571683884;
52;2;19.0;25.0;8;29.0;5;27.4477615356;28.9937877655;3;59.6656700373;
53;2;20.0;24.5;8;29.0;5;28.700553894;30.2754020691;3;61.2323912382;
54;2;21.0;24.5;8;29.0;5;29.9007034302;31.4822807312;3;62.3011431694;
55;2;22.0;24.5;8;29.0;5;29.9873027802;32.5;3;63.2176867723;
56;3;22.3999996185;24.5;9;29.0;5;30.0539264679;32.7992706299;3;64.0238792896;
57;3;22.3999996185;24.0;9;29.0;5;28.0539264679;33.748374939;3;64.6909788847;
58;3;22.3999996185;24.0;9;29.0;5;27.0539264679;34.7048683167;4;66.1502541304;
59;3;22.3999996185;24.5;10;29.0;5;27.0539264679;36.6680908203;4;66.5728321075;
60;3;22.3999996185;24.5;10;29.0;5;27.8299999237;38.637298584;4;69.0557506084;
61;3;22.3999996185;24.5;10;29.0;5;29.2215003967;38.3367233276;4;70.9551464319;
62;3;22.3999996185;24.5;10;29.0;6;30.5133628845;38.865486145;3;72.3622611761;
63;3;22.3999996185;24.5;10;29.0;6;31.7235603333;39.254737854;3;73.4700365067;
64;3;22.3999996185;24.5;10;30.0;6;29.8710327148;40.5278396606;3;74.1157358885;
65;3;23.3999996185;25.5;10;30.0399999619;6;30.9099998474;39.5999984741;4;74.5642766953;
66;3;24.3999996185;26.5;11;30.0811839104;6;31.9099998474;39.5999984741;4;74.9673211575;
67;3;24.3999996185;27.5;11;30.1235535145;6;32.9099998474;39.5999984741;5;75.171841383;
68;4;24.3999996185;28.5;10;30.1671074629;6;30.9099998474;40.5999984741;6;77.8267923594;
69;4;24.3999996185;29.0;9;30.211841464;6;30.9099998474;40.5429992676;7;79.8966063261;
70;4;24.3999996185;30.1059207916;10;30.2577478886;6;30.9099998474;41.6153335571;7;81.5029637814;
71;4;24.3999996185;30.1288738251;10;30.3048160076;6;30.9099998474;41.5761566162;9;82.487226367;
72;4;24.3999996185;30.1524085999;11;30.3530313969;6;30.9099998474;41.924331665;10;84.4422216415;
73;4;24.3999996185;30.1765155792;11;30.4023760557;6;32.9099998474;42.7739830017;10;85.9302597046;
74;4;24.3999996185;30.2011871338;11;31.4528282881;6;31.9099998474;44.6462135315;11;87.1924800873;
75;4;25.3999996185;31.2264137268;11;31.544362545;7;31.9099998474;46.5411834717;11;88.2443665266;
76;4;26.3999996185;32.2521820068;12;33.1015204191;8;31.5381202698;48.4572944641;11;89.1120656729;
77;4;27.1237487793;33.4935188293;12;34.3233501911;8;30.7343864441;50.391872406;12;89.8259240389;
78;4;27.1375198364;35.5781860352;12;35.2672270536;8;29.884513855;52.3418273926;13;90.4157764912;
79;4;27.6810340881;35.6162643433;12;35.9953273535;9;30.9976158142;51.3041267395;11;105.668794632;
80;4;27.5353660583;37.0704841614;13;36.39316535;9;33.0100021362;52.2999992371;11;106.928908825;
81;4;27.6000003815;37.2216949463;13;36.5818332434;9;32.0100021362;55.2999992371;11;108.091894388;
82;4;27.6000003815;37.2667961121;14;36.7766996622;9;31.0100002289;58.2999992371;13;110.146748066;
83;5;27.6000003815;37.3135147095;13;36.9776536226;9;31.1000003815;62.2999992371;13;111.12939167;
84;5;25.6000003815;37.8115310669;13;37.1845482588;10;32.0999984741;66.3000030518;13;112.002904415;
85;5;24.6000003815;39.4118232727;13;37.3971987963;10;32.0999984741;70.3000030518;11;112.773694038;
86;5;23.6000003815;40.4633827209;13;37.6153821945;10;32.0999984741;74.3000030518;10;113.451090217;
87;5;22.6000003815;41.5165252686;13;37.8388369083;10;32.0999984741;78.3000030518;11;113.445889831;
88;5;21.6000003815;42.5712127686;14;38.0672622919;10;31.9200000763;81.9174499512;13;113.429215193;
89;6;20.6000003815;43.627407074;13;38.3003201485;12;31.7579994202;84.9925689697;11;113.306988239;
90;6;19.6000003815;44.0967636108;6;39.5376347303;12;31.6121997833;88.0628204346;12;114.090809584;
91;6;19.6000003815;46.7440795898;4;39.7537952662;13;33.4809799194;90.1065597534;11;113.954541802;
92;6;20.0;48.8044242859;3;39.9758573174;13;33.3628845215;95.1459274292;11;115.057653785;
93;6;21.0;48.8660011292;3;40.2030969858;13;33.6174240112;100.061080933;12;115.971846819;
94;6;22.3680953979;49.3152198792;4;40.4347880483;13;34.8161315918;101.994842529;12;116.727887273;
95;6;23.3718605042;50.3726882935;6;40.6681434512;13;34.9682502747;103.944137573;12;118.356228709;
96;7;24.0;52.9976882935;5;40.8940623999;13;35.0829238892;108.604003906;13;119.696328521;
97;7;25.0;54.3726882935;6;41.1222915053;14;38.0999984741;111.623420715;12;120.327800632;
98;7;26.0;56.9976882935;6;41.3521191478;14;39.0999984741;114.648963928;15;121.034959793;
99;7;27.0;58.9976882935;7;41.5828437805;15;40.0999984741;118.674919128;14;121.866840243;
100;7;28.0;60.9976882935;7;41.813778162;15;39.0999984741;121.701263428;14;122.898445249;
