Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;6;20.0;1;9.0;11.5;6;23.0;
5;1;12.0;10.0;6;20.0;1;9.60000038147;11.5;6;23.0;
6;1;13.0;10.0;6;20.0;1;10.6000003815;11.5;6;23.0;
7;1;14.0;10.0;6;20.3999996185;1;11.6000003815;11.5;5;23.0;
8;2;14.6300001144;10.1999998093;5;21.7264003754;1;11.8999996185;11.5;5;23.4599990845;
9;2;14.7768793106;10.3632001877;5;22.8494274616;1;12.0380001068;11.7299995422;5;23.8212833405;
10;2;15.282242775;10.9097137451;5;23.7921946049;1;12.1463851929;11.9106416702;5;24.0;
11;2;17.2822418213;11.3658018112;5;24.5663278103;1;12.2000007629;12.0;5;25.2000007629;
12;2;19.2822418213;11.7372808456;5;25.1909153461;1;14.1463851929;12.6000003815;5;26.1576004028;
13;2;20.3243255615;12.0336990356;5;25.6883610487;1;15.1463851929;13.0788002014;5;26.9011039734;
14;2;20.5597629547;12.2662630081;5;26.0812431574;1;16.1463851929;13.4505519867;5;27.4657306671;
15;2;20.7365608215;12.446267128;5;26.2221269608;1;17.1463851929;13.7328653336;5;27.88712883;
16;2;20.7999572754;12.5;5;26.2560760975;1;18.1463851929;13.943564415;6;28.0;
17;2;22.7668762207;12.5;5;26.2905418873;1;19.1463851929;14.0;6;28.0;
18;2;23.7823848724;12.5;5;26.3255085945;1;20.1463851929;14.0;6;28.0;
19;2;24.7981204987;12.5;6;26.3609591722;1;20.3999996185;14.0;6;28.0;
20;2;25.8140716553;12.5;6;26.3968753815;1;20.3999996185;14.0;6;28.0;
21;2;25.25;12.8492183685;6;26.4332377911;1;20.3999996185;14.0;6;28.0;
22;2;25.25;12.8583097458;6;26.4700255394;2;20.3999996185;14.0;6;28.0;
23;2;25.25;12.8675060272;6;26.5072168112;2;20.3999996185;14.0;6;28.0;
24;2;25.25;13.1028871536;7;26.5447884798;2;20.3999996185;14.0;7;28.0;
25;4;25.25;13.1179151535;5;26.5827163458;2;20.3999996185;14.0;7;28.0;
26;4;25.25;12.5;5;26.6209751368;2;20.3999996185;14.0;7;28.0;
27;4;25.25;13.1483898163;5;26.6595385075;2;20.3999996185;14.0;7;28.0;
28;4;25.25;13.1638154984;5;26.6983793974;2;20.3999996185;14.0;7;28.0;
29;4;26.0142707825;12.5;5;26.7374696732;2;20.3999996185;14.0;7;28.0;
30;4;25.25;13.1949882507;5;26.7767804861;2;20.3999996185;14.0;7;28.0;
31;4;23.25;14.2107124329;5;26.8162822723;2;20.3999996185;14.0;7;28.0;
32;4;24.25;13.2265129089;5;26.8559447527;2;20.3999996185;14.0;7;28.0;
33;4;22.25;14.2423782349;5;26.8957372904;2;20.3999996185;14.0;7;28.0;
34;4;21.25;15.2582950592;5;26.9356285334;2;20.3999996185;14.0;7;28.0;
35;4;20.25;16.2742519379;5;26.9755871296;3;21.3999996185;14.5;6;29.0;
36;4;19.25;17.2902355194;5;27.015581131;3;22.3999996185;14.5;6;29.1525000334;
37;4;18.25;18.3062324524;6;27.0555787086;3;22.7457504272;14.0;6;29.3264987469;
38;4;20.25;20.3062324524;5;28.0955479145;3;22.7979488373;14.0;6;29.524458766;
39;4;22.25;22.3062324524;5;28.1854565144;3;22.8573379517;14.0;6;29.7489435673;
40;4;23.25;24.3062324524;5;28.2772481441;3;22.3999996185;14.8744716644;7;30.0025589466;
41;4;24.25;26.3062324524;5;28.3709160089;3;22.3999996185;15.0012798309;6;30.2878723145;
42;4;25.25;28.3062324524;7;28.4664486647;3;23.0863609314;14.0;6;30.6073079109;
43;4;26.25;28.8865795135;7;29.563829422;3;23.1821918488;14.0;7;30.9630148411;
44;4;28.25;29.9255313873;7;29.7030358315;3;23.2889041901;16.0;7;31.3567101955;
45;4;29.25;30.9652137756;7;29.8452233076;3;22.3999996185;18.0;7;31.7895004749;
46;4;29.7365322113;32.0056152344;7;29.9903584719;3;21.3999996185;20.0;7;32.2616910934;
47;4;29.7555999756;33.0467224121;14;30.1383972168;3;21.3999996185;22.0;7;32.7725958824;
48;6;29.7751979828;34.0885162354;7;70.5392858982;3;20.3999996185;24.0;7;33.3203659058;
49;6;32.5111160278;34.5;7;72.9354581833;3;19.9961090088;25.0;8;33.9018626213;
50;6;35.5633392334;36.5;7;74.9676020145;3;19.3999996185;25.0;9;34.5125956535;
51;6;36.7697029114;38.5;7;76.6567666531;3;20.3999996185;26.0;9;35.1467533112;
52;6;37.8412513733;40.5;8;78.0413864851;3;21.3999996185;27.0;9;35.7973399162;
53;6;38.9139442444;42.5;8;79.1675415039;3;22.3999996185;27.8986701965;9;36.4564228058;
54;6;39.9877128601;43.5;9;80.0817115307;3;21.3999996185;26.8986701965;9;37.115480423;
55;6;41.0625114441;44.5;10;80.5545461178;4;22.3999996185;27.8986701965;8;38.7658262253;
56;6;41.4376487732;45.5;10;80.838755846;4;24.3999996185;29.8986701965;10;39.4390592575;
57;7;41.8651924133;46.5;9;81.0109604597;4;24.3999996185;31.8986701965;11;40.0886864662;
58;7;41.9181175232;47.5;12;81.1848320961;4;25.3999996185;30.8986701965;12;40.7081243992;
59;7;41.9713668823;48.5;12;84.6910334826;4;24.3999996185;32.8986701965;15;41.2921484709;
60;7;42.7587509155;50.0;13;87.4989688396;4;24.3999996185;33.8986701965;15;41.8370350599;
61;7;43.406085968;51.3899993896;13;89.7173407078;4;24.3999996185;34.8986701965;15;42.340580225;
62;7;43.9339332581;52.6872596741;16;91.4630098343;4;25.3999996185;32.8986701965;17;42.8020036221;
63;7;44.3640556335;53.9097442627;18;93.5250244141;4;24.3999996185;33.8986701965;18;43.2217714787;
64;8;43.5533599854;57.0;17;94.1585900784;4;23.3999996185;32.8986701965;18;43.6013668776;
65;8;43.6633491516;60.0;18;94.8096357584;4;23.3999996185;32.8986701965;18;43.9430416822;
66;9;42.7749671936;63.0;17;95.5315910578;4;23.3999996185;32.8986701965;19;44.2495732307;
67;9;41.887928009;66.0;18;96.3357408047;4;23.3999996185;33.0;20;44.5240449905;
68;9;41.0018997192;69.0;18;97.234369278;4;22.8901290894;34.0;20;44.7696652412;
69;9;40.1165313721;71.0;18;98.2402226925;4;21.9477329254;35.0;20;44.9151450396;
70;9;40.1413574219;73.0;19;100.36560154;4;20.9749984741;36.0;20;46.9883409739;
71;10;39.6655845642;77.0;18;101.65850842;4;20.7465629578;37.0;21;48.6552754641;
72;10;40.7566757202;80.4346084595;18;104.089335084;4;19.7465629578;36.0;20;49.976183176;
73;10;41.8474121094;84.4548873901;18;105.726612806;4;19.7465629578;36.0;20;51.0177512169;
74;10;42.9374389648;88.4747161865;19;107.49952817;4;20.7465629578;37.0;21;51.671037674;
75;10;43.0263938904;94.4548873901;19;109.390884995;5;19.7465629578;36.0;20;52.0631656647;
76;10;43.1139411926;99.4548873901;20;111.372332335;5;19.7465629578;36.0;20;52.4156000614;
77;10;43.1997528076;103.571060181;20;113.405078173;5;16.7465629578;38.0;20;52.5944402218;
78;10;43.2835350037;106.610229492;22;115.442705631;5;16.0;40.0;21;52.7281980515;
79;10;43.3650245667;109.650276184;22;117.435940862;5;16.0;42.0;21;52.8652026653;
80;10;44.443977356;110.691184998;22;119.337891936;5;17.0;41.0;21;53.0051620007;
81;10;43.520198822;114.732925415;23;121.072028041;5;18.0;41.0;21;53.1477520466;
82;10;43.5935134888;118.575485229;23;122.653483748;5;19.0;41.0;22;53.2926194668;
83;10;49.7750091553;121.418838501;24;124.070369601;5;20.0;41.0;22;53.4393839836;
84;10;53.9833030701;122.608070374;26;125.323162079;5;21.0;42.0;22;53.5876426697;
85;10;57.2821884155;121.652923584;26;126.421819091;5;21.3999996185;43.0;22;53.7369732857;
86;10;58.0595092773;123.698478699;27;127.382281423;5;21.3999996185;44.0;23;53.8869390488;
87;10;59.419418335;122.7447052;27;128.223234653;5;21.3999996185;45.0;23;54.0370936394;
88;10;58.5637969971;124.791572571;28;128.96363318;5;21.3999996185;46.0;23;54.1869869232;
89;10;58.6945953369;126.839019775;27;129.471267343;5;21.3999996185;47.0;26;54.3361697197;
90;11;59.7986679077;125.887023926;27;129.855913997;5;21.3999996185;48.0;26;54.4841990471;
91;11;58.8870811462;131.114044189;28;130.234305382;5;21.3999996185;49.0;26;54.6306438446;
92;11;59.9625244141;134.179336548;28;130.606253386;5;21.3999996185;50.0;27;54.7750902176;
93;11;61.0345306396;137.245178223;29;130.906893253;5;21.3999996185;51.0;28;54.9171447754;
94;11;61.8601531982;140.311508179;28;131.189988613;5;21.3999996185;52.0;26;55.0564403534;
95;12;61.9289207458;143.378234863;26;131.471544981;5;21.3999996185;53.0;24;55.1926383972;
96;12;61.9958610535;146.4453125;27;131.751098156;5;21.3999996185;54.0;24;55.3254327774;
97;12;62.0609207153;149.512649536;28;133.028182983;5;19.3999996185;56.0;24;55.4545516968;
98;12;63.124080658;153.580184937;30;133.347337365;5;18.3999996185;58.0;24;55.5797581673;
99;12;64.1853027344;157.647827148;31;135.470932126;5;17.3999996185;54.0;24;55.7008523941;
100;12;62.8202667236;163.039093018;29;137.657096982;5;16.0;56.0;21;55.817671299;
101;12;65.3576660156;163.451705933;26;140.889145255;5;16.0;58.0;20;55.9300880432;
102;12;66.8955001831;168.685211182;28;143.216840029;5;17.0;57.0;22;56.0380105972;
103;12;70.4272613525;169.138885498;26;145.558414102;5;16.0;59.0;23;56.1413807869;
104;12;71.3157272339;169.611679077;28;147.896190882;5;16.0;61.0;23;56.2401723862;
105;12;71.0651931763;173.102081299;29;150.213402867;5;17.0;60.0;24;56.3343882561;
106;12;72.7847366333;173.608291626;31;152.494683027;5;16.0;62.0;24;56.4240584373;
107;13;73.4693603516;173.128082275;31;154.72642684;5;16.0;64.0;22;56.5092377663;
108;14;73.1153945923;175.658859253;28;156.897012472;5;18.0;60.0;20;56.5900020599;
109;14;74.720489502;175.19770813;28;158.996909499;5;16.0;62.0;21;56.6664457321;
110;14;76.2654876709;172.642028809;29;161.018673539;5;16.0;64.0;15;56.7386803627;
111;14;74.8045654297;176.090911865;29;162.956866264;5;18.0;60.0;14;56.75;
112;14;76.2843093872;176.54107666;29;164.807901502;5;16.0;62.0;15;56.75;
113;14;77.7080307007;173.989151001;31;167.569859266;5;16.0;64.0;15;56.75;
114;14;77.1264801025;178.431777954;32;170.392265916;5;18.0;60.0;16;56.75;
115;14;80.4932098389;182.865753174;31;172.084110022;5;16.0;62.0;16;56.75;
116;14;86.69921875;181.865753174;32;173.695958018;5;16.0;64.0;15;56.75;
117;14;88.8674850464;190.314483643;33;175.273471475;5;18.0;60.0;16;56.75;
118;14;94.0650634766;195.44430542;33;176.805364251;5;16.0;62.0;17;56.75;
119;14;98.5107879639;196.577651978;34;178.20377028;5;16.0;64.0;16;56.75;
120;15;100.983261108;199.714279175;35;179.590115428;5;18.0;60.0;17;56.75;
121;15;104.537139893;202.853897095;36;180.966771126;5;16.0;62.0;17;56.75;
122;15;108.44178772;202.996185303;38;182.274829745;5;16.0;64.0;17;56.75;
123;15;110.054115295;206.140808105;39;183.504299164;5;16.0;66.0;17;56.75;
124;15;111.716651917;209.287353516;40;184.677862287;5;16.0;68.0;18;56.75;
125;15;114.358345032;209.435455322;40;185.858914971;5;16.0;70.0;18;56.75;
126;15;116.055671692;209.584686279;42;188.055527687;5;16.0;72.0;18;56.75;
127;15;118.809806824;211.584686279;42;189.324067831;5;17.0;71.0;19;56.75;
128;15;121.589202881;213.584686279;43;190.602826834;5;16.0;73.0;20;56.75;
