Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;6;23.0;
4;1;11.0;10.0;5;20.0;2;9.0;11.6999998093;5;24.0;
5;1;12.0;10.0;5;20.0;2;9.80000019073;11.5;5;24.1124999523;
6;1;13.0;10.0;5;20.0;2;10.9337501526;11.5;5;24.2364046574;
7;1;14.0;10.0;5;20.3999996185;2;11.9709215164;11.5;5;24.3725773096;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;12.3117723465;11.5;5;24.9956032038;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;12.4986810684;11.7299995422;5;25.5367741585;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;12.6610326767;11.9106416702;5;25.9133642912;
11;2;17.268743515;11.3658018112;4;24.5645617247;2;12.7740097046;12.0;5;27.3876771927;
12;2;19.268743515;11.7372808456;4;25.2545170784;2;14.8026885986;12.6000003815;5;28.6529150009;
13;2;20.3529472351;12.0336990356;5;25.8242644072;2;16.8026885986;13.0788002014;5;29.7396411896;
14;2;21.4000244141;12.2662630081;5;26.2967605591;2;18.8026885986;13.4505519867;4;30.6849572659;
15;2;22.4506454468;12.446267128;5;26.5249304771;2;20.1121520996;13.7328653336;4;31.5258455276;
16;2;23.5049610138;12.5;5;26.6541694403;2;21.2380008698;13.943564415;4;32.0976057053;
17;2;24.563117981;12.5;5;26.7922235727;2;22.375667572;14.0;5;32.5955629349;
18;2;25.6252441406;12.5;5;26.9393253326;2;23.5250549316;14.0;5;33.1311497688;
19;2;26.1226959229;12.5;6;27.0956480503;2;22.3999996185;15.0;5;33.7016744614;
20;2;26.1930408478;12.5;6;27.261295557;2;22.3999996185;15.7105026245;5;34.3031058311;
21;2;26.2675819397;12.5;6;27.4362905025;3;22.3999996185;15.8909320831;5;34.9300689697;
22;2;26.3463306427;12.5;6;27.6205644608;4;22.3999996185;16.0790214539;4;35.5759468079;
23;2;26.4292545319;12.5;6;27.8139474392;4;23.3999996185;14.0790205002;4;36.2330884933;
24;2;26.5162773132;12.5;7;28.016159296;4;24.3999996185;14.0;4;36.8931274414;
25;3;26.6072711945;12.5;6;28.2268030643;4;25.067937851;14.0;4;37.5473833084;
26;3;26.7020606995;12.5;6;28.445360899;4;25.264213562;14.0;4;38.1873073578;
27;3;26.8004131317;12.5;6;28.6711919308;4;25.4561920166;14.0;4;38.8049325943;
28;3;26.9020366669;12.5;6;28.9035346508;4;25.6414794922;14.0;4;39.3932685852;
29;3;27.0065898895;12.5;6;29.141512394;4;23.6414794922;15.0;4;39.9466094971;
30;3;27.1136798859;12.5;6;29.3841423988;4;22.6414794922;16.0;4;40.4607191086;
31;3;27.222864151;12.5;6;29.6303496361;4;22.3999996185;17.0;4;40.932890892;
32;3;27.333656311;12.5;6;29.8789830208;4;21.3999996185;16.0;4;41.3618888855;
33;3;27.4455413818;12.5;6;30.1288366318;4;21.3999996185;16.0;4;41.747795105;
34;3;27.557975769;12.5;6;30.3786706924;4;21.3999996185;17.0;5;42.0917930603;
35;3;27.6704025269;12.5;7;30.6272368431;4;21.3999996185;18.0;5;42.3959226608;
36;3;27.7822570801;14.5;7;30.8733024597;4;20.7187767029;19.0;5;42.6628341675;
37;3;27.8929862976;16.5;7;31.1156759262;4;19.7988510132;20.0;5;42.8955574036;
38;3;28.0020542145;18.5;7;31.353228569;4;19.8686676025;21.5;4;44.0973091125;
39;3;28.1089515686;20.5;7;31.5849161148;4;20.5291938782;22.5;5;44.2899999619;
40;3;28.2132110596;22.5;7;31.8097963333;4;20.8870010376;23.0;5;44.3311839104;
41;3;28.3144073486;22.5;8;33.0270428658;4;21.5750007629;23.0;5;44.3735535145;
42;3;29.4121704102;23.5;8;33.2959537506;4;22.9120674133;24.0;6;44.4171074629;
43;3;30.5061798096;24.5;9;33.5589227676;4;23.5750007629;25.0;6;44.461841464;
44;3;31.1015167236;25.5;10;33.8155807257;4;24.9385528564;27.0;6;44.5077478886;
45;3;31.217010498;26.5;10;34.0656805038;4;25.9523239136;29.0;6;44.5548160076;
46;3;31.3295555115;27.5;12;34.309089303;4;26.5750007629;29.6524085999;6;44.6030313969;
47;3;31.4390907288;27.5;12;34.5457800627;4;27.9809112549;29.0;8;44.6523760557;
48;3;31.5456008911;27.5;13;34.7758193016;4;28.5750007629;29.7011871338;7;44.7028282881;
49;3;31.6491184235;27.5;13;34.999353528;4;28.9749984741;29.0;8;44.7543625832;
50;3;31.749710083;27.5;14;35.2165949345;4;28.9749984741;29.0;9;44.8069496155;
51;3;31.8474674225;27.5;15;35.4278076887;4;28.9749984741;29.0;10;44.8605561256;
52;3;31.9425125122;27.5;15;35.63329494;5;28.9749984741;29.0;9;44.9151450396;
53;3;32.0349807739;27.5;15;35.8333830833;6;29.9749984741;30.0;8;45.97067523;
54;3;32.1250228882;27.5;15;36.0235335827;6;30.9749984741;31.0;9;46.067101717;
55;3;32.2105903625;27.5;16;36.1242339611;6;30.9749984741;32.0;9;46.1655598879;
56;4;32.2559051514;27.5;14;47.4927763939;6;30.9749984741;33.0;9;46.2659989595;
57;4;33.8717498779;29.0;14;49.1407692432;6;31.8797988892;34.0;9;46.3683617115;
58;4;35.3883476257;30.3899993896;15;50.5756053925;7;30.9749984741;34.0;6;61.4725846052;
59;4;35.821395874;31.6872596741;16;51.8304693699;7;29.9749984741;36.0;6;63.3285973072;
60;4;36.1872253418;32.9097442627;16;52.7886426449;8;30.9749984741;39.0;5;64.155698061;
61;4;36.4342269897;34.0;17;53.5331161022;8;31.9749984741;42.0;5;64.9049460888;
62;4;36.6002388;35.0;17;54.2403311729;8;31.9749984741;45.0;5;65.5788009167;
63;4;36.7647323608;36.0;18;54.8188016415;8;31.9749984741;48.0;6;68.6396358013;
64;5;36.8862686157;37.0;18;55.3742260933;8;32.1465606689;50.0;6;71.1954767704;
65;5;37.0118560791;38.0;19;55.907084465;8;32.1465606689;49.0;7;73.3117393255;
66;5;37.1409301758;39.0;19;56.4180145264;8;32.1465606689;48.0;7;76.0637769699;
67;5;37.2728691101;40.0;19;56.9076972008;8;33.1465606689;49.0;10;77.4132606983;
68;5;37.4069671631;41.0;20;57.3767800331;9;33.6367912292;49.0;9;78.4415451288;
69;5;37.54246521;42.0;20;57.7301473618;9;33.6367912292;50.0;12;79.3743898869;
70;5;37.678565979;43.0;21;58.0321178436;9;31.6367912292;53.0;12;79.8929212093;
71;5;37.814453125;44.0;23;58.3317861557;9;30.6367912292;56.0;12;80.3786593676;
72;5;37.9493026733;45.0;23;58.6273674965;9;30.6367912292;58.665145874;13;80.8796066046;
73;5;38.0823135376;46.0;23;58.9171581268;9;31.3999996185;60.7028579712;14;81.3950517178;
74;5;38.2127189636;46.0;24;59.1995749474;10;32.4000015259;62.7421760559;13;82.9241572618;
75;5;38.339805603;46.0;24;59.4731893539;10;34.4000015259;65.7831115723;13;83.525960207;
76;5;38.4629325867;46.0;24;59.7367544174;10;35.5999984741;68.825668335;14;84.1423386335;
77;5;38.5815391541;46.0;24;59.9892234802;10;35.5999984741;71.8698272705;16;84.7721571922;
78;5;38.695148468;46.0;24;60.2297611237;11;35.5999984741;74.9155807495;15;85.4141612053;
79;5;38.8033905029;46.0;24;60.4577455521;11;35.5999984741;77.9629058838;15;86.0669850111;
80;5;38.9059829712;46.0;24;60.6727628708;11;35.5999984741;80.0117645264;16;86.7291623354;
81;5;39.0027427673;46.0;23;60.8745985031;11;35.5999984741;82.0621185303;17;87.3991396427;
82;5;39.0935668945;46.0;21;61.0632190704;11;36.5999984741;81.1139068604;16;88.0752888918;
83;5;39.1784477234;46.0;21;61.2387533188;11;35.5999984741;83.1670608521;16;88.7559258938;
84;5;39.2574386597;46.0;21;61.4014701843;12;35.5999984741;85.2215118408;13;90.4393271208;
85;5;39.330657959;46.0;21;61.5517559052;13;37.5999984741;85.2771759033;9;91.2237479687;
86;5;39.3982887268;46.0;21;61.6900882721;13;37.5999984741;88.3339538574;11;92.0163433552;
87;5;39.4605407715;46.0;21;61.8170194626;13;37.5999984741;91.391746521;13;92.8159499168;
88;5;39.5176582336;46.0;21;61.9331531525;13;38.5999984741;91.4504318237;14;93.6214309931;
89;5;39.5699157715;46.0;21;62.0;14;37.5999984741;96.391746521;13;94.4316806793;
90;5;39.5999984741;46.0;21;62.0;14;38.5999984741;97.391746521;14;96.2456287146;
91;5;39.5999984741;46.0;20;62.0;15;39.5999984741;99.391746521;16;97.1022388935;
92;5;39.5999984741;46.0;20;62.0;15;39.5999984741;104.391746521;17;97.9616885185;
93;5;39.5999984741;46.0;21;63.1000003815;16;40.5999984741;106.391746521;16;98.8229939938;
94;5;40.0950012207;46.0;21;64.1989002228;16;40.5999984741;108.391746521;17;99.6851781607;
95;5;38.5895042419;47.0;21;65.2725372314;16;39.5999984741;113.391746521;16;101.547257543;
96;5;38.0726394653;48.0;21;66.2981672287;16;41.5999984741;116.391746521;18;102.35822314;
97;5;35.0726394653;50.0;22;67.2564067841;16;42.5999984741;119.391746521;17;104.172025204;
98;5;33.0726394653;51.0;22;68.1326732635;16;45.5999984741;121.391746521;18;105.035932004;
99;5;32.0726394653;53.0;22;68.9179039001;16;48.5999984741;123.962463379;20;106.84665966;
100;5;30.0726394653;53.0;22;69.6085090637;16;51.5999984741;127.044464111;24;107.612245083;
101;5;29.0726394653;55.0;22;70.2056999207;16;54.5999984741;130.125152588;24;108.385876536;
102;6;28.0726394653;57.0;16;85.714422226;16;56.0;133.129394531;25;109.165169597;
103;6;27.0726394653;58.0;16;87.1921539307;16;57.0;134.406524658;28;109.947719336;
104;7;27.0726394653;60.0;15;88.5027599335;16;57.3000030518;135.68661499;30;110.731107056;
105;7;27.0726394653;63.0;15;89.6450614929;16;57.3000030518;135.968475342;30;111.51290977;
106;7;26.4726409912;66.0;17;90.5945529938;16;57.3000030518;136.250793457;30;114.818951607;
107;7;27.4726409912;68.8000030518;19;91.2277812958;16;57.3000030518;136.03465271;31;118.196335912;
108;7;28.4726409912;71.8000030518;20;91.7608165741;16;62.0196266174;137.626037598;34;121.615471065;
109;7;29.5;74.8000030518;20;92.2032966614;16;63.1615447998;140.226043701;35;125.04580456;
110;7;30.5;74.8000030518;20;94.5662899017;16;63.5045776367;142.83102417;34;129.457164109;
111;7;31.5;79.8000030518;20;94.9811506271;16;64.8457183838;146.032806396;34;132.88104856;
112;7;33.5;84.8000030518;21;95.2459278107;17;67.1821060181;149.664291382;35;137.234696984;
113;7;35.0053329468;86.8000030518;21;95.3779218197;17;68.6234664917;153.290740967;34;140.573555291;
114;7;34.0350341797;91.8000030518;22;95.5161037445;17;69.0573577881;156.908737183;31;143.807325602;
115;7;34.0661239624;95.8000030518;22;95.6605770588;17;69.3807373047;160.515136719;30;146.922497034;
116;8;35.5;94.5316619873;22;95.811424017;17;69.6922531128;164.107177734;30;149.909649372;
117;9;33.5;96.5316619873;21;95.96870327;17;69.9909667969;167.682479858;32;152.763087988;
118;9;33.5;99.7316589355;22;96.1324465275;18;70.2763061523;171.239105225;33;155.480322242;
119;9;35.5;97.7316589355;22;96.3026566505;20;70.548034668;168.77557373;32;158.061478853;
120;9;33.5;101.731658936;22;96.4793050289;20;70.8061447144;169.290802002;32;160.508710742;
121;9;33.5;105.731658936;21;96.6623284817;20;71.0508728027;170.784103394;33;162.82565403;
122;9;35.5;103.007141113;21;97.8516283035;20;71.2825546265;172.255203247;34;164.919458032;
123;9;36.5;105.059196472;21;99.1070671082;20;71.4919433594;174.704055786;34;166.845140219;
