Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;6;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
7;1;12.0;10.0;6;20.0;1;9.5;10.0;6;20.0;
8;1;13.0;10.0;6;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;2;14.0;10.5;4;21.7264003754;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;14.7768793106;10.3632001877;4;22.9494274855;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;15.3272428513;10.9097137451;3;24.0070346594;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;15.8031663895;11.3658018112;3;24.9122858047;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;18.3926868439;11.7372808456;3;25.6857330799;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;20.3926868439;12.0336990356;3;26.3512378931;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;21.6371631622;12.2662630081;3;26.9327886105;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;22.7368564606;12.446267128;3;27.2842636108;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;23.846660614;12.5;3;27.5518820286;1;15.7228336334;12.4808797836;6;25.0;
18;2;24.9670906067;12.5;4;27.8440244198;1;16.7228336334;12.5;7;25.0;
19;2;26.0985527039;12.5;4;28.1613030434;1;17.625;12.5;7;25.0;
20;2;26.672586441;12.5;4;28.5039470196;1;17.625;12.5;7;25.0;
21;2;26.8267765045;12.5;4;28.871723175;1;17.625;12.5;7;25.0;
22;2;26.992275238;12.5;4;29.263862133;1;17.625;12.5;8;25.0;
23;2;27.1687374115;12.5;5;29.6789975166;1;17.625;12.5;8;25.0;
24;2;27.3555488586;12.5;5;30.1151270866;1;17.625;12.5;8;25.0;
25;2;25.5518074036;13.5;6;30.5695996284;1;17.625;12.5;8;25.0;
26;2;24.7563209534;14.5;7;31.0391392708;1;17.625;12.5;8;25.0;
27;2;23.7563209534;13.5;7;31.5199065208;1;17.625;12.5;8;25.0;
28;2;22.7563209534;13.5;7;32.007601738;1;17.625;12.5;9;25.0;
29;2;22.25;13.5;7;32.4976010323;1;17.625;12.5;9;25.0;
30;2;21.25;13.5;7;32.9851250648;1;17.625;12.5;9;25.0;
31;2;21.25;14.5;7;33.465420723;1;15.625;13.5;8;25.0;
32;3;21.25;15.5;6;33.9339466095;1;14.625;14.5;8;25.0;
33;3;21.25;16.5;6;34.3865451813;1;13.625;15.5;8;25.0;
34;3;20.25;15.5;6;34.8195896149;1;12.625;16.5;8;25.0;
