Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;12.0;5;21.0900000334;
4;1;9.0;11.0;6;20.0;2;8.16349983215;11.0;5;21.1871190071;
5;1;10.0;10.0;6;20.0;2;8.17806816101;10.0;5;21.2917383909;
6;1;11.0;10.0;6;20.0;2;9.29064083099;10.0;5;21.4042263031;
7;1;12.0;10.0;6;20.0;2;9.81595134735;10.0;5;21.5249304771;
8;1;13.0;10.0;6;20.3999996185;2;9.84310913086;10.0;5;22.0694183111;
9;1;14.0;10.1999998093;6;20.7264003754;2;9.96561908722;10.1999998093;5;22.5515855551;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;10.0741062164;10.3632001877;5;22.983014226;
11;2;15.2687425613;10.9097137451;5;23.7716035843;2;10.1711778641;10.4951858521;5;24.2738182545;
12;2;15.6972227097;11.3658018112;5;24.5557456017;2;10.4616098404;11.0209560394;5;25.4089095592;
13;2;18.2867431641;11.7372808456;5;25.1909515858;2;12.2841091156;11.4571752548;5;26.4029755592;
14;2;20.2867431641;12.0336990356;5;25.6996334791;2;14.2841091156;11.8107032776;5;27.276881218;
15;2;21.3439407349;12.2662630081;5;26.10437572;2;16.2841091156;12.0916318893;5;28.0536293983;
16;2;22.3640708923;12.446267128;5;26.2577478886;2;17.4948120117;12.3113050461;5;28.755402565;
17;2;23.3847293854;12.5;5;26.3048160076;2;18.5764026642;12.4808797836;5;29.1808357239;
18;2;24.4059104919;12.5;6;26.3530313969;2;19.663520813;12.5;6;29.5913586617;
19;2;25.4276065826;12.5;6;26.4023760557;2;20.6580562592;12.5;6;30.0233430862;
20;2;25.8810691833;12.5;6;26.4528282881;2;20.7552528381;12.5;6;30.4742712975;
21;2;25.9037723541;12.5;6;26.5043625832;3;20.856710434;12.5;5;30.9409928322;
22;2;25.9269638062;12.5;7;26.5569496155;3;20.9617233276;12.5;6;31.4197778702;
23;2;25.9506263733;12.5;7;26.6105561256;3;21.0694503784;12.5;6;31.906411171;
24;2;25.9747505188;12.5;7;26.6651450396;3;21.1789417267;12.5;6;32.3963236809;
25;2;23.9993152618;13.5;7;26.72067523;3;21.2891731262;12.5;6;32.8847527504;
26;2;23.0243034363;14.5;7;26.7771017551;3;21.3990688324;12.5;6;33.3669252396;
27;2;22.0496959686;15.5;7;26.8343759775;3;21.5075588226;12.5;6;33.8382406235;
28;2;21.0754699707;16.5;7;26.8924454451;3;21.6136035919;12.5;6;35.2944498062;
29;2;20.101600647;17.5;7;26.9512542486;3;18.625;14.5;6;35.7518048286;
30;2;19.1280651093;18.5;7;27.0107431412;3;18.625;16.5;6;36.1873736382;
31;2;18.1548347473;19.5;7;27.0708494186;3;17.8590431213;18.5;6;36.5987125635;
32;2;17.1818828583;20.5;6;27.1315076351;3;16.8636322021;20.5;6;36.9840983152;
33;2;16.2091789246;21.5;5;27.1926498413;3;16.2432594299;22.5;6;37.3425142765;
34;2;15.2366924286;22.5;5;27.2542052269;3;16.247926712;24.5;7;37.6736015081;
35;2;15.0143928528;23.5;5;27.3161010742;3;16.2526321411;26.5;7;37.977581501;
36;2;15.0422458649;24.5;6;27.3782629967;3;16.2573738098;28.5;7;38.2551677227;
37;2;15.0702180862;25.5;6;27.4406147003;3;16.2621517181;29.9630317688;7;38.5074603558;
38;2;15.0982761383;26.5;7;27.5030794144;3;16.2669620514;31.124671936;7;38.7358514071;
39;2;15.1263856888;27.5;7;27.5655794144;3;16.2718048096;32.2694854736;8;38.9419289827;
40;2;15.154510498;28.5;8;27.628036499;3;16.2766742706;33.3985862732;8;39.1273982525;
41;2;15.1826162338;29.5;8;27.690372467;3;16.2815723419;34.5131759644;8;39.2733153105;
42;2;16.2106666565;27.5;9;27.7525100708;3;16.2864952087;35.5999984741;9;39.2953014374;
43;2;15.2386293411;28.5;10;27.8143725395;3;17.0;35.5067100525;12;39.3173824549;
44;2;15.2664680481;30.5;11;27.8758842945;3;18.0;35.5221672058;13;39.3395489454;
45;2;15.2941474915;32.5;11;27.936971426;3;18.9249992371;35.5376853943;14;39.3617914915;
46;2;15.3216371536;34.5;12;27.9975619316;3;18.2314033508;33.5999984741;14;39.3841004372;
47;2;15.3489027023;36.5;13;28.0575861931;3;17.9249992371;33.5688705444;15;39.4064661264;
48;2;15.37591362;38.5;13;28.1169772148;4;20.2414550781;33.4688720703;11;59.428878665;
49;2;15.402639389;39.5;14;28.1756706238;4;21.9249992371;34.4688720703;13;60.6513288021;
50;2;16.4290523529;37.5;15;28.2336053848;4;23.9249992371;35.4688720703;13;61.6914042234;
51;3;17.455121994;36.5;14;28.2907235622;5;25.9249992371;36.4688720703;13;62.5542560816;
52;3;18.4808254242;35.5;15;28.346971035;5;27.9249992371;37.4688720703;14;63.2551312447;
53;3;19.5061378479;34.5;16;28.4022974968;5;29.8917312622;36.5;14;63.8149392605;
54;3;20.5310344696;33.5;16;28.4566559792;5;27.5499992371;37.5;14;64.256470561;
55;3;20.0;33.5;17;28.5100040436;5;26.9018516541;36.5;16;64.5862361193;
56;3;21.0;33.5;19;28.5623030663;5;25.5499992371;36.5;16;64.6086617708;
57;3;22.0;32.9936141968;19;28.6135182381;5;25.9119491577;33.5;16;65.6310436726;
58;3;23.0;32.0294647217;18;28.6636190414;5;27.5499992371;34.5;15;65.693371892;
59;3;24.0;31.0645332336;19;28.7125790119;5;26.9220085144;34.5;14;65.7568205595;
60;3;25.0;30.0988044739;19;28.7603754997;5;27.0020179749;35.5;13;65.8213816881;
61;3;24.0;29.0988044739;18;28.8069901466;5;28.0070114136;36.5;13;65.8870443106;
62;3;24.0;28.0988044739;18;28.8524079323;5;28.2745857239;38.5;13;65.9537945986;
63;3;25.0;28.0988044739;18;28.8966178894;5;29.0169391632;40.3482894897;14;66.0216156244;
64;3;25.25;27.2276325226;18;28.9396123886;5;29.8329925537;41.5;14;66.0904874802;
65;3;25.25;26.2577285767;18;28.9813876152;5;29.8703575134;41.5;14;66.1603868008;
66;3;24.25;25.2577285767;18;29.0;5;29.2610855103;42.5;15;66.2312867641;
67;3;24.0499992371;25.5;20;29.0;6;28.9615058899;44.4816627502;16;66.3031572104;
68;3;23.0499992371;26.5;20;29.0;6;29.2932128906;44.5;16;66.3759641647;
69;3;22.0499992371;27.5;21;29.0;6;29.3095932007;45.5;16;66.4496703148;
70;3;21.0499992371;28.5;21;29.0;6;28.9003143311;47.5;17;66.5242345333;
71;4;20.0499992371;29.5;17;62.75;6;29.3429527283;47.5;17;69.0218235254;
72;4;22.0499992371;28.5;18;65.1124992371;6;27.7750015259;48.5;17;71.0419207811;
73;4;24.0499992371;28.5;18;69.8031244278;6;28.0255012512;47.1197090149;17;72.6551359892;
74;4;25.1040000916;28.5;18;73.2085142136;6;29.6037559509;45.8163719177;17;73.9355503321;
75;4;26.1573944092;28.5;19;75.527569294;6;29.1532077789;44.5;18;74.6401987076;
76;4;27.2100639343;28.6872596741;19;77.0524168015;6;29.2171230316;45.5;18;74.9515502453;
77;4;28.2618942261;29.9097423553;19;78.5839514732;7;30.2401237488;46.5;12;95.2378163338;
78;4;30.3127784729;32.0;20;78.6947021484;7;31.6285095215;48.5;14;97.1910550594;
79;4;32.3626174927;34.0;20;80.3437695503;7;27.6647529602;54.5;14;98.8708584309;
80;4;33.4546966553;36.7000007629;21;81.6521372795;7;26.6647529602;59.6508827209;14;100.299185276;
81;4;34.0434608459;39.2291984558;22;82.6758937836;7;26.2999992371;63.7296485901;15;101.4789083;
82;5;34.5041542053;41.6162643433;22;83.4759531021;8;27.75;61.5;14;102.432222366;
83;5;32.7525634766;43.8922767639;22;83.9366173744;8;28.75;63.5;16;103.191916943;
84;5;32.4000015259;46.0;22;84.1778450012;8;27.0;68.5;17;103.793829441;
85;5;32.4000015259;48.0;24;84.4139719009;8;28.0;72.0579681396;18;104.20356369;
86;6;33.4000015259;47.0;23;84.6439785957;8;29.0;75.1424942017;18;104.325185061;
87;7;34.4000015259;47.0;18;88.1921370029;7;28.0;70.9000015259;19;101.0;
88;7;36.4000015259;49.0;17;88.5294764042;8;29.0;73.9000015259;18;101.0;
89;7;37.5869445801;51.0;18;88.858597517;9;30.0;76.9000015259;17;101.0;
90;7;37.67993927;53.0;19;89.1786653996;9;32.0;76.9000015259;19;101.0;
91;8;37.768863678;55.0;18;89.4889755249;9;32.0;79.9000015259;19;101.0;
92;9;37.8535461426;57.0;16;89.7889549732;8;33.0;82.9000015259;19;101.0;
93;9;37.9338569641;58.0;16;90.0781579018;8;34.4000015259;82.9000015259;20;101.0;
94;9;38.009727478;59.0;15;91.3562583923;8;34.4000015259;82.9000015259;20;101.0;
95;9;39.0811424255;61.0;15;91.6530454159;8;38.0999984741;85.9000015259;22;102.0;
96;9;40.1481246948;63.0;17;91.939000845;8;42.0999984741;89.0;22;102.080000043;
97;9;40.2107543945;65.0;19;92.2141001225;8;43.9000015259;88.0;23;102.165536046;
98;9;40.2691192627;67.0;22;93.478399992;8;41.8165512085;93.0;23;102.256849527;
99;10;41.3233642578;71.0;20;93.7520269156;7;41.8256835938;95.0;26;102.35416925;
100;10;42.3736381531;75.0;21;94.0153619051;7;40.8354187012;97.0;27;102.45770669;
101;10;42.8882064819;79.0;21;94.239772439;7;38.8457717896;101.0;27;102.567651153;
102;10;42.9272613525;83.0;23;94.3955603838;7;38.8567657471;100.599998474;28;102.684164405;
103;10;42.9365196228;87.0;23;94.5489878654;7;38.2684173584;101.599998474;32;102.807375073;
104;10;42.945854187;90.0;23;94.6999281645;8;38.2807350159;106.599998474;31;103.937372804;
105;10;42.9552688599;93.0;25;94.848274827;8;40.2937355042;108.599998474;32;104.134202242;
106;11;42.9647521973;96.0;24;94.9939405918;8;40.4134216309;110.599998474;32;104.340821266;
107;11;42.9743041992;99.0;25;95.1368575096;8;39.4340820312;115.599998474;34;104.557236552;
108;11;42.9839248657;102.0;26;95.2769747972;9;41.4557228088;114.599998474;34;104.783385038;
109;11;42.9936103821;105.0;26;95.4142584801;9;40.4783401489;115.599998474;34;105.01912868;
110;11;43.0033493042;108.0;27;95.548689723;9;40.501914978;116.599998474;34;105.264249206;
111;12;43.0131454468;110.544784546;27;95.6802637577;9;41.526424408;114.599998474;35;105.518444777;
112;12;43.0229949951;112.582717896;28;95.8089882135;9;40.5518455505;115.599998474;36;105.781327605;
113;12;43.0328865051;114.62097168;28;96.9348820448;9;40.5781326294;116.599998474;36;106.052423;
114;13;44.0428237915;117.617500305;28;97.2879283428;9;41.6052436829;119.599998474;38;106.331171155;
115;13;45.0527992249;119.698379517;29;98.8941210508;9;42.6331176758;120.599998474;31;106.616929412;
116;13;45.3704185486;122.259368896;30;100.570847869;9;41.661693573;120.199996948;29;106.908977985;
117;13;46.6820335388;121.831916809;31;102.321538448;9;41.6908988953;122.199996948;30;107.206526041;
118;13;45.9844093323;124.412605286;32;104.151871324;10;43.7206535339;125.199996948;28;108.50872159;
119;16;46.2747688293;125.581314087;29;107.069470763;9;46.7508735657;125.199996948;28;108.964660525;
120;17;48.5508956909;125.157897949;28;109.103014231;9;46.8964691162;128.199996948;29;109.444175243;
121;17;48.8111839294;128.623245239;28;112.240824223;9;44.9444160461;131.199996948;30;109.948624969;
122;17;50.0546646118;133.087692261;29;114.688141465;9;46.9948654175;130.199996948;31;110.479445934;
123;17;52.2809448242;134.549179077;28;117.281995773;9;48.0479431152;129.199996948;30;111.666651607;
124;17;51.4901542664;139.005828857;28;120.018919826;9;45.1666641235;132.199996948;31;112.941965103;
125;17;51.682849884;142.456054688;29;123.884425402;10;47.2941970825;130.199996948;31;114.301557541;
126;17;53.8598937988;143.898422241;32;127.911678553;10;49.4301567078;126.199996948;31;115.739386797;
127;18;57.0223922729;147.331756592;33;133.765382528;10;45.5739364624;130.199996948;32;117.247250795;
128;19;59.1715545654;150.7550354;34;138.516578078;10;47.7247276306;128.199996948;33;118.814980745;
129;20;60.3086700439;154.16746521;34;142.337537169;10;49.8815002441;124.199996948;32;120.430757761;
130;20;61.4091377258;157.568313599;35;145.280274034;10;46.0430755615;128.199996948;33;122.081523895;
131;20;62.4620437622;159.654586792;35;148.142133594;10;46.208152771;129.199996948;30;124.753434896;
132;20;63.5156326294;161.796478271;36;150.900063872;10;47.3753433228;128.199996948;32;126.492312193;
133;20;64.5697860718;164.008285522;37;154.543267131;10;45.5432281494;133.199996948;31;128.227010965;
134;20;66.6243743896;167.284957886;40;158.229383349;10;47.8227043152;132.199996948;32;129.943904281;
135;20;69.6792755127;171.588623047;40;161.853951693;10;47.9943885803;131.199996948;32;131.630053759;
136;20;73.3812713623;176.829528809;40;164.49100101;10;46.1630020142;136.199996948;33;133.273438334;
137;20;76.09715271;182.0652771;39;167.0898211;11;48.3273429871;134.199996948;33;134.863158107;
138;20;82.6042480469;182.0652771;41;169.582663894;11;48.4863204956;132.199996948;33;136.389623165;
139;20;85.4403076172;187.0652771;39;171.38099432;11;46.6389656067;136.199996948;33;137.844737172;
140;20;90.0655670166;189.0652771;39;173.253209233;11;49.7844734192;129.199996948;34;139.222057104;
141;20;93.887588501;189.0652771;38;175.181678891;11;47.922203064;130.199996948;33;140.516908765;
142;20;96.7018737793;191.470977783;38;177.152995229;11;47.0516929626;134.199996948;35;141.726447701;
143;20;97.6006164551;195.549621582;38;179.157571673;11;49.1726455688;132.199996948;36;142.762491465;
144;20;99.5859298706;199.631500244;40;181.188441992;11;48.2762527466;133.199996948;37;144.653093815;
145;20;102.156959534;200.71661377;42;183.239551544;11;48.3653106689;138.199996948;37;145.542618036;
146;20;101.309020996;203.804931641;44;185.303940296;11;52.448261261;134.199996948;37;146.374315739;
147;20;102.533088684;207.896453857;47;187.372257352;11;50.6374320984;136.199996948;38;147.149850965;
148;21;103.81552887;211.991088867;46;217.431955576;10;45.9149856567;114.599998474;38;119.871892691;
149;21;108.104972839;208.179107666;40;219.467354178;10;45.9871864319;115.599998474;34;120.543831944;
150;21;108.399559021;211.263244629;31;224.979853749;10;46.0543823242;115.599998474;31;121.169513583;
