Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;1;12.0;10.0;4;20.0;1;9.5;10.0;6;20.0;
8;1;13.0;10.0;4;20.3999996185;1;9.5;10.0;6;20.3999996185;
9;1;14.0;10.1999998093;4;20.7264003754;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;14.8187427521;11.2097139359;2;23.7316036224;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;15.6792221069;11.3658018112;2;24.5145616531;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;18.268743515;11.7372808456;2;25.1485819817;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;20.268743515;12.0336990356;2;25.6560795307;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;21.3243408203;12.2662630081;3;26.0596417189;2;15.9660997391;12.0916318893;5;25.8344515562;
16;3;21.8187427521;12.446267128;3;26.211841464;2;16.9954986572;12.3113050461;5;26.2195074558;
17;3;22.8187427521;12.5;3;26.2577478886;2;18.0058269501;12.4808797836;5;26.3048160076;
18;3;23.8187427521;12.5;3;26.3048160076;2;19.0164165497;12.5;6;26.3530313969;
19;3;24.8187427521;12.5;3;26.3530313969;2;19.9294319153;12.5;5;26.4023760557;
20;3;25.25;12.5;3;26.4023760557;2;19.625;12.920712471;5;26.4528282881;
21;3;25.25;12.5;3;26.4528282881;2;19.9518871307;12.5;5;26.5043625832;
22;3;25.25;12.5;3;26.5043625832;2;19.9634819031;12.5;6;26.5569496155;
23;3;25.25;12.5;3;26.5569496155;2;19.9753131866;12.5;6;26.6105561256;
24;3;25.25;12.5;3;26.6105561256;3;19.9873752594;12.5;5;26.6651450396;
25;3;23.25;13.5;3;26.6651450396;3;19.9996566772;12.5;6;26.72067523;
26;3;22.25;14.5;3;26.72067523;3;20.0121517181;12.5;7;26.7771017551;
27;3;21.25;15.5;3;26.7771017551;3;20.024848938;12.5;9;26.8343759775;
28;3;20.25;16.5;2;26.8343759775;3;19.625;13.2337503433;9;26.8924454451;
29;3;19.25;17.5;3;26.8924454451;3;18.0508003235;13.5;9;26.9512542486;
30;3;18.25;18.5;4;26.9512542486;3;17.064031601;14.5;10;27.0107431412;
31;4;17.25;19.5;3;27.0107431412;3;16.0774173737;15.5;10;27.0708494186;
32;4;16.25;20.5;4;27.0708494186;3;15.0909414291;16.5;10;27.1315076351;
33;4;15.25;21.5;4;27.1315076351;4;14.4795894623;17.5;9;35.6926498413;
34;4;14.25;22.5;5;27.1926498413;4;15.0;18.5;9;36.0942053795;
35;4;14.0;23.5;5;27.2542052269;4;16.0;20.5;9;36.4796447754;
36;4;14.0;24.5;5;27.3161010742;4;17.0;22.1212711334;9;36.8475441933;
37;4;14.0;25.5;6;27.3782629967;4;18.0;23.1647834778;10;37.1968832016;
38;4;14.0;26.5;7;27.4406147003;4;19.0;24.2084312439;10;37.5270338058;
39;4;14.0;27.5;7;28.5030794144;4;20.0;25.252155304;10;37.8377313614;
40;4;15.0;28.5;7;28.5655794144;4;20.6224689484;26.2959060669;11;38.1290359497;
41;4;16.0;29.5;8;28.628036499;4;20.7254486084;27.3396263123;11;38.4012870789;
42;4;17.4500007629;27.5;8;28.690372467;4;20.8199119568;28.3832607269;11;38.6550521851;
43;4;16.4500007629;28.5;9;28.7525100708;4;20.9061431885;29.4267578125;11;38.8910784721;
44;4;17.0;28.5;9;28.8143725395;5;20.9845180511;30.4700603485;10;39.1102440357;
45;4;18.0;29.5;11;28.8758842945;5;21.0554618835;31.5131187439;11;39.3135173321;
46;4;19.0;30.5;11;28.936971426;5;22.1194458008;29.5558795929;11;39.4975619316;
47;4;20.0;31.5;11;28.9975619316;5;23.1749992371;30.5558795929;11;39.5575861931;
48;4;21.0;32.5;11;29.0575861931;5;24.1749992371;31.5558795929;11;39.6169772148;
49;4;22.0;32.4000015259;11;29.1169772148;5;25.8763198853;32.5;12;39.6756706238;
50;5;23.0;31.3999996185;10;29.1756706238;5;26.8895263672;32.5;12;40.7336053848;
51;5;24.0;30.3999996185;11;29.2336053848;5;28.5275611877;33.5;10;40.9607235193;
52;5;25.0;29.3999996185;11;29.2907235622;5;28.7999992371;34.5;11;41.2138819695;
53;5;26.0;28.3999996185;11;29.346971035;5;29.8606243134;33.5;12;41.4965679646;
54;5;27.0;28.3999996185;11;29.4022974968;5;29.5655174255;33.5;14;41.8124781847;
55;5;27.25;28.3999996185;11;29.4566559792;5;29.2175598145;34.5;15;42.1654334068;
56;5;27.25;28.3999996185;11;29.5100040436;5;28.7999992371;35.5;16;42.55925107;
57;5;27.25;28.3999996185;11;30.5623030663;5;29.3618125916;34.9936141968;17;42.9975693226;
58;5;28.25;29.3999996185;12;30.7435182333;6;29.6130409241;33.9936141968;15;61.4836218357;
59;5;29.25;31.3999996185;12;30.9390500784;6;29.7999992371;36.9936141968;16;62.4199576378;
60;5;29.8239440918;33.4000015259;12;31.1503031254;6;31.65666008;36.9936141968;16;63.8545203209;
61;5;29.8969764709;34.9988021851;13;31.3787105083;6;32.6243286133;35.9936141968;16;65.217133522;
62;6;30.9782505035;33.9988021851;14;31.6257020235;6;31.9117946625;37.9936141968;17;66.5131111145;
63;6;29.25;35.9988021851;14;31.8926622868;6;30.7999992371;40.9936141968;18;67.7499103546;
64;6;30.1681137085;35.9988021851;15;32.1808815002;6;31.676738739;40.9936141968;19;68.9349589348;
65;6;29.25;37.1276321411;15;32.4914944172;6;31.7999992371;40.9936141968;20;70.0740180016;
66;6;30.25;36.1577301025;17;32.825412035;6;31.6958122253;41.5;20;71.0820074081;
67;7;30.25;35.1577301025;16;33.1613030434;6;32.7000007629;41.5;21;71.8902606964;
68;7;31.0499992371;35.4000015259;16;33.5039470196;6;33.7000007629;42.5;22;72.6987380981;
69;7;32.0499992371;33.4000015259;15;35.0918018818;6;31.7000007629;44.5;22;75.7528295517;
70;7;29.7000007629;35.9270019531;15;36.4963600636;7;31.1026248932;48.0;21;78.4327783585;
71;7;31.0510005951;36.3445320129;15;38.7507250309;7;33.3015518188;46.3899993896;22;80.7692446709;
72;7;32.3185348511;36.6698493958;16;39.9782949686;7;33.5440292358;48.6872596741;23;82.7061576843;
73;7;35.5187683105;36.9209060669;16;40.9775351286;7;35.6593856812;48.9097442627;22;84.0059027672;
74;7;34.5999984741;39.0402526855;16;41.8277788162;7;36.2013282776;50.0;22;84.9768981934;
75;7;32.7126159668;42.0698394775;16;42.7037572861;7;36.4197998047;51.0;23;85.8532867432;
