Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;5;20.0;
5;2;9.60000038147;11.6999998093;5;24.0;1;8.0;10.0;5;20.0;
6;2;10.9000005722;11.5;5;24.0824999809;1;9.0;10.0;5;20.0;
7;2;11.9247503281;11.5;5;24.1709132195;1;9.5;10.0;5;20.0;
8;2;12.2512731552;11.5;5;24.7372205257;1;9.5;10.0;5;20.3999996185;
9;2;12.42116642;11.7299995422;5;25.2131069899;2;9.59000015259;10.3999996185;4;21.7264003754;
10;2;12.5639324188;11.9106416702;5;25.5151138306;2;9.88844013214;10.3632001877;4;22.0903717279;
11;2;12.6545352936;12.0;4;26.8929114342;2;9.97033405304;10.4951858521;4;23.2838120461;
12;2;14.654258728;12.6000003815;4;28.0461622477;2;10.238858223;11.0209560394;5;24.3146933317;
13;2;16.654258728;13.0788002014;4;29.0042335987;2;12.0379104614;11.4571752548;4;25.1981878281;
14;2;18.654258728;13.4505519867;4;29.8032934666;2;14.0379104614;11.8107032776;4;25.9559320211;
15;2;19.8476543427;13.7328653336;4;30.4797766209;2;16.0379104614;12.0916318893;4;26.6120283604;
16;2;20.9241790771;13.943564415;4;30.8689553738;2;17.1704521179;12.3113050461;4;27.1901185513;
17;2;22.0070724487;14.0;5;31.166782856;2;18.2242145538;12.4808797836;4;27.4906733036;
18;2;23.0964202881;14.0;5;31.4860963821;2;19.2832355499;12.5;4;27.7773330212;
19;3;23.4458274841;14.0;4;31.8264753819;2;20.2499008179;12.5;5;28.0890238285;
20;3;23.5479431152;14.0;4;32.1870641708;2;20.3200302124;12.5;5;28.4260663986;
21;3;23.6561183929;14.0;5;32.566534996;2;20.3958644867;12.5;5;28.788336277;
22;4;23.7699604034;14.0;4;32.9630684853;2;20.4773750305;12.5;5;29.1751885414;
23;4;23.8889198303;14.0;4;33.3743543625;2;20.5644168854;12.5;5;29.585392952;
24;4;24.0123062134;14.0;4;33.7976193428;2;20.6567134857;12.5;5;30.0170898438;
25;4;22.3999996185;15.0;4;34.2296800613;2;20.7538452148;12.5;5;30.4677705765;
26;4;21.3999996185;15.0;5;34.6670236588;2;20.8552474976;12.5;5;30.9342932701;
27;4;21.3999996185;15.0;5;36.1059122086;2;20.9602165222;12.5;5;31.4129357338;
28;4;21.3999996185;15.0;5;36.5425057411;2;21.0679111481;12.5;5;31.8994894028;
29;4;22.3999996185;15.5;5;36.9729938507;2;21.1773853302;12.5;5;32.3893885612;
30;4;21.6999988556;15.0;5;37.3937292099;2;21.287612915;12.5;5;32.877872467;
31;4;21.6999988556;16.0;5;37.8013515472;2;21.3975219727;12.5;5;33.360165596;
32;4;21.3404045105;17.0;5;38.1928930283;2;19.625;13.5;5;33.8316650391;
33;4;20.4578666687;18.0;6;38.5658588409;2;19.625;14.5;6;34.2881155014;
34;4;19.5697555542;19.0;6;38.9182786942;2;20.625;12.5;6;34.7257604599;
35;4;18.9754829407;20.5;6;39.2487277985;2;21.625;12.5;5;35.141462326;
36;4;19.0746192932;21.5;6;39.5563201904;2;19.625;13.5;5;35.5327749252;
37;4;19.1668968201;22.5;5;39.8406734467;2;20.625;12.5;5;35.8979701996;
38;5;19.2522010803;23.5;5;40.1018610001;2;21.625;12.5;5;36.2360286713;
39;5;19.3305587769;24.0;5;40.340344429;2;22.1531066895;12.5;5;36.5465888977;
40;5;19.4021034241;25.5;5;40.5569057465;3;21.1531066895;14.0;3;37.8298740387;
41;5;19.4670715332;26.5;6;40.7525749207;3;23.1531066895;13.0;2;38.2165974379;
42;5;18.4670715332;26.5;6;40.9285612106;3;21.8792495728;13.5;2;38.5932935476;
43;5;18.4670715332;27.5;7;41.0861902237;3;20.9119720459;13.5;2;38.9627895355;
44;5;20.4670715332;28.5;7;41.2268505096;3;20.9484882355;13.5;2;39.3281366825;
45;5;22.4670715332;29.5;8;42.25;3;22.9891242981;16.5;2;39.6924949884;
46;5;25.4670715332;31.5;7;42.2899999619;3;24.0342102051;19.5;3;40.0402543545;
47;5;27.6749992371;31.5;8;42.3311839104;3;25.0090560913;22.5;2;40.2842636108;
48;5;28.6749992371;32.5;9;42.3735535145;3;25.0639610291;25.5;3;40.5518820286;
49;5;30.0120658875;33.5;9;42.4171074629;3;25.1241722107;27.5;4;40.8440244198;
50;5;30.0750007629;34.5;11;42.461841464;3;25.189907074;27.5;6;41.1613030434;
51;6;30.4385528564;34.5;10;42.5077478886;3;25.2612915039;27.5;6;41.5039470196;
52;6;30.4523258209;34.0;11;42.5548160076;3;24.5499992371;28.5;8;41.871723175;
53;6;30.0750007629;35.1524085999;12;42.6030313969;4;24.5499992371;29.4358615875;7;42.263862133;
54;6;30.4809112549;34.5;13;42.6523760557;4;24.5499992371;29.6319313049;7;42.6789975166;
55;6;30.0750007629;35.2011871338;13;42.7028282881;4;25.5499992371;27.6319313049;8;43.1151270866;
56;6;30.0750007629;35.2264137268;13;42.7543625832;4;25.7009048462;27.5;8;43.5695996284;
57;6;30.526309967;34.5;13;43.8069496155;4;25.8031616211;27.5;9;44.0391392708;
58;6;31.5420856476;35.5;14;43.8805561066;4;24.5499992371;28.5;9;44.5199065208;
59;7;32.5581665039;36.5;13;43.9553409815;4;24.5499992371;29.5;9;45.007601738;
60;7;32.0750007629;37.832572937;14;44.0312570333;4;24.5499992371;30.5;8;46.4976010323;
61;7;32.0750007629;39.3603363037;15;44.1082526445;4;26.5499992371;29.5;9;47.0151250362;
62;7;32.6081314087;39.5;16;44.1862725019;4;28.3466529846;29.5;9;47.5260117054;
63;7;32.0750007629;40.9681358337;16;44.2652571201;4;28.6933517456;30.5;10;48.0257127285;
64;7;32.6427345276;40.0614051819;17;46.2690603733;4;28.8057861328;31.5;11;48.5100624561;
65;7;33.5375518799;40.2719459534;17;48.8945623636;4;28.9147644043;32.5;11;48.9754246473;
66;7;32.5858612061;43.3242759705;17;50.2390075922;4;29.0194702148;32.5;11;49.418798089;
67;7;33.1651649475;45.2095146179;18;51.3266483545;4;28.8517684937;33.0943527222;11;49.8378810883;
68;7;35.0564994812;45.0213661194;18;52.0446975231;4;28.9385452271;32.5;13;50.2310936451;
69;7;34.3464927673;47.1462135315;19;52.5165189505;4;29.0193786621;32.5;13;50.5975515842;
70;7;34.5999984741;50.1634101868;18;52.960123539;5;27.3097496033;33.5;12;52.5660607815;
71;7;34.5999984741;52.1633911133;19;53.3782293797;5;26.8627510071;35.6692085266;13;54.2372717857;
72;8;35.4673614502;51.8268508911;18;53.7671859264;5;25.3504219055;37.3899993896;13;55.644972682;
73;8;34.5999984741;53.3111000061;19;53.9932669401;6;25.495464325;40.6872596741;13;57.8263629675;
74;8;34.9377861023;54.9336509705;20;54.2227628231;6;25.4942378998;41.6872596741;14;58.6994330883;
75;8;34.9415855408;56.0420722961;20;54.4552540779;7;23.1592674255;43.457775116;13;61.5666911602;
76;8;34.9453811646;56.2885475159;20;54.6902954578;7;22.1592674255;45.4844245911;14;63.9589495659;
77;8;34.5999984741;58.2831497192;21;54.9274190664;7;23.1592674255;48.9997138977;14;65.9302726984;
78;8;34.5999984741;59.7011871338;20;55.1661399603;7;24.1592674255;52.3867797852;13;67.5449756384;
79;8;34.5999984741;61.7011871338;20;55.4059605598;7;25.1592674255;49.6627922058;14;68.6950089931;
80;8;32.5999984741;64.7011871338;22;55.6463756561;7;26.1592674255;49.7705154419;14;69.5109468699;
81;8;32.5999984741;63.8603363037;21;55.8868786097;8;28.1592674255;49.7705154419;14;70.2194896936;
82;7;30.6000003815;65.8885498047;21;56.1269667149;9;27.2000007629;52.7705154419;16;70.8326992989;
83;6;27.6000003815;62.9171905518;22;54.800309062;10;27.2000007629;55.7705154419;14;72.7755737305;
84;6;27.6000003815;61.9462203979;23;55.0031455755;10;29.2000007629;56.7705154419;14;73.0379505157;
85;6;25.6000003815;63.9756278992;23;55.2041993141;10;29.2000007629;60.7705154419;14;73.157329917;
86;6;24.6000003815;66.0053710938;23;55.4030456543;10;29.2000007629;64.7705154419;14;73.2775565386;
87;6;24.6000003815;65.0354232788;23;55.5992867947;10;30.2000007629;65.7705154419;14;74.3985273838;
88;6;23.0;67.0657501221;22;55.7925548553;10;30.2000007629;70.7705154419;15;74.5201365948;
89;6;23.0;69.0963287354;21;55.9825129509;10;32.2000007629;71.7705154419;13;74.6422758102;
90;6;24.0;68.1271057129;20;56.168859005;10;32.2000007629;72.7705154419;11;74.7648341656;
91;6;23.0;70.7830505371;20;56.3513255119;10;31.2000007629;76.2421417236;11;74.8876992464;
92;6;23.0;72.8141326904;21;56.5296802521;10;32.2000007629;76.2733917236;12;75.0107569695;
93;7;24.0;71.8453063965;27;56.7037258148;10;32.2000007629;76.3046340942;13;75.133893013;
94;8;24.0;71.2515411377;19;58.6371668577;9;29.2000007629;74.3358230591;15;73.4713208675;
95;8;26.0;73.9077911377;19;58.8239414692;10;30.2000007629;74.3669281006;14;73.5725847483;
96;8;29.0;72.9390182495;20;59.0058946609;10;30.2000007629;74.3979034424;14;73.6737115383;
97;8;29.0;74.9701843262;20;59.182948947;10;29.2000007629;77.4287109375;11;73.7745965719;
98;8;27.0;76.0012512207;21;59.3550539017;10;30.2000007629;76.9593276978;10;73.8751364946;
99;8;28.375;76.9700622559;22;59.5221841335;10;30.2000007629;77.4897003174;11;73.9752293825;
100;8;29.0;79.0131225586;22;59.6843378544;10;29.2000007629;80.5197982788;11;74.0747761726;
101;8;30.0;81.0558776855;21;59.8415324688;10;30.2000007629;80.5495910645;12;74.1736798286;
102;8;32.375;80.0982971191;22;59.9920532703;10;30.2000007629;80.5790481567;13;74.2718465328;
103;8;32.375;82.1403121948;23;60.0720566511;11;30.2000007629;80.6081314087;12;74.3691854477;
104;8;33.375;84.1818847656;23;60.1511790752;11;31.2000007629;81.6368179321;13;74.4656088352;
105;8;35.375;83.2229690552;24;60.2293527126;11;33.2000007629;79.6650772095;13;74.5610339642;
106;8;34.5999984741;85.2635192871;24;60.2907235622;11;33.2000007629;80.6928787231;14;74.6553812027;
107;8;34.5999984741;87.3035049438;25;60.346971035;11;33.25;82.4082946777;14;74.7485752106;
108;8;35.5999984741;87.342880249;25;60.4022974968;11;33.25;83.1458511353;14;74.8405456543;
109;8;34.5999984741;90.3816070557;26;60.4566559792;11;31.25;85.1826782227;14;75.9312264919;
110;8;34.9749984741;93.4196624756;26;60.5100040436;11;30.25;86.2187652588;15;76.0505564213;
111;8;35.9749984741;92.5820007324;26;60.5623030663;11;31.2000007629;88.2540740967;15;76.1690700054;
112;8;34.9749984741;93.6186141968;27;61.4335103035;11;32.2000007629;88.2885818481;16;76.2867083549;
113;8;34.9881248474;95.1978302002;20;62.3162530661;11;29.2000007629;87.573059082;15;75.1624909639;
114;9;35.5999984741;94.7213821411;11;65.6899100542;10;25.1100006104;82.3965454102;13;71.6332083344;
115;9;35.5999984741;97.3421783447;9;66.7601281404;10;27.0289993286;76.239440918;10;70.6983498335;
116;9;36.5999984741;99.9605484009;11;68.8284707069;10;27.1351776123;75.8764190674;11;69.8602207303;
117;9;39.0434608459;99.5365142822;11;69.9476493597;11;25.8904914856;74.2623901367;12;69.1090208888;
118;9;39.5999984741;101.721725464;13;71.0539621115;11;25.8904914856;72.9550857544;13;68.4260594845;
119;9;39.0727310181;104.906646729;15;72.141638875;11;25.8904914856;72.6410369873;21;67.9834554195;
120;8;38.0877380371;100.090621948;16;69.4704358578;12;26.73046875;76.6747512817;16;71.260343194;
121;8;37.102973938;103.273071289;17;70.2733949423;12;30.6874198914;76.7202072144;16;71.3081427217;
122;8;37.5999984741;104.453384399;17;71.0409097672;12;30.6486778259;80.7757949829;16;73.7546482682;
123;8;38.1341018677;103.631011963;18;71.7720862627;12;30.6486778259;82.91746521;17;75.8081723452;
124;8;36.5999984741;107.805435181;21;72.4669134617;12;29.6486778259;87.9398727417;17;79.5398128629;
125;8;36.5999984741;111.296844482;22;73.1261060238;12;33.8227996826;90.9557800293;17;80.9854511023;
126;8;38.5999984741;108.501266479;21;73.7509375811;12;38.3901901245;91.1870727539;18;82.2019388676;
127;8;37.1985664368;110.304885864;23;74.3430832624;12;38.4819374084;94.9827575684;19;83.2005059719;
128;8;37.2150535583;112.744003296;24;74.9044775963;12;39.7415008545;97.484375;20;83.9788480997;
129;8;38.2316589355;111.962493896;25;75.4371948242;12;40.6016044617;98.3969192505;21;84.7776030898;
130;8;38.2483634949;111.177825928;25;75.8328745365;13;41.6418151855;98.6067810059;20;85.5964826345;
131;8;37.2651481628;113.389816284;26;76.1868062019;13;42.5424499512;98.9085006714;21;86.4352127314;
132;8;38.281993866;112.598251343;27;76.535620451;13;44.0520477295;98.0425872803;22;87.2935097218;
133;8;38.2988853455;111.803009033;28;76.8790884018;13;43.2999992371;100.172538757;22;88.1710434556;
134;8;36.5999984741;115.003967285;29;77.2170159817;13;43.6744155884;100.298179626;22;89.067397058;
135;8;37.5999984741;114.910728455;29;77.5492401123;13;43.7056236267;101.41934967;23;89.9820082784;
136;8;37.5999984741;114.143280029;31;77.8756220341;13;43.7388763428;102.535964966;23;90.9141155481;
137;8;37.3665084839;114.583221436;32;78.1960425377;13;43.7742004395;104.647964478;24;91.8626944423;
138;8;38.3833312988;113.768264771;32;78.5103960037;13;43.811630249;106.755355835;26;92.8263990879;
139;8;38.4000854492;112.94921875;33;78.7671704292;13;43.8511581421;108.858177185;26;93.803514719;
140;8;36.5999984741;116.090072632;35;78.9927396774;13;43.8927726746;110.956497192;27;94.791919589;
141;8;37.5999984741;116.1537323;35;79.2174611092;13;44.9364318848;110.976112366;27;95.7890693545;
142;8;37.5999984741;113.328292847;33;79.4409658909;13;45.7392272949;111.996147156;21;96.792000711;
143;8;37.4660415649;115.446716309;33;79.6628861427;13;45.807674408;113.016601562;22;97.7973669767;
