Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.5;3;24.0;1;6.0;12.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.0275000334;1;7.0;11.0;5;20.0;
3;2;8.20549964905;12.1000003815;3;24.0554736853;1;8.0;10.0;5;20.0;
4;2;9.21109485626;11.5;3;24.0839136839;1;8.0;10.0;5;20.0;
5;2;9.81678295135;11.5;3;24.1128118038;1;8.0;10.0;5;20.0;
6;2;10.9338436127;11.5;3;24.1421587467;1;9.0;10.0;5;20.0;
7;2;11.942647934;11.5;3;24.1719443798;1;9.5;10.0;5;20.0;
8;2;12.2515830994;11.5;3;24.6738762856;1;9.5;10.0;5;20.3999996185;
9;2;12.4021635056;11.7299995422;3;25.0780847073;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.5234260559;11.9106416702;3;25.3007038832;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.5902118683;12.0;3;26.5585768223;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;14.5539579391;12.6000003815;3;27.5758372545;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;16.5539588928;13.6460952759;3;28.3807754517;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;18.1463851929;14.0424203873;4;29.0085890293;1;12.7228336334;11.8107032776;5;24.1832637787;
15;3;19.1463851929;14.3500089645;4;29.4948974848;1;13.7228336334;12.0916318893;5;24.6226100922;
16;3;20.1463851929;14.5866718292;5;29.6743661165;1;14.7228336334;12.3113050461;5;24.9617595673;
17;3;21.1463851929;14.6697463989;5;29.7426071167;1;15.7228336334;12.4808797836;5;25.0;
18;3;22.1463851929;14.6970424652;5;29.8124402761;1;16.7228336334;12.5;5;25.0;
19;3;22.3999996185;14.9062204361;5;29.8838062286;1;17.625;12.5;5;25.0;
20;3;22.3999996185;14.9419031143;5;29.9566378593;1;17.625;12.5;5;25.0;
21;3;22.3999996185;14.9783191681;6;30.0308601856;1;17.625;12.5;6;25.0;
22;3;22.3999996185;15.0154304504;6;30.1063907146;1;17.625;12.5;6;25.0;
23;3;22.3999996185;15.0531949997;6;30.1831393242;1;17.625;12.5;7;25.0;
24;3;22.3999996185;15.0915699005;5;30.2610089779;1;17.625;12.5;6;25.0;
25;3;22.3999996185;15.1305046082;5;30.3398954868;1;17.625;12.5;6;25.0;
26;3;22.3999996185;15.1699476242;7;30.4196884632;1;17.625;12.5;6;25.0;
27;4;21.1259059906;15.0;6;30.5002715588;1;17.625;12.5;6;25.0;
28;4;20.1500816345;16.0;6;30.5815236568;2;17.625;12.5;4;33.9897680283;
29;4;20.3999996185;15.0;7;30.663318634;2;18.625;12.5;4;34.4401760101;
30;4;21.3999996185;15.8643226624;7;30.7455267906;2;17.625;13.5;4;34.870631218;
31;4;22.3999996185;15.921869278;7;30.8280153275;2;17.625;14.5;5;35.2782258987;
32;4;22.3999996185;15.9796104431;7;30.910649538;2;17.625;15.5;5;35.6607580185;
