Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;4;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;4;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;4;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;4;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;8.9015007019;8.67000007629;3;17.6278438568;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;8.96626472473;8.81392192841;2;17.869726181;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;9.02068901062;8.93486309052;2;18.786491394;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;9.22696018219;9.39324569702;3;19.5780620575;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;11.0206890106;9.78903102875;3;20.2480106354;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;12.0206890106;10.1240053177;3;20.8052330017;1;13.7228336334;12.0916318893;4;24.6226100922;
16;1;13.0206890106;10.4026165009;3;21.2618598938;1;14.7228336334;12.3113050461;4;24.9617595673;
17;1;14.0206890106;10.6309299469;3;21.6314201355;1;15.7228336334;12.4808797836;4;25.0;
18;1;15.0206890106;10.8157100677;3;21.9274635315;1;16.7228336334;12.5;5;25.0;
19;1;16.0206890106;10.9637317657;3;22.0;1;17.625;12.5;5;25.0;
20;1;16.9500007629;11.0;3;22.0;1;17.625;12.5;5;25.0;
21;1;16.9500007629;11.0;3;22.0;1;17.625;12.5;5;25.0;
22;1;16.9500007629;11.0;4;22.0;1;17.625;12.5;6;25.0;
23;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;7;25.0;
24;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;7;25.0;
25;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;7;25.0;
26;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;8;25.0;
27;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;8;25.0;
28;1;16.9500007629;11.0;6;22.0;1;17.625;12.5;8;25.0;
29;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
30;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
31;1;16.9500007629;11.0;7;22.0;1;15.625;13.5;8;25.0;
32;1;16.9500007629;11.0;8;22.0;1;14.625;14.5;8;25.0;
33;2;14.9500007629;12.0;6;42.0;1;13.625;15.5;8;25.0;
34;2;14.9500007629;13.0;7;43.2000007629;1;12.625;16.5;8;25.0;
35;2;14.9500007629;14.0;7;44.2175998688;1;12.0;17.5;8;25.0;
36;2;15.0;15.0;7;45.0579586029;1;12.0;18.5;9;25.0;
37;2;16.0;16.0;7;45.736333847;1;12.0;19.5;10;25.0;
38;2;17.0;17.0;7;46.273645401;1;12.0;20.5;11;25.0;
39;2;18.0;18.0;7;46.6926937103;1;12.0;21.5;11;25.0;
40;2;19.0;19.0;7;47.0;1;12.0;22.5;12;25.0;
41;2;20.0;20.0;7;47.0;1;12.0;23.5;12;25.0;
42;2;21.0;21.0;8;47.0;1;12.0;24.5;13;25.0;
43;2;21.5;22.0;10;47.0;1;12.0;25.5;14;25.0;
44;2;21.5;23.0;10;47.0;1;12.0;26.5;14;25.0;
45;2;21.5;24.0;10;47.0;1;12.0;27.5;14;25.0;
46;2;21.5;25.0;11;47.0;1;12.0;28.5;16;25.0;
47;2;21.5;26.0;12;47.0;1;12.0;29.5;16;25.0;
48;2;21.5;27.0;13;47.0;1;13.0;27.5;16;25.0;
49;2;21.5;28.0;13;47.0;1;12.0;28.5;17;25.0;
50;2;21.5;29.0;14;47.0;1;12.0;29.5;18;25.0;
51;2;22.5;28.0;14;47.0;1;13.0;27.5;18;25.0;
52;2;23.5;28.0;15;47.0;1;12.0;28.5;18;25.0;
53;2;24.5;28.0;15;47.0;1;12.0;29.5;19;25.0;
54;2;25.5;28.0;15;47.0;1;13.0;27.5;19;25.0;
55;2;26.4500007629;28.0;15;47.0;1;12.0;28.5;19;25.0;
56;2;26.4500007629;27.0;16;47.0;1;12.0;29.5;19;25.0;
57;2;26.4500007629;26.0;16;47.0;1;13.0;27.5;20;25.0;
58;3;26.4500007629;25.0;16;47.0;1;12.0;28.5;20;25.0;
59;3;26.4500007629;24.0;16;47.0;1;12.0;29.5;20;25.0;
60;3;26.4500007629;23.0;17;47.0;1;12.0;30.5;20;25.0;
61;4;26.4500007629;22.0;16;47.0;1;12.0;31.5;20;25.0;
62;4;26.4500007629;21.0;16;47.0;1;12.0;32.5;21;25.0;
63;4;26.4500007629;21.0;16;47.0;1;12.0;33.5;22;25.0;
64;4;26.4500007629;21.0;16;47.0;1;12.0;34.5;22;25.0;
65;5;26.4500007629;21.0;15;76.0;1;13.0;32.5;23;25.0;
66;5;27.4500007629;22.0;15;78.7399997711;1;12.0;33.5;24;25.0;
67;5;29.4500007629;24.0;15;80.0795223713;1;12.0;34.5;24;25.0;
68;5;31.4500007629;26.0;15;81.0557272434;1;13.0;32.5;24;25.0;
69;5;32.6886329651;28.0;15;81.7484090328;1;12.0;33.5;26;25.0;
70;5;33.6956481934;30.0;15;82.1235172749;1;12.0;34.5;27;25.0;
71;5;34.7027931213;31.0;15;83.1558350325;1;13.0;32.5;27;25.0;
72;5;36.7100639343;32.0;15;83.2587089539;1;12.0;33.5;28;25.0;
73;6;38.7174606323;33.0;11;95.3900521994;1;12.0;34.5;28;25.0;
74;6;38.4500007629;36.6229515076;12;98.843067646;1;13.0;32.5;29;25.0;
75;6;39.75;39.6587982178;12;101.585017562;1;12.0;33.5;29;25.0;
76;6;40.9840011597;42.696231842;13;103.586875558;2;13.0;35.5;27;26.0;
77;6;42.2123565674;44.7352714539;13;105.023071408;2;15.0;34.5;28;26.1299999952;
78;6;44.1458435059;46.7759284973;15;105.891263604;4;18.2542495728;36.5;26;28.2754310369;
79;6;45.2000007629;47.8182029724;15;106.481862068;4;21.2869720459;38.5;27;28.4777240753;
80;6;44.2000007629;51.8620872498;15;107.040185213;4;22.5574893951;40.5;27;28.699518919;
81;6;43.2000007629;55.3263244629;16;107.533429503;4;23.0;42.5;28;28.9422653913;
82;7;42.2000007629;58.4683532715;16;107.999346972;4;23.625;43.7730979919;29;29.2073618174;
83;7;41.2000007629;60.6515388489;17;108.441761494;5;24.3466567993;42.4000015259;28;29.4961050749;
84;7;40.2000007629;64.7731170654;17;108.779769659;6;24.1389598846;42.2482910156;27;39.8096299171;
85;7;39.2000007629;67.9356994629;19;109.038680077;8;25.4821662903;41.4000015259;25;40.5488400459;
86;7;39.2000007629;68.1048431396;19;109.306715965;8;25.625;40.5;25;41.2887341976;
87;7;37.7999992371;71.2802734375;20;109.583342314;8;26.8657264709;40.5;25;42.0282617807;
88;7;37.7999992371;74.4616241455;20;110.867899418;8;26.9539222717;40.5;26;42.7665861845;
