Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;2;6.0;13.6999998093;3;18.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;1;7.0;13.0;6;20.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;1;8.0;12.0;6;20.0;
4;2;7.72082567215;10.3000001907;3;18.2141259909;1;8.0;11.0;6;20.0;
5;2;7.7321190834;9.30000019073;3;18.293479681;1;8.0;10.0;6;20.0;
6;2;8.84103298187;8.5;3;18.3769934177;1;9.0;10.0;6;20.0;
7;2;9.13482284546;8.5;3;18.4647493362;1;9.5;10.0;6;20.0;
8;2;9.15456867218;8.5;3;18.9114601612;1;9.5;10.0;6;20.3999996185;
9;2;9.25507926941;8.67000007629;3;19.3121117353;2;9.59000015259;10.5;5;21.7264003754;
10;2;9.34522533417;8.81392192841;2;19.6729998589;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;9.42642593384;8.93486309052;2;20.7691317797;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;9.67305469513;9.39324569702;2;21.7543540001;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;9.89472961426;9.78903102875;2;22.6326544285;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;11.763504982;10.1240053177;2;23.4132072926;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;13.763504982;10.4026165009;2;24.1082558632;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;15.763504982;10.6309299469;2;24.7312479019;2;16.9954986572;12.3113050461;4;26.2195074558;
17;2;16.9244213104;10.8157100677;3;25.2954318523;2;18.0058269501;12.4808797836;4;26.3048160076;
18;3;17.984752655;10.9637317657;2;25.6502726078;2;19.0164165497;12.5;5;26.3530313969;
19;3;19.0482711792;11.0;2;25.9459347725;2;19.9294319153;12.5;5;26.4023760557;
20;3;19.8378353119;11.0;2;26.2538781166;2;19.9405345917;12.5;4;26.4528282881;
21;3;18.9500007629;12.0;2;26.5727539062;2;19.9518871307;12.5;4;26.5043625832;
22;3;18.9500007629;13.0;2;26.9009518623;2;19.9634819031;12.5;5;26.5569496155;
23;3;18.9500007629;13.4504756927;3;27.2366204262;2;19.9753131866;12.5;5;26.6105561256;
24;3;18.9500007629;13.6183099747;3;27.5777015686;2;19.9873752594;12.5;6;26.6651450396;
25;3;18.9500007629;13.7888507843;4;27.9219741821;3;19.9996566772;12.5;5;26.72067523;
26;3;18.9500007629;13.9609870911;4;28.2671084404;3;20.0121517181;12.5;6;26.7771017551;
27;3;18.9500007629;14.1335544586;4;28.6107273102;3;20.024848938;12.5;6;26.8343759775;
28;3;18.9500007629;14.3053636551;4;28.9504704475;3;19.625;13.2337503433;7;26.8924454451;
29;3;18.9500007629;14.4752349854;4;29.2840604782;3;18.0508003235;13.5;7;26.9512542486;
30;3;16.9500007629;16.4752349854;4;29.6093621254;3;17.064031601;14.5;8;27.0107431412;
31;3;15.9500007629;18.4752349854;4;29.9244384766;3;16.0774173737;15.5;8;27.0708494186;
32;3;14.9500007629;20.4752349854;4;30.2275924683;3;15.0909414291;16.5;8;27.1315076351;
33;3;14.0;22.40483284;4;30.5174016953;3;14.4795894623;17.5;8;27.1926498413;
34;3;14.0;23.6656608582;5;30.7927350998;3;14.4933462143;18.5;8;27.2542052269;
35;3;14.0;24.9134616852;5;31.0527591705;3;14.5071964264;19.5;8;27.3161010742;
36;3;14.0;26.1474838257;5;31.2969341278;3;14.5211229324;20.5;8;27.3782629967;
37;3;14.0;27.3672409058;5;31.5249938965;3;14.5351085663;21.5;9;27.4406147003;
38;3;14.0;28.5724945068;6;31.7369251251;3;14.5491380692;22.5;10;27.5030794144;
39;3;14.0;29.7632331848;6;31.9329366684;3;14.5631923676;23.5;11;27.5655794144;
40;3;14.0;30.9396438599;6;32.1134243011;3;14.577255249;24.5;11;27.628036499;
41;3;14.0;32.1020812988;6;32.2789382935;3;14.5913085938;25.5;12;27.690372467;
42;4;15.0;31.1020812988;6;32.4301481247;3;14.6053333282;26.5;13;27.7525100708;
43;4;15.0;30.1020812988;6;32.5678110123;3;14.6193141937;27.5;13;27.8143725395;
44;4;16.0;30.1020812988;6;32.6927423477;3;14.633234024;28.5;14;27.8758842945;
45;4;17.0;29.6234664917;7;32.75;3;14.6470737457;29.5;15;27.936971426;
46;4;18.0;28.6749992371;9;32.75;3;15.6608181;27.5;15;27.9975619316;
47;4;18.9500007629;27.6749992371;9;32.75;3;14.674451828;28.5;16;28.0575861931;
48;4;18.9500007629;26.6749992371;10;32.75;3;14.68795681;29.5;17;28.1169772148;
49;4;18.9500007629;25.6749992371;10;32.75;3;15.7013196945;27.5;17;28.1756706238;
50;5;18.9500007629;24.6749992371;9;32.75;4;14.7145261765;28.5;15;38.2336053848;
51;5;18.9500007629;23.6749992371;9;32.75;4;16.7275619507;28.5;15;38.6907231808;
52;5;18.9500007629;25.6749992371;9;33.75;4;18.0;29.5;17;39.1213707924;
53;5;19.9500007629;28.6749992371;10;33.8574999571;4;20.753068924;30.5;17;39.5242362022;
54;5;20.9500007629;30.6749992371;10;33.9753656387;4;22.7655181885;31.5;17;39.8986907005;
55;5;20.9500007629;32.6749992371;10;34.1043308973;5;21.0;32.5;18;40.2447223663;
