Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;9.02068901062;8.93486309052;4;18.786491394;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;9.22696018219;9.39324569702;5;19.5780620575;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;11.0206890106;9.78903102875;5;20.2480106354;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;12.0206890106;10.1240053177;5;20.8052330017;1;13.7228336334;12.0916318893;4;24.6226100922;
16;1;13.0206890106;10.4026165009;5;21.2618598938;1;14.7228336334;12.3113050461;4;24.9617595673;
17;1;14.0206890106;10.6309299469;5;21.6314201355;1;15.7228336334;12.4808797836;4;25.0;
18;1;15.0206890106;10.8157100677;5;21.9274635315;1;16.7228336334;12.5;5;25.0;
19;1;16.0206890106;10.9637317657;5;22.0;1;17.625;12.5;5;25.0;
20;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;6;25.0;
21;1;16.9500007629;11.0;4;22.0;1;17.625;12.5;7;25.0;
22;1;16.9500007629;11.0;5;22.0;1;17.625;12.5;7;25.0;
23;1;16.9500007629;11.0;6;22.0;1;17.625;12.5;7;25.0;
24;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
25;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
26;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
27;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
28;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
29;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
30;1;16.9500007629;11.0;7;22.0;1;17.625;12.5;8;25.0;
31;1;16.9500007629;11.0;7;22.0;1;15.625;13.5;9;25.0;
32;1;16.9500007629;11.0;7;22.0;1;14.625;14.5;9;25.0;
33;1;14.9500007629;12.0;7;22.0;1;13.625;15.5;8;25.0;
34;1;13.9500007629;13.0;7;22.0;1;12.625;16.5;8;25.0;
35;1;12.9500007629;14.0;8;22.0;1;12.0;17.5;8;25.0;
36;1;12.0;15.0;8;22.0;1;12.0;18.5;8;25.0;
37;1;12.0;16.0;8;22.0;1;12.0;19.5;8;25.0;
38;1;12.0;17.0;8;22.0;1;12.0;20.5;8;25.0;
39;1;12.0;18.0;8;22.0;1;12.0;21.5;9;25.0;
40;1;12.0;19.0;8;22.0;1;12.0;22.5;9;25.0;
41;1;12.0;20.0;8;22.0;1;12.0;23.5;9;25.0;
42;1;12.0;21.0;9;22.0;1;12.0;24.5;11;25.0;
43;1;12.0;22.0;9;22.0;1;12.0;25.5;12;25.0;
44;1;12.0;23.0;9;22.0;1;12.0;26.5;12;25.0;
45;1;12.0;24.0;11;22.0;1;12.0;27.5;13;25.0;
46;1;12.0;25.0;11;22.0;1;12.0;28.5;13;25.0;
47;1;12.0;26.0;11;22.0;1;12.0;29.5;14;25.0;
48;1;12.0;27.0;12;22.0;1;13.0;27.5;15;25.0;
49;1;12.0;28.0;12;22.0;1;12.0;28.5;16;25.0;
50;1;12.0;29.0;13;22.0;1;12.0;29.5;16;25.0;
51;1;12.0;30.0;13;22.0;1;13.0;27.5;17;25.0;
52;1;13.0;28.0;14;22.0;1;12.0;28.5;17;25.0;
53;1;12.0;29.0;15;22.0;1;12.0;29.5;16;25.0;
54;1;12.0;30.0;16;22.0;1;13.0;27.5;15;25.0;
55;1;13.0;28.0;17;22.0;1;12.0;28.5;16;25.0;
56;1;12.0;29.0;17;22.0;1;12.0;29.5;16;25.0;
57;1;12.0;30.0;17;22.0;1;13.0;27.5;17;25.0;
58;1;13.0;28.0;18;22.0;1;12.0;28.5;18;25.0;
59;1;12.0;29.0;18;22.0;1;12.0;29.5;18;25.0;
60;1;12.0;30.0;18;22.0;1;12.0;30.5;19;25.0;
61;1;12.0;31.0;19;22.0;1;12.0;31.5;19;25.0;
62;1;12.0;32.0;20;22.0;1;12.0;32.5;20;25.0;
63;1;12.0;33.0;20;22.0;1;12.0;33.5;21;25.0;
64;1;12.0;34.0;21;22.0;1;12.0;34.5;21;25.0;
65;1;12.0;35.0;21;22.0;1;13.0;32.5;21;25.0;
66;1;13.0;33.0;22;22.0;1;12.0;33.5;23;25.0;
67;1;12.0;34.0;23;22.0;1;12.0;34.5;24;25.0;
68;1;12.0;35.0;24;22.0;1;13.0;32.5;25;25.0;
69;1;13.0;33.0;25;22.0;1;12.0;33.5;25;25.0;
70;1;12.0;34.0;25;22.0;2;12.0;34.5;24;25.0;
71;2;12.0;35.0;25;22.0;2;13.0;32.5;25;25.0;
72;2;13.0;33.0;26;22.0;2;12.0;33.5;26;25.0;
73;2;12.0;34.0;26;22.0;2;12.0;34.5;26;25.0;
74;2;12.0;35.0;26;22.0;3;13.0;32.5;25;25.0;
75;2;13.0;33.0;24;22.0;3;12.0;33.5;25;25.0;
76;2;12.0;34.0;22;22.0;3;12.0;34.5;25;25.0;
77;2;12.0;35.0;22;22.0;3;13.0;32.5;25;26.0;
78;2;13.0;33.0;23;23.0;3;15.0;32.5;26;26.0900000334;
79;2;15.0;33.0;23;23.0399999619;3;17.0;32.5;26;26.1871190071;
80;2;17.0;33.0;24;23.0811839104;3;18.2671012878;32.5;26;26.2917383909;
81;3;18.2432670593;33.0;23;23.1235535145;3;19.0;32.5;27;27.4042263031;
82;3;19.2028007507;33.0;23;23.1671074629;3;20.625;33.5;27;27.564930439;
83;3;19.212600708;33.0;24;23.211841464;3;21.625;33.5;28;27.7665534019;
84;3;19.2226657867;32.0;24;23.2577478886;3;21.8752861023;33.5;28;27.9812242985;
85;3;19.2329940796;31.0;24;23.3048160076;3;21.8925247192;33.5;28;28.2093088627;
86;3;19.2435836792;30.0;25;23.3530313969;3;21.9107456207;33.5;28;28.4511016607;
87;3;19.2544326782;29.0;25;23.4023760557;3;21.929977417;32.5;29;28.7068128586;
88;3;19.2655353546;28.0;25;24.4528282881;3;21.9502410889;31.5;29;28.9765540361;
89;3;20.2768878937;28.0;25;24.5543625355;3;21.9715595245;30.5;29;29.260324955;
90;3;21.288482666;28.0;26;24.6589245796;3;21.9939460754;29.5;29;29.5580006838;
91;3;21.5482597351;28.0;26;24.7665060759;3;22.0174121857;29.5;29;29.8693195581;
92;3;21.5724639893;28.0;26;24.8770897388;3;22.7205982208;27.5;30;30.1382793188;
