Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;2;7.0;13.3000001907;5;21.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;8.14999961853;12.0;5;21.1200000048;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.16800022125;11.0;5;21.2530560493;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.18795871735;10.0;5;21.4002518654;
6;1;8.55000019073;8.5;5;17.0;2;9.31505680084;10.0;4;21.5626775026;
7;1;8.82499980927;8.5;5;17.0;2;9.85160255432;10.0;4;21.7414059639;
8;1;8.82499980927;8.5;5;17.0;2;9.89181613922;10.0;4;22.3548774719;
9;1;8.82499980927;8.5;5;17.3400001526;2;10.0298480988;10.1999998093;4;22.9167456627;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;10.1562671661;10.3632001877;3;23.4393892288;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;10.2738628387;10.4951858521;3;24.8717758656;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;10.5961503983;11.0209560394;3;26.1735084057;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.4561443329;11.4571752548;3;27.3609917164;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.4561443329;11.8107032776;3;28.4561290741;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.4561443329;12.0916318893;3;29.4820175171;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;16.7228336334;13.3113050461;3;30.4597220421;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.7228336334;12.4808797836;3;31.1853199005;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;20.1145305634;12.5;3;31.9160957336;
19;1;16.0206890106;10.9637317657;4;22.0;2;21.1811218262;12.5;3;32.6826691628;
20;1;16.9500007629;11.0;4;22.0;2;21.3535995483;12.5;4;33.475315094;
21;1;16.9500007629;11.0;4;22.0;2;21.5319461823;12.5;5;34.2825622559;
22;1;16.9500007629;11.0;5;22.0;2;21.7135772705;12.5;5;35.0917634964;
23;1;16.9500007629;11.0;6;22.0;2;21.895647049;12.5;5;35.8898439407;
24;1;16.9500007629;11.0;6;22.0;2;22.075214386;12.5;5;36.6641292572;
25;1;14.9500007629;12.0;6;22.0;2;22.2494277954;12.5;7;37.4031534195;
26;1;13.9500007629;13.0;7;22.0;3;22.4157104492;12.5;6;38.0973386765;
27;1;12.9500007629;14.0;8;22.0;3;22.5719013214;12.5;6;38.7394571304;
28;2;12.0;15.0;8;42.0;3;18.5719013214;14.5;7;39.3248329163;
29;2;13.0;16.0;7;43.2000007629;3;18.625;14.5;7;39.8512945175;
30;2;14.0;17.0;7;44.2175998688;4;19.625;15.5;4;50.3189182281;
31;2;15.0;18.0;7;45.0579586029;4;20.625;17.5;4;51.1296310425;
32;2;16.0;19.0;7;45.736333847;4;20.625;15.5;3;51.8611516953;
33;2;17.0;20.0;7;46.273645401;4;21.625;15.5;3;52.5164699554;
34;2;18.0;21.0;8;46.6926937103;4;21.625;17.5;4;54.0997743607;
35;2;19.0;22.0;8;47.0;4;22.625;20.2000007629;4;54.7460488081;
36;2;20.0;23.0;8;47.0;4;23.625;16.5;5;55.2759736776;
37;2;21.0;24.0;9;47.0;4;22.9119720459;17.5;5;55.6782121658;
38;3;21.5;25.0;8;47.0;4;23.9484882355;19.5;5;56.0741961002;
39;3;21.5;26.0;8;47.0;4;24.625;19.5;6;56.4669090509;
40;3;21.5;27.0;8;47.0;4;24.0342102051;20.5;6;56.8594300747;
41;3;21.5;28.0;8;47.0;4;24.0840568542;22.5;7;57.2548112869;
42;3;21.5;29.0;9;47.0;4;24.1389598846;24.5;7;57.5518820286;
43;3;21.5;30.0;9;47.0;4;26.1991729736;25.5;7;57.8440244198;
44;3;22.5;28.0;9;47.0;4;28.2649059296;27.5;8;58.1613030434;
45;3;21.5;29.0;10;47.0;4;30.2612934113;28.5;9;58.5039470196;
46;3;21.5;30.0;10;47.0;4;31.1633872986;30.5;9;58.871723175;
47;3;22.5;28.0;11;47.0;5;31.246137619;32.5;9;59.263862133;
48;3;21.5;29.0;11;47.0;5;31.3343696594;32.5;9;59.6789975166;
49;3;21.5;30.0;9;47.0;5;31.4277744293;32.5;8;60.1151270866;
50;3;22.5;29.0;8;47.0;5;31.5259037018;32.5;8;60.5695996284;
51;3;23.5;29.0;9;47.0;6;31.6281585693;32.5;8;76.0391392708;
52;3;24.5;29.0;10;47.0;6;31.375;34.5;8;77.2699065208;
53;3;25.5;29.0;10;47.0;6;33.375;34.5;8;79.4269762039;
54;3;26.4500007629;29.0;11;47.0;6;33.9517097473;37.5;9;80.5448908806;
55;3;26.4500007629;28.0;11;47.0;6;35.061958313;40.5;10;81.5825786591;
56;3;26.4500007629;27.0;11;47.0;6;35.3466529846;43.5;10;82.5403006077;
