Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;5;20.0;
5;2;8.55000019073;9.69999980927;4;18.0;1;8.0;10.0;5;20.0;
6;2;10.5500001907;8.5;4;18.0449999571;1;9.0;10.0;5;20.0;
7;2;11.8249998093;8.5;4;18.0915547609;1;9.5;10.0;5;20.0;
8;2;12.070599556;8.5;4;18.4905910492;1;9.5;10.0;5;20.3999996185;
9;2;12.1603832245;8.67000007629;4;18.8399845362;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.2389965057;8.81392192841;4;19.145963192;2;9.66343975067;10.6632003784;4;21.9903717041;
11;2;12.3078422546;8.93486309052;4;20.1549206972;2;9.94783401489;10.4951858521;4;23.0919120312;
12;2;12.5348567963;9.39324569702;4;21.0440818071;2;10.1956806183;11.0209560394;4;24.0163254738;
13;2;14.5348567963;9.78903102875;5;21.8171498775;2;11.9707775116;11.4571752548;4;24.7773565054;
14;2;16.5348567963;10.1240053177;5;22.4831271172;2;13.9707775116;12.1574878693;4;25.395208478;
15;2;17.6044864655;10.4026165009;5;23.0542217493;2;15.7228336334;12.4552154541;4;25.8925833702;
16;2;18.2269592285;11.3478746414;5;23.5440071821;2;16.7228336334;12.6922969818;4;26.2918028831;
17;2;19.6572914124;10.8157100677;5;23.9660406113;2;17.7228336334;12.8798923492;4;26.3921557665;
18;2;20.6856403351;10.9637317657;5;24.1702980995;2;19.0360679626;12.5;5;26.4563041925;
19;2;21.2269592285;12.0;5;24.3076715469;2;19.625;12.9368915558;5;26.5224741697;
20;2;21.9500007629;12.1538352966;6;24.4505701065;2;19.9675559998;12.5;6;26.5906432867;
21;2;21.9500007629;12.2252845764;6;24.5988156796;2;19.625;13.1362571716;7;26.6607804298;
22;2;21.9500007629;12.299407959;6;24.7521765232;2;19.625;13.1643123627;7;26.7328453064;
23;2;21.9500007629;12.3760881424;6;24.9103667736;2;20.0148906708;12.5;7;26.8067884445;
24;2;21.9500007629;12.4551830292;6;25.0730454922;2;20.0315284729;12.5;7;26.8825509548;
25;2;19.9500007629;13.5365228653;7;25.2398183346;2;19.625;13.2530202866;7;26.9600640535;
26;4;18.9500007629;14.6199092865;4;25.4102387428;3;19.625;13.2840251923;5;27.0392494202;
27;4;18.7173042297;14.0;4;25.5838117599;3;19.625;13.3156995773;5;27.120018959;
28;4;17.8063583374;15.0;4;25.7599987984;3;20.1020050049;12.5;6;27.2022752762;
29;4;17.8460006714;16.0;4;25.9382228851;3;20.1205120087;12.5;6;27.2859115601;
30;4;17.886100769;17.0;4;26.1178760529;3;18.1393299103;13.5;6;27.3708124161;
31;4;17.9265213013;18.0;3;26.2983264923;3;17.1584320068;14.5;6;27.4568536282;
32;4;17.9671230316;19.0;3;26.4789280891;3;16.1777915955;15.5;6;27.5439035892;
33;4;18.0077590942;20.0;3;26.659029007;4;15.1973781586;16.5;5;36.1318233013;
34;4;18.0482826233;21.0;3;26.8379807472;4;15.5921602249;17.5;7;36.5604679585;
35;4;18.0885467529;22.0;3;27.0151486397;4;16.6121063232;18.5;7;36.9732301235;
36;4;18.128408432;23.0;4;27.1899189949;4;17.6321792603;19.5;7;37.3686053753;
37;4;18.1677322388;24.0;4;27.3617095947;4;18.6523475647;20.5;7;38.7454912663;
38;4;18.2063846588;25.0;4;27.5299754143;4;20.6725749969;21.5;8;39.1331758499;
39;4;19.2442436218;26.8999996185;4;28.694217205;4;22.6928253174;22.5;10;39.5019016266;
40;4;19.0;28.0;4;28.961484313;4;23.5741634369;23.5;10;39.8516380787;
41;4;20.0;30.0;5;29.2342472076;4;23.7043418884;24.5;11;40.1826343536;
42;4;21.0;32.0;5;29.5129007101;4;23.8260498047;25.5;12;40.4953671694;
43;4;22.0;34.0;6;29.7978909016;4;23.9395294189;26.5;12;40.7904952765;
44;4;23.0;33.0;8;30.0897003412;4;24.0451202393;27.5;11;41.0688099861;
45;4;24.0;33.0;9;30.38882792;4;23.0554618835;30.3554897308;11;41.3311958313;
46;4;26.408367157;33.0;9;30.695767045;4;24.1194458008;31.3554878235;12;41.5742356777;
47;4;27.507610321;33.0;10;31.0109775066;4;26.0263328552;33.3554878235;12;41.6930606365;
48;4;28.9774703979;33.0;10;31.3348567486;4;27.0452003479;35.3554878235;12;41.8109847307;
49;4;26.9500007629;34.0;10;31.6677076817;4;28.0637550354;37.3554878235;13;41.9278755188;
50;4;27.9500007629;33.0;11;32.0097050667;4;29.0819740295;37.5;14;42.043608427;
51;4;29.2021846771;31.0;11;32.3608634472;4;28.7999992371;37.5;15;42.1580667496;
52;4;28.5797576904;30.0;11;32.7210047245;4;29.7423095703;35.5;16;42.2711437941;
53;4;28.6002368927;29.0;10;33.0897314548;4;28.7999992371;35.5;16;42.38274014;
54;4;28.6194725037;28.0;11;33.4663875103;4;29.7760391235;34.5;16;42.4927667379;
55;4;28.6375007629;27.0;11;33.7751159668;4;30.1483726501;32.5;17;42.6011430025;
56;5;29.6375007629;27.0;11;35.0946760178;5;28.7999992371;34.5;15;52.7077972889;
57;5;30.6375007629;28.0;11;35.4984400272;5;31.1733970642;33.5;14;53.2126668692;
58;5;30.6375007629;29.0;12;35.9143602848;5;31.1821365356;35.5;15;53.6900978088;
59;6;30.6375007629;30.0;11;36.3405519724;5;30.7999992371;38.5;15;54.1387828588;
60;6;30.6375007629;31.0;11;36.7749595642;5;31.7999992371;37.7437438965;15;54.5581026077;
61;6;29.9366703033;32.0;11;37.2154064178;5;31.8799514771;37.5;15;54.9480563402;
62;6;29.0528450012;33.0;12;37.6596548557;5;30.7999992371;40.5;19;55.30917418;
63;6;28.1301174164;34.0;13;38.1054652929;5;31.2265396118;41.5;20;55.6424189806;
64;6;27.6237297058;35.0;12;38.5506569147;5;30.7999992371;43.5;22;55.9314482212;
65;6;27.7238998413;36.0;12;40.9931660891;5;31.7999992371;42.5;24;56.1637783051;
66;6;30.4044780731;36.0;14;41.5460934639;5;32.3785057068;42.5;27;56.3747544289;
67;7;31.9219970703;39.0;13;43.0066671371;5;31.9249992371;43.5;27;56.5660955906;
68;7;32.577999115;42.0;13;44.3329709768;5;31.9249992371;43.9852752686;27;58.0626907349;
69;7;29.2625694275;45.0;14;45.5419701338;5;31.1026248932;45.6168899536;27;59.2927010059;
70;7;30.277885437;49.0;14;46.6508811712;5;31.3478546143;47.1237564087;28;60.2939908504;
71;7;33.3265304565;44.3250274658;15;47.4834419489;5;31.5440273285;48.5242118835;28;61.0161664486;
72;7;34.0794258118;43.3250274658;15;48.1669893265;5;32.6593856812;46.8373565674;28;61.4036972523;
73;7;33.4375724792;44.0;16;48.8402832747;5;32.8250007629;46.0;28;61.4661045074;
74;7;33.5890617371;45.0;15;49.5069382191;5;27.6999988556;49.0;28;61.5285930634;
75;7;33.7390594482;46.0;16;50.1666212082;5;25.6999988556;52.0;29;61.5910849571;
76;7;33.8874893188;47.0;16;50.8192085028;5;23.6999988556;55.0;29;61.6535019875;
