Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;9.72283363342;10.7951860428;5;23.0419120789;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;10.184431076;11.0209560394;5;23.9343504906;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;11.9523334503;11.4571752548;5;24.6616024971;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;13.9523334503;11.8107032776;5;25.243845582;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;15.9523334503;12.0916318893;5;25.7037609816;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;16.9660930634;12.3113050461;5;26.0636560917;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;17.9707603455;12.4808797836;5;26.1228116751;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;18.9754657745;12.5;5;26.1438889503;
19;1;16.0206890106;10.9637317657;6;22.0;2;19.8823757172;12.5;5;26.1651208401;
20;1;16.9500007629;11.0;6;22.0;2;19.8871517181;12.5;6;26.1864993572;
21;1;16.9500007629;11.0;6;22.0;2;19.8919620514;12.5;7;26.2080165148;
22;1;16.9500007629;11.0;7;22.0;2;19.8968029022;12.5;7;26.2296639681;
23;1;16.9500007629;11.0;8;22.0;2;19.9016742706;12.5;8;26.2514331341;
24;1;16.9500007629;11.0;8;22.0;2;19.9065723419;12.5;8;26.2733153105;
25;1;16.9500007629;11.0;8;22.0;2;19.9114952087;12.5;8;26.2953014374;
26;1;16.9500007629;11.0;8;22.0;2;19.9164428711;12.5;7;26.3173824549;
27;1;16.9500007629;11.0;8;22.0;2;19.9214115143;12.5;7;26.3395489454;
28;1;16.9500007629;11.0;8;22.0;3;19.625;13.0358200073;6;26.3617914915;
29;1;16.9500007629;11.0;8;22.0;4;17.9314041138;13.5;4;39.1341004372;
30;1;16.9500007629;11.0;8;22.0;4;17.936422348;14.5;4;39.7939659357;
31;1;16.9500007629;11.0;9;22.0;4;17.9414558411;15.5;4;40.4004086256;
32;1;16.9500007629;11.0;10;22.0;4;17.9464988708;16.5;4;40.9507682323;
33;1;14.9500007629;12.0;10;22.0;4;18.32654953;17.5;4;41.4445570707;
34;1;13.9500007629;13.0;10;22.0;4;19.3316059113;18.5;4;41.8831239939;
35;1;12.9500007629;14.0;10;22.0;4;20.3366661072;19.5;4;42.2692408562;
36;1;12.0;15.0;10;22.0;4;21.3417282104;20.5;5;42.6066758633;
37;1;12.0;16.0;10;22.0;4;22.3467903137;21.5;5;42.899798274;
38;1;12.0;17.0;10;22.0;4;23.3518486023;22.5;5;43.1532450914;
39;1;12.0;18.0;11;22.0;4;23.8120574951;23.5;6;43.3586617708;
40;1;12.0;19.0;11;22.0;4;23.8994483948;24.5;6;43.3810436726;
41;1;12.0;20.0;11;22.0;4;23.9044857025;25.5;6;43.4033719301;
42;1;12.0;21.0;12;22.0;4;23.9095096588;26.5;6;44.4256366491;
43;1;12.0;22.0;12;22.0;4;24.5375003815;29.2000007629;7;44.5778281689;
44;1;12.0;23.0;14;22.0;5;25.5375003815;30.4794788361;6;44.7453678846;
45;1;12.0;24.0;14;22.0;5;26.9244861603;31.4794807434;7;44.929677248;
46;1;12.0;25.0;14;22.0;5;27.8609886169;33.4794807434;7;45.1322027445;
47;1;12.0;26.0;15;22.0;5;28.5375003815;35.4794769287;7;45.3543833494;
48;1;12.0;27.0;15;22.0;5;29.9392776489;37.2910003662;8;45.5976097584;
49;1;12.0;28.0;18;22.0;7;31.9965572357;39.5;6;46.8631743193;
50;1;12.0;29.0;17;22.0;7;34.0879669189;38.5;7;48.1822109222;
51;1;12.0;30.0;17;22.0;7;34.7366714478;40.5;7;48.5662169456;
52;1;13.0;28.0;19;22.0;7;35.5836105347;41.5;8;48.976973772;
53;1;12.0;29.0;19;22.0;7;36.1194419861;42.5;8;49.4146962166;
54;1;12.0;30.0;20;22.0;7;36.3814659119;42.2864608765;8;49.8791327477;
55;1;13.0;28.0;21;22.0;7;35.6851615906;44.5;8;51.3694919348;
56;1;12.0;29.0;22;22.0;8;37.1218681335;46.5489425659;7;51.9243807793;
57;1;12.0;30.0;22;22.0;8;36.7732467651;45.5;8;52.5029504299;
58;1;13.0;28.0;23;22.0;8;36.905128479;47.3792533875;9;53.0867264271;
59;2;12.0;29.0;22;22.0;8;38.9169311523;47.4033813477;9;53.6841313839;
60;2;12.0;30.0;23;22.0;8;37.8750991821;49.4816627502;10;54.2955354452;
61;2;12.0;31.0;24;22.0;10;36.9393844604;49.3482894897;8;64.9165875912;
62;2;12.0;32.0;25;22.0;10;37.3606872559;51.5;9;66.9426040649;
63;2;12.0;33.0;27;22.0;10;38.593044281;54.5;11;67.983137846;
64;2;12.0;34.0;27;22.0;10;39.2793083191;54.5;11;70.7323746681;
65;2;12.0;35.0;29;22.0;10;39.9016647339;59.0;14;73.1802313328;
66;2;13.0;33.0;30;22.0;11;41.0785675049;63.0411529541;13;75.3577456474;
67;2;12.0;34.0;30;22.0;11;41.8762207031;66.4036254883;12;77.2988059521;
68;3;13.0;36.0;29;23.0;11;44.9011383057;60.9097442627;13;78.7530384064;
69;3;15.0;35.0;29;23.0750000477;11;44.0254135132;62.0;14;79.9177697897;
70;3;16.0;35.0;30;23.1548187733;11;40.4000015259;67.7291030884;14;81.0249037743;
71;3;17.0;35.0;30;23.2396422625;11;39.4000015259;71.1366348267;16;82.0731573105;
72;3;18.0;35.0;30;23.32964468;12;38.4000015259;73.323097229;16;83.062828064;
73;3;18.9500007629;34.0;31;23.4249849319;12;37.4000015259;74.1149902344;16;83.9955509901;
74;4;18.9500007629;33.0;30;23.5258028507;12;36.4000015259;77.3120880127;17;84.8384494781;
75;4;18.9500007629;32.0;31;23.6322153807;12;36.0999984741;79.9141540527;19;85.5307570696;
76;4;18.9500007629;31.0;31;23.7443124056;13;38.0999984741;81.025680542;16;86.1940851212;
77;4;18.9500007629;30.0;30;23.8621526957;13;38.0999984741;84.1868438721;16;86.8305425644;
78;4;18.9500007629;29.0;30;23.9857594967;13;39.0999984741;87.3505249023;18;87.4424176216;
79;4;18.9500007629;28.0;30;24.1151165962;16;40.0999984741;90.5163574219;15;118.532028198;
80;4;18.9500007629;27.0;30;25.2501642704;17;44.0999984741;92.6840057373;16;120.435494423;
81;4;19.9500007629;27.0;31;25.430795908;17;46.0999984741;96.4530639648;17;122.142426491;
