Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;2;6.0;13.6999998093;3;18.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;1;7.0;13.0;6;20.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;1;8.0;12.0;6;20.0;
4;2;7.72082567215;10.3000001907;3;18.2141259909;1;8.0;11.0;6;20.0;
5;2;7.7321190834;9.30000019073;3;18.293479681;1;8.0;10.0;6;20.0;
6;2;8.84103298187;8.5;3;18.3769934177;1;9.0;10.0;6;20.0;
7;2;9.13482284546;8.5;3;18.4647493362;1;9.5;10.0;6;20.0;
8;2;9.15456867218;8.5;3;18.9114601612;1;9.5;10.0;6;20.3999996185;
9;2;9.25507926941;8.67000007629;3;19.3121117353;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;9.34522533417;8.81392192841;3;19.6729998589;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;9.42642593384;8.93486309052;3;20.7691317797;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;9.67305469513;9.39324569702;3;21.7543540001;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;9.89472961426;9.78903102875;3;22.6326544285;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;11.763504982;10.1240053177;3;23.4132072926;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;13.763504982;10.4026165009;3;24.1082558632;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;15.763504982;10.6309299469;3;24.7312479019;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;16.9244213104;10.8157100677;3;25.2954318523;1;15.7228336334;12.4808797836;4;25.0;
18;2;17.984752655;10.9637317657;3;25.6502726078;1;16.7228336334;12.5;5;25.0;
19;2;19.0482711792;11.0;5;25.9459347725;1;17.625;12.5;5;25.0;
20;3;19.8378353119;11.0;4;26.2538781166;1;17.625;12.5;5;25.0;
21;3;18.9500007629;12.0;4;26.5727539062;1;17.625;12.5;3;25.0;
22;3;18.9500007629;13.0;4;26.9009518623;1;17.625;12.5;3;25.0;
23;3;18.9500007629;13.4504756927;4;27.2366204262;1;17.625;12.5;2;25.0;
24;3;18.9500007629;13.6183099747;3;27.5777015686;1;17.625;12.5;2;25.0;
25;4;18.9500007629;13.7888507843;2;37.9219741821;1;17.625;12.5;2;25.0;
26;4;17.9500007629;14.9609870911;2;38.6671080589;1;17.625;12.5;2;25.0;
27;4;17.9500007629;16.1335544586;4;39.3851270676;1;17.625;12.5;3;25.0;
28;4;17.9500007629;17.3053627014;4;40.072409153;1;17.625;12.5;3;25.0;
29;4;18.0;18.4752349854;4;40.7260951996;1;17.625;12.5;3;25.0;
30;4;19.0;20.4752349854;5;41.3440804482;1;17.625;12.5;2;25.0;
31;4;19.5204162598;22.4752349854;6;41.9249811172;1;15.625;13.5;2;25.0;
32;4;19.6001625061;24.4752349854;6;42.4680805206;1;14.625;14.5;2;25.0;
33;4;19.6721458435;26.40483284;7;42.9732627869;1;13.625;15.5;2;25.0;
34;4;19.7367591858;27.6656608582;7;43.4409322739;1;12.625;16.5;2;25.0;
35;4;19.7944602966;28.9134616852;8;43.8719348907;1;12.0;17.5;2;25.0;
36;5;19.8457527161;30.1474838257;7;59.2674818039;1;12.0;18.5;2;25.0;
37;5;20.8911647797;31.3672409058;8;60.2749938965;1;12.0;19.5;2;25.0;
38;5;21.8999996185;32.5724945068;8;61.1562995911;1;12.0;20.5;2;25.0;
39;5;22.8999996185;33.7632331848;8;61.9402265549;1;12.0;21.5;3;25.0;
40;5;23.8999996185;34.9396438599;9;62.629693985;1;12.0;22.5;4;25.0;
41;6;24.8999996185;36.1020812988;7;63.2302646637;1;12.0;23.5;5;25.0;
42;6;26.8999996185;35.1020812988;7;63.7492380142;1;12.0;24.5;5;25.0;
43;7;27.8999996185;34.1020812988;3;78.6948289871;1;12.0;25.5;7;25.0;
44;7;28.338104248;36.1020812988;4;80.0130052567;1;12.0;26.5;7;25.0;
45;7;29.4710788727;37.6234664917;4;81.0233974457;1;12.0;27.5;7;25.0;
46;7;31.5562057495;39.6234664917;4;81.7572898865;1;12.0;28.5;8;25.0;
47;7;33.5999984741;42.6234664917;6;82.7662696838;1;12.0;29.5;8;25.0;
48;7;36.4500007629;46.6234664917;7;83.5988264084;1;13.0;27.5;9;25.0;
49;7;39.5062484741;50.6234664917;7;83.8846719265;1;12.0;28.5;11;25.0;
50;7;40.9164733887;54.6234664917;8;84.6961257458;1;12.0;29.5;12;25.0;
51;7;41.1368103027;54.6749992371;9;84.9895734787;1;13.0;27.5;12;25.0;
52;7;41.2056694031;54.6749992371;12;85.7435412407;2;12.0;28.5;11;25.0;
53;7;41.4230651855;53.6749992371;11;86.4302577972;2;12.0;29.5;11;25.0;
54;7;41.6290817261;52.6749992371;12;87.176782608;2;13.0;27.5;13;25.0;
55;7;41.8530349731;51.6749992371;12;87.4920463562;2;12.0;28.5;13;25.0;
56;7;41.9476165771;50.6749992371;13;88.4403495789;2;12.0;29.5;14;25.0;
57;7;42.2321090698;50.6749992371;14;89.4635834694;2;13.0;27.5;14;25.0;
58;7;42.5390777588;50.6749992371;15;90.5619587898;2;12.0;28.5;13;25.0;
59;7;42.8685913086;50.6749992371;15;91.6182956696;2;12.0;29.5;14;25.0;
