Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;6;20.3999996185;
9;2;8.82499980927;8.89999961853;3;18.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;9.12650108337;8.67000007629;3;18.7053438425;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;9.2087020874;8.81392192841;3;19.0622223616;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;9.28900051117;8.93486309052;3;20.1048854589;2;10.184431076;11.0209560394;5;23.9343504906;
13;2;9.52359867096;9.39324569702;4;21.0339858532;2;11.9523334503;11.4571752548;5;24.6616024971;
14;2;11.3482723236;9.78903102875;4;21.8538082838;2;13.9523334503;11.8107032776;4;25.243845582;
15;2;13.3482723236;10.1240053177;4;22.573925972;2;15.9523334503;12.0916318893;3;25.7037609816;
16;2;15.0206890106;11.1100940704;4;23.2070915699;2;16.9660930634;12.3113050461;3;26.0636560917;
17;2;16.458366394;10.6309299469;4;23.7673773766;2;17.9707603455;12.4808797836;3;26.1228116751;
18;2;17.5012798309;10.8157100677;4;24.2687726021;2;18.9754657745;12.5;4;26.1438889503;
19;2;18.5474834442;10.9637317657;4;24.5615956783;2;19.8823757172;12.5;4;26.1651208401;
20;2;19.5263595581;11.0;4;24.7969653606;2;19.8871517181;12.5;4;26.1864993572;
21;2;19.5793190002;11.0;4;25.04737854;2;19.8919620514;12.5;4;26.2080165148;
22;2;18.9500007629;12.0;4;25.3125803471;2;19.8968029022;12.5;5;26.2296639681;
23;2;18.9500007629;12.6562900543;4;25.59207654;2;19.9016742706;12.5;5;26.2514331341;
24;2;18.9500007629;12.7960386276;4;25.8851153851;2;19.9065723419;12.5;5;26.2733153105;
25;2;17.8241519928;12.0;4;26.1906752586;2;19.9114952087;12.5;5;26.2953014374;
26;2;16.8929023743;13.0;4;26.5074620247;2;19.9164428711;12.5;5;26.3173824549;
27;2;15.9641799927;14.0;11;26.8339166641;2;19.9214115143;12.5;6;26.3395489454;
28;2;15.0876312256;15.0;11;27.1682343483;2;19.625;13.0358200073;7;26.3617914915;
29;2;15.162853241;16.0;11;27.508395195;2;17.9314041138;13.5;7;26.3841004372;
30;2;15.2393894196;17.0;11;27.8522076607;3;16.936422348;14.5;6;26.4064661264;
31;2;15.3167467117;18.0;13;28.1973586082;3;15.9414548874;15.5;6;26.428878665;
32;2;14.0;20.0;13;28.5414757729;3;14.9464979172;16.5;5;26.4513280392;
33;2;14.0;22.0;14;28.8821902275;3;14.3265485764;17.5;5;26.4738043547;
34;2;14.0;24.0;13;29.2172021866;3;14.3316059113;18.5;4;26.4962974787;
35;2;14.0;26.0;13;29.5443434715;3;14.3366670609;19.5;4;26.5187973976;
36;2;14.0;28.0;13;29.8616328239;3;14.3417291641;20.5;4;26.5412938595;
37;2;14.0;30.0;13;30.1673221588;3;14.3467912674;21.5;4;26.5637768507;
38;2;14.0;32.0;14;30.4599313736;3;14.351849556;22.5;6;26.5862361193;
39;2;14.0;33.6139373779;14;30.7382688522;3;14.3569030762;23.5;7;26.6086617708;
40;2;14.0;34.864440918;15;31.0014419556;3;14.361948967;24.5;8;26.6310436726;
41;2;14.0;36.1012992859;16;31.2488517761;3;14.366985321;25.5;9;26.6533719301;
42;2;14.0;37.32396698;18;31.480178833;3;14.3720092773;26.5;10;26.6756366491;
43;2;14.0;38.5321617126;18;31.6953620911;3;14.3770179749;27.5;11;26.6978281736;
44;2;15.0;36.7258262634;16;31.8945665359;3;14.3820114136;28.5;11;26.7199368477;
45;2;14.0;37.9051094055;15;32.0781536102;4;14.3869857788;29.5;9;36.7419531345;
46;2;14.0;39.0703392029;10;32.2466449738;4;16.0;28.5;9;37.1638673544;
47;2;15.0;37.2219810486;10;32.4006881714;5;16.3968696594;30.5;7;37.5600712299;
48;2;16.0;36.3606185913;11;32.5410261154;5;16.4017753601;32.5;8;37.9292941093;
49;2;17.0;35.4869232178;13;32.6684646606;5;17.4066543579;31.5;8;38.2709454298;
50;2;18.0;34.6016197205;12;32.75;5;16.4115047455;33.5;9;38.585047245;
51;2;18.9500007629;33.6749992371;11;32.75;5;18.4163246155;32.5;9;38.8721442223;
52;2;18.9500007629;32.6749992371;9;32.75;5;18.4211101532;33.5;10;39.1332087517;
53;2;18.9500007629;31.6749992371;8;32.75;5;19.0;34.5;10;39.3695394993;
54;2;18.9500007629;31.6749992371;15;32.75;5;21.4305782318;32.5;11;40.5826642513;
55;3;18.9500007629;31.6749992371;10;32.75;6;24.4352550507;33.5;10;40.8042551279;
56;3;18.9500007629;31.6749992371;10;32.75;6;26.5093154907;34.5;12;41.00664711;
57;3;18.9500007629;31.6749992371;10;32.75;6;25.1924362183;34.5;12;41.0875134468;
58;3;18.9500007629;31.6749992371;11;32.75;6;26.2040061951;33.5;12;41.1235172749;
59;3;18.9500007629;30.6749992371;11;32.75;6;26.9593162537;33.5;13;41.1558350325;
60;3;18.9500007629;30.6749992371;10;32.75;6;27.2600631714;32.5;13;41.1887089014;
61;3;18.9500007629;30.6749992371;11;32.75;6;27.0;33.3320960999;12;42.2221269608;
62;4;18.9500007629;30.6749992371;11;47.75;6;28.2749786377;33.5;12;42.3860760927;
63;4;19.9500007629;31.6749992371;11;48.5;7;29.0;35.3792533875;11;42.5659729242;
64;4;20.9500007629;32.6749992371;11;49.1693744659;7;29.2869720459;36.4033813477;12;42.763232708;
65;4;21.9500007629;33.6749992371;10;49.7572898865;7;29.6217269897;36.5;10;42.9792941809;
66;4;22.9500007629;34.6749992371;10;50.2662696838;7;29.0;38.452671051;8;43.2155872583;
67;4;23.9500007629;35.6749992371;10;51.7013263702;7;29.3142967224;38.5;8;43.4734921455;
68;4;25.9500007629;36.6749992371;10;52.1190898418;7;29.7815361023;37.5;9;43.7542891502;
69;4;27.0717964172;37.6749992371;11;52.478992939;7;29.513961792;38.5;9;45.0590988398;
70;5;27.3890228271;38.6749992371;12;52.7887128592;6;30.5741729736;39.5550537109;8;45.418812871;
71;5;27.4587097168;39.6749992371;12;52.9619446993;6;31.0;41.5813522339;8;45.8046103716;
72;5;27.4976882935;40.6749992371;12;53.019973278;6;31.144744873;42.5;10;46.2166882753;
73;5;27.5107440948;40.6749992371;13;53.0800433159;6;32.034034729;42.5;6;46.6547789574;
74;6;27.5242595673;40.6749992371;13;53.1421557665;6;31.6261863708;43.5;6;47.4555113316;
75;6;27.5382347107;40.6749992371;14;53.2063041925;7;32.6774902344;42.5;6;49.2928806543;
76;6;27.5526695251;40.6749992371;14;53.2724741697;7;30.6442337036;45.0;5;50.9196554422;
77;6;27.5675563812;40.6749992371;12;53.3406432867;7;29.5181331635;47.6579742432;6;52.3692804575;
