Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;2;9.5;10.5;5;21.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;2;9.59000015259;10.1999998093;5;21.8564003706;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;9.66343975067;10.3632001877;5;23.0948585272;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;9.90937137604;10.9097137451;5;25.080368638;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;10.3109855652;11.8021907806;3;26.8191465139;
13;2;9.22696018219;9.79324531555;5;20.5780620575;2;11.909371376;12.5570135117;3;28.3070065975;
14;2;11.2456893921;9.78903102875;5;21.3555105925;2;13.909371376;13.170545578;3;29.5663607121;
15;2;13.2456893921;10.1240053177;5;22.0305986404;2;15.909371376;13.6524438858;3;30.6355655193;
16;2;15.0206890106;10.8927631378;5;22.6161907911;2;16.9093704224;14.0203924179;3;31.5587286949;
17;2;16.0206890106;11.172662735;5;23.1265428066;2;17.9093704224;14.2950820923;3;32.3783352375;
18;2;17.3570919037;10.8157100677;5;23.5759092569;2;18.9093704224;14.4966192245;4;32.8459744453;
19;2;18.0206890106;10.9637317657;5;23.8149644136;2;20.7747154236;14.5;4;33.3518748283;
20;2;18.9500007629;11.0;5;23.9952818155;2;21.5041713715;14.5;3;33.5023059845;
21;2;18.9500007629;11.0;5;24.1899158955;2;21.5380172729;14.3000001907;4;33.7353711128;
22;2;18.9500007629;11.0;5;24.399273634;2;21.5904579163;14.1199998856;5;34.0435938835;
23;2;18.9500007629;11.0;8;24.6236231327;2;21.6598072052;13.9580001831;5;34.4182114601;
24;3;18.9500007629;11.0;6;37.9280929565;2;21.7440986633;13.8122005463;5;34.8491606712;
25;3;17.9500007629;12.0;6;39.0885879993;2;21.8410606384;13.6809806824;6;35.3252067566;
26;3;17.9500007629;13.0;8;40.2000114918;2;21.9481735229;13.5628824234;6;35.834227562;
27;3;17.9500007629;14.0;7;41.2515599728;2;20.0554676056;14.4565944672;6;36.3636360168;
28;3;18.0;15.0;7;42.2365348339;2;20.0124206543;15.3609352112;6;36.9009122849;
29;3;19.0;16.0;7;43.1521148682;2;19.9736785889;16.2748413086;6;37.434173584;
30;3;20.0;17.0;8;43.9987440109;2;19.9388103485;17.1973571777;6;37.9527139664;
31;3;21.0;18.0;8;44.7793054581;2;19.9074287415;18.127620697;6;38.4474515915;
32;3;22.0;19.0;8;45.4982614517;2;19.8791866302;19.0648593903;7;38.9112281799;
33;3;23.0;20.0;8;46.1608653069;2;19.853767395;20.0083732605;7;39.3389387131;
34;3;24.0;21.0;9;46.772541523;2;19.8308906555;20.95753479;7;39.7274866104;
35;3;25.0;22.0;10;47.2904214859;2;19.8103027344;21.911781311;7;40.0756053925;
36;4;26.0;23.0;9;70.633852005;2;19.7917709351;22.8706035614;7;40.3835821152;
37;4;28.0;25.0;10;72.353249073;2;19.7750930786;23.8335418701;7;40.6529245377;
38;4;30.0;27.0;10;73.8126997948;2;19.7600841522;24.8001880646;8;40.8860282898;
39;4;32.0;26.0;10;75.0284705162;2;19.7465763092;25.7701683044;9;41.0858602524;
40;4;34.0;26.0;10;76.0297970772;2;19.734418869;26.7431526184;9;41.2556934357;
41;5;36.0;26.0;9;86.8509025574;2;20.7234764099;24.718837738;10;41.393907547;
42;5;36.0;28.0;10;87.9253063202;2;19.7136287689;25.6969528198;10;41.354516983;
43;5;37.0;30.0;10;88.5852098465;2;19.7047653198;26.6772575378;10;41.319065094;
44;5;40.0;32.0;10;89.1917152405;2;20.6967887878;24.659532547;10;41.2871589661;
45;5;43.0;35.0;11;89.754901886;2;19.6896114349;25.643579483;10;41.2584438324;
46;5;45.5744552612;38.0;11;90.2745523453;2;19.6831493378;27.643579483;10;41.2325992584;
47;5;47.6403121948;41.0;12;90.7512226105;2;19.6773338318;29.643579483;12;41.2093391418;
48;6;49.6501235962;44.0;11;91.1861152649;2;19.6721019745;31.643579483;13;41.1884059906;
49;6;50.7041091919;44.0;13;91.5809440613;2;19.6673908234;33.6435775757;13;41.1695652008;
50;6;51.752571106;45.0;13;91.9378042221;2;19.6631526947;35.5847816467;14;41.1526088715;
51;6;52.49584198;46.0;13;92.2590513229;2;19.6593360901;36.5763053894;15;41.137348175;
52;6;52.5343170166;47.0;13;92.5471982956;2;20.6559028625;34.5686721802;15;41.1236133575;
53;6;52.5683746338;48.0;13;92.7007513046;2;19.6528129578;35.5618057251;18;41.1112518311;
54;7;52.5749969482;49.0;12;92.75;4;19.6500320435;36.5556259155;14;56.1001262665;
55;7;50.5749969482;51.0;12;92.75;4;21.6475296021;35.5500640869;14;56.8401145935;
56;7;49.5749969482;53.0;12;92.75;4;23.645275116;35.5450592041;17;57.5004768372;
57;7;48.5749969482;55.0;12;95.8818740845;4;25.6432476044;35.5405502319;17;58.0802822113;
58;7;48.4244995117;57.0;12;98.3975248337;4;27.2414226532;35.5364952087;17;58.5819625854;
59;7;49.0946273804;59.0;12;100.387150764;4;28.2397823334;35.5328445435;18;59.0104503632;
60;7;49.6497573853;61.0;12;102.946661949;4;29.2383022308;34.5295639038;18;59.3723011017;
61;7;51.1051673889;64.0;12;103.837139249;4;29.3587684631;33.5266036987;19;59.6749076843;
62;7;53.4500007629;64.0;14;104.068800092;5;29.4268550873;32.5239448547;19;59.925863266;
63;8;50.7122459412;68.0;15;104.256849527;5;29.4833183289;31.5215492249;19;60.0387897491;
64;8;49.7327919006;72.0;15;104.35416925;5;29.5087280273;30.5193939209;19;60.034910202;
65;8;49.6046905518;76.0;17;104.45770669;5;29.5078544617;29.5174560547;19;60.031419754;
66;8;50.6279830933;76.0;18;104.567651153;5;29.507068634;28.5157089233;19;60.0282783508;
67;8;51.6527252197;77.0;18;104.684164405;5;29.506362915;27.5141391754;19;60.0254497528;
68;9;50.3000030518;81.842086792;18;105.807375073;5;29.5057258606;27.5127258301;20;61.0229053497;
69;9;51.3000030518;85.9036865234;21;105.997372746;5;30.505153656;28.5114517212;20;61.0506145954;
70;9;51.3000030518;89.7686920166;21;106.197166204;5;31.5046386719;29.510307312;21;61.0791437626;
71;11;51.3000030518;92.8371047974;20;106.406818271;5;31.7428073883;30.5092773438;21;63.1670254469;
72;11;56.6406860352;94.8000030518;21;106.626327515;5;30.1045818329;33.0073280334;22;64.8774665594;
73;12;60.2626342773;98.8000030518;20;106.855621696;5;31.3959903717;33.3956413269;21;66.2607363462;
74;12;61.7855644226;102.800003052;20;107.094552159;5;32.6272163391;33.6915130615;21;67.3699446917;
75;12;62.0094604492;106.800003052;20;107.342888832;5;32.880405426;33.912902832;21;68.0879865885;
