Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;9.02068901062;8.93486309052;4;18.786491394;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;9.22696018219;9.39324569702;5;19.5780620575;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;11.0206890106;10.1890306473;4;21.2480106354;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;13.0206890106;10.5240049362;4;21.8477330208;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;15.0206890106;10.8196163177;4;22.3482230902;2;15.7228336334;12.6113052368;4;25.9617595673;
17;2;16.26512146;10.6309299469;4;22.7630155087;2;17.7228336334;12.7808799744;4;26.1299999952;
18;2;17.0206890106;11.2683486938;4;23.1056625843;2;18.7228336334;12.5;4;26.2754310369;
19;2;18.0206890106;11.43501091;3;23.226172924;2;19.625;12.5;4;26.4377241135;
20;2;18.9500007629;11.4904689789;4;23.2755119801;2;19.625;12.5;6;26.6183350086;
21;2;18.9500007629;11.5102043152;4;23.3262070417;2;19.625;12.5;6;26.8187118769;
22;2;18.9500007629;11.6631031036;4;23.3782446384;2;19.625;12.5;6;27.0402543545;
23;2;18.9500007629;11.6891222;4;23.4316068888;2;19.625;12.5;7;27.2842636108;
24;2;19.2721118927;11.0;4;23.4862712622;2;19.625;12.5;8;27.5518820286;
25;2;17.284412384;12.0;4;23.5422104597;2;19.625;12.5;8;27.8440244198;
26;2;16.2969970703;13.0;4;23.5993924141;2;19.625;12.5;8;28.1613030434;
27;2;15.3098640442;14.0;4;23.657779932;2;19.625;12.5;8;28.5039470196;
28;2;14.373000145;15.0;6;23.7173310518;2;19.625;12.5;8;28.871723175;
29;3;14.3863992691;16.0;5;23.7779986858;2;19.625;12.5;8;29.263862133;
30;3;14.4000492096;17.0;5;23.8397308588;2;17.625;13.5;8;29.6789975166;
31;3;14.413939476;18.0;6;23.9024705887;2;16.625;14.5;9;30.1151270866;
32;3;14.4280557632;19.0;7;23.9661563635;2;15.625;15.5;9;30.5695996284;
33;3;14.4423847198;20.0;7;24.0307219028;2;14.625;16.5;9;31.0391392708;
34;3;14.4569129944;21.0;7;24.0960965157;2;14.0;17.5;9;31.5199065208;
35;3;14.4716215134;22.0;8;24.1622054577;2;14.0;18.5;10;32.007601738;
36;3;14.4864959717;23.0;9;24.2289698124;2;14.0;19.5;11;32.4976010323;
37;3;14.5015182495;24.0;9;24.2963075638;2;14.0;20.5;11;32.9851250648;
38;3;14.5166692734;25.0;9;24.364133358;2;14.0;21.5;11;33.465420723;
39;3;14.5319299698;26.0;9;24.4323589802;2;14.0;22.5;13;33.9339466095;
40;4;14.0;27.0;7;39.5008940697;2;14.0;23.5;13;34.3865451813;
41;4;15.0;28.0;6;40.3196463585;2;14.0;24.5;12;34.8195896149;
42;4;16.0;29.0;6;41.0578963757;2;14.0;25.5;13;35.2300891876;
43;4;17.0;30.0;6;41.7147161961;2;14.0;26.5;13;35.6157541275;
44;3;15.0;28.0;7;24.7762646675;3;14.0;27.5;11;52.9823074341;
45;3;14.0;29.0;7;24.8449420929;3;15.0;28.5;12;53.8232793808;
46;3;14.0;30.0;8;24.9133646488;3;16.0;29.5;13;54.5628328323;
47;3;15.0;28.0;8;24.981439352;3;17.0;27.5;15;55.2079362869;
48;3;14.0;29.0;8;25.0490751266;3;16.0;28.5;15;55.7668561935;
49;3;14.0;30.0;8;25.1161830425;3;16.0;29.5;15;56.248421669;
50;3;15.0;28.0;10;25.1826767921;3;17.0;27.5;15;56.5677556992;
51;3;14.0;29.0;11;25.248472929;3;16.0;28.5;15;56.747756958;
52;3;14.0;30.0;11;25.3134920597;3;17.0;28.5;16;56.9073896408;
53;3;15.0;28.0;12;25.3776581287;3;18.0;29.5;16;57.0;
54;4;15.0;29.8999996185;12;26.4408993721;3;19.0;30.5;16;57.0;
55;4;17.0;29.8999996185;12;26.6106487513;3;21.0;31.5;16;57.0;
56;4;18.0;30.8999996185;13;26.7897093296;3;23.0;32.5;17;57.0;
57;4;19.0;31.8999996185;14;26.9787572622;3;24.625;31.5;17;57.0;
58;4;20.0;32.9000015259;13;27.1784667969;3;25.625;30.5;17;57.0;
59;4;20.9500007629;33.0;14;27.3894952536;3;25.8999996185;29.5;17;57.0;
60;4;20.9500007629;32.0;16;27.6124645472;3;25.8999996185;28.5;17;57.0;
61;4;20.9500007629;31.0;16;27.8479405642;3;25.8999996185;27.5;18;57.0;
62;4;20.9500007629;30.0;16;28.0964093208;3;25.8999996185;27.5;19;57.0;
63;4;20.9500007629;29.0;17;28.3582510948;4;25.8999996185;27.5;18;57.0;
64;4;20.9500007629;28.0;18;28.6337120533;4;25.8999996185;27.5;18;57.0;
65;5;21.9500007629;28.0;17;29.9228754044;4;25.8999996185;27.5;18;57.0;
66;6;22.9500007629;28.0;16;30.3656333685;4;25.8999996185;27.5;19;57.0;
67;6;22.9500007629;29.0;17;30.8396650553;5;25.8999996185;27.5;17;78.75;
68;6;23.7119903564;30.0;16;31.3462495804;5;24.8999996185;29.5;17;79.8374996185;
69;6;22.9500007629;31.0;16;31.8864594698;5;24.8999996185;31.5;16;80.7310161591;
70;6;22.9500007629;31.0;16;32.4238160849;5;24.8999996185;33.5;16;81.4474525452;
71;6;22.9500007629;31.0;16;32.992130518;5;24.8999996185;35.5;15;82.0103664398;
72;6;22.9500007629;31.0;16;33.5968971252;5;25.2749996185;37.5;16;82.4454555511;
73;6;22.9500007629;31.0;16;35.2377858162;5;26.2749996185;38.5;16;83.75;
74;6;23.9500007629;32.0;17;35.9539575577;5;28.2749996185;40.5;16;83.7799999714;
75;6;24.9500007629;33.0;17;36.7051811218;5;30.2749996185;42.5;16;83.8105909824;
76;6;26.1932678223;34.0;17;37.4894011021;6;31.2749996185;44.5;16;83.841766119;
77;6;26.618144989;35.0;17;38.3038605452;6;32.0;46.5;16;83.8735172749;
78;6;26.7052173615;36.0;17;39.1450561285;6;32.0;48.5;17;86.4564446211;
79;6;26.7916469574;36.0;17;40.0087139606;6;32.3020629883;49.5;18;88.5460736752;
80;6;26.8769226074;36.0;17;40.8898031712;6;32.5410232544;50.5;18;90.1196213961;
81;6;26.9605617523;36.0;18;41.7825820446;6;32.6984024048;51.5;18;91.2049919367;
82;6;27.0421333313;36.0;18;42.6806977987;6;32.7702560425;52.5;18;91.9170876741;
