Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;12.3000001907;4;17.0;2;7.15000009537;13.0;3;21.0299999714;
3;1;7.55000019073;11.3000001907;4;17.0;2;8.15450000763;12.0;3;21.0605909824;
4;1;7.55000019073;10.3000001907;4;17.0;2;8.15908908844;11.0;3;21.091766119;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.16376495361;10.0;3;21.1235172749;
6;1;8.55000019073;8.5;4;17.0;2;9.25279140472;10.0;3;21.1558350325;
7;2;8.82499980927;8.89999961853;3;18.0;2;9.76006317139;10.0;3;21.1887089014;
8;2;9.05000019073;8.5;2;18.0449999571;2;9.76745986938;10.0;3;21.6340136528;
9;2;9.06012439728;8.5;2;18.4420047998;2;9.86765289307;10.1999998093;3;22.0068871975;
10;2;9.14945220947;8.67000007629;2;18.7893346548;2;9.95154953003;10.3632001877;3;22.3184864521;
11;2;9.22760009766;8.81392192841;2;19.0932232141;2;10.0216598511;10.4951858521;3;23.4320747852;
12;2;9.29597568512;8.93486309052;2;20.0990161896;2;10.2722177505;11.0209560394;3;24.3685975075;
13;2;9.52227783203;9.39324569702;2;20.9849241972;2;12.0500392914;11.4571752548;3;25.1417599916;
14;2;11.3372325897;9.78903102875;2;21.7546634674;2;14.0500392914;11.8107032776;3;25.771723628;
15;2;13.3372325897;10.1240053177;2;22.4172513485;2;16.0500392914;12.0916318893;2;26.2811454535;
16;2;15.0206890106;11.0474243164;2;22.984913826;2;17.0960044861;12.3113050461;2;26.6922996044;
