Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;6;20.0;
3;2;7.55000019073;11.6999998093;3;18.0;1;8.0;12.0;6;20.0;
4;2;7.7000002861;10.3000001907;3;18.0225000381;1;8.0;11.0;6;20.0;
5;2;7.70337533951;9.30000019073;3;18.0452762842;1;8.0;10.0;6;20.0;
6;2;8.78518772125;8.5;3;18.0683217049;1;9.0;10.0;6;20.0;
7;2;9.06537246704;8.5;3;18.0916290283;1;9.5;10.0;6;20.0;
8;2;9.07061672211;8.5;3;18.1151903868;2;9.5;10.3000001907;5;21.3999996185;
9;2;9.07591724396;8.5;3;18.4901496172;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;9.16028404236;8.67000007629;2;18.8136461973;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;9.23307037354;8.81392192841;2;19.0918638706;2;9.94783401489;10.4951858521;5;23.0619120598;
12;2;9.29566955566;8.93486309052;2;20.0578551292;2;10.1889305115;11.0209560394;5;23.9545464516;
13;2;9.51301670074;9.39324569702;2;20.9000086784;2;11.9568777084;11.4571752548;5;24.6819883585;
14;2;11.3181266785;9.78903102875;2;21.6218839884;2;13.9568777084;11.8107032776;5;25.2644146681;
15;2;13.3181266785;10.1240053177;2;22.2323594093;2;15.7228336334;12.415977478;5;25.7245066166;
16;2;15.3181266785;10.4026165009;2;22.7435435057;2;16.7228336334;12.6418743134;5;26.0845712423;
17;2;16.3540687561;10.6309299469;2;23.1689382792;2;17.9754657745;12.4808797836;4;26.1438889503;
18;2;17.3666305542;10.8157100677;2;23.5220617056;2;18.7228336334;12.8431663513;5;26.1651208401;
19;2;18.3794746399;10.9637317657;3;23.6528871059;2;19.8871517181;12.5;5;26.1864993572;
20;2;19.3218994141;11.0;4;23.7123433352;2;19.625;12.8559494019;6;26.2080165148;
21;3;19.3352775574;11.0;3;23.7729201317;2;19.625;12.983206749;6;26.2296639681;
22;3;18.9500007629;11.0;4;23.8345659971;2;19.625;12.9918651581;6;26.2514331341;
23;3;19.36277771;11.0;3;23.8972244263;2;19.625;13.0005731583;6;26.2733153105;
24;3;19.3768768311;11.0;3;23.9608341455;2;19.625;13.0093259811;6;26.2953014374;
25;3;18.9500007629;11.9804172516;3;24.0253293514;2;19.9164428711;12.5;6;26.3173824549;
26;3;18.9500007629;12.0126647949;3;24.0906395912;2;19.625;13.0269527435;7;26.3395489454;
27;3;18.9500007629;12.0453195572;3;24.1566903591;2;19.625;13.0358200073;7;26.3617914915;
28;3;18.9500007629;12.0783452988;3;24.2234034538;2;19.9314041138;12.5;7;26.3841004372;
29;3;18.9500007629;12.1117019653;3;24.2906968594;2;19.625;13.0536403656;7;26.4064661264;
30;3;16.9500007629;13.1453485489;3;24.3584854603;2;17.9414558411;13.5;7;26.428878665;
31;3;16.4806594849;13.0;5;24.4266815186;2;16.9464969635;14.5;7;26.4513280392;
32;4;15.4960041046;14.0;4;24.4951944351;2;15.9515485764;15.5;7;26.4738043547;
33;4;14.5614185333;15.0;4;24.5639321804;3;14.9566059113;16.5;4;36.4962974787;
34;4;14.5768852234;16.0;5;24.6328010559;3;15.3366670609;17.5;4;36.9187970161;
35;4;14.5923805237;17.0;5;24.7017066479;3;16.3417282104;18.5;5;37.3156936169;
36;5;14.6078834534;18.0;3;39.7705540657;4;16.3467903137;19.5;4;37.6857155561;
37;5;15.0;19.0;3;40.5892484188;4;16.3518486023;20.5;4;38.0282708406;
38;5;16.0;21.0;3;41.3270699978;4;17.3569030762;21.5;6;38.3433800936;
39;5;17.0;23.0;4;41.9830925465;4;18.3619499207;22.5;5;38.6315863132;
40;6;16.6695556641;22.0;3;42.5597479343;4;19.366985321;23.5;5;38.8938599825;
41;6;16.6847820282;23.0;3;43.0619597435;4;20.0441551208;24.5;6;39.1314977407;
42;6;16.6998920441;24.0;4;43.4962711334;4;20.1137771606;25.5;6;39.3460253477;
43;6;16.0;25.0;4;43.8700563908;4;20.1764717102;26.5;6;39.5391125679;
44;6;17.0;26.0;5;44.190887928;4;20.2327384949;27.5;7;39.7125008106;
45;6;18.0;27.0;5;44.3723647594;4;20.2831039429;28.5;7;40.7638677359;
46;6;19.0;28.0;5;44.4356853962;4;20.8999996185;30.5;8;40.8056714535;
47;6;20.0;29.0;5;44.4980194569;4;22.8999996185;28.7499694824;10;40.8475513458;
48;6;20.2749996185;30.0;6;44.5593039989;4;23.8999996185;30.7499694824;10;40.8894925117;
49;6;21.2749996185;28.0;6;44.6194810867;4;25.311504364;32.7499694824;11;40.9314798117;
50;6;20.2749996185;29.0;6;44.6784973145;4;25.8999996185;34.7499694824;12;40.973498106;
51;6;21.2749996185;29.0;6;44.7363049984;4;27.3211097717;36.5;11;41.0155323744;
52;6;22.2749996185;30.0;6;44.7928612232;4;27.5249996185;38.5;9;41.057567358;
53;6;23.2749996185;31.0;7;44.8481285572;4;27.9555778503;36.5;10;41.0995879173;
54;6;24.2749996185;32.0;6;44.902074337;4;27.5249996185;36.5;12;41.1415787935;
55;6;25.2250003815;33.0;6;44.9546713829;4;27.5249996185;35.8685531616;12;41.1835249662;
56;6;25.2250003815;33.0;6;45.005897522;4;27.9694900513;33.5;13;41.2254112959;
57;6;25.2250003815;33.0;6;45.0557351112;4;27.9740428925;32.5;13;41.2514331341;
58;6;25.2250003815;33.0;7;45.1041712761;4;27.9749984741;32.5;13;41.2733153105;
59;6;25.2250003815;32.6937561035;8;45.1511979103;4;27.9749984741;32.5;14;41.2953014374;
60;6;25.2250003815;31.7360782623;8;45.1968111992;4;27.9749984741;32.5;14;41.3173824549;
61;6;25.2250003815;30.777130127;6;45.2410116196;4;27.9749984741;32.5;14;41.3395489454;
62;7;25.2250003815;29.81690979;5;60.25;4;27.9749984741;32.5;14;41.3617914915;
63;7;26.2250003815;30.8250007629;5;61.0;4;27.9749984741;32.5;15;41.3841004372;
64;7;27.2250003815;31.8250007629;3;61.6693744659;4;27.9749984741;32.5;14;41.4064661264;
65;7;27.2250003815;32.8250007629;3;62.2572898865;4;27.9749984741;32.5;15;41.428878665;
66;7;27.2250003815;33.8250007629;3;62.7662696838;4;27.9749984741;32.5;15;41.4513280392;
67;7;27.2250003815;32.8250007629;4;63.2013263702;4;27.9749984741;32.5;15;41.4738043547;
68;7;27.2250003815;32.8250007629;4;63.5690898895;4;28.4171409607;32.5;15;41.4962974787;
69;7;27.2250003815;33.0;6;63.8770179749;4;28.4238891602;32.5;15;41.5187973976;
70;7;27.2250003815;34.0;5;64.1327629089;4;28.4306373596;32.5;16;41.5412938595;
71;6;27.2250003815;35.0;6;64.25;5;28.4373874664;32.5;15;42.8237770796;
72;5;20.9500007629;31.0;7;45.25;6;28.2971343994;34.0;13;62.8569613695;
73;5;20.9500007629;32.0;7;45.25;6;29.5485897064;35.7900009155;11;64.2475157976;
74;4;18.9500007629;28.0;7;41.0;7;30.7501678467;37.0872573853;11;69.619218111;
75;5;18.9500007629;29.0;4;52.2299995422;7;32.3606376648;37.9097442627;11;70.3157039881;
76;5;17.9500007629;32.0;4;53.7357959747;7;33.4460105896;40.0;12;70.6348370314;
77;5;19.9500007629;33.595123291;4;55.0197639465;7;33.9499969482;42.0;12;70.8800781965;
78;5;20.9500007629;35.8049659729;5;56.1092433929;7;30.5;46.0;12;70.8839616776;
