Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.0;11.3000001907;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.14999961853;10.0;5;21.0299999714;
6;1;8.55000019073;8.5;5;17.0;2;9.23174953461;10.0;5;21.0605909824;
7;1;8.82499980927;8.5;5;17.0;2;9.73863315582;10.0;5;21.091766119;
8;1;8.82499980927;8.5;5;17.0;2;9.74564743042;10.0;5;21.534434557;
9;1;8.82499980927;8.5;5;17.3400001526;2;9.84524822235;10.1999998093;5;21.9046876431;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;9.92855453491;10.3632001877;5;22.2136896849;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;9.9980802536;10.4951858521;4;23.3236640692;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;10.2478246689;11.0209560394;4;24.2565786839;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;12.0248346329;11.4571752548;4;25.0261526108;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;14.0248346329;11.8107032776;4;25.6525614262;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;15.7228336334;12.5324211121;4;26.1584771872;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;16.7228336334;12.7720651627;4;26.5661897659;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;17.7228336334;12.9622087479;4;26.6749540567;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;19.0996990204;12.5;5;26.7473965883;
19;1;16.0206890106;10.9637317657;6;22.0;2;19.625;13.0242185593;5;26.8217064142;
20;1;16.9500007629;11.0;7;22.0;2;20.0348834991;12.5;5;26.8978226185;
21;1;16.9500007629;11.0;7;22.0;2;19.625;13.2591285706;5;26.9756746292;
22;1;16.9500007629;11.0;7;22.0;2;19.625;13.2902698517;5;27.0551822186;
23;1;16.9500007629;11.0;7;22.0;2;19.625;13.3220729828;6;27.1362555027;
24;1;16.9500007629;11.0;7;22.0;3;20.1056575775;12.5;5;27.2187950611;
25;1;16.9500007629;11.0;7;22.0;3;20.1242294312;12.5;5;27.3026921749;
26;1;16.9500007629;11.0;7;22.0;3;19.625;13.4210767746;5;27.3878297806;
27;2;16.9500007629;11.0;6;22.0;4;20.1622619629;12.5;5;27.4740822315;
28;2;16.9500007629;11.0;7;22.0;4;20.1816692352;12.5;5;27.5613162518;
29;2;16.9500007629;11.0;7;22.0;4;18.2012958527;13.5;5;27.6493918896;
30;2;14.9500007629;12.0;7;22.0;4;17.221113205;14.5;6;27.7381625175;
31;2;13.9500007629;13.0;7;22.0;4;16.2410869598;15.5;6;27.8274769783;
32;2;12.9500007629;14.0;6;22.0;4;15.261182785;16.5;6;27.9171793461;
33;2;12.0;15.0;6;22.0;4;14.6563653946;17.5;6;28.0071108341;
34;2;12.0;16.0;6;22.0;4;14.6765995026;18.5;6;28.0971102715;
35;2;12.0;17.0;6;22.0;4;14.696849823;19.5;6;28.1870160103;
36;2;12.0;18.0;6;22.0;4;14.7170791626;20.5;6;29.2766661644;
37;2;12.0;19.0;6;22.0;4;15.7372493744;21.5;6;29.535900712;
38;2;12.0;20.0;6;22.0;4;16.7573280334;22.5;7;29.8214728832;
39;2;12.0;21.0;7;22.0;4;17.0848312378;23.5;7;30.1367661953;
40;2;12.0;22.0;7;22.0;4;17.1557731628;24.5;7;31.4853748083;
41;2;12.0;23.0;8;22.0;4;17.4175605774;27.2000007629;8;31.9010186195;
42;2;12.0;24.0;9;22.0;4;18.8360080719;27.5;8;32.3580076694;
43;2;12.0;25.0;10;22.0;4;19.5618133545;28.5;9;32.8598783016;
44;2;12.0;26.0;10;22.0;4;20.8739128113;29.5;9;33.4097654819;
45;2;12.0;27.0;12;22.0;4;21.7470016479;31.2864627838;11;34.0101233721;
46;2;12.0;28.0;12;22.0;5;22.0;31.3090839386;10;34.6624037027;
47;2;12.0;29.0;12;22.0;5;21.9782428741;32.2202606201;11;35.3667097092;
48;2;12.0;30.0;12;22.0;5;23.3867740631;33.2202606201;11;36.1214506626;
49;2;13.0;28.0;12;22.0;6;23.9627285004;35.2202606201;9;46.9230492115;
50;2;12.0;29.0;12;22.0;6;26.9792995453;37.3320960999;11;48.1657443047;
51;2;12.0;30.0;13;22.0;6;28.8768596649;40.3320960999;13;49.4159537554;
52;2;13.0;28.0;13;22.0;6;31.7520141602;41.3320960999;13;50.6623721123;
53;2;12.0;29.0;13;22.0;6;33.5822982788;41.4778137207;13;51.8926994801;
54;2;12.0;30.0;13;22.0;6;31.7789211273;41.5032653809;15;53.094171524;
55;2;13.0;28.0;14;22.0;6;30.7932128906;41.5290184021;15;54.2542332411;
56;2;12.0;29.0;14;22.0;6;30.8070316315;40.5550537109;17;55.361276269;
57;3;12.0;30.0;12;46.0;6;31.8203754425;40.5813522339;18;56.4053353071;
58;3;14.0;28.0;13;47.2000007629;6;32.7931976318;38.5;19;57.3786426783;
59;3;14.0;29.0;13;48.1576004028;6;32.5918045044;39.5;19;58.2759706974;
60;3;15.0;30.0;13;48.9011039734;6;31.7115535736;39.6616744995;20;59.0671299696;
61;3;16.0;32.0;14;49.4657306671;6;32.0989379883;38.5;20;59.6542663574;
62;3;17.0;34.0;16;49.88712883;6;33.7168045044;38.5;20;60.1534923315;
63;3;18.0;36.0;16;50.0;6;32.7168045044;39.7437438965;21;60.5963697433;
64;3;19.0;38.0;16;50.0;6;33.0836639404;37.5;21;60.9863368273;
65;3;20.0;40.0;19;50.0;6;32.6749992371;38.5;21;61.327704072;
66;3;22.0;38.0;19;50.0;6;33.1015396118;37.5;22;61.6252533197;
67;4;22.0;39.0;19;50.0;6;32.6749992371;38.5;22;61.8839085102;
68;4;23.0;40.0;19;50.0;6;32.6749992371;38.8829116821;22;62.015581131;
69;4;25.0;38.0;20;50.0;6;32.6749992371;38.9109077454;22;64.0157351494;
70;4;25.0;39.0;20;50.0;6;29.7750015259;41.4530143738;20;65.6741352081;
71;4;26.0;40.0;21;50.0;6;29.0255012512;43.8855056763;19;67.0326833725;
72;4;27.5999984741;38.0;21;50.0;6;29.1592674255;46.2255897522;18;68.1372349262;
73;5;26.5999984741;39.0;21;50.0;6;31.2593841553;40.9097442627;18;68.8546669483;
74;5;26.5999984741;40.0;21;50.0;6;32.4249992371;40.0;19;69.203296423;
75;5;27.5999984741;38.0;22;50.0;6;33.9612426758;39.0;19;69.4456624985;
76;5;26.5999984741;39.0;23;50.0;6;29.4249992371;42.0;20;69.5081329346;
77;5;26.5999984741;40.0;23;50.0;6;26.8643302917;44.0;21;69.5706322193;
78;5;27.5999984741;38.0;23;50.0;6;26.2999992371;46.0;21;69.6330823898;
79;5;26.5999984741;39.0;23;51.0;6;25.4249992371;48.8431587219;22;69.6954052448;
80;5;27.5999984741;41.0;23;51.0499999523;6;26.0314655304;47.0;22;69.7575232983;
81;5;29.5999984741;40.0;23;51.1019749641;6;26.7454433441;48.0;22;69.8193600178;
