Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;4;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;4;20.0;
6;2;8.55000019073;8.89999961853;4;18.0;1;9.0;10.0;4;20.0;
7;2;9.05000019073;8.5;4;18.0449999571;1;9.5;10.0;4;20.0;
8;2;9.06012439728;8.5;4;18.0915547609;1;9.5;10.0;4;20.3999996185;
9;2;9.07059955597;8.5;4;18.4905910492;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.16038322449;8.67000007629;4;18.8399845362;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;9.23899650574;8.81392192841;4;19.145963192;2;9.72283363342;10.7951860428;3;23.0419120789;
12;2;9.30784225464;8.93486309052;4;20.1549206972;2;10.184431076;11.0209560394;3;23.9343504906;
13;2;9.53485679626;9.39324569702;5;21.0440818071;2;11.9523334503;11.4571752548;3;24.6616024971;
14;2;11.3505430222;9.78903102875;5;21.8171498775;2;13.9523334503;11.8107032776;3;25.243845582;
15;2;13.3505439758;10.1240053177;5;22.4831271172;2;15.9523334503;12.0916318893;3;25.7037609816;
16;2;15.3505439758;10.4026165009;4;23.0542217493;2;16.9660930634;12.3113050461;3;26.0636560917;
17;2;16.4239711761;10.6309299469;4;23.5440071821;2;17.9707603455;12.4808797836;3;26.1228116751;
18;2;17.4510211945;10.8157100677;4;23.9660406113;2;18.9754657745;12.5;4;26.1438889503;
19;2;18.4793682098;10.9637317657;4;24.1702980995;2;19.8823757172;12.5;4;26.1651208401;
20;2;19.4383182526;11.0;4;24.3076715469;2;19.8871517181;12.5;4;26.1864993572;
21;2;19.4692268372;11.0;5;24.4505701065;2;19.8919620514;12.5;4;26.2080165148;
22;2;18.9500007629;12.0;5;24.5988156796;2;19.8968029022;12.5;5;26.2296639681;
23;2;18.9500007629;12.299407959;5;24.7521765232;2;19.9016742706;12.5;6;26.2514331341;
24;2;18.9500007629;12.3760881424;6;24.9103667736;2;19.9065723419;12.5;7;26.2733153105;
25;2;18.9500007629;12.4551830292;5;25.0730454922;2;19.9114952087;12.5;7;26.2953014374;
26;3;18.9500007629;12.5365228653;4;25.2398183346;3;19.9164428711;12.5;6;26.3173824549;
27;3;18.9500007629;11.0;4;25.4102387428;3;19.9214115143;12.5;6;26.3395489454;
28;3;18.9500007629;12.0;5;25.5838117599;3;19.926399231;12.5;6;26.3617914915;
29;3;18.9500007629;12.7919063568;5;25.7599987984;3;17.9314041138;13.5;6;26.3841004372;
30;3;18.9500007629;12.8799991608;5;25.9382228851;3;16.936422348;14.5;6;26.4064661264;
31;3;17.836101532;12.0;5;26.1178760529;3;15.9414548874;15.5;6;26.428878665;
32;3;16.8765220642;13.0;5;26.2983264923;3;14.9464979172;16.5;6;26.4513280392;
33;3;15.9171237946;14.0;5;26.4789280891;3;14.3265485764;17.5;6;26.4738043547;
34;3;15.0077590942;15.0;5;27.659029007;3;14.3316059113;18.5;6;26.4962974787;
35;3;16.0482826233;16.0;5;27.9454807043;3;14.3366670609;19.5;6;26.5187973976;
36;3;17.0885467529;17.0;5;28.2405142784;3;14.3417291641;20.5;7;26.5412938595;
37;3;17.4041156769;18.0;5;28.5442498922;3;14.3467912674;21.5;8;26.5637768507;
38;3;17.4724559784;19.0;5;28.8568322659;3;14.351849556;22.5;8;26.5862361193;
39;3;17.5427875519;20.0;5;29.1784211397;3;14.3569030762;23.5;9;26.6086617708;
40;3;17.6151447296;21.0;5;29.5091816187;3;14.361948967;24.5;9;26.6310436726;
41;3;16.408367157;23.0;6;29.8492661715;3;14.366985321;25.5;9;26.6533719301;
42;3;16.4489383698;25.0;6;30.1987974644;3;14.3720092773;26.5;11;26.6756366491;
43;3;16.4927310944;27.0;8;30.5578434467;3;14.3770179749;27.5;11;26.6978281736;
44;3;16.5398368835;29.0;8;30.9263913631;4;14.3820114136;28.5;10;26.7199368477;
45;3;16.5903148651;31.0;9;31.3043193817;4;14.0;29.5;11;26.7419531345;
46;3;16.6441898346;32.7971305847;11;31.6913669109;4;15.3919391632;27.5;11;26.7638677359;
47;3;16.7014389038;33.9164772034;11;32.0871069431;4;14.3968696594;28.5;12;26.7856714725;
48;3;16.7619895935;35.0304374695;13;32.4909193516;4;14.4017763138;29.5;12;26.8073554039;
49;3;17.825717926;34.0304374695;14;32.9019706249;4;15.4066553116;27.5;13;26.8289107084;
50;3;17.8924369812;34.0304374695;15;33.3192005157;4;14.4115047455;28.5;13;26.8503289223;
51;3;18.9619007111;35.0304374695;15;33.7413163185;4;14.4163236618;29.5;14;26.8716015816;
52;3;20.0338020325;36.0304374695;16;34.1668000221;4;15.4211101532;28.5;14;27.8927206993;
53;3;21.1077747345;37.0304374695;16;34.5939245224;4;17.0;29.5;14;27.9536783695;
54;3;22.133398056;38.0304374695;17;35.0207834244;4;19.4305782318;30.5;14;28.0156509876;
