Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;4;20.0;
7;2;8.82499980927;8.89999961853;4;18.0;1;9.5;10.0;4;20.0;
8;2;9.05000019073;8.5;4;18.0674999952;1;9.5;10.0;4;20.3999996185;
9;2;9.06518745422;8.5;3;18.4895108938;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.16014099121;8.67000007629;3;18.8647230864;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;9.24456214905;8.81392192841;3;19.1995335817;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;9.31989574432;8.93486309052;3;20.2548673153;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;9.55734443665;9.39324569702;4;21.1974108219;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;11.3850421906;9.78903102875;4;22.0314099789;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;13.3850421906;10.1240053177;4;22.7663766146;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;15.3850421906;10.4026165009;3;23.4149770737;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;16.5051403046;10.6309299469;3;23.9911694527;1;15.7228336334;12.4808797836;4;25.0;
18;2;17.5516319275;10.8157100677;3;24.5087993145;1;16.7228336334;12.5;5;25.0;
19;2;18.6014900208;10.9637317657;3;24.8180098534;1;17.625;12.5;5;25.0;
20;2;19.5840530396;11.0;3;25.0697143078;1;17.625;12.5;5;25.0;
21;2;19.6406860352;11.0;4;25.3361742496;1;17.625;12.5;5;25.0;
22;2;18.9500007629;12.0;3;25.616874218;1;17.625;12.5;6;25.0;
23;2;18.9500007629;12.8084373474;3;25.911039114;1;17.625;12.5;6;25.0;
24;2;18.9500007629;12.9555196762;4;26.2176237106;1;17.625;12.5;6;25.0;
25;3;18.9500007629;13.1088123322;3;26.5353112221;1;17.625;12.5;7;25.0;
26;3;18.9500007629;13.2676553726;4;26.8625197411;1;17.625;12.5;7;25.0;
27;3;18.9500007629;13.4312601089;4;27.1974248886;1;17.625;12.5;8;25.0;
28;3;18.9500007629;13.5987129211;4;27.5379900932;1;17.625;12.5;9;25.0;
29;3;19.9500007629;11.5987129211;4;27.8820104599;1;17.625;12.5;9;25.0;
30;3;18.9500007629;12.5987129211;4;28.2271661758;1;17.625;12.5;9;25.0;
31;3;16.9500007629;14.5987129211;5;28.5710821152;1;15.625;13.5;9;25.0;
32;3;15.9500007629;16.5987129211;5;28.9113931656;1;14.625;14.5;9;25.0;
33;3;14.9500007629;18.5987129211;6;29.2458081245;1;13.625;15.5;9;25.0;
34;3;14.0;20.5987129211;6;29.5721731186;1;12.625;16.5;9;25.0;
35;3;14.0;22.5987129211;6;29.888525486;1;12.0;17.5;9;25.0;
36;3;14.0;24.0996742249;6;30.1931390762;1;12.0;18.5;9;25.0;
37;3;14.0;25.3738250732;7;30.4845581055;1;12.0;19.5;9;25.0;
38;3;14.0;26.6361026764;8;30.7616167068;1;12.0;20.5;9;25.0;
39;3;14.0;27.8854560852;8;31.0234470367;1;12.0;21.5;10;25.0;
40;3;14.0;29.1211013794;8;31.2694759369;1;12.0;22.5;10;25.0;
41;3;14.0;30.3425292969;9;31.4994077682;1;12.0;23.5;10;25.0;
42;3;14.0;31.5494670868;11;31.7132005692;1;12.0;24.5;11;25.0;
43;3;14.0;32.7418823242;12;31.9110393524;1;12.0;25.5;12;25.0;
44;3;14.0;33.9199371338;13;32.0932998657;1;12.0;26.5;12;25.0;
45;3;14.0;35.0839691162;13;32.260515213;1;12.0;27.5;13;25.0;
46;3;15.0;33.234462738;13;32.4133443832;1;12.0;28.5;13;25.0;
47;3;16.0;32.3720092773;13;32.5525350571;1;12.0;29.5;14;25.0;
48;3;17.0;31.4972820282;14;32.6788978577;1;13.0;27.5;15;25.0;
49;3;18.0;30.6110076904;14;32.75;1;12.0;28.5;16;25.0;
50;3;18.9500007629;29.6749992371;14;32.75;1;12.0;29.5;16;25.0;
51;3;18.9500007629;28.6749992371;15;32.75;1;13.0;27.5;17;25.0;
52;3;18.9500007629;27.6749992371;15;32.75;1;12.0;28.5;17;25.0;
53;3;18.9500007629;27.6749992371;17;32.75;1;12.0;29.5;17;25.0;
54;3;18.9500007629;27.6749992371;16;32.75;1;13.0;27.5;17;25.0;
55;3;18.9500007629;28.6749992371;17;32.75;1;12.0;28.5;16;25.0;
56;3;18.9500007629;29.6749992371;18;32.75;1;12.0;29.5;15;25.0;
57;3;18.9500007629;30.6749992371;18;32.75;2;14.0;28.3999996185;13;26.0;
58;3;18.9500007629;30.6749992371;19;32.75;2;16.0;28.3999996185;15;26.0299999714;
59;3;18.9500007629;30.6749992371;19;32.75;2;17.0;28.3999996185;15;26.0605909824;
