Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;4;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;4;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;8.0;11.3000001907;3;21.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.14999961853;10.0;3;21.0599999428;
6;1;8.55000019073;8.5;4;17.0;2;9.23849964142;10.0;3;21.1229639053;
7;1;8.82499980927;8.5;4;17.0;2;9.75266647339;10.0;3;21.1889609098;
8;1;8.82499980927;8.5;4;17.0;2;9.76751613617;10.0;3;21.6699410677;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.87573719025;10.1999998093;3;22.0818096399;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.96840667725;10.3632001877;3;22.4358423948;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;10.0480642319;10.4951858521;3;23.611035943;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;10.3124837875;11.0209560394;3;24.615765214;
13;2;9.22696018219;9.79324531555;1;20.5780620575;2;12.1056518555;11.4571752548;3;25.4640146494;
14;2;11.2456893921;9.78903102875;1;21.3230106831;2;14.1056518555;11.8107032776;3;26.1761806011;
15;2;13.2456893921;10.5540056229;1;21.960051775;2;16.1056518555;12.0916318893;3;26.7751014233;
16;2;15.2456893921;10.4026165009;1;22.5015021563;2;17.2071437836;12.3113050461;3;27.2831678391;
17;2;16.0206890106;11.1267871857;2;22.9610648155;2;18.2451515198;12.4808797836;5;27.4996597767;
18;3;17.319858551;10.8157100677;2;23.3524484634;3;19.2852573395;12.5;4;27.687142849;
19;3;18.3413105011;10.9637317657;2;23.5258028507;3;19.625;12.5;5;27.883649826;
20;3;19.2933063507;11.0;2;23.6322153807;3;20.2738208771;12.5;5;28.0888605118;
21;3;19.3172492981;11.0;2;23.7443124056;3;20.3199939728;12.5;5;28.3023359776;
22;3;19.3424720764;11.0;3;23.8621526957;3;19.625;13.5;5;28.5235154629;
23;3;18.9500007629;11.9310760498;3;23.9857594967;3;19.625;13.909406662;7;28.7517154217;
24;3;18.9500007629;11.9928798676;3;24.1151165962;3;20.4691352844;12.5;7;28.986133337;
25;3;17.425901413;12.0;4;24.2501642704;3;20.5218811035;12.5;7;29.22585392;
26;3;16.456287384;13.0;4;24.3907959461;3;19.625;13.5;7;29.4698610306;
27;3;14.9500007629;14.0;4;24.5368545055;3;19.625;14.2879447937;7;29.7170505524;
28;3;14.5707921982;15.0;5;24.6881308556;3;19.625;14.3868198395;9;29.9662499428;
29;3;14.6048297882;16.0;5;24.8443615437;3;18.625;13.5;9;30.2162384987;
30;3;14.6399812698;17.0;6;25.005228281;3;17.7986526489;14.5;9;30.4657707214;
31;3;14.6761760712;18.0;6;25.1703586578;4;16.8547973633;15.5;7;45.7136011124;
32;3;14.0;19.0;6;25.3393273354;4;16.9105606079;16.5;7;46.7085089684;
33;4;14.0;20.0;5;40.5116591454;4;17.3406639099;17.5;7;47.6186962128;
34;4;15.0;21.0;5;41.4368326664;4;18.3948478699;18.5;7;48.4422278404;
35;4;16.0;22.0;5;42.2836606503;4;19.4478607178;19.5;7;49.1806173325;
36;4;17.0;23.0;6;43.0507135391;4;20.4994773865;20.5;7;49.8379735947;
37;4;18.0;24.0;6;43.7398915291;4;21.549495697;21.5;7;50.4201426506;
38;4;19.0;25.0;6;44.3555660248;4;21.7195320129;22.5;8;50.9339265823;
39;4;20.0;26.0;6;44.9037165642;4;20.191078186;24.5;10;51.3864531517;
40;4;21.0;27.0;6;45.3911499977;4;20.2486209869;26.5;10;51.6910057068;
41;4;21.588104248;28.0;7;45.8248767853;5;20.2749996185;28.5;9;51.8685903549;
42;4;21.6648292542;29.0;8;46.1179485321;5;20.2749996185;30.5;11;52.0363025665;
43;4;22.7000007629;30.0;9;46.2910404205;5;20.2749996185;32.5;12;52.1941108704;
