Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;5;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;5;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;5;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;8.96626472473;9.41392230988;3;18.869726181;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;9.02068901062;9.53486347198;3;19.8939913511;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;9.22696018219;10.0577459335;4;20.8034276962;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;11.0206890106;10.5242500305;3;21.6023415327;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;13.0206890106;10.9366035461;3;22.3003556728;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;15.0206890106;11.2996902466;3;22.9103056192;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;16.0206890106;11.6199970245;3;23.4463845491;1;15.7228336334;12.4808797836;5;25.0;
18;2;17.0206890106;11.9046888351;3;23.922745347;1;16.7228336334;12.5;6;25.0;
19;2;18.0206890106;12.1609010696;3;24.1899158955;1;17.625;12.5;6;25.0;
20;2;18.9500007629;12.313949585;4;24.399273634;1;17.625;12.5;6;25.0;
21;2;18.9500007629;12.4395637512;4;24.6236231327;1;17.625;12.5;6;25.0;
22;2;18.9500007629;12.8365364075;3;24.8630647659;1;17.625;12.5;7;25.0;
23;2;18.9500007629;13.0041456223;2;25.1175034046;1;17.625;12.5;7;25.0;
24;2;18.9500007629;13.1822528839;2;25.3866217136;1;17.625;12.5;7;25.0;
25;2;18.9500007629;13.3706350327;3;25.6698577404;1;17.625;12.5;7;25.0;
26;2;18.9500007629;13.5689001083;4;25.9663875103;1;17.625;12.5;8;25.0;
27;2;18.9500007629;13.776471138;4;26.2751159668;1;17.625;12.5;9;25.0;
28;3;18.9500007629;13.9925813675;4;26.5946760178;1;17.625;12.5;9;25.0;
29;3;18.9500007629;14.2162733078;4;26.9234399796;1;17.625;12.5;9;25.0;
30;3;18.9500007629;14.4464082718;4;27.2595415115;1;17.625;12.5;9;25.0;
31;4;16.9500007629;16.4464073181;3;44.8509097099;1;15.625;13.5;9;25.0;
32;4;16.9500007629;18.4464073181;3;46.0578141212;2;14.625;14.5;9;40.0;
33;4;16.9500007629;20.4464073181;3;47.1523256302;2;14.625;15.5;9;40.75;
34;4;17.0;21.9194641113;3;48.1348152161;2;14.625;16.5;9;41.4193744659;
35;4;18.0;23.2972373962;4;49.0103020668;2;15.0;17.5;10;42.0072898865;
36;4;19.0;24.6705741882;4;49.7868056297;2;16.0;18.5;10;42.5162696838;
37;4;20.0;26.0369796753;4;50.4738841057;2;17.0;19.5;10;42.9513263702;
38;4;21.0;27.394115448;5;51.0814900398;2;18.0;20.5;10;43.3190898895;
39;5;22.0;28.7398681641;5;51.4976272583;2;19.0;21.5;10;43.6270179749;
40;5;22.375;30.0723896027;6;51.7864894867;2;20.0;22.5;10;43.8827629089;
41;5;23.375;28.3901386261;7;52.0608100891;2;21.0;23.5;10;44.0;
42;5;24.375;27.6918907166;7;52.319776535;2;22.0;24.5;10;44.0;
43;5;25.375;26.9767532349;7;52.5628671646;2;22.5499992371;25.5;10;44.0;
44;5;26.375;26.2441539764;8;52.7898340225;2;22.5499992371;26.5;11;44.0;
45;5;27.3250007629;25.4938163757;8;54.0006799698;2;22.5499992371;27.5;12;44.0;
46;5;28.3250007629;24.7257480621;8;54.2456271648;2;22.5499992371;28.5;12;44.0;
47;5;29.3250007629;28.7257480621;10;54.4770579338;2;22.5499992371;29.5;14;44.0;
48;5;29.6555938721;32.7257461548;10;54.6955569983;2;23.5499992371;27.5;14;44.0;
49;5;29.6717853546;35.7257461548;10;54.901820302;2;22.5499992371;29.5;15;44.0;
50;5;29.688583374;38.7257461548;9;55.0966238976;2;22.5499992371;31.5;16;44.0;
51;5;29.7059936523;41.7257461548;10;55.2807946205;2;22.5499992371;33.5;17;44.0;
52;5;29.7240142822;42.7257461548;11;55.3921557665;3;22.5499992371;35.5;14;59.0;
53;5;29.742647171;42.8250007629;9;55.4563041925;3;24.5499992371;35.5;13;59.75;
54;5;29.7618923187;42.8250007629;10;55.5224741697;3;26.5499992371;35.5;14;60.4193744659;
55;5;29.7817420959;42.8250007629;10;55.5906432867;3;27.5499992371;35.5;14;61.0072898865;
56;5;29.802192688;42.8250007629;11;55.6607804298;3;28.5499992371;35.5;16;61.5162696838;
57;5;29.8232345581;42.8250007629;11;55.7328453064;3;29.5499992371;35.5;16;61.9513263702;
58;5;29.8448543549;42.8250007629;12;55.8067884445;3;30.1749992371;35.5;17;62.3190898895;
59;4;27.3250007629;37.8250007629;13;54.0;4;30.1749992371;35.5;16;64.4338064194;
60;4;27.3250007629;37.8250007629;13;54.0;4;31.1749992371;36.5;16;64.7653138638;
61;4;27.3250007629;37.8250007629;13;54.0;4;32.1749992371;37.5;16;64.9600640535;
62;4;27.3250007629;37.8250007629;14;54.0;4;32.1749992371;38.5;17;65.0392494202;
63;4;27.3250007629;37.8250007629;14;54.0;5;32.1749992371;39.5;16;65.120018959;
64;4;27.3250007629;37.8250007629;14;54.0;5;32.1749992371;40.5;17;65.2022752762;
65;3;25.3250007629;21.0;14;43.25;6;32.1749992371;40.5;16;76.0359115601;
66;3;23.3250007629;22.0;13;43.25;6;33.1749992371;42.5;16;76.1208124161;
67;3;22.3250007629;23.0;15;43.25;6;34.1749992371;44.0;16;76.2068536282;
68;3;21.3250007629;24.0;15;43.25;6;34.1749992371;45.0;16;76.2939035892;
69;3;20.375;25.0;16;44.7068748474;6;34.1749992371;46.0;17;76.3818233013;
70;3;20.6140632629;26.0;16;45.8881912231;6;34.1749992371;47.0;18;76.4704678059;
71;3;20.8093833923;27.0;16;46.8303966522;6;34.1749992371;47.0;18;79.0503792763;
72;3;20.9661388397;28.0;16;47.571805954;6;34.65650177;47.7849998474;19;81.2088878155;
73;3;21.0901031494;29.0;17;47.9565925598;6;35.0459976196;48.4127731323;20;83.0022304058;
74;3;21.1869773865;30.0;17;48.0;6;35.3560676575;48.9059257507;20;84.4895021915;
75;3;21.2000007629;31.0;17;48.0;6;35.599899292;49.2880935669;20;85.5489490032;
76;3;21.2000007629;32.0;17;48.0;6;35.75;49.5;21;85.9304766655;
77;3;21.2000007629;33.0;19;48.0;6;35.75;49.5;21;86.2677493095;
78;3;21.2000007629;34.0;19;48.0;6;33.75;50.5;22;86.5123872757;
79;3;21.2000007629;35.0;19;48.0;6;32.75;51.5;23;86.7600097656;
80;3;21.2000007629;36.0;19;48.0;6;31.75;53.5;23;87.0094337463;
