Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;4;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;4;20.0;
6;1;8.55000019073;8.5;4;17.0;2;9.0;10.3000001907;3;21.0;
7;1;8.82499980927;8.5;4;17.0;2;9.72500038147;10.0;3;21.0599999428;
8;1;8.82499980927;8.5;4;17.0;2;9.73849964142;10.0;2;21.5335636139;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.84505176544;10.1999998093;2;21.9377998114;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.93600463867;10.3632001877;2;22.2840082645;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.0139017105;10.4951858521;2;23.4481773376;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.2758407593;11.0209560394;2;24.4414664507;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.0664348602;11.4571752548;2;25.2779132128;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.0664348602;11.8107032776;2;25.9779809713;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.0664348602;12.0916318893;2;26.5645889044;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.159778595;12.3113050461;2;27.060223341;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.1949882507;12.4808797836;2;27.2642745972;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;19.23229599;12.5;3;27.439432621;
19;1;16.0206890106;10.9637317657;5;22.0;2;20.173871994;12.5;3;27.6238675117;
