Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;3;17.0;1;8.0;12.0;6;20.0;
4;2;7.55000019073;10.6999998093;2;18.0;1;8.0;11.0;6;20.0;
5;2;7.7000002861;9.30000019073;2;18.0449999571;1;8.0;10.0;6;20.0;
6;2;8.78512477875;8.5;2;18.0915547609;1;9.0;10.0;6;20.0;
7;2;9.07059955597;8.5;2;18.1396753788;2;9.5;10.5;5;21.0;
8;2;9.08142662048;8.5;2;18.1893689632;2;9.5;10.5;5;21.4499995708;
9;2;9.09260749817;8.5;2;18.5925321579;2;9.59000015259;10.7249994278;5;21.8283753395;
10;2;9.18332004547;8.67000007629;2;18.9461020231;2;9.66343975067;10.9141874313;5;22.1463216543;
11;2;9.26287269592;8.81392192841;2;19.2562930584;2;9.72283363342;11.0731611252;5;23.2769758701;
12;2;9.33266639709;8.93486309052;1;20.2716907263;2;9.95943069458;11.6384878159;4;24.2329655886;
13;2;9.56113052368;9.39324569702;1;21.1674451828;2;11.7228336334;12.1164827347;4;25.0281233788;
14;2;11.3783006668;9.78903102875;1;21.9472299814;2;13.7228336334;12.5140619278;4;25.6827294827;
15;2;13.3782997131;10.8036928177;1;22.6200125217;2;15.7228336334;12.8413648605;4;26.2195490599;
16;2;15.3782997131;10.4026165009;1;23.1979614496;2;16.7228336334;13.1097745895;2;26.6609514952;
17;2;16.4563121796;10.6309299469;2;23.6946053505;2;17.7228336334;13.3304758072;2;26.8062547445;
18;3;17.4849052429;10.8157100677;1;24.1234521866;2;18.7228336334;13.4031276703;3;26.9181295633;
19;3;18.0206890106;10.9637317657;1;24.3344240189;2;19.625;13.4590644836;3;27.0347876549;
20;3;19.4752464294;11.0;1;24.4783546925;2;19.625;13.5173940659;3;27.1561670303;
21;3;19.5076313019;11.0;1;24.6275923252;2;19.625;13.7937002182;3;27.2821698189;
22;3;18.9500007629;12.0;1;24.7818951607;2;19.625;13.869301796;4;27.4126603603;
23;3;18.9500007629;12.3909473419;1;24.9409668446;4;19.625;13.94759655;2;27.5474638939;
24;3;18.9500007629;12.4704837799;2;25.1044561863;4;19.625;14.0284786224;2;27.686365366;
25;3;18.9500007629;12.5522279739;2;25.2719585896;4;19.625;14.1118192673;2;27.8291089535;
26;3;18.9500007629;12.6359796524;2;25.4430179596;4;19.625;14.1974658966;2;27.9753990173;
27;3;18.9500007629;12.7215089798;3;25.6171307564;4;19.625;14.2852392197;2;28.1249010563;
28;3;18.9500007629;12.8085651398;3;25.7937505245;4;19.625;14.3749408722;3;28.2772431374;
29;3;18.9500007629;12.8968753815;3;25.9722938538;4;19.625;14.466345787;3;28.4320194721;
30;3;18.9500007629;12.9861469269;3;26.1521477699;4;18.3972053528;13.5;3;28.5887935162;
31;3;17.8842334747;12.0;3;26.3326768875;4;17.432477951;14.5;3;28.747102499;
32;3;16.9248523712;13.0;4;26.5132336617;4;16.4680976868;15.5;4;28.9064629078;
33;4;15.9654788971;14.0;3;26.6931657791;4;15.5039539337;16.5;4;30.0663752556;
34;4;15.0559625626;15.0;2;26.8718266487;4;15.9149341583;17.5;5;30.2563312054;
35;4;15.0961608887;16.0;2;27.048584938;4;16.9509239197;18.5;5;30.4464099407;
36;4;15.135931015;17.0;3;27.2228326797;4;17.225440979;19.5;5;30.6360967159;
37;4;15.1751375198;18.0;4;27.3939938545;4;17.2681217194;20.5;4;30.8248851299;
38;4;15.2136487961;19.0;4;27.5615315437;4;17.3106002808;21.5;4;31.0122836828;
39;4;14.0;21.0;4;27.7249555588;4;17.3527641296;22.5;4;31.19782269;
40;4;14.0;23.0;4;27.883825779;4;17.3945102692;23.5;6;31.3810577393;
41;4;14.0;25.0;4;28.0377569199;5;17.4357376099;24.5;5;31.5615756512;
42;4;14.0;27.0;5;28.1864213943;5;17.476354599;25.5;6;31.7389981747;
43;4;14.0;29.0;6;28.3295493126;5;17.5162734985;26.5;6;31.912984848;
44;4;14.0;30.6965942383;7;28.4669289589;5;16.2982406616;28.5;7;32.0832344294;
45;4;14.0;31.8202362061;7;28.5984063148;5;16.3062152863;30.5;8;32.2494883537;
46;4;14.0;32.9385643005;8;28.7238812447;5;16.3142967224;32.5;8;32.4115288258;
47;4;14.0;34.0514945984;9;28.8433055878;5;17.322479248;31.5;8;32.5691800117;
48;5;14.0;35.1589736938;8;38.9566783905;6;16.3307552338;33.5;6;47.7223066092;
49;5;15.0;36.2610092163;8;39.4640417099;6;18.0;34.5;7;49.6208120584;
50;5;17.0;34.3576393127;9;39.9398784637;6;22.3475761414;35.5;7;50.4740103483;
51;5;17.0;35.448928833;10;40.3830423355;6;24.8032932281;37.5;8;51.242226243;
52;5;18.0;36.534992218;10;40.7930960655;6;26.0778598785;39.5;9;51.9279894829;
53;5;19.5744571686;36.534992218;12;41.1702389717;6;26.3733959198;42.5;10;52.5363442898;
54;6;20.6403121948;37.534992218;10;41.5005426407;7;27.8875999451;44.5;9;53.0739735365;
55;6;21.7001228333;38.534992218;10;41.7404880524;7;28.625;45.5645179749;11;53.5484067202;
56;6;22.7541103363;39.534992218;11;41.9558610916;7;29.9079933167;44.7437438965;12;53.9673817158;
57;6;23.7525691986;40.534992218;11;42.1481971741;7;30.9185829163;44.771396637;12;54.2089761496;
58;6;23.7958450317;39.75;12;42.3191757202;7;31.6294326782;44.7991638184;15;54.2981133461;
59;6;23.8343162537;38.75;13;42.4705476761;7;31.7515411377;44.7816619873;15;54.3884568214;
60;6;23.8683738708;37.75;12;42.5;7;31.6518859863;44.7999992371;15;54.4799497128;
61;6;23.875;36.75;13;42.5;7;31.663482666;45.1829109192;13;54.5725307465;
62;6;23.875;35.75;14;42.5;7;31.6753139496;45.2109069824;16;54.6661348343;
63;6;23.875;34.75;14;42.5;7;31.687374115;45.2389030457;16;54.7606929541;
64;7;23.875;33.75;13;42.5;8;31.3250007629;46.2668838501;14;64.8561317921;
65;7;23.875;32.75;14;42.5;8;30.3250007629;45.7999992371;13;65.3523745537;
66;7;23.875;32.75;14;42.5;8;30.7248477936;48.7999992371;11;65.8237417936;
67;7;23.875;32.75;14;42.5;8;31.3250007629;46.7999992371;12;66.2688881159;
68;7;23.875;32.75;14;42.5;8;32.3250007629;47.7999992371;12;66.6871451139;
69;7;23.875;32.75;14;42.5;8;31.3250007629;51.7999992371;12;67.0784540176;
70;7;23.875;32.75;13;43.5;8;31.3250007629;53.8406143188;15;67.4432756901;
71;7;27.875;31.75;13;43.5750000477;9;31.3250007629;54.9099121094;14;69.6776375771;
72;7;28.875;32.75;12;43.6548187733;9;31.5791473389;52.9259986877;15;71.559595108;
73;7;29.9657993317;33.75;11;43.7396422625;9;32.3814430237;55.0455245972;15;73.1350469589;
74;7;29.1893482208;34.75;18;43.82964468;9;32.6010818481;56.828338623;15;74.4525871277;
75;7;28.2275981903;35.75;19;43.9249849319;9;32.7895965576;58.0120353699;15;75.3953943253;
76;6;27.3181171417;36.0;19;44.0258028507;10;32.9464416504;59.1910552979;14;75.8822038174;
77;6;27.3609657288;37.0;18;44.1322153807;10;33.0220718384;60.3654022217;15;77.3390257359;
78;6;27.4061908722;38.0;20;44.2524734735;10;31.4041862488;64.5350952148;15;77.829128623;
