Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;3;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;3;17.0;1;9.0;10.0;5;20.0;
7;1;8.82499980927;8.5;3;17.0;1;9.5;10.0;4;20.0;
8;1;8.82499980927;8.5;3;17.0;1;9.5;10.0;4;20.3999996185;
9;1;8.82499980927;8.5;3;17.3400001526;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;9.66343975067;10.6632003784;3;21.9903717041;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;9.94783401489;10.4951858521;3;23.0719120502;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;10.1911802292;11.0209560394;3;23.9749414921;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;11.9614667892;11.4571752548;3;24.7131726742;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;13.9614667892;11.8107032776;3;25.3067810535;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;15.9614667892;12.0916318893;3;25.7784451246;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;16.9828968048;12.3113050461;3;26.1504684687;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;17.9902935028;12.4808797836;3;26.2221269608;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;18.7228336334;12.5;3;26.2560760975;
19;1;16.0206890106;10.9637317657;4;22.0;2;19.625;12.5;3;26.2905418873;
20;1;16.9500007629;11.0;5;22.0;3;19.625;12.5;3;26.3255085945;
21;1;16.9500007629;11.0;5;22.0;3;19.625;12.5;3;26.3609591722;
22;1;16.9500007629;11.0;5;22.0;3;19.625;12.5;3;26.3968753815;
23;1;16.9500007629;11.0;5;22.0;3;19.625;12.5;3;26.4332377911;
24;1;16.9500007629;11.0;5;22.0;3;19.625;12.5;5;26.4700255394;
25;1;16.9500007629;11.0;6;22.0;3;19.625;12.5;5;26.5072168112;
26;1;16.9500007629;11.0;7;22.0;3;19.625;12.5;5;26.5447884798;
27;2;17.9500007629;11.6999998093;7;23.0;3;19.625;12.5;4;26.5827163458;
28;2;18.9500007629;11.0;7;23.0950000286;3;19.625;12.5;4;26.6209751368;
29;2;18.9500007629;11.0;7;23.1979848146;3;19.625;12.5;4;26.6595385075;
30;2;18.9500007629;11.0;7;23.3094215393;3;17.625;13.5;3;27.6983793974;
31;2;18.9500007629;11.0;7;24.5297653675;3;17.625;14.5;4;27.777469635;
32;2;16.9500007629;12.0;7;25.5603482723;3;17.625;15.5;4;27.8579643965;
33;2;15.9500007629;13.0;7;26.4195820093;3;16.8682670593;16.5;4;27.9398357868;
34;2;14.9500007629;14.0;7;27.1325573921;3;16.2527999878;17.5;4;28.0230522156;
35;2;14.0;15.0;7;27.7263069153;3;16.2625999451;18.5;4;28.1075787544;
36;2;14.0;16.0;7;28.178845644;3;16.2726631165;19.5;4;28.1933764219;
37;2;14.0;17.0;7;28.3601508141;3;16.2829933167;20.5;4;28.2804031372;
38;2;14.0;18.0;7;28.5522634983;3;16.2935829163;21.5;5;28.3686125278;
39;2;14.0;19.0;6;28.7551107407;3;16.3044319153;22.5;5;28.4579547644;
40;2;14.0;20.0;6;28.9684910774;3;16.3155345917;23.5;6;28.5483762026;
41;2;14.0;21.0;6;29.1920633316;3;16.0;25.5;6;28.6398191452;
42;2;14.0;22.0;8;29.4253373146;3;16.0;26.5530529022;7;28.7322227955;
43;2;14.0;23.0;9;29.6676683426;3;16.0;27.5898647308;8;28.8255221844;
44;2;14.0;24.0;8;29.9182555676;3;16.0;28.6273899078;9;28.9196490049;
45;2;14.0;25.0;10;30.1761450768;3;16.0;29.6656017303;9;29.014531374;
46;2;14.0;26.0;10;30.0402388573;3;16.0;30.7044734955;10;29.1100943089;
47;2;14.0;27.0;11;29.9493060112;3;17.0;28.743970871;11;29.2062596083;
48;2;14.0;28.0;11;29.8980083466;3;16.4127349854;28.5;13;29.3029462099;
49;2;14.0;29.0;12;29.8813157082;4;16.4258003235;29.5;12;29.4000698328;
50;2;14.0;30.0;13;29.8945007324;4;17.0;29.5;13;29.4975442886;
51;2;14.0;31.0;14;29.9331307411;4;18.5595302582;30.5;13;29.5952808857;
52;2;14.0;32.0;15;29.9930734634;4;19.4659404755;31.5;13;29.6931889057;
53;2;14.0;33.0;15;30.0704927444;5;20.0;32.5;13;29.7911763191;
54;2;15.0;31.0;15;30.161860466;5;21.0;33.5;13;29.8891494274;
55;2;16.0;31.0;14;30.263961792;6;21.625;33.5;8;49.9870138168;
56;2;17.0;31.0;14;30.373896122;6;22.625;34.1212692261;8;52.2846753597;
57;2;18.0;31.0;14;30.4890780449;6;24.625;35.1647834778;8;53.4396359921;
58;2;19.0;31.0;14;30.6072368622;6;26.1741371155;34.5;8;54.4181463718;
59;2;19.178768158;31.0;15;30.7264080048;6;25.625;36.5;9;55.235370636;
60;2;19.1558914185;30.0;15;30.8449220657;7;26.625;38.2959060669;8;55.9121338129;
61;2;17.1558914185;31.0;13;30.9613857269;7;27.625;39.3396263123;8;57.4711397886;
62;2;16.1558914185;32.0;13;31.074669838;7;29.625;38.5;9;57.9588122368;
63;2;15.1558914185;33.0;14;31.1838817596;7;31.625;39.5;9;58.1406719685;
64;3;16.1558914185;31.0;11;31.2883462906;7;32.625;40.5;9;58.3239271641;
65;3;14.1558914185;32.0;12;31.3875770569;7;34.2015075684;41.5;9;58.5064549446;
66;3;14.0;33.0;13;31.4812545776;7;33.25;44.4816627502;9;58.6622316837;
67;3;15.0;31.0;13;31.5691995621;7;33.5768852234;44.5;10;59.8196966648;
68;3;16.0;30.0;14;31.6513547897;8;34.5884819031;45.6403121948;9;60.0187427998;
69;3;17.0;30.0;13;31.7277593613;8;36.3016357422;44.6403121948;10;60.2204420567;
70;3;18.0;30.0;13;31.7871589661;8;36.5701675415;45.5;11;60.4246799946;
71;3;16.0;32.0;13;32.7584438324;8;36.2303619385;47.5;11;60.6313345432;
72;3;18.0;32.0;13;32.7625992298;8;35.8997535706;48.5;11;60.8402768373;
73;3;20.0;33.0;14;32.7699301243;8;36.6755828857;47.5;12;63.2681764364;
74;3;18.2386322021;36.0;14;32.7801721096;8;35.9884490967;50.0;13;65.2651705742;
75;3;19.2456474304;36.0;15;32.7930824757;8;36.3559417725;51.7660903931;14;66.8998681307;
76;3;17.2527923584;39.0;16;32.8084439039;8;38.587890625;50.1326255798;15;68.2436699867;
77;3;18.2600631714;38.0;15;32.8260570765;8;38.4500846863;51.4264450073;15;69.0662558079;
78;3;19.2674598694;38.0;16;32.8457403183;8;37.9085273743;51.0;15;69.534937501;
79;3;20.2749786377;37.4500007629;16;32.8673279285;8;34.9781494141;56.0;15;70.0101394653;
80;3;21.2576503754;36.5056266785;16;32.8906681538;8;33.998260498;59.5680541992;16;70.4912112951;
