Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.0;11.5;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.14999961853;10.0;5;21.0599999428;
6;1;8.55000019073;8.5;5;17.0;2;9.0;10.529999733;5;21.1229639053;
7;1;8.82499980927;8.5;4;17.0;2;9.5;10.5614814758;5;21.1889609098;
8;1;8.82499980927;8.5;3;17.0;2;9.5;10.5944805145;5;21.6699410677;
9;1;8.82499980927;8.5;3;17.3400001526;2;9.59000015259;10.8349704742;5;22.0818096399;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;9.66343975067;11.0409049988;5;22.4358423948;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;9.72283363342;11.217921257;5;23.6254906654;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;9.95943069458;11.8127450943;5;24.6470454931;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;11.7228336334;12.3235225677;5;25.5146756172;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;13.7228336334;12.7573375702;5;26.2489478588;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;15.7228336334;13.1244735718;5;26.8728489876;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;16.7228336334;13.4364242554;5;27.4088890553;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;17.7228336334;13.7044448853;6;27.6564292908;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;18.7228336334;13.8282146454;6;27.8780703545;
19;1;16.0206890106;10.9637317657;4;22.0;2;19.625;13.9390354156;6;28.1118252277;
20;1;16.9500007629;11.0;4;22.0;2;19.625;14.0559129715;6;28.35729146;
21;1;16.9500007629;11.0;4;22.0;2;19.625;14.514374733;6;28.6138794422;
22;1;16.9500007629;11.0;5;22.0;3;19.625;14.6683273315;6;28.8808050156;
23;1;16.9500007629;11.0;6;22.0;4;19.625;14.8284835815;5;29.157087326;
24;1;16.9500007629;11.0;6;22.0;4;19.625;14.9942522049;5;29.4415531158;
25;1;16.9500007629;11.0;6;22.0;4;20.6243495941;12.9942522049;5;29.7328500748;
26;1;16.9500007629;11.0;6;22.0;4;20.6898918152;12.5;5;30.0294647217;
27;1;16.9500007629;11.0;6;22.0;4;20.7566299438;12.5;5;30.3297505379;
28;1;14.9500007629;12.0;7;22.0;4;20.8241939545;12.5;5;30.6319608688;
29;1;13.9500007629;13.0;8;22.0;4;17.625;14.5;5;30.9342865944;
30;1;12.9500007629;14.0;8;22.0;4;16.625;16.5;5;31.2349004745;
31;1;12.0;15.0;9;22.0;4;15.625;18.5;5;31.531999588;
32;1;12.0;16.0;9;22.0;4;14.625;20.5;5;31.8238492012;
33;1;12.0;17.0;10;22.0;4;14.0;22.5;6;32.1088232994;
34;1;12.0;18.0;11;22.0;4;14.0;24.5;6;32.3854403496;
35;2;12.0;19.0;9;50.75;4;14.0;26.1468963623;6;32.6523914337;
36;2;13.0;20.0;9;52.7625007629;4;15.0;28.0871524811;5;33.9085636139;
37;2;14.0;21.0;9;54.2967796326;4;16.0;28.6177062988;5;34.1830513477;
38;2;15.0;22.0;9;55.4120597839;4;16.2317504883;29.8377456665;5;34.4457552433;
39;2;16.0;23.0;9;56.1932144165;4;16.2386322021;31.0466480255;6;35.6961886883;
40;2;17.0;24.0;10;56.725528717;4;17.2456474304;32.2439804077;6;35.9540650845;
41;2;18.0;25.0;10;56.75;4;18.2527923584;33.4294929504;6;36.1994813681;
42;2;19.0;26.0;11;56.75;4;18.4941062927;34.6031036377;6;36.4324991703;
43;2;20.0;27.0;10;56.75;4;18.5060901642;35.7648887634;6;36.6533259153;
44;2;21.0;28.0;10;56.75;4;18.5182380676;36.9150428772;7;36.8622918129;
45;2;22.0;29.0;10;56.75;5;19.0;36.7044677734;6;37.0598274469;
46;2;23.0;30.0;12;56.75;5;18.5430030823;36.1818275452;6;37.2464389801;
47;2;25.0;28.0;13;56.75;5;18.5556144714;37.2993392944;7;37.4226902723;
48;2;24.4249992371;29.0;13;56.75;5;18.5683670044;38.4069480896;7;37.5833747387;
49;2;24.4249992371;30.0;14;56.75;5;20.5812587738;36.4069480896;8;37.6412543058;
50;2;25.4249992371;28.0;15;56.75;5;22.5942821503;36.4069480896;9;37.6996895075;
51;2;24.4249992371;29.0;15;56.75;5;23.8574295044;36.5;9;37.7586499453;
52;2;24.4249992371;31.0;16;56.75;5;24.8706951141;37.5;11;37.8181037903;
53;2;24.4249992371;33.0;16;56.75;5;25.5364952087;38.5;10;37.8780177832;
54;2;24.4249992371;35.0;16;56.75;5;26.1664428711;37.5;11;37.9383575916;
55;2;24.4249992371;37.0;18;56.75;5;26.5361309052;36.5;12;37.9990874529;
56;2;24.4249992371;39.0;17;56.75;5;26.5497951508;35.5;13;38.0601708889;
57;2;24.4249992371;40.0;18;56.75;5;26.5635375977;34.5;13;38.1215701103;
58;2;25.4249992371;38.0;20;56.75;5;26.5773525238;33.5;13;38.1832466125;
59;2;24.4249992371;39.0;19;56.75;5;26.5912322998;32.5;15;38.2451609373;
60;2;24.4249992371;40.0;19;56.75;5;26.6051597595;32.5;16;38.3072727919;
61;3;25.4249992371;38.0;16;71.75;6;26.6191368103;32.5;14;38.3695416451;
62;4;27.4249992371;38.0;15;72.5;6;26.2066059113;32.5;15;38.431926012;
63;4;29.4249992371;38.0;16;73.1693744659;6;26.6471824646;32.5;15;38.4943845272;
64;4;30.4249992371;38.0;15;73.7572898865;6;26.6612377167;32.5;15;38.5568749905;
65;4;28.4249992371;40.0;14;74.2662696838;6;26.6752967834;32.5;17;38.6193555593;
66;4;27.4249992371;42.0;15;74.7013263702;6;24.2268505096;34.5;17;38.6817840338;
67;3;14.0;38.0;15;40.3190898895;7;23.625;36.966884613;13;74.4941183329;
68;3;14.0;39.0;15;41.6270179749;7;26.4674263;37.5;14;74.586316824;
69;3;16.0;38.0;16;41.9127628803;8;27.625;42.5;13;74.6789289713;
70;3;18.0;38.0;16;42.0605909824;8;27.9970092773;45.0504760742;13;74.7719067335;
71;3;19.0;38.0;17;42.091766119;8;28.7549285889;46.5;13;74.8652015924;
72;3;20.0;38.0;17;42.1235172749;8;28.259803772;49.5;15;74.9587644339;
73;4;20.9500007629;38.0;17;42.1558350325;8;28.2720489502;50.5;15;75.0525456667;
74;4;20.9500007629;37.0;16;42.1887089014;8;27.8924598694;52.5;14;78.6539765596;
75;4;20.9500007629;36.0;17;42.2221269608;8;28.1276531219;53.5047073364;15;81.3485326767;
76;4;20.9500007629;35.0;17;42.2560760975;8;28.3136100769;54.1602592468;17;83.3195664883;
77;4;20.9500007629;34.0;17;42.2905418873;8;28.4580936432;54.7032699585;17;84.7158490419;
78;4;20.9500007629;33.0;17;43.568413496;8;28.9806880951;53.8717803955;18;85.2437695265;
79;4;18.9500007629;34.0;17;44.6232171059;8;29.0373458862;54.1544113159;21;85.5719453096;
80;4;19.9500007629;32.0;17;46.4848068953;9;29.0536022186;54.3287963867;22;85.8818590641;
