Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;2;7.55000019073;11.6999998093;4;18.0;1;8.0;12.0;6;20.0;
4;2;7.7000002861;10.3000001907;4;18.0674999952;1;8.0;11.0;6;20.0;
5;2;7.71012496948;9.30000019073;4;18.1388356686;1;8.0;10.0;6;20.0;
6;2;8.80623817444;8.5;4;18.2141259909;1;9.0;10.0;6;20.0;
7;2;9.09817790985;8.5;4;18.293479681;2;10.5;10.3000001907;4;21.0;
8;2;9.1160326004;8.5;4;18.3769934177;2;11.5;10.0;4;21.3999996185;
9;2;9.13482284546;8.5;4;18.8185193539;2;12.5900001526;10.1999998093;4;21.7264003754;
10;2;9.234167099;8.67000007629;4;19.2138732672;2;12.8884391785;10.3632001877;4;21.9903717041;
11;2;9.32312107086;8.81392192841;4;19.5693782568;2;12.9478340149;10.4951858521;4;23.0819120407;
12;2;9.40311050415;8.93486309052;4;20.6569644213;2;13.1934309006;11.0209560394;4;23.99553442;
13;2;9.64781665802;9.39324569702;5;21.6333289146;2;15.9568338394;11.7815303802;4;24.7449600697;
14;2;11.4831237793;9.78903102875;5;22.502530098;2;17.9568328857;11.8107032776;3;25.3503712416;
15;2;13.4831237793;10.1240053177;5;23.273829937;2;18.7228336334;12.4417638779;3;25.8344515562;
16;2;15.4831237793;10.4026165009;5;23.959577322;2;19.7228336334;12.6748571396;3;26.2195074558;
17;2;16.6276760101;10.6309299469;5;24.5733425617;2;21.0058269501;12.4808797836;3;26.3048160076;
18;2;17.6826210022;10.8157100677;5;25.1285128593;2;22.016418457;12.5;4;26.3530313969;
19;2;18.7409248352;10.9637317657;5;25.4747054577;2;22.625;12.9059095383;3;26.4023760557;
20;2;19.7318096161;11.0;5;25.7622475624;2;22.625;13.0609502792;3;26.4528282881;
21;2;18.9500007629;12.0;4;26.062766552;3;22.625;13.0811309814;2;26.5043625832;
22;2;18.9500007629;13.0;4;26.3750810623;3;22.625;12.5;2;26.5569496155;
23;2;18.9500007629;13.1875400543;6;26.6977396011;3;22.625;13.1227798462;3;26.6105561256;
24;2;19.9500007629;11.1875400543;6;27.0290365219;4;22.9873752594;12.5;2;26.6651450396;
25;2;18.9500007629;12.1875400543;6;27.3670363426;4;22.9996566772;12.5;2;26.72067523;
26;2;18.9500007629;13.1875400543;7;27.7096123695;4;22.625;13.1882705688;2;26.7771017551;
27;2;18.9500007629;13.8548059464;8;28.0544948578;4;21.024848938;13.5;2;26.8343759775;
28;3;18.9500007629;14.0272474289;8;43.3993287086;4;20.0377349854;14.5;2;26.8924454451;
29;3;20.9500007629;13.0272474289;8;44.4917359352;4;19.0508003235;15.5;2;27.9512542486;
30;3;20.9500007629;15.0272474289;8;45.4987545013;4;19.064031601;16.5;2;28.050743103;
31;3;20.9500007629;17.0272483826;8;46.4173207283;4;19.4524173737;17.5;2;28.152033329;
32;3;20.9500007629;19.0272483826;8;47.2478938103;4;19.7092075348;18.5;2;28.2550611496;
33;3;20.9500007629;21.0272483826;8;47.9936361313;4;19.7323894501;19.5;3;28.3597573042;
34;3;20.9500007629;23.0272483826;8;48.6595840454;4;19.7559452057;20.5;3;28.4660466909;
35;3;20.9500007629;25.0272483826;9;49.2518815994;4;19.7798614502;21.5;4;28.5738489628;
36;3;20.9500007629;26.7623767853;10;49.7771654129;4;19.8041152954;22.5;4;28.6830790043;
37;3;21.9500007629;25.7623767853;10;50.14839077;4;19.8286933899;23.5;4;28.7936460972;
38;3;20.9500007629;27.7623767853;11;50.3863964081;4;19.8535690308;24.5;4;28.9054554701;
39;3;21.9500007629;26.7623767853;12;50.608253479;4;19.8787269592;25.5;5;29.0184077024;
40;3;22.9500007629;26.7623767853;12;50.8140382767;4;19.9041404724;26.5;6;29.1323990822;
41;3;20.9500007629;28.7623767853;14;51.0040340424;5;19.9297904968;27.5;5;29.2473220825;
42;4;21.9500007629;27.0623760223;12;68.4287014008;5;19.3503131866;28.5;7;29.3630661964;
43;4;21.9500007629;28.0623760223;11;69.4511384964;5;20.3623752594;28.5;7;29.4795175791;
44;4;22.9500007629;29.0623760223;13;70.3464584351;5;21.633234024;29.5;8;29.5965595245;
45;4;24.9500007629;27.0623760223;12;71.1181936264;5;22.3871517181;30.5;8;29.7140731812;
46;4;24.9500007629;31.0623760223;11;71.7745513916;5;23.399848938;31.5;7;29.8319379091;
47;4;26.9500007629;35.0623779297;12;72.2304611206;5;24.0;32.5;8;29.9500316381;
48;6;26.9500007629;39.0623779297;9;82.5928707123;5;25.0508003235;32.5;8;31.0682314634;
49;6;28.9500007629;44.0623779297;9;83.2861557007;5;25.625;34.5;9;31.2264137268;
50;5;28.9500007629;47.0623779297;8;73.0;6;27.3395271301;32.9075202942;9;41.7856383324;
51;5;29.3250007629;48.0623779297;7;73.0;6;28.0909404755;33.5;9;42.3201844692;
52;5;29.3250007629;49.0623779297;7;73.0;6;28.625;36.5;10;42.8286670446;
53;5;29.3250007629;50.0623779297;8;73.0;6;31.134016037;35.5;11;43.3103789091;
54;5;29.3250007629;51.062374115;9;73.0;6;31.3905181885;38.3482894897;11;43.7652232647;
55;5;29.3250007629;52.062374115;8;73.0;7;31.5483055115;40.1212692261;11;59.1936256886;
56;6;29.3250007629;53.062374115;7;73.0;7;31.3486461639;41.1647834778;14;60.3464372158;
57;6;29.3250007629;53.9749984741;7;73.0;7;32.280090332;41.5;14;61.3942092657;
58;6;29.3250007629;53.9749984741;8;73.0;7;33.438041687;42.4816627502;16;62.3375138044;
59;6;29.3250007629;53.9749984741;8;73.0;8;32.9518890381;45.2959060669;15;63.1804234982;
60;6;29.3250007629;53.9749984741;8;73.0;9;32.9634819031;47.3396263123;13;73.9295716286;
61;7;29.3250007629;53.9749984741;8;73.0;9;36.0764160156;45.5;13;74.8891458511;
62;7;29.3250007629;53.9749984741;11;74.0;9;35.9873733521;47.5;13;75.7333432436;
63;7;30.3250007629;54.9749984741;12;74.1050000191;9;38.213104248;50.4700622559;14;76.4978790283;
64;7;31.3250007629;55.9749984741;13;74.2198647261;9;39.2490539551;50.2276306152;14;77.2069396973;
65;7;31.3250007629;56.9749984741;13;74.3452684879;10;38.25;54.2577285767;13;80.7678645849;
66;7;31.3250007629;57.9749984741;14;74.4818768501;10;39.1100769043;54.842124939;13;83.0743073225;
67;7;31.3250007629;58.9749984741;15;74.630333066;10;41.1245117188;56.3156776428;14;86.686835289;
68;7;31.3250007629;58.9749984741;14;78.084445715;10;41.6016349792;60.8054733276;14;89.8086109161;
69;7;30.5640640259;61.5916900635;15;80.1876175404;10;42.0939102173;58.4914932251;14;92.4818865061;
70;8;32.7593841553;62.7183570862;14;81.9664794207;10;41.8972854614;59.4914932251;14;94.6028842926;
71;8;33.9161376953;64.3828125;15;83.4724881649;10;40.8697090149;60.8328971863;15;97.4801619053;
72;8;34.4761810303;65.9334793091;15;84.547896862;10;39.3724822998;65.9693603516;15;99.9725344181;
73;8;34.5869750977;67.2814254761;15;85.0423051119;10;41.4137916565;71.8097229004;15;101.379425287;
74;8;32.5999984741;68.4129333496;17;85.4645121098;10;43.4499397278;77.1300582886;18;102.596020341;
