Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;2;8.55000019073;11.6999998093;4;18.0;1;8.0;12.0;6;20.0;
4;2;9.55000019073;10.3000001907;4;18.0674999952;1;8.0;11.0;6;20.0;
5;2;10.5500001907;9.30000019073;4;18.1388356686;1;8.0;10.0;6;20.0;
6;2;11.8062381744;8.5;4;18.2141259909;1;9.0;10.0;6;20.0;
7;2;12.0981779099;8.5;4;18.293479681;1;9.5;10.0;6;20.0;
8;2;12.1160326004;8.5;4;18.7299283743;1;9.5;10.0;5;20.3999996185;
9;2;12.2142343521;8.67000007629;4;19.1200717688;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.3020162582;8.81392192841;4;20.2201359272;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.5495300293;9.28741931915;4;21.2083544731;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;12.7718791962;9.69840240479;4;22.0872985125;2;10.184431076;11.0209560394;4;24.0443505049;
13;2;14.7718791962;10.0478544235;5;22.8652832508;2;11.9770832062;11.4571752548;4;24.8968375921;
14;2;16.3642807007;11.2140483856;5;23.5542442799;2;13.9770832062;11.8107032776;4;25.6209878922;
15;2;17.9031562805;10.579621315;5;24.1677868366;2;15.9770832062;12.0916318893;4;26.2409451008;
16;2;18.9535675049;10.7743663788;5;24.7196600437;2;16.7228336334;12.7968053818;4;26.7804714441;
17;2;19.3642807007;11.9307308197;5;25.1123437881;2;18.1320438385;12.4808797836;4;27.0402543545;
18;2;20.3642807007;12.2449378967;5;25.3811774254;2;19.1818904877;12.5;5;27.2842636108;
19;2;22.1250457764;11.0;5;25.6641421318;2;20.1389598846;12.5;5;27.5518820286;
20;2;21.9500007629;12.0;6;25.9604194164;2;20.1991729736;12.5;5;27.8440244198;
21;2;21.9500007629;12.9802093506;6;26.2689194679;2;19.625;13.5;5;28.1613030434;
22;2;21.9500007629;13.1344594955;6;26.5882806778;2;20.3362922668;12.5;5;28.5039470196;
23;2;21.9500007629;13.2941398621;6;26.9168806076;3;19.625;13.5;5;28.871723175;
24;2;21.9500007629;13.4584407806;6;27.2528567314;4;19.625;12.5;4;29.263862133;
25;2;19.9500007629;14.6264286041;6;27.594142437;4;19.625;13.5;5;29.6789975166;
26;2;18.9500007629;15.7970714569;7;27.9385099411;4;20.625;12.5;5;30.1151270866;
27;2;17.9500007629;17.7970714569;7;28.2836260796;4;20.7759037018;12.5;5;30.5695996284;
28;2;17.0;19.7970714569;7;28.6271123886;4;20.8781604767;12.5;5;31.0391392708;
29;2;17.0;21.7970714569;7;28.9666118622;4;18.9838066101;13.5;5;31.5199065208;
30;2;17.0;23.2699508667;7;29.2998518944;4;18.0919799805;14.5;5;33.007601738;
31;2;17.0;24.5698661804;7;29.6247062683;4;18.2017097473;15.5;5;33.5276010036;
32;2;17.0;25.8622360229;8;29.9392476082;4;16.625;17.5;5;34.0457160473;
33;2;17.0;27.1453227997;8;30.2417926788;4;16.2386322021;17.5;5;34.557186842;
34;2;17.0;28.4176139832;8;30.5309314728;4;16.2456474304;18.5;5;36.0574638844;
35;2;17.0;29.6778373718;8;30.8055477142;4;17.0;20.5;5;36.5423802137;
36;2;17.0;30.924993515;8;31.0648231506;4;18.0;22.5;5;37.0082985163;
37;2;17.0;32.1583404541;8;31.3082294464;4;19.0;24.5;5;37.4522161484;
38;2;17.0;33.377407074;9;31.5355148315;4;20.0;24.3999996185;5;37.871830225;
39;2;17.0;34.5819625854;11;31.7466773987;4;21.0;25.5;6;38.2655594349;
40;2;17.0;35.7720108032;12;31.9419345856;4;21.2250003815;27.5;6;38.6325182915;
41;2;17.0;36.9477386475;13;32.1216917038;4;21.2250003815;29.5;8;38.9724656343;
42;2;17.0;38.1095199585;14;32.2865037918;4;21.0;29.3999996185;6;39.2857217789;
43;2;18.0;37.1095199585;13;32.437046051;4;21.0;29.3999996185;8;39.5730760098;
44;2;18.0;36.1095199585;14;32.5740795135;4;21.2250003815;30.5;9;39.8356842995;
45;3;18.0;35.1095199585;13;34.1684479713;3;19.0;30.3999996185;9;38.5677556992;
46;3;20.0;35.1095199585;13;34.2572168112;3;20.0;28.3999996185;10;38.747756958;
47;3;20.0;35.1095199585;14;34.2947884798;3;21.0;29.3999996185;11;38.9073896408;
48;3;21.0;36.1095199585;15;34.3327163458;3;22.0;30.3999996185;10;39.0;
49;3;22.0;37.1095199585;15;34.3709751368;3;23.0;31.3999996185;12;39.0;
50;4;23.0;38.1095199585;15;34.4095385075;3;24.0;32.4000015259;12;39.0;
51;5;23.9500007629;39.1095199585;15;34.4483793974;3;24.625;33.4000015259;10;39.0;
52;5;23.9500007629;39.1095199585;14;34.4874696732;3;24.625;32.4000015259;7;39.0;
53;5;23.9500007629;39.1095199585;15;34.5267804861;3;24.625;31.3999996185;8;39.0;
54;5;23.9500007629;39.1095199585;17;34.5662822723;3;24.625;30.3999996185;9;39.0;
55;5;23.9500007629;39.1095199585;17;34.6059447527;3;24.625;29.3999996185;10;39.0;
56;5;23.9500007629;38.6749992371;17;34.6457372904;3;24.625;28.3999996185;11;39.0;
57;5;23.9500007629;37.6749992371;17;34.6856285334;3;24.625;28.3999996185;12;39.0;
58;5;23.9500007629;36.6749992371;17;34.7255871296;3;24.625;28.3999996185;10;39.0;
59;5;23.9500007629;35.6749992371;18;34.765581131;3;24.625;28.3999996185;11;39.0;
60;5;23.9500007629;35.6749992371;17;34.8055787086;3;24.625;28.3999996185;10;39.0;
61;5;23.9500007629;35.6749992371;17;34.8455479145;3;24.625;28.3999996185;12;39.0;
62;5;23.9500007629;35.6749992371;16;34.885456562;3;24.625;28.3999996185;12;39.0;
63;5;23.9500007629;35.6749992371;18;34.92527318;3;24.625;28.3999996185;12;39.0;
64;5;23.9500007629;35.6749992371;19;34.9649660587;3;24.625;28.3999996185;14;39.0;
65;5;23.9500007629;35.6749992371;19;35.0045039654;3;24.625;27.5;10;39.0;
66;5;23.9500007629;35.6749992371;20;35.043856144;3;24.625;28.3999996185;9;39.0;
67;5;23.9500007629;35.6749992371;17;35.0829925537;3;24.625;28.3999996185;9;39.0;
68;5;23.9500007629;35.6749992371;17;35.1218836308;3;24.625;28.3999996185;7;39.0;
69;5;23.9500007629;35.6749992371;18;35.1605007648;3;24.625;28.3999996185;7;39.0;
70;5;23.9500007629;35.6749992371;18;35.1988155842;3;24.625;28.3999996185;9;39.0;
71;5;23.9500007629;35.6749992371;14;35.2368011475;3;24.625;28.3999996185;9;39.3900003433;
72;5;23.9500007629;35.6749992371;15;35.2744314671;3;24.625;28.3999996185;9;40.7694790363;
73;6;23.9500007629;35.6749992371;14;36.2388000488;3;24.8500003815;28.9270000458;10;41.8906548023;
74;6;21.9500007629;36.8926887512;14;37.052200079;3;25.0255012512;29.3445320129;10;42.790314436;
75;7;22.9500007629;36.6864700317;11;52.0586087704;2;23.1592674255;24.6698493958;10;28.9430019855;
76;7;24.9500007629;38.0766830444;12;52.870043993;2;23.2593841553;24.9209079742;11;29.1558350325;
77;8;26.3860778809;39.4037895203;10;53.3657929897;2;23.2999992371;25.0402526855;11;29.1887089014;
