Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;5;20.0;
5;2;7.55000019073;9.69999980927;4;18.0;1;8.0;10.0;5;20.0;
6;2;8.7750005722;8.5;4;18.0449999571;1;9.0;10.0;5;20.0;
7;2;9.06012439728;8.5;4;18.0915547609;1;9.5;10.0;5;20.0;
8;2;9.07059955597;8.5;4;18.1396753788;1;9.5;10.0;5;20.3999996185;
9;2;9.08142662048;8.5;4;18.5407658815;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;9.17167282104;8.67000007629;4;18.8922410011;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;9.25075435638;8.81392192841;4;19.2003221512;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;9.32007312775;8.93486309052;4;20.2124831676;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;9.54780864716;9.39324569702;5;21.1049286127;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;11.3642339706;9.78903102875;5;21.8813476562;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;13.3642339706;10.1240053177;5;22.5507258177;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;15.3642339706;10.4026165009;5;23.1252521276;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;16.4399528503;10.6309299469;5;23.6184784174;1;15.7228336334;12.4808797836;5;25.0;
18;2;17.4677772522;10.8157100677;5;24.0439376831;1;16.7228336334;12.5;6;25.0;
19;2;18.4968948364;10.9637317657;5;24.2515797615;1;17.625;12.5;6;25.0;
20;2;19.4566059113;11.0;5;24.3922679424;1;17.625;12.5;6;25.0;
21;2;19.4882602692;11.0;5;24.5383813381;1;17.625;12.5;6;25.0;
22;2;18.9500007629;12.0;5;24.6897099018;1;17.625;12.5;7;25.0;
23;2;18.9500007629;12.3448553085;7;24.8459899426;1;17.625;12.5;7;25.0;
24;2;18.9500007629;12.4229946136;6;25.0069024563;1;17.625;12.5;7;25.0;
25;2;18.9500007629;12.5034513474;6;25.1720745564;1;17.625;12.5;6;25.0;
26;2;18.9500007629;12.5860376358;7;25.3410804272;1;17.625;12.5;6;25.0;
27;2;18.9500007629;12.670539856;7;25.5134441853;1;17.625;12.5;6;25.0;
28;2;18.9500007629;12.7567224503;7;25.6886439323;2;18.625;12.8999996185;5;26.0;
29;3;18.9500007629;12.8443222046;6;25.8661177158;2;19.625;12.5;5;26.2100000381;
30;3;18.9500007629;12.9330587387;6;26.0452690125;2;19.625;12.984000206;5;26.4615590572;
31;3;17.8601856232;12.0;6;26.2254748344;2;17.9538497925;13.5;5;26.7617404461;
32;3;16.9007320404;13.0;6;26.4060935974;2;17.0213909149;14.5;5;27.1182861328;
33;3;15.9413719177;14.0;6;26.5864748955;2;16.1016139984;15.5;5;27.5394377708;
34;3;15.0319566727;15.0;6;26.7659678459;2;15.1963729858;16.5;4;28.0336265564;
35;3;15.0723428726;16.0;6;26.9439306259;2;14.6825656891;17.5;4;28.6089954376;
36;3;15.1123847961;17.0;6;27.1197400093;2;14.8120241165;18.5;4;29.272726059;
37;3;15.1519412994;18.0;6;27.2928004265;2;14.9613628387;19.5;5;30.030163765;
38;3;15.1908798218;19.0;6;27.4625511169;2;15.1317863464;20.5;6;30.8837742805;
39;3;15.2290744781;20.0;7;27.6284732819;2;15.3238487244;21.5;7;31.832016468;
40;3;14.0;22.0;7;27.790096283;2;15.5372037888;22.5;7;32.8682956696;
41;3;14.0;24.0;7;27.9470024109;2;14.0;24.5;8;33.980219841;
42;3;14.0;26.0;7;28.0988292694;2;14.0;26.5;8;35.1494245529;
43;3;14.0;28.0;8;28.2452726364;2;14.0;28.5;9;36.3521900177;
44;3;14.0;30.0;9;28.3860864639;2;14.0;30.5;10;37.5609493256;
45;3;15.0;32.6474761963;8;29.5210828781;2;14.0;32.5;10;38.7465839386;
46;3;16.0;32.8689727783;10;29.7251298428;2;14.0;34.5;10;39.881146431;
47;3;16.2418746948;33.9851150513;11;29.92796731;2;15.0;33.5;11;40.9405136108;
48;3;16.2598342896;35.0958328247;11;30.129753232;2;15.0;32.5;12;41.9064273834;
49;3;16.27891922;36.2010993958;11;30.3306789398;3;15.0;31.5;12;42.7675685883;
50;3;17.2991695404;34.3009300232;12;30.5309624672;3;15.0;30.5;12;43.519569397;
51;3;16.0;35.3953781128;12;30.7308394909;3;15.0;29.5;14;44.1641292572;
52;3;17.0;35.3953781128;12;30.9305547476;3;15.0;28.5;14;44.7075996399;
53;3;18.0;36.3953781128;13;31.1303530931;3;16.0;28.5;14;45.1593761444;
54;3;19.0;37.3953781128;15;31.3304706812;3;18.0;28.5;16;45.5304336548;
55;3;20.0;38.3953781128;15;31.4857594967;3;18.0;28.5;16;45.8321418762;
56;3;20.9500007629;39.3953781128;17;31.6151165962;3;19.0;28.5;17;46.0;
57;4;20.9500007629;38.75;16;46.7501642704;3;19.625;28.5;16;46.0;
58;4;21.9500007629;38.75;18;47.6407959461;3;19.625;28.5;15;46.0;
59;4;22.9500007629;38.75;17;48.4562289715;3;19.625;28.5;14;46.0;
60;4;23.9500007629;38.75;18;49.195420742;4;19.625;28.5;13;54.5;
61;4;24.9500007629;38.75;18;49.8606312275;4;20.625;30.5;14;54.8400001526;
62;4;25.9500007629;38.75;18;50.4565546513;4;21.625;32.5;14;55.1635437012;
63;5;26.9500007629;37.75;16;50.9894485474;4;22.625;34.5;16;55.4692811966;
64;5;27.9500007629;37.75;16;51.4663453102;4;23.625;36.5;16;55.7562685013;
65;5;28.538105011;37.75;16;51.8944220543;4;24.625;38.5;17;56.0239543915;
66;5;28.6148300171;37.75;16;52.1868326664;4;25.625;39.5;18;56.272151947;
67;5;28.6500015259;37.75;16;52.3642861843;4;26.625;40.5;18;56.5009994507;
68;5;28.6500015259;37.75;16;52.5434236526;4;27.625;41.5;18;56.7109146118;
69;5;28.6500015259;37.75;17;52.7236218452;5;29.625;39.5;17;80.9025421143;
70;6;28.6500015259;37.75;15;53.9042396545;5;30.625;41.5;16;82.2767066956;
71;6;29.6500015259;38.75;15;54.1446266174;5;32.625;43.5;17;83.391960144;
72;6;30.6500015259;39.75;15;54.3870959282;5;33.625;43.5;17;84.2776498795;
73;6;30.9026679993;40.75;16;54.6310747862;5;32.8638916016;46.5;18;84.9657306671;
74;6;30.9175186157;41.75;16;54.8760004044;6;32.9749984741;49.5;22;85.38712883;
75;6;30.9330635071;42.75;16;55.1213289499;6;33.9749984741;48.5;22;85.5;
76;6;30.9493160248;42.75;16;56.3929947615;6;33.3499984741;50.5;23;85.5;
77;6;31.9662857056;43.75;17;58.1531153917;7;34.3499984741;52.5;23;85.5;
78;6;32.1676330566;43.75;17;59.7729882002;7;36.3499984741;51.5;23;85.5;
79;6;32.3604164124;45.345123291;18;61.222822547;7;36.3499984741;53.5;24;88.5624990463;
80;6;33.5344352722;47.5549659729;18;62.5354681015;7;37.5052490234;55.5;24;91.9913711548;
