Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;3;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;3;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;3;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;3;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;3;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;3;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;3;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;3;17.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;3;17.6278438568;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;8.96626472473;8.81392192841;3;17.869726181;1;9.72283363342;10.4951858521;6;22.0419120789;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;9.95943069458;11.3209562302;5;23.9143505096;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;11.9478340149;11.4571752548;5;24.661406517;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;13.9478340149;11.8107032776;5;25.2644476891;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;15.9478340149;12.0916318893;5;25.7461636066;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;16.9756336212;12.3113050461;5;26.1288670301;
17;1;14.0206890106;10.6309299469;3;21.6314201355;2;17.9854335785;12.4808797836;5;26.211841464;
18;2;15.0206890106;10.8157100677;3;21.9274635315;2;18.9954986572;12.5;6;26.2577478886;
19;2;16.0206890106;10.9637317657;4;22.0;2;19.9079933167;12.5;6;26.3048160076;
20;2;16.9500007629;11.0;4;22.0;2;19.9185829163;12.5;6;26.3530313969;
21;2;16.9500007629;11.0;4;22.0;2;19.9294319153;12.5;6;26.4023760557;
22;2;16.9500007629;11.0;4;22.0;2;19.9405345917;12.5;6;26.4528282881;
23;2;16.9500007629;11.0;5;22.0;2;19.9518871307;12.5;7;26.5043625832;
24;2;16.9500007629;11.0;5;22.0;3;19.9634819031;12.5;6;26.5569496155;
25;2;16.9500007629;11.0;5;22.0;3;19.9753131866;12.5;6;26.6105561256;
26;2;16.9500007629;11.0;5;22.0;3;19.9873752594;12.5;6;26.6651450396;
27;2;16.9500007629;11.0;6;22.0;4;19.9996566772;12.5;5;26.72067523;
28;2;16.9500007629;11.0;6;22.0;4;19.625;12.5;4;26.7771017551;
29;2;16.9500007629;11.0;7;22.0;4;18.024848938;13.5;4;26.8343759775;
30;2;16.9500007629;11.0;7;22.0;4;17.0377349854;14.5;3;26.8924454451;
31;2;16.9500007629;11.0;7;22.0;4;16.0508003235;15.5;3;26.9512542486;
32;2;16.9500007629;11.0;6;22.0;4;15.064031601;16.5;3;27.0107431412;
33;2;14.9500007629;12.0;6;22.0;4;14.4524173737;17.5;3;27.0708494186;
34;2;13.9500007629;13.0;6;22.0;4;14.4659414291;18.5;3;27.1315076351;
35;2;12.9500007629;14.0;6;22.0;4;14.4795894623;19.5;3;27.1926498413;
36;2;12.0;15.0;6;22.0;4;14.4933462143;20.5;4;27.2542052269;
37;2;12.0;16.0;6;22.0;4;14.5071964264;21.5;4;27.3161010742;
38;2;12.0;17.0;5;22.0;4;14.5211229324;22.5;4;27.3782629967;
39;2;12.0;18.0;6;22.0;4;14.5351085663;23.5;4;27.4406147003;
40;2;12.0;19.0;6;22.0;4;14.5491380692;24.5;5;27.5030794144;
41;2;12.0;20.0;6;22.0;4;14.5631923676;25.5;5;27.5655794144;
42;2;12.0;21.0;7;22.0;4;15.577255249;27.2000007629;4;29.628036499;
43;2;12.0;22.0;8;22.0;4;17.0;29.2000007629;4;29.7603724003;
