Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;4;20.0;
4;2;7.55000019073;10.6999998093;4;18.0;1;8.0;11.0;3;20.0;
5;2;7.7000002861;9.30000019073;3;18.0900000334;1;8.0;10.0;3;20.0;
6;2;8.79524993896;8.5;3;18.1871190071;1;9.0;10.0;3;20.0;
7;2;9.09210205078;8.5;2;18.2917383909;1;9.5;10.0;3;20.0;
8;2;9.11564064026;8.5;2;18.4042263031;1;9.5;10.0;3;20.3999996185;
9;2;9.14095115662;8.5;2;18.878972888;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;9.24776935577;8.67000007629;2;19.3124191761;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;9.34529399872;8.81392192841;2;19.7112268209;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;9.43502616882;8.93486309052;2;20.8703057766;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;9.69581794739;9.39324569702;3;21.9310257435;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;11.5501060486;9.78903102875;3;22.8985545635;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;13.5501060486;10.1240053177;3;23.7831046581;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;15.5501060486;10.4026165009;3;24.5977351665;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;16.7712612152;10.6309299469;3;25.3563959599;1;15.7228336334;12.4808797836;5;25.0;
18;2;17.8588085175;10.8157100677;3;26.0724310875;2;16.7228336334;12.5;4;25.0;
19;2;18.9533061981;10.9637317657;3;26.5949048996;2;17.625;12.5;4;25.0;
20;2;19.9838542938;11.0;3;27.0730090141;2;17.625;12.5;4;25.0;
21;2;18.9500007629;12.0;3;27.5766062737;2;17.625;12.5;4;25.0;
22;2;18.9500007629;13.0;3;28.1021118164;2;17.625;12.5;6;25.0;
23;2;18.9500007629;14.0;5;28.6450710297;2;17.625;12.5;6;25.0;
24;2;18.9500007629;14.3225355148;6;29.2002620697;2;17.625;12.5;6;25.0;
25;2;18.9500007629;14.6001310349;6;29.7618637085;2;17.625;12.5;6;25.0;
26;3;18.9500007629;14.8809318542;6;30.3236780167;2;17.625;12.5;5;25.0;
27;3;18.9500007629;15.1618385315;6;30.8793935776;2;17.625;12.5;7;25.0;
28;3;18.9500007629;15.4396972656;7;31.4228658676;3;17.625;12.5;5;45.0;
29;3;18.9500007629;15.7114334106;7;31.9483919144;3;18.625;12.5;5;46.2000007629;
30;4;16.9500007629;17.7114334106;6;45.0785322189;3;19.625;12.5;6;47.2175998688;
31;4;18.9500007629;17.7114334106;6;46.2007884979;3;18.625;13.5;6;48.0579586029;
32;4;18.9500007629;16.7114334106;6;47.2399950027;3;18.625;14.5;6;48.736333847;
33;4;19.9500007629;16.7114334106;6;49.1909151077;3;18.625;15.5;7;49.273645401;
34;4;22.9500007629;18.7114334106;6;50.1590260267;3;18.625;16.5;8;49.6926937103;
35;4;25.9500007629;19.9296836853;6;51.0479879379;3;19.0;17.5;8;50.0;
36;4;26.9500007629;21.0593357086;7;51.8616245985;3;20.0;18.5;9;50.0;
37;4;27.9500007629;22.2011966705;7;52.6054704189;3;21.0;19.5;9;50.0;
38;4;28.9500007629;23.3560676575;7;53.2861953974;3;22.0;20.5;10;50.0;
39;4;29.9500007629;24.524723053;7;53.9111024141;3;23.0;21.5;10;50.0;
40;4;31.3873252869;22.7078933716;7;54.4876886606;3;24.0;22.5;12;50.0;
41;4;30.4782543182;23.906244278;7;54.8731224537;3;25.0;23.5;13;50.0;
42;4;30.4875011444;25.1203403473;8;55.149273634;3;25.25;24.5;15;50.0;
43;4;31.4875011444;23.3506355286;8;55.3736231327;3;25.25;25.5;15;50.0;
44;4;32.4875030518;25.3506355286;8;55.6130647659;3;25.25;26.5;15;50.0;
45;4;33.4875030518;27.3506355286;8;55.8675034046;3;25.25;27.5;15;50.0;
46;4;33.6375007629;29.3506355286;8;56.1366217136;3;26.25;26.5;16;50.0;
47;4;33.6375007629;31.3506355286;9;56.4198577404;3;27.25;26.5;16;50.0;
48;5;33.6375007629;33.6392021179;8;56.7163875103;3;28.25;26.5;16;50.0;
