Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;9.0;10.0;6;20.0;1;10.0;10.0;5;20.0;
6;1;10.0;10.0;6;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;6;20.0;1;11.0;10.0;4;20.3999996185;
8;1;11.0;10.0;6;20.3999996185;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;11.1199998856;10.3999996185;5;21.7264003754;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;11.5179204941;10.3632001877;5;21.9903717041;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;11.597111702;10.4951858521;5;23.0819120407;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;11.9245738983;11.0209560394;5;23.99553442;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;13.9245738983;11.4571752548;5;24.7449600697;1;13.6125736237;11.8107032776;5;24.1832637787;
14;2;15.9245738983;11.8107032776;5;25.3503712416;1;14.6125736237;12.0916318893;5;24.6226100922;
15;2;16.6051120758;12.0916318893;5;25.8344515562;1;15.6125736237;12.3113050461;5;24.9617595673;
16;2;16.7503356934;12.3113050461;5;26.2195074558;1;16.6125736237;12.4808797836;5;25.0;
17;2;16.865852356;12.4808797836;5;26.3048160076;1;17.6125736237;12.5;5;25.0;
18;2;16.8914451599;12.5;5;26.3530313969;1;18.6125736237;12.5;5;25.0;
19;2;18.8944358826;12.5;6;26.4023760557;1;19.5;12.5;6;25.0;
20;2;19.9092407227;12.5;6;26.4528282881;1;19.5;12.5;6;25.0;
21;2;20.9243755341;12.5;6;26.5043625832;1;19.5;12.5;6;25.0;
22;2;21.9398365021;12.5;6;26.5569496155;1;19.5;12.5;6;25.0;
23;2;21.9670848846;12.5;6;26.6105561256;1;19.5;12.5;6;25.0;
24;3;21.9831676483;12.5;5;26.6651450396;1;19.5;12.5;6;25.0;
25;3;21.9995441437;12.5;5;26.72067523;1;19.5;12.5;7;25.0;
26;3;22.0162029266;12.5;6;26.7771017551;1;19.5;12.5;8;25.0;
27;3;22.0331306458;12.5;6;26.8343759775;1;19.5;12.5;8;25.0;
28;3;21.5;13.4171876907;6;26.8924454451;1;19.5;12.5;9;25.0;
29;3;22.0677337646;12.5;6;26.9512542486;1;19.5;12.5;9;25.0;
30;3;20.0853767395;13.5;6;27.0107431412;1;19.5;12.5;9;25.0;
31;3;19.1032218933;14.5;6;27.0708494186;1;19.5;12.5;9;25.0;
32;3;18.1212539673;15.5;6;28.1315076351;1;19.5;12.5;9;25.0;
33;3;18.1394519806;16.5;6;28.2226498127;1;19.5;12.5;9;25.0;
34;3;18.1577949524;17.5;6;28.3147962093;1;19.5;12.5;9;25.0;
35;3;17.4944381714;18.5;6;28.4078671932;1;19.5;12.5;9;25.0;
36;3;17.022359848;19.5;6;28.5017802715;1;19.5;12.5;9;25.0;
37;3;17.0505332947;20.5;6;28.5964497328;1;19.5;12.5;9;25.0;
38;3;17.0789356232;21.5;7;28.6917883158;1;19.5;12.5;9;25.0;
39;3;17.1075363159;22.5;7;28.7877063751;1;19.5;12.5;7;25.0;
40;4;17.1363124847;23.5;6;28.8841125965;1;19.5;12.5;7;25.0;
41;4;17.1652336121;24.5;6;28.9809143543;1;19.5;12.5;8;25.0;
42;4;18.1942749023;22.5;6;29.0780186653;1;19.5;12.5;7;25.0;
