Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
38;3;21.5;13.5;6;28.6279573441;3;20.5;14.5201272964;5;44.2564659119;
39;3;22.5;12.5;6;28.7502937317;3;21.1852798462;13.5;5;44.5518820286;
40;3;20.625087738;13.5;8;28.8721673489;3;22.2655639648;14.5;4;44.8440244198;
41;3;20.5;13.5;8;28.9932823181;3;23.5;17.5;4;45.1613030434;
42;3;19.5;13.5;7;29.1133489609;4;26.4483909607;20.5;4;45.5039470196;
43;3;20.7340049744;15.5;8;29.2320871353;5;27.5511837006;23.5;4;45.871723175;
44;3;21.7696266174;17.5;8;29.3492274284;5;27.5;25.5;4;46.263862133;
45;3;21.5;19.5;9;29.464515686;5;28.5;27.5;5;46.6789975166;
46;3;22.5;21.5;9;29.5777130127;5;29.6000003815;27.5;5;47.1151270866;
47;3;22.8733139038;22.5;9;29.688598156;5;30.1345386505;27.5;5;47.5695996284;
48;3;21.5;23.5;10;29.7969703674;5;30.2708797455;27.5;6;48.0391392708;
49;3;22.5;22.5;10;29.9026489258;5;30.4117431641;27.5;7;48.5199065208;
50;3;22.9707946777;22.5;11;30.0054745674;5;28.6000003815;28.5;7;50.007601738;
51;3;23.0016422272;22.5;11;30.1053099632;5;29.6000003815;30.5;6;50.5376009941;
52;3;21.5;23.5;10;30.2020397186;5;30.6000003815;32.5;7;51.0663089752;
53;3;21.5;24.5;10;30.2955703735;5;31.6000003815;31.5;7;51.5889742374;
54;3;22.5;22.5;11;30.3858294487;5;32.9370651245;31.5;7;52.1010540724;
55;4;21.5;23.5;10;30.4727659225;5;30.6000003815;33.5;8;52.5983866453;
56;4;22.5;22.5;11;30.556347847;6;31.963552475;32.5;7;53.0773375034;
57;4;23.1669044495;22.5;11;30.6365623474;6;32.9773254395;32.5;7;53.5349051952;
58;4;21.5;23.5;11;30.7134132385;6;33.5999984741;33.1524085999;8;53.9687855244;
59;5;21.75;22.5;9;43.5369210243;6;34.1906356812;32.5;7;54.3773936033;
60;5;21.75;24.5;10;44.2446208;6;33.8925056458;33.2011871338;7;54.759837985;
61;5;22.75;26.5;10;44.8955907822;7;33.9921035767;33.2264137268;7;55.1158690453;
62;5;23.75;28.2250671387;10;46.4872403145;7;32.4434127808;33.5;7;57.3881137371;
63;5;26.75;27.7751235962;11;47.0207526684;7;33.4961013794;33.7935180664;7;59.3111623526;
64;5;27.75;29.7279911041;11;47.4888014793;7;35.4080810547;33.3899993896;8;60.9232435226;
65;5;28.75;31.686384201;11;47.9063934088;7;36.2769737244;33.6872596741;8;62.2676544189;
66;5;29.75;32.6849555969;12;48.2773267031;7;36.6802940369;33.9097442627;8;63.2392154932;
67;5;30.75;33.6534614563;12;48.6059947014;7;36.3868293762;34.9748878479;8;63.9328296185;
68;5;31.75;34.2613830566;12;48.8970522881;7;36.5653762817;35.0241241455;8;65.4864630699;
69;5;32.75;34.268321991;12;49.1421557665;7;36.3459396362;36.0;8;65.8891789913;
70;5;33.75;34.2810783386;13;50.924943924;7;35.7725753784;39.0;8;66.2667777538;
71;5;35.0200004578;34.9343452454;13;52.4342372417;7;35.5431442261;40.0;8;66.6222215891;
72;5;35.0200004578;33.9584579468;13;53.7090885639;7;33.8348731995;41.0;9;66.8403828144;
73;5;36.0200004578;34.6781349182;14;54.7901289463;8;33.8348731995;43.0;9;67.0266982317;
74;5;38.0200004578;35.9407806396;14;55.4322249889;8;33.8348731995;46.0;8;67.2181640863;
75;5;38.0200004578;35.0016174316;14;55.8363008499;8;34.4000015259;49.0;11;67.4145765305;
76;5;37.0200004578;37.0713119507;15;56.236191988;8;34.4000015259;52.0;11;67.6157017946;
77;5;37.0200004578;39.1444091797;15;56.6309542656;8;33.4000015259;53.0;12;67.8212771416;
78;5;36.2200012207;41.0970306396;15;57.0197951794;8;33.4000015259;54.5849761963;12;68.031011939;
79;5;35.2200012207;42.2822799683;16;57.4020650387;8;33.4000015259;55.5155067444;12;68.2445882559;
80;5;34.2200012207;43.464756012;16;57.7772421837;8;33.4000015259;55.6222915649;12;68.4616632462;
81;5;34.2000007629;44.6442146301;16;58.1449160576;8;32.9000015259;56.7308311462;13;68.6818697453;
82;5;34.2000007629;45.8204498291;17;58.5047681332;9;35.9000015259;58.8409347534;12;69.9048194885;
83;5;34.2000007629;46.9933013916;19;58.8565516472;9;38.9000015259;60.9524078369;12;70.2101048231;
84;5;34.2000007629;48.1626281738;19;59.2000696659;9;41.4399986267;63.0650520325;13;70.5228377581;
85;5;34.2000007629;49.3283233643;19;59.5351583958;9;42.4827651978;65.1786499023;13;70.8428213596;
86;5;34.2000007629;50.4902877808;20;59.8616724014;9;43.5284233093;67.2929840088;14;71.1698354483;
87;5;34.2000007629;51.6484184265;20;60.1794710159;9;44.1770858765;68.4078369141;14;71.5036344528;
88;5;34.2000007629;52.8026275635;20;60.4601187706;9;44.2288513184;69.5229644775;14;71.8439460993;
89;5;34.2000007629;53.9398040771;18;60.6626029015;9;44.2838249207;70.6381530762;15;72.1904686689;
90;5;34.2000007629;55.0410461426;19;60.8648386002;10;44.3420829773;71.7531509399;14;72.5428696871;
91;5;34.2000007629;56.1421661377;19;61.0660076141;10;44.4036865234;72.8677520752;15;72.9007810354;
92;5;35.2000007629;54.2427482605;20;61.2653040886;10;44.4686851501;73.9817047119;16;73.2637989521;
93;5;34.2000007629;55.3423957825;22;61.4619469643;10;44.5371017456;75.0948028564;17;73.6314792633;
94;5;34.2000007629;56.4407196045;22;61.6551933289;10;44.6089286804;77.8895339966;17;74.0033357143;
95;5;34.2000007629;57.507598877;22;61.8443484306;10;44.6841392517;79.0445404053;17;74.3788368702;
96;5;34.2000007629;57.6021766663;22;62.028775692;10;44.7626647949;80.1974487305;17;75.7574050426;
97;5;34.2000007629;57.6943893433;23;62.2079043388;10;43.8444213867;83.3479919434;18;76.1584146023;
98;5;34.2000007629;57.7839546204;24;62.3812351227;10;43.9292678833;86.4959106445;19;76.5613877773;
99;5;34.2000007629;57.8706207275;24;62.5483446121;10;43.0170478821;89.6409683228;19;76.965598464;
100;5;34.2000007629;57.9541740417;24;62.7088875771;10;43.1075515747;89.7829437256;20;77.3702751398;
