Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
25;3;21.5;13.5;5;29.22585392;3;23.8654251099;12.5;6;33.3669252396;
26;3;22.5;12.5;6;29.4698610306;3;24.0100784302;12.5;5;33.8382406235;
27;3;20.8409576416;13.5;6;29.7170505524;3;24.1514720917;12.5;5;34.2944498062;
28;3;20.5;13.5;6;29.9662499428;4;24.2883338928;12.5;4;34.7318048477;
29;3;21.5;14.5;6;30.2162384987;4;24.4195404053;12.5;4;35.1471776962;
30;3;20.5;13.5;6;30.4657707214;4;22.4195404053;13.5;4;36.5381307602;
31;3;20.1397323608;14.5;4;30.7136011124;4;22.5;15.0;4;36.9429473877;
32;3;19.2140808105;15.5;4;30.9585089684;4;22.5;13.5;4;37.3218016624;
33;3;18.2875518799;16.5;5;31.1993217468;4;22.8243560791;14.5;4;37.6743433475;
34;3;17.359796524;17.5;5;32.4349379539;4;21.8370666504;13.5;3;38.0008000135;
35;3;17.430480957;18.5;5;32.7143476009;4;20.8501319885;13.5;3;38.3018883467;
36;3;17.9993038177;19.5;5;32.9886221886;4;20.8635520935;14.5;3;38.5787088871;
37;3;19.0659942627;21.0509872437;5;33.2570027113;4;19.5;14.1288738251;3;38.8326508999;
38;3;20.1303157806;21.5;5;33.5188533068;4;20.5;15.1524076462;4;39.0652964115;
39;3;21.192073822;22.5;6;33.7736635208;4;19.9059104919;13.5;4;39.2783411741;
40;3;21.2511062622;24.1349868774;7;34.0210490227;4;19.5;14.2011880875;4;39.4528282881;
41;3;21.7063140869;24.5;8;34.2607461214;4;21.5;17.2011871338;4;39.5043625832;
42;3;22.3605766296;23.1960773468;8;34.4926067591;4;23.9513092041;20.2011871338;4;39.5569496155;
43;3;21.847782135;23.5;9;34.7165850401;4;25.9670848846;23.2011871338;5;39.6105561256;
44;3;22.9149742126;23.5;10;34.9327310324;4;27.8831672668;26.2011871338;5;39.6651450396;
45;3;23.9798183441;24.5;10;35.1411728859;5;27.8995437622;27.5;4;39.72067523;
46;3;24.5441169739;25.5;11;35.3421068192;5;27.3999996185;27.5;4;39.7771017551;
47;3;26.1026325226;26.5;11;35.5357818604;5;27.9331302643;27.5;5;39.8343759775;
48;3;27.1607341766;27.5;11;35.7224900723;5;27.3999996185;28.4171886444;5;39.8924454451;
49;3;27.6519813538;28.4412765503;12;35.9025517702;6;27.9677333832;27.5;4;39.9512542486;
50;3;29.2707672119;27.5;12;36.0392494202;6;27.985376358;27.5;4;40.0107431412;
51;3;27.7945213318;28.5;13;36.120018959;6;27.3999996185;28.5;4;41.0708494186;
52;3;26.5;30.5;13;36.2022752762;6;29.0212535858;28.5;4;41.171507597;
53;3;27.1606826782;30.5;14;36.2859115601;6;29.3999996185;30.5;4;41.2738337517;
54;4;26.5;32.5;13;36.3708124161;6;30.0577945709;30.5;4;41.3777587414;
55;4;26.5;33.1854057312;13;36.4568536282;6;29.7370662689;32.5;4;41.4832085371;
56;4;26.5;33.228427887;13;36.5439035892;6;30.0948295593;32.5;4;42.5901044607;
57;4;27.2631721497;32.0;13;36.6318233013;7;31.4770317078;33.5;4;42.7483625412;
58;4;26.5;33.0;14;36.7204678059;8;32.5095062256;34.5;4;42.9098703861;
59;4;26.5;33.3602333069;14;36.8096864223;8;31.3999996185;36.1524085999;4;43.0745607615;
60;4;27.3429069519;32.0;13;37.8993241787;8;32.5755844116;36.5;5;43.242357254;
61;4;27.5;34.0;14;38.0192227364;8;32.1884078979;38.2011871338;5;43.4131740332;
62;5;28.5;35.4946136475;13;38.1398124695;8;32.2071113586;39.1153945923;5;43.5869159698;
63;6;28.75;36.0564422607;9;53.2609248161;8;32.6770629883;38.4310302734;5;45.2519160509;
64;6;32.6056747437;34.6399993896;9;54.1323897839;8;31.8169994354;40.7773361206;6;46.6644538641;
65;6;35.6298980713;35.6399993896;10;54.9234119654;9;33.5541114807;39.4288597107;5;48.86041224;
66;6;37.344078064;35.6399993896;10;55.6329888105;10;34.8883399963;39.6872596741;5;49.9376990795;
67;6;38.3754463196;35.7992706299;10;56.263477087;10;36.1679954529;40.9097442627;6;50.7585413456;
68;6;39.4067497253;35.748374939;11;59.4680262804;10;34.7692298889;43.9748878479;6;51.3820551634;
69;6;41.7878494263;37.169834137;11;61.3756768703;10;34.8319664001;45.7605361938;6;51.991738081;
70;6;43.3773956299;38.492149353;12;62.9868545532;10;34.5312347412;45.0;6;52.4796626568;
71;6;40.2267112732;42.4714584351;14;64.3458106518;10;34.5761795044;45.7423973083;6;52.935786128;
72;7;39.3852920532;45.7034301758;13;65.3479973078;10;33.6082725525;45.8056144714;6;54.4053822756;
73;7;37.4206008911;46.0118942261;13;66.0884507895;10;35.829460144;45.8731956482;6;54.8881027699;
74;7;37.1827735901;48.4661560059;15;66.7479518652;10;37.8991394043;46.9452667236;5;58.5834259987;
75;7;34.1827735901;50.5155181885;15;67.0495783091;10;39.3769111633;50.7219238281;6;60.8920176029;
76;7;32.8941841125;53.5659713745;15;67.3512310982;10;39.1880569458;54.8195877075;5;64.8716418743;
77;7;31.9478149414;56.6174812317;16;67.6520792246;10;39.0497589111;61.3971176147;6;66.7965242863;
78;8;31.0006713867;59.6700210571;15;67.9513248205;10;42.0497589111;60.8961105347;9;68.3654232025;
79;8;30.0525588989;62.7235565186;16;68.2482132912;11;42.1079483032;64.3750686646;7;69.7044366598;
80;8;28.0;66.7780532837;16;68.542042613;11;42.6161346436;67.4747619629;7;71.0339487791;
81;8;28.0;70.8334655762;17;68.8321721554;11;41.3436050415;72.0787353516;7;72.2905044556;
82;8;29.0;71.889755249;18;69.1180261374;11;41.9390487671;75.1867675781;8;73.4457060099;
83;8;29.0;72.9468688965;18;69.3990988731;11;42.0695266724;76.7464675903;8;74.6322575808;
84;8;29.0;75.0047531128;18;69.674955368;11;41.5582580566;79.0823822021;9;75.8479115963;
85;10;29.8231887817;78.0633544922;15;79.9452315569;12;41.3155670166;78.3034820557;9;78.0901577473;
86;10;30.0;78.1021499634;16;80.7096327543;13;41.5999984741;81.5335235596;10;79.3862109184;
87;10;31.0;83.0483703613;16;81.4404300451;13;45.4735412598;79.1891479492;11;80.7035911083;
88;10;30.0;88.2428512573;17;82.1343736649;13;42.5999984741;81.3131408691;12;82.0389204025;
89;11;32.0;89.1843185425;16;92.7892904282;13;41.5999984741;86.2723312378;13;83.3885090351;
90;11;33.0;94.2700653076;18;93.9040486813;14;42.9370574951;87.5326843262;12;84.7483483553;
91;13;33.0;96.7562637329;16;95.9509630203;14;39.5999984741;92.2001800537;12;87.1141127348;
92;14;36.0;100.842811584;17;97.0775800943;14;41.5999984741;93.6826095581;13;89.7211771011;
93;14;37.0;100.360710144;19;98.1539061069;15;45.9666366577;93.5494613647;12;91.4092642069;
94;14;39.0;106.319786072;19;99.182992816;15;45.5999984741;97.0045318604;13;93.154703021;
95;14;39.0;109.883583069;20;100.133327484;15;47.3053398132;99.3894195557;14;94.9644064903;
96;15;41.0;112.936317444;19;101.004675984;15;51.3251800537;99.7626342773;14;96.8462845087;
97;15;42.7821884155;114.24004364;20;102.85025239;15;51.9008598328;100.087539673;15;98.3013807535;
98;16;44.9065475464;119.255088806;19;104.610549688;15;49.3618812561;99.2894439697;16;99.8836445808;
99;16;48.0172576904;124.425125122;19;108.733642101;16;50.9824714661;98.8338928223;15;102.524562597;
100;16;52.2355804443;130.041488647;22;111.567221522;16;51.3924980164;99.7702255249;16;104.316712141;
101;19;54.4315757751;134.79006958;19;129.076899052;16;54.3505172729;106.027458191;17;108.741886497;
102;19;56.6057167053;138.416625977;20;132.826022148;16;55.2529449463;112.109390259;18;113.301892161;
103;20;60.340839386;141.84916687;20;136.10450685;16;56.8881378174;118.453529358;19;117.95271194;
