Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
42;5;14.5026912689;24.5;5;26.6978281736;2;19.5;12.5;7;25.0;
43;5;15.5093479156;22.5;5;26.7199368477;2;19.5;12.5;7;25.0;
44;5;14.5159816742;23.5;6;26.7419531345;2;19.5;12.5;7;25.0;
45;5;14.5225858688;24.5;6;26.7638677359;2;19.5;12.5;7;25.0;
46;5;15.5291604996;22.5;7;26.7856714725;2;19.5;13.5;8;25.0;
47;5;14.5357017517;23.5;7;26.8073554039;2;19.5;14.5;8;25.0;
48;5;14.5422067642;24.5;9;26.8289107084;2;19.5;15.5;8;25.0;
49;5;15.0;23.5;10;26.8503289223;2;19.5;16.5;9;25.0;
50;5;16.5550994873;23.5;10;26.8716015816;2;19.5;17.5;10;25.0;
51;5;17.5614814758;23.5;12;26.8927206993;2;19.5;17.5;10;25.0;
52;5;18.0;23.5;12;26.9136784077;2;19.5;17.5;11;25.0;
53;5;19.5741043091;23.5;12;26.9344670773;2;19.5;17.5;12;25.0;
54;5;20.0;23.4672336578;12;26.9550794363;3;19.5;17.5;10;40.0;
55;5;21.586523056;22.5;13;26.9755084515;4;20.5;18.5;9;40.75;
56;5;21.5;23.4877548218;13;26.9957473278;5;22.5;20.5;9;42.4193744659;
57;5;21.5;23.4978733063;13;27.0;5;24.5;22.5;9;43.0672898293;
58;5;21.5;23.5;13;27.0;5;25.5;24.5;9;43.6392335892;
59;5;21.5;23.5;14;27.0;5;26.5;26.5;9;44.1402872801;
60;5;21.5;23.5;14;27.0;5;27.5;27.5;9;44.5771417618;
61;5;21.5;23.5;14;27.0;5;28.5;27.5;9;44.9573065042;
62;5;21.5;23.5;14;28.0;5;29.088104248;27.5;11;46.2884749174;
63;5;22.5;24.5;14;28.0199999809;5;30.1648292542;28.5;12;46.5043516159;
64;5;23.5;25.5;15;28.0401959419;5;31.2000007629;29.5;13;46.6064192057;
65;5;23.5;26.5;15;28.0605818033;5;31.2000007629;30.5;13;46.7119101286;
66;5;23.5;27.5;16;28.0811508894;5;31.2000007629;31.5;15;46.8208034039;
67;5;23.5;28.5;17;28.1018965244;5;29.2000007629;33.5;16;46.9330607653;
68;6;23.5;29.0509490967;16;28.1228116751;5;28.2000007629;35.0509490967;16;47.0486258268;
69;7;23.5;29.0614051819;15;28.1438889503;5;27.2000007629;36.0614051819;16;47.167422533;
70;7;23.5;29.0719451904;16;28.1651208401;5;26.2000007629;37.0719451904;17;47.2893548012;
71;7;23.5;29.0825614929;16;28.1864993572;5;25.2000007629;38.0825614929;17;47.4143059254;
72;7;23.5;27.5;16;28.2080165148;5;24.2000007629;39.0932502747;17;49.2012501955;
73;7;23.5;27.5;16;28.2296639681;5;23.8710002899;40.1040077209;17;50.6862851381;
74;7;23.5;27.5;16;28.2514331341;5;24.013666153;41.1148300171;18;51.9145443439;
75;7;23.5;27.5;16;29.2733153105;5;24.1311988831;42.1257171631;18;52.933103919;
76;7;24.5;28.5;16;29.3253014088;5;24.2270107269;43.1366577148;18;53.6230151653;
77;7;25.5;29.5;16;30.3882734776;5;24.2999992371;44.1476516724;18;53.9004079103;
78;7;25.7999992371;32.6586914062;16;32.2325171232;5;24.2999992371;45.1586914062;19;54.188326478;
79;7;27.0340003967;35.0597763062;17;32.9325377941;5;22.2999992371;47.1697731018;20;54.4858034849;
80;7;28.5592250824;37.3681564331;17;33.485440731;6;21.2999992371;49.180896759;19;54.7916789055;
81;7;28.7060451508;38.6017913818;17;33.7763087749;6;20.2999992371;51.1920509338;19;55.1046105623;
82;7;28.7738857269;39.7032318115;17;33.8890573978;6;20.2999992371;50.2032318115;19;55.4230931997;
83;7;28.3999996185;39.0;18;34.0041739941;6;18.2999992371;52.2144393921;20;55.7454845905;
84;7;28.8023014069;41.3315849304;18;34.1216239929;6;18.0;55.2256622314;20;56.0700372458;
85;7;28.3999996185;39.6288757324;18;34.2413657904;6;19.0;55.2369003296;21;56.3949376345;
86;7;26.3999996185;40.6524085999;18;34.3633503914;6;18.0;58.2481498718;21;56.7183485031;
87;7;25.3999996185;41.6765136719;19;34.4875211716;6;19.0;55.2593994141;19;57.0384514332;
88;7;24.3999996185;43.7706451416;19;34.6138142347;6;19.0;53.2706451416;19;57.3534911871;
89;7;23.3999996185;46.3069038391;19;34.7421574593;6;18.0;55.2818870544;20;57.6618167162;
90;7;24.3999996185;45.5340690613;20;34.872471571;6;19.0;54.2931175232;20;57.9619179964;
91;7;25.3999996185;46.5603637695;19;35.0046693087;6;19.0;53.3043289185;19;58.2524545193;
92;7;26.3999996185;46.7818908691;20;35.1386557817;6;18.0;55.3155212402;19;58.5322791338;
93;7;27.9460411072;49.6144638062;18;35.2743285894;6;19.0;54.3266868591;19;58.8004516363;
94;8;28.9634056091;51.6422271729;18;35.4115780592;5;19.0;53.5;20;59.0562466383;
95;8;28.3999996185;52.7057876587;18;35.5502872467;5;18.0;56.5;21;59.2991499901;
96;8;28.3999996185;52.7751464844;18;35.6903325319;5;19.0;56.5;21;59.5288507938;
97;8;29.0167808533;51.817199707;19;35.8315839767;5;19.0;57.3709754944;23;59.7452281713;
98;9;26.3999996185;53.8575592041;18;35.9739055634;6;18.0;59.8726158142;22;59.948333025;
99;9;25.3999996185;54.9869537354;18;36.1171555519;6;19.0;58.0813293457;22;60.1383662224;
100;9;24.3999996185;56.0585784912;18;36.2611876726;6;19.0;57.1655044556;22;60.3156546354;
101;9;23.3999996185;57.1305961609;19;36.4058511257;6;18.0;59.2433700562;22;60.4806313515;
102;9;22.3999996185;58.202922821;19;36.5509910583;6;19.0;59.2403144836;22;60.6338095665;
103;9;21.3999996185;59.2754974365;19;36.696449995;6;19.0;58.3169021606;23;60.7757649422;
104;9;20.3999996185;60.3482246399;19;37.8420681953;6;18.0;59.4415206909;23;60.9071114063;
105;9;21.0;62.4210357666;19;38.0476834774;6;19.0;58.4967155457;22;60.9344670773;
106;9;22.0;64.4938430786;20;38.2560976744;6;20.0;56.4639472961;21;60.9550794363;
107;9;22.0;66.5665664673;21;38.4672175646;6;18.0;59.4742546082;22;61.9755084515;
108;9;22.0;67.2705459595;22;38.6809420586;6;20.0;60.4844703674;21;62.0757473707;
109;9;22.0;70.3118896484;20;38.8813728094;6;21.0;58.4945907593;16;62.165536046;
110;9;22.0;72.4406890869;21;39.0801328421;6;20.0;61.4967155457;17;62.2568495274;
111;10;23.0;71.5023574829;20;39.2813549042;6;21.0;63.4967155457;18;62.3541692495;
