Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
39;3;21.4478683472;17.5;8;26.9356285334;2;14.6577949524;19.5;7;27.2542052269;
40;3;22.4678134918;18.5;6;26.9755871296;2;14.6762619019;20.5;8;27.3161010742;
41;3;23.4877929688;19.5;6;27.015581131;3;15.6948299408;21.5;7;28.3782629967;
42;4;24.5077896118;20.5;6;27.0555787086;3;16.7134780884;23.0;8;28.5306147337;
43;4;25.5277900696;21.5;7;27.0955479145;3;17.0591850281;23.5;9;28.6901984215;
44;4;26.5477733612;22.5;7;27.135456562;3;16.7509231567;25.0935592651;9;28.3573178053;
45;4;27.5677280426;22.5;7;27.17527318;3;17.0;23.8958683014;9;28.4926802516;
46;4;27.5876369476;22.5;7;27.2149660587;3;18.259393692;24.8958702087;10;28.6340045333;
47;4;27.6074829102;22.5;7;27.2545039654;3;20.0902023315;25.8958702087;10;28.7816009521;
48;4;27.6272525787;22.5;7;28.293856144;3;20.3087272644;26.8958702087;12;28.9357821941;
49;4;28.6469287872;23.5;7;28.4629925489;3;21.3364219666;27.8958702087;12;29.0968593359;
50;4;29.6664962769;24.5;8;29.6473146677;3;23.2290592194;27.5;12;29.2651361227;
51;4;30.6859416962;26.5;8;29.8782248497;3;23.0;29.1640815735;12;29.4409028292;
52;5;31.6329345703;28.5;8;40.1277415752;3;23.5;29.720451355;12;29.6244288683;
53;5;33.1812400818;31.5;8;40.7972787619;3;23.5;28.2834205627;12;29.8159542084;
54;5;34.214679718;34.3366088867;8;41.4626028538;4;24.0096931458;27.5;11;30.0156800747;
55;5;35.2482414246;36.4385185242;9;42.1237186193;4;24.0520019531;27.5;11;30.2237594128;
56;5;36.2819061279;37.4385681152;8;42.7811521292;4;23.5;28.4950771332;12;30.4402859211;
57;5;36.7213058472;38.1240158081;6;43.4358139038;4;24.1448688507;27.5;12;30.6652834415;
58;5;38.3494873047;37.6347770691;7;44.0888345242;4;23.5;28.5;9;30.8986954689;
59;5;39.3833694458;37.7541465759;7;44.7413885593;4;24.2489204407;27.5;9;31.1403737068;
60;5;39.6194915771;37.8877677917;8;45.3945143223;4;23.5;28.5;11;31.3900702;
61;5;39.7449645996;38.0354042053;8;47.2916051149;4;24.3640193939;27.5;11;32.6474280357;
62;5;40.4330978394;38.7197227478;8;48.9736306667;4;25.4255371094;28.5;11;32.9519758224;
63;5;40.9978561401;39.3140945435;9;50.4745237827;4;25.5;30.5;13;33.2643082142;
64;5;41.4571380615;39.8346748352;9;51.828778863;4;25.5;30.5;14;33.5837192535;
65;5;41.8296928406;40.2976875305;10;52.9190317392;5;26.5;32.5;13;34.9093843699;
66;6;42.0589637756;40.6433792114;9;53.825668335;5;27.5;34.5;14;35.280367732;
67;6;42.1878509521;40.9108314514;9;54.664906621;5;27.8120002747;36.1059188843;15;35.6568157673;
68;6;42.2821731567;41.1928977966;9;55.418546319;6;27.5;37.1288757324;13;36.0376062393;
69;6;42.3374290466;41.4871330261;10;56.1705862284;6;27.8370666504;38.1524085999;13;36.4215441942;
70;6;41.4918708801;42.7806015015;10;56.9127743244;6;27.5;38.7600708008;13;36.8073832989;
71;6;41.5183830261;44.0695495605;11;57.6372042894;6;27.8635520935;38.2011871338;15;37.1719056368;
72;7;41.544467926;45.3503990173;10;58.33670187;7;27.877325058;38.2264137268;14;38.747204423;
73;7;41.5700950623;46.6198921204;10;59.0051527023;7;27.7999992371;39.4316940308;14;40.106900692;
74;7;41.5952568054;47.8752632141;11;59.6377272606;7;28.45561409;40.1986236572;14;41.2834401131;
75;7;41.6199264526;49.1143417358;11;60.2309970856;7;28.2123565674;40.2814102173;13;42.3107163906;
76;7;41.6440887451;51.8752632141;11;60.7829370499;7;28.3458442688;40.5899505615;13;43.0718564987;
77;7;41.6677322388;53.8752632141;12;61.2928323746;7;28.8952865601;39.9439849854;13;43.6489356756;
78;7;41.6908378601;55.8752632141;12;61.7611091137;7;28.9217796326;39.9922409058;14;44.2207465172;
79;7;41.7134017944;57.8752632141;13;62.1891248226;7;28.3999996185;41.9922409058;14;44.7857345343;
80;7;41.735408783;59.8752632141;14;62.5789420605;7;28.3999996185;43.9922409058;14;45.3425278664;
81;7;41.7568588257;61.1090583801;16;62.9331085682;7;28.3999996185;45.9922409058;14;45.8899486065;
82;7;41.7777366638;62.1403045654;16;63.2544612885;7;28.3999996185;47.9922409058;15;46.4270122051;
83;7;41.7980461121;63.1715507507;18;63.5459580421;7;28.3999996185;49.9922409058;15;46.9529221058;
84;7;41.8177833557;64.2027587891;21;63.7172489166;7;28.3999996185;51.3113479614;16;47.4670605659;
85;7;41.8300018311;65.2338867188;20;63.7792768478;7;28.3999996185;51.5900268555;16;47.9689707756;
86;7;41.8300018311;65.8896408081;20;63.8409969807;7;28.3999996185;51.7040328979;18;48.4583353996;
87;7;41.8300018311;65.9204940796;20;63.9023342133;7;28.3999996185;51.8199691772;16;48.9349598885;
88;8;39.8300018311;69.5316314697;20;78.9632155895;7;28.3999996185;49.8798294067;16;49.3987495899;
89;8;40.8300018311;69.5742492676;20;80.0735690594;7;28.3999996185;50.940246582;16;49.84968853;
90;8;41.8300018311;69.6165008545;20;81.0883028507;7;28.3999996185;52.001083374;17;50.2878201008;
91;8;42.8300018311;71.6583251953;22;81.9968035221;7;28.3999996185;52.2982063293;18;50.7132320404;
92;8;44.8300018311;70.6996994019;22;82.7953517437;7;28.3999996185;52.42004776;18;51.0757203102;
93;8;43.8300018311;72.7405548096;22;83.4861688614;7;28.3999996185;52.5422286987;18;51.3289172649;
94;8;43.8300018311;74.7808685303;22;84.0759525299;7;28.3999996185;52.6644592285;19;51.5728673935;
95;8;44.8300018311;73.8205947876;23;84.5742881298;7;28.3999996185;48.6644592285;19;51.815721035;
96;8;43.8300018311;75.8596954346;25;84.9921951294;7;28.3999996185;46.6644592285;19;52.0568943024;
97;8;43.8300018311;77.8981323242;25;85.340982914;7;28.3999996185;46.6644592285;20;52.2958176136;
98;8;44.8300018311;76.9358825684;26;85.8719246387;7;28.3999996185;46.6644592285;20;52.5319404602;
99;8;43.9239997864;79.0703430176;26;86.2691676617;7;28.3999996185;46.6644592285;20;52.7647371292;
100;8;44.0187530518;81.2072982788;27;86.670071125;7;29.3999996185;48.0277824402;21;52.9937109947;
101;8;45.1138801575;80.346244812;28;87.073079586;7;28.3999996185;46.1743621826;21;53.2183980942;
102;8;44.2090072632;82.4866790771;28;87.4765968323;7;28.3999996185;44.1743621826;20;53.438369751;
103;8;44.3037414551;84.6280441284;28;87.8790068626;7;28.3999996185;46.1743621826;20;53.6532382965;
104;8;45.3977012634;83.7697906494;29;88.2787032127;7;28.3999996185;48.1743621826;20;53.8626565933;
105;8;44.4905204773;85.9113388062;29;88.6741123199;7;28.3999996185;49.3982543945;20;54.0663189888;
106;9;44.5818443298;88.0521087646;27;99.0637197495;6;26.3999996185;45.4510993958;19;44.263964653;
107;9;46.6713371277;88.1915512085;30;99.4460911751;6;26.3999996185;47.503528595;19;44.4553751945;
108;9;46.7586898804;91.3291091919;32;99.8198952675;6;26.3999996185;48.5734214783;19;44.6403756142;
109;9;46.843624115;94.4642715454;33;100.183918953;6;26.3999996185;49.6411437988;19;44.8188328743;
110;9;47.9258995056;94.5965499878;33;100.537082672;6;26.3999996185;50.7066230774;20;44.9906544685;
111;9;48.0053062439;95.5965499878;33;100.878450394;7;26.3999996185;51.6934585571;19;45.1557865143;
112;9;47.0816688538;99.4965515137;35;101.207235813;7;26.3999996185;51.8090515137;19;45.3142108917;
113;10;47.3148536682;99.4885787964;32;125.522805691;7;26.3999996185;51.9199485779;19;45.4659442902;
114;10;46.3847541809;101.488578796;32;127.504676819;7;26.3999996185;52.0261611938;19;45.6110334396;
115;11;45.4513130188;106.488578796;37;129.158690929;7;26.3999996185;52.1277236938;19;45.7495541573;
