Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;2;9.0;10.1999998093;4;21.0;1;10.0;10.0;5;20.0;
6;2;10.0;10.0;4;21.0299999714;1;11.0;10.0;5;20.0;
7;2;11.0;10.0;4;22.0605909824;1;11.0;10.0;5;20.3999996185;
8;2;11.2999992371;10.5;4;23.1523712873;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;11.6149997711;11.0249996185;4;24.0663131475;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;11.8762931824;11.4604873657;4;24.8162039518;2;11.597111702;10.4951858521;4;23.0919120312;
11;2;12.0880146027;11.8133583069;4;26.4030125141;2;11.927573204;11.0209560394;4;24.0163254738;
12;2;12.5397548676;12.5662574768;4;27.7118326426;2;13.9275741577;11.4571752548;4;24.7773565054;
13;2;14.5397548676;13.1779184341;5;28.7623742819;2;15.9275741577;11.8107032776;5;25.395208478;
14;2;16.5397548676;13.6581430435;5;29.5902409554;2;16.9761562347;12.0916318893;5;25.8925833702;
15;2;17.5397548676;14.0246887207;5;30.236905694;2;17.9935646057;12.3113050461;5;26.2918028831;
16;2;18.5397548676;14.2982578278;5;30.7425762415;2;19.0115871429;12.4808797836;5;26.3921557665;
17;2;19.5397548676;14.4989318848;5;30.8538492918;2;20.0302200317;12.5;5;26.4563041925;
18;2;20.5397548676;14.5;6;30.96778965;2;21.0494651794;12.5;5;26.5224741697;
19;2;21.5397548676;14.5;6;31.0864908695;2;21.956741333;12.5;6;26.5906432867;
20;2;22.5397548676;14.5;6;31.2098755836;2;21.5;12.9771928787;6;26.6607804298;
21;2;22.7000007629;14.5;6;31.3378300667;2;21.5;12.9982337952;5;26.7328453064;
22;2;22.7000007629;14.5;7;31.4702019691;2;22.0198535919;12.5;5;26.8067884445;
23;2;22.7000007629;14.5;7;31.6067991257;3;22.0420360565;12.5;5;26.8825509548;
24;3;22.7000007629;14.5;6;31.7473890781;3;21.5;12.5;6;26.9600640535;
25;3;22.7000007629;14.5;6;31.8916988373;3;21.5;13.088019371;6;27.0392494202;
26;3;22.7000007629;14.5;6;32.0394155979;3;22.1117744446;12.5;6;27.120018959;
27;3;20.7000007629;15.5;6;32.1901884079;3;21.5;13.5;6;27.2022752762;
28;3;19.7000007629;16.5;6;32.3436305523;3;22.1606826782;12.5;6;27.2859115601;
29;3;18.7000007629;17.5;6;32.4993224144;3;21.5;13.5;6;27.3708124161;
30;3;17.7000007629;18.5;6;32.6568155289;3;20.2112426758;13.5;6;27.4568536282;
31;3;16.7000007629;19.5;6;32.8156378269;3;19.2370567322;14.5;6;27.5439035892;
32;3;15.7000007629;20.5;6;32.9752979279;3;18.2631721497;15.5;6;27.6318233013;
33;3;15.7000007629;21.5;7;33.1352920532;3;17.2895469666;16.5;6;27.7204678059;
34;3;15.2405872345;22.5;7;32.8951091766;3;16.3161411285;17.5;5;27.8096864223;
35;3;15.2885322571;23.5;6;32.694237709;3;15.3429059982;18.5;5;27.8993241787;
36;3;15.336271286;24.5;6;32.5281748772;3;14.8697967529;19.5;5;27.989222765;
37;3;15.3836517334;25.5;6;32.3928279877;3;14.8967666626;20.5;6;28.079221487;
38;3;15.4305286407;26.5;6;32.2844834328;3;14.9237661362;21.5;7;28.1691586971;
