Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;2;9.19999980927;10.0;3;21.0;
3;2;8.19999980927;10.0;4;21.0900000334;2;9.19999980927;10.0;3;21.0900000334;
4;2;9.21800041199;10.0;3;21.1871190071;2;9.21800041199;10.0;3;21.1871190071;
5;2;9.23742389679;10.0;2;21.2917383909;2;10.3561353683;10.0;3;21.2917383909;
6;2;10.3875217438;10.0;2;21.4042263031;2;11.3875217438;10.0;3;21.4042263031;
7;2;11.4212675095;10.0;2;21.5249304771;2;11.4212675095;10.0;3;21.9389723539;
8;2;11.4574794769;10.0;2;22.0694183111;2;11.5816917419;10.1999998093;3;22.4109756947;
9;2;11.6208257675;10.1999998093;2;22.5515855551;2;11.7232933044;10.3632001877;3;22.831872344;
10;2;11.7654762268;10.3632001877;2;22.983014226;2;11.8495616913;10.4951858521;3;24.1073114872;
11;2;11.8949041367;10.4951858521;2;24.2738182545;2;12.2321929932;11.0209560394;3;25.2262470722;
12;2;12.2821455002;11.0209560394;2;25.4089095592;2;14.2321929932;11.4571752548;3;26.2035200596;
13;2;14.2821455002;11.4571752548;3;26.4029755592;2;16.2321929932;11.8107032776;2;27.060199976;
14;2;16.2821464539;11.8107032776;3;27.276881218;2;17.4756546021;12.0916318893;2;27.819549799;
15;2;17.5406589508;12.0916318893;3;28.0536293983;2;18.5716552734;12.3113050461;2;28.5040667057;
16;2;18.6418800354;12.3113050461;3;28.755402565;2;19.6752662659;12.4808797836;3;28.912750721;
17;2;19.750667572;12.4808797836;3;29.1808357239;3;20.7863998413;12.5;3;29.3074398041;
18;2;20.8668251038;12.5;3;29.5913586617;3;21.9048061371;12.5;3;29.7249407768;
19;2;21.9899806976;12.5;3;30.0233430862;3;22.9174823761;12.5;4;30.1631817818;
20;2;23.0070037842;12.5;4;30.4742712975;3;23.04895401;12.5;4;30.6194429398;
21;2;23.1422805786;12.5;4;30.9409928322;3;23.1858329773;12.5;4;31.0903835297;
22;2;23.2822971344;12.5;4;31.4197778702;3;23.3271141052;12.5;5;31.5721096992;
23;2;23.4259338379;12.5;4;31.906411171;3;23.4716339111;12.5;5;32.0602788925;
24;2;23.5719223022;12.5;4;32.3963236809;3;23.6180839539;12.5;5;32.550242424;
25;2;21.5719223022;13.5;5;32.8847527504;3;23.7650718689;12.5;5;33.0372152328;
26;3;22.5719223022;12.5;6;33.3669252396;3;23.9111633301;12.5;5;33.516456604;
27;3;21.5;13.5;6;33.8382406235;3;24.0549373627;12.5;5;33.9834604263;
28;3;21.5;14.5;6;34.2944498062;3;24.1950378418;12.5;5;34.4341192245;
29;3;21.5;15.5;6;34.7318048477;3;24.3302345276;12.5;5;34.8648700714;
30;3;21.5;16.5;6;35.1471776962;3;22.4594612122;13.5;4;35.2727956772;
31;3;21.5;17.5;6;35.5381307602;3;21.4594612122;13.5;4;35.6556835175;
32;3;22.5;15.5;6;35.9029474258;3;21.5;14.5;5;36.0120429993;
33;3;21.5;15.5;6;36.2406177521;3;21.5;15.5;5;36.3410778046;
34;3;21.5;15.5;6;36.5507898331;3;20.5;14.5;6;36.6426286697;
35;3;20.5;14.5;7;36.8336925507;3;20.5;14.5;6;36.9170885086;
36;3;19.5;13.5;7;37.0900468826;3;19.5;13.5;6;37.1653108597;
37;3;19.5;14.5;7;37.3209609985;3;19.5;14.5;6;37.3885068893;
38;3;18.5;13.5;6;37.5278348923;3;18.5;13.5;6;37.5881471634;
39;3;18.5;14.5;6;37.7122650146;3;17.5;13.5;6;37.7658729553;
40;3;17.5;13.5;6;37.8759651184;3;17.5;13.5;6;37.9234199524;
41;3;17.5;13.5;6;38.0;3;18.5;14.5;6;38.0;
42;3;18.5;14.5;5;38.0;3;19.5;16.5;7;38.0;
43;3;19.5;15.5;5;38.0;3;20.5;18.5;7;38.0;
44;3;21.5;17.5;5;38.0;3;21.5;20.5;7;38.0;
45;3;23.5;19.5;5;38.0;3;21.5;22.5;8;38.0;
46;3;24.5;20.5;6;38.0;3;21.5;24.5;8;38.0;
47;3;25.3999996185;21.5;6;38.0;3;21.5;25.5;9;38.0;
48;3;25.3999996185;22.5;7;38.0;3;21.5;26.5;9;38.0;
49;3;25.3999996185;22.5;7;38.0;3;21.5;27.5;9;38.0;
